科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"26,881,531.44","30,227,222.91","53,633,522.13","23,475,889.90","37,987,520.81","61,366,883.44","87,693,451.57","19,589,250.21","69,274,533.56","101,155,847.65","136,436,128.83","37,229,396.90","98,889,106.13","147,723,884.28","197,149,462.08","47,013,836.27","128,537,059.13","190,563,126.97","242,404,271.97","48,549,085.82","139,676,574.73","175,342,971.58","245,138,826.55","44,043,064.15","108,989,556.11","142,877,598.29","214,691,345.99","35,360,889.69","83,772,640.48","134,970,791.54","213,898,611.36","50,692,123.33","102,361,232.95","144,914,444.97","203,502,569.32","40,401,162.06"
取得借款收到的现金,"161,956,630.52","200,700,000.00","303,000,000.00","156,400,000.00","282,400,000.00","331,400,000.00","408,400,000.00","138,101,089.39","224,101,089.39","286,101,089.39","453,101,089.39","173,000,000.00","498,600,000.00","865,029,231.40","891,400,000.00","439,134,993.68","716,134,993.68","895,134,993.68","1,056,578,555.00","290,750,000.00","568,750,000.00","802,750,000.00","1,057,434,920.00","144,976,417.47","600,112,935.14","723,659,727.15","1,030,998,000.00","330,104,241.03","776,012,923.04","941,779,885.00","1,275,923,365.00","337,223,160.00","603,747,595.00","696,012,840.16","1,055,479,640.00","205,529,371.64"
支付的各项税费,"10,805,993.50","22,366,341.21","20,678,641.01","8,337,901.87","20,408,571.46","27,955,805.88","36,667,422.08","2,754,772.64","13,165,306.09","33,578,166.58","59,222,030.23","54,260,636.89","98,356,791.95","124,752,432.90","170,745,900.07","36,046,112.52","70,906,408.15","122,373,703.07","151,262,050.54","50,969,169.86","72,353,962.10","112,335,880.15","117,399,933.61","7,696,560.70","45,479,671.79","53,421,281.82","43,057,625.18","60,578,626.26","35,758,233.20","48,247,049.62","49,342,834.13","32,150,102.47","66,288,868.55","82,325,139.00","82,060,942.03","41,212,597.17"
收到其他与筹资活动有关的现金,,"746,975.20",,"15,743,543.58","25,067,709.34","16,630,953.75","24,589,796.84","1,135,372.90","335,372.90","11,744,775.10",,,,,,,,,,,,,,,"7,104.90","7,104.90",,,,,"200,000,000.00","68,000,000.00","118,000,000.00","149,800,000.00","149,250,000.00",
支付其他与经营活动有关的现金,"58,624,368.34","43,550,695.06","45,170,704.33","19,781,068.55","41,215,530.54","74,133,328.90","101,967,092.13","26,730,937.66","58,681,704.77","92,054,722.33","129,783,193.65","84,197,006.52","111,891,844.49","129,560,095.08","182,709,084.26","43,295,690.40","124,115,254.86","160,453,605.28","194,972,205.04","35,427,396.54","63,816,491.40","114,214,443.77","158,431,928.74","10,581,069.06","51,164,086.92","85,644,858.86","162,167,563.72","41,780,264.78","79,965,874.02","121,962,676.43","218,591,486.14","17,743,917.31","74,719,010.01","140,256,885.72","180,216,921.33","31,187,996.86"
筹资活动现金流入小计,"201,096,630.52","201,446,975.20","307,050,000.00","172,143,543.58","673,149,279.94","713,712,524.35","814,909,996.84","139,236,462.29","226,961,402.29","302,887,489.18","455,601,089.39","173,750,000.00","499,350,000.00","865,779,231.40","916,099,120.00","439,134,993.68","717,099,993.68","897,599,993.68","1,060,143,555.00","298,639,636.07","586,429,497.79","1,585,373,103.95","1,844,177,093.36","167,802,352.47","643,769,173.24","767,339,453.25","1,061,051,966.20","353,753,741.03","800,368,154.72","966,135,116.68","1,524,644,096.68","409,384,385.00","725,908,820.00","849,974,065.16","1,208,890,865.00","205,529,371.64"
经营活动现金流出小计,"382,970,750.20","337,876,083.32","512,357,927.66","232,620,916.45","513,198,183.47","842,082,068.08","1,142,248,237.59","328,182,259.83","652,519,832.00","1,011,605,214.78","1,256,793,693.53","434,608,963.25","1,049,571,757.34","1,687,054,341.77","2,115,877,896.87","423,467,029.95","866,729,266.58","1,292,882,259.50","1,725,742,371.05","471,290,222.81","840,875,084.20","1,071,407,873.89","1,474,360,397.90","383,039,889.54","724,436,785.46","991,679,906.01","1,243,420,686.99","473,746,245.42","828,132,377.73","1,354,763,242.04","1,709,338,949.41","398,560,424.60","743,258,118.66","1,192,173,089.94","1,235,170,640.27","363,241,184.15"
偿还债务支付的现金,"151,656,630.52","183,700,000.00","183,000,000.00","65,000,000.00","240,900,000.00","335,400,000.00","392,400,000.00","64,000,000.00","141,101,089.39","188,101,089.39","278,101,089.39","134,000,000.00","280,200,000.00","437,629,231.40","516,000,000.00","350,000,000.00","683,956,438.68","818,956,438.68","970,400,000.00","330,778,555.00","635,578,555.00","1,076,656,268.67","1,123,578,555.00","81,000,000.00","527,674,871.90","679,098,365.09","812,058,109.72","303,495,469.77","723,686,184.17","958,487,508.62","1,408,779,159.57","273,783,831.55","502,814,248.53","653,758,112.69","1,172,879,583.44","224,783,179.46"
经营活动产生的现金流量净额,"12,223,718.31","50,588,608.97","32,835,975.04","-107,956,487.41","-164,463,356.16","-282,663,963.15","-230,339,441.26","-64,356,855.55","-48,089,079.44","-45,671,258.93","155,204,360.63","-91,877,724.40","-185,405,955.10","-265,756,311.22","-135,587,556.12","-86,961,710.00","101,526,023.95","110,958,692.66","223,474,726.61","38,013,676.37","109,330,099.29","67,350,184.17","67,063,805.57","-187,841,766.63","-243,319,432.59","-293,659,944.64","-63,584,406.94","47,291,534.62","45,331,187.90","31,418,597.72","19,569,883.67","36,846,603.59","39,276,370.41","116,854,679.25","259,607,929.63","35,126,004.39"
分配股利、利润或偿还利息支付的现金,"8,203,576.77","5,817,146.88","9,944,720.86","3,757,031.69","9,246,225.56","10,739,767.96","16,317,803.93","4,292,412.23","9,766,143.28","24,600,103.55","28,307,462.75","8,447,794.59","30,887,139.58","43,479,621.26","51,607,297.84","14,467,237.18","53,220,874.83","69,306,439.67","80,895,127.43","13,549,483.20","53,439,546.88","66,428,709.48","72,638,540.51","12,915,353.97","26,999,272.31","36,942,285.85","45,153,045.01","12,162,583.82","27,155,067.47","38,358,799.24","44,591,756.55","12,608,554.46","32,386,614.05","48,082,511.84","62,477,282.38","10,810,680.95"
收回投资收到的现金,,,"2,275,000.00",,,,,,,,"890,543.10",,,,"278,289.36","23,926.83","23,926.83",,,,,,,,,,"300,000.00",,,"9,000,000.00","13,800,000.00",,,,,
支付其他与筹资活动有关的现金,"12,977,693.94","4,245,300.00","18,302,574.33","7,845,000.00","1,309,922.50","1,309,922.50","12,648,629.40","3,500,000.00","7,892,010.00","16,461,412.20",,,,,,,,,,,,,"1,215,502.70","436,738.04",,"671,529.02","120,297,049.10","3,315,870.08","79,275,074.96","154,555,164.81","69,636,397.69","31,310,588.28","201,811,028.76","235,947,526.16","166,946,601.58","75,607,239.35"
取得投资收益收到的现金,,,"653,100.00",,,,,,,,,,,,,,,,,,"181,104.00","181,104.00","181,104.00",,,,,,"28,317.81","116,460.28","318,660.28",,,,,
筹资活动现金流出小计,"172,837,901.23","193,762,446.88","211,247,295.19","76,602,031.69","251,456,148.06","347,449,690.46","421,366,433.33","71,792,412.23","158,759,242.67","229,162,605.14","306,408,552.14","142,447,794.59","311,087,139.58","481,108,852.66","567,607,297.84","364,467,237.18","737,177,313.51","888,262,878.35","1,051,295,127.43","344,328,038.20","689,018,101.88","1,143,084,978.15","1,197,432,598.21","94,352,092.01","554,674,144.21","716,712,179.96","977,508,203.83","318,973,923.67","830,116,326.60","1,151,401,472.67","1,523,007,313.81","317,702,974.29","737,011,891.34","937,788,150.69","1,402,303,467.40","311,201,099.76"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,"7,508,060.00",,,"26,957.31",,,"5,415.52","5,415.72","31,900.00",,,,"65,146,600.00",,,,"224,304.64","189,000.00","2,919,045.12","2,919,045.12","15,940,451.30","1,208,473.27","13,437,119.76","15,315,603.33","15,090,256.94","836,324.58","1,560,854.47","1,335,383.07","2,764,177.49","513,886.38","1,435,270.48","3,167,200.32","5,299,345.74",
筹资活动产生的现金流量净额,"28,258,729.29","7,684,528.32","95,802,704.81","95,541,511.89","421,693,131.88","366,262,833.89","393,543,563.51","67,444,050.06","68,202,159.62","73,724,884.04","149,192,537.25","31,302,205.41","188,262,860.42","384,670,378.74","348,491,822.16","74,667,756.50","-20,077,319.83","9,337,115.33","8,848,427.57","-45,688,402.13","-102,588,604.09","442,288,125.80","646,744,495.15","73,450,260.46","89,095,029.03","50,627,273.29","83,543,762.37","34,779,817.36","-29,748,171.88","-185,266,355.99","1,636,782.87","91,681,410.71","-11,103,071.34","-87,814,085.53","-193,412,602.40","-105,671,728.12"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,331,722.67","38,679,722.67","38,679,722.67","38,480,420.46",,,,"52,143,340.64",
四、汇率变动对现金的影响,"-63,588.52","107,107.40","-195,946.40","-141,053.23","-418,433.31","-1,477,347.04","341,631.95","1,300,010.39","781,393.98","1,306,756.65","360,823.62","-792,857.61","-2,313,569.40","-2,770,291.63","-968,572.28","138,348.86","476,350.58","578,187.71","-496,060.56","453,660.21","1,744,374.84","442,521.42","3,828,817.60","415,299.60","902,382.12","1,364,270.01","3,273,059.44","-1,624,072.19","-2,451,287.61","7,017,496.92","-3,938,460.39","6,047,014.56","-3,302,956.29","7,163,895.61","4,236,077.31","-742,401.99"
收到其他与投资活动有关的现金,,"3,800,000.00","1,000,000.00",,,,"30,440,000.00",,,"814,060.02",,,,,"20,500,000.00",,,,"7,705,458.00",,"4,141,343.38","4,141,343.38","107,609.74",,,,"3,000,000.00",,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"3,800,000.00","11,436,160.00",,,"26,957.31","30,440,000.00",,"5,415.52","819,475.74","922,443.10",,,,"85,924,889.36","23,926.83","23,926.83",,"7,929,762.64","189,000.00","7,241,492.50","7,241,492.50","16,229,165.04","1,208,473.27","13,437,119.76","15,315,603.33","18,390,256.94","36,168,047.25","40,268,894.95","49,131,566.02","55,363,258.23","513,886.38","1,435,270.48","3,167,200.32","57,442,686.38",
五、现金及现金等价物净增加额,"5,466,230.80","33,408,196.75","13,803,955.70","-50,150,305.45","194,768,705.84","2,907,493.16","68,756,515.22","-16,587,570.53","-43,385,015.77","-70,110,052.80","176,665,599.40","-212,252,944.97","-186,299,986.94","-183,178,939.05","-73,872,418.12","-53,313,133.68","9,524,728.30","3,951,380.25","19,629,433.44","-139,883,968.15","-196,770,468.92","147,257,997.33","285,523,537.91","-215,288,527.42","-241,518,116.50","-336,286,805.94","-244,250,776.77","113,309,125.37","-9,459,423.75","-182,443,987.89","-78,224,592.30","105,556,065.94","-27,740,899.02","-70,235,963.51","-47,044,906.00","-93,909,214.11"
购建固定资产、无形资产和其他长期资产支付的现金,"34,952,628.28","28,273,160.28","112,531,691.77","37,594,276.70","62,042,636.57","79,240,987.85","116,629,238.98","20,974,775.43","36,245,941.74","72,077,425.73","101,130,201.55","150,884,568.37","186,843,322.86","299,322,714.94","371,733,001.24","41,181,455.87","59,073,278.23","86,071,640.45","187,746,122.82","112,540,390.63","186,492,676.11","346,167,762.09","358,135,133.48","63,933,574.64","41,930,495.27","50,231,288.38","199,408,704.43","3,306,201.67","53,860,047.11","75,745,292.56","97,762,203.28","4,532,849.30","14,046,512.28","17,642,212.50","65,683,057.73","21,621,088.39"
期初现金及现金等价物余额,"26,197,072.97","31,663,303.77","65,071,500.52","78,875,456.22","78,875,456.22","78,875,456.22","78,875,456.22","147,631,971.44","147,631,971.44","147,631,971.44","147,631,971.44","324,297,570.84","324,297,570.84","324,297,570.84","324,297,570.84","250,425,152.72","250,438,755.00","250,438,755.00","250,425,152.72","270,054,586.16","270,054,586.16","270,054,586.16","270,054,586.16","555,578,124.07","555,578,124.07","555,578,124.07","555,578,124.07","311,327,347.30","311,327,347.30","311,327,347.30","311,327,347.30","233,102,755.00","233,102,755.00","233,102,755.00","233,102,755.00","186,057,849.00"
投资支付的现金,,"498,887.66","6,825,000.00",,,,"8,600,000.00",,"28,000,000.00","28,024,940.00","27,884,363.65",,,,,,"13,350,975.00","30,850,975.00","32,381,300.00","6,588,444.50","18,388,944.50","19,309,744.50","76,732,744.50",,,,"1,800,000.00",,"9,000,000.00","9,000,000.00","53,093,853.40","25,000,000.00","40,000,000.00","91,965,440.66","105,965,440.66","1,000,000.00"
期末现金及现金等价物余额,"31,663,303.77","65,071,500.52","78,875,456.22","28,725,150.77","273,644,162.06","81,782,949.38","147,631,971.44","131,044,400.91","104,246,955.67","77,521,918.64","324,297,570.84","112,044,625.87","137,997,583.90","141,118,631.79","250,425,152.72","197,112,019.04","259,963,483.30","254,390,135.25","270,054,586.16","130,170,618.01","73,284,117.24","417,312,583.49","555,578,124.07","340,289,596.65","314,060,007.57","219,291,318.13","311,327,347.30","424,636,472.67","301,867,923.55","128,883,359.41","233,102,755.00","338,658,820.94","205,361,855.98","162,866,791.49","186,057,849.00","92,148,634.89"
