科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"847,337,779.64","1,605,755,731.60","2,211,179,766.40","3,185,481,181.89","814,154,964.66","1,520,113,804.53","2,192,692,291.35","3,138,743,288.78","892,678,736.80","1,834,907,863.60","2,654,521,938.79","3,382,406,316.08","575,530,387.94","1,323,223,582.27","2,070,420,225.63","3,242,923,778.96","1,050,624,434.63","2,177,367,891.24","3,017,431,105.63","5,260,618,294.29","1,022,911,283.88","2,042,744,661.36","3,141,093,384.92","4,830,883,760.14","1,217,844,940.87","5,198,759,378.67","8,717,061,068.18","11,227,498,000.76","2,453,111,819.04","4,851,108,131.99","6,666,717,358.02","9,131,977,173.55","2,048,400,468.88","6,147,092,401.33","8,806,644,582.45","13,449,023,227.10","2,317,781,724.45","5,030,998,892.32","9,606,016,261.08","15,814,423,818.76","4,950,453,190.07","8,771,990,114.92","14,624,105,048.74","22,108,171,140.75","4,990,500,479.64"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,"1,728,110.53",,,,,,,,,,,,,,,,"2,535,581,227.57",,,,,,,,,,,,"236,007,611.90",,,,,
收到的税费返还,"10,779,039.83","13,356,147.88","27,288,561.33","61,155,516.51","27,651,368.45","40,280,561.03","56,124,701.38","87,783,748.27","43,161,418.89","61,279,112.16","92,511,164.93","136,260,061.81","43,090,490.74","76,754,699.05","109,545,711.67","157,258,655.26","35,923,928.47","50,592,505.10","76,580,621.12","130,675,104.84","67,892,682.72","107,297,893.84","143,785,255.98","178,537,457.76","11,516,884.92","34,618,647.80","38,623,762.46","83,958,614.86","13,196,158.16","18,291,596.27","22,366,902.02","60,044,375.47","24,678,857.09","35,624,043.07","58,480,956.87","90,489,670.96","16,422,884.12","29,106,519.16","32,387,367.78","68,892,644.61","40,118,382.43","46,783,889.40","65,037,792.94","83,517,208.55","55,901,360.45"
支付其他与投资活动有关的现金,"500,000.00",,,,,,,,,"215,228.58","245,911.59",,"66,644.67",,"1,768,285.76",,,,,,,,,,"74,400.00","74,400.00","542,279,152.28",,,,"618,258.82",,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"30,781,912.57","75,340,915.26","132,358,091.27","203,391,127.04","32,962,744.97","126,552,242.89","178,022,561.45","151,863,102.82","56,163,814.57","111,596,586.54","168,737,118.98","205,548,537.15","30,251,775.17","109,852,622.73","141,243,836.15","173,741,299.56","82,782,378.59","126,443,993.35","201,919,357.72","768,573,657.12","58,793,699.29","107,328,200.87","201,473,530.06","184,256,337.60","90,473,568.34","1,808,708,497.15","1,907,596,453.78","2,177,244,148.31","46,206,901.71","212,169,039.96","272,094,501.90","342,600,680.00","1,057,791,312.46","229,401,667.54","448,579,462.48","394,156,790.85","1,126,764,343.00","156,345,420.22","514,002,245.27","72,285,955.90","1,211,652,204.28","61,482,115.88","878,397,087.43","870,695,698.52","252,454,354.04"
投资活动现金流出小计,"52,675,957.23","191,436,614.18","306,435,269.48","502,738,127.87","126,560,649.62","285,211,462.62","407,077,115.90","699,448,963.42","81,871,882.18","483,452,942.89","648,321,060.24","733,892,226.36","40,718,646.06","78,423,057.92","171,947,759.77","218,964,042.04","25,231,348.11","116,504,756.41","298,448,711.66","840,881,989.23","120,612,625.75","248,014,787.92","360,987,701.05","489,974,225.51","29,449,099.04","2,614,179,466.93","3,217,686,516.53","10,423,528,673.42","2,402,016,651.29","5,632,333,926.57","9,252,535,625.65","12,545,451,123.66","882,807,053.71","3,091,364,014.05","4,510,884,654.49","5,551,533,980.52","2,211,802,726.20","2,725,637,501.84","2,882,159,566.75","3,091,035,140.26","48,888,058.53","1,101,689,393.21","1,673,034,843.10","2,586,957,291.62","2,670,518,693.00"
经营活动现金流入小计,"888,898,732.04","1,694,452,794.74","2,370,826,419.00","3,450,027,825.44","874,769,078.08","1,686,946,608.45","2,426,839,554.18","3,378,390,139.87","992,003,970.26","2,007,783,562.30","2,915,770,222.70","3,724,214,915.04","648,872,653.85","1,509,830,904.05","2,321,209,773.45","3,573,923,733.78","1,169,330,741.69","2,354,404,389.69","3,295,931,084.47","6,159,867,056.25","1,149,597,665.89","2,257,370,756.07","3,486,352,170.96","5,193,677,555.50","1,319,835,394.13","7,042,086,523.62","10,663,281,284.42","13,488,700,763.93","2,512,514,878.91","5,081,568,768.22","6,961,178,761.94","9,534,622,229.02","3,130,870,638.43","6,412,118,111.94","9,313,705,001.80","13,933,669,688.91","3,460,968,951.57","5,216,450,831.70","10,152,405,874.13","15,955,602,419.27","6,202,223,776.78","8,880,256,120.20","15,567,539,929.11","23,062,384,047.82","5,298,856,194.13"
投资活动产生的现金流量净额,"-46,822,047.23","-185,481,354.18","-296,628,439.78","-482,990,393.76","-126,039,949.62","-275,595,822.62","-372,877,960.00","-658,790,694.31","-65,279,447.01","-454,884,139.65","-619,750,328.50","-661,212,808.04","-40,461,696.06","-77,882,481.92","-171,311,560.56","-212,615,571.71","-25,226,257.30","-116,051,477.23","-297,928,781.23","-826,081,084.18","-120,079,816.67","-247,042,106.89","-359,239,803.72","-484,120,903.00","88,155,342.35","-2,460,818,841.62","-2,847,710,296.62","-3,345,847,772.38","144,691,598.38","-146,514,665.59","215,820,575.35","-290,436,028.55","120,076,393.18","-314,082,514.05","-254,851,941.17","-289,363,267.27","-1,210,965,566.80","-1,522,421,269.73","-1,658,845,354.05","-1,132,128,760.21","-48,615,554.81","-899,062,483.09","-1,161,939,811.73","299,349,388.16","-1,028,643,478.62"
购买商品、接受劳务支付的现金,"82,462,725.02","229,187,674.40","1,009,613,933.62","2,121,733,020.48","138,731,588.09","292,117,720.66","1,351,080,127.51","2,284,942,916.93","395,556,375.41","610,355,567.98","1,477,085,027.86","2,555,592,885.60","295,577,527.83","461,441,548.85","1,296,931,187.24","2,473,064,443.24","314,082,257.88","542,444,393.11","1,383,350,699.19","3,833,248,675.73","615,742,890.89","864,021,269.50","1,432,125,310.66","3,054,339,044.64","1,223,417,548.38","4,232,333,732.36","7,585,843,871.23","10,262,213,556.60","2,210,034,510.60","3,171,925,416.04","6,031,008,041.73","9,815,645,673.32","2,334,227,996.10","5,156,223,942.57","6,937,513,044.53","11,642,882,493.06","1,080,342,378.85","2,877,431,050.19","6,115,907,373.51","14,717,879,494.70","5,865,194,916.88","5,997,802,142.86","7,724,782,190.49","15,123,858,378.91","4,270,003,739.56"
吸收投资收到的现金,,,,,,,,,,"15,000,000.00","15,000,000.00",,,,,,,,,,,,,,,"4,746,199,996.24","4,746,199,996.24","4,746,199,996.24",,,"6,000,000.00","10,000,000.00",,,,,,,,,,,,,
