科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"181,459,419.92","158,627,230.27","140,122,032.71","148,362,032.24","127,301,168.00","141,859,257.80","135,516,021.18","261,505,755.01","274,508,515.89","243,814,705.37","217,574,472.54","292,533,225.12","322,983,028.83","226,871,586.66","260,182,347.88","367,113,804.14","317,896,934.11","305,974,778.37","267,155,126.91","295,218,910.81","609,668,629.50","517,985,914.68","386,781,625.11","467,796,786.24","537,297,711.74","587,718,743.25","883,633,273.33","617,040,010.53","676,753,586.34","700,769,335.67","716,387,235.67","920,883,983.96","819,298,041.86","761,448,379.61","782,812,397.27","833,198,603.13","857,750,916.53","780,868,082.54","602,428,554.52","715,425,677.50","883,642,548.90","794,411,569.02","650,238,521.19"
短期借款,"99,000,000.00","95,000,000.00","74,000,000.00","87,000,000.00","85,200,000.00","89,200,000.00","66,000,000.00","49,000,000.00","39,000,000.00","35,000,000.00","26,000,000.00","67,000,000.00","46,000,000.00","83,000,000.00","70,000,000.00","86,600,000.00","86,000,000.00","70,400,000.00","109,411,006.93","115,400,000.00","131,400,000.00","92,400,000.00","77,000,000.00","69,000,000.00","67,000,000.00","70,000,000.00","70,000,000.00","68,000,000.00","73,500,000.00","73,000,000.00","78,000,000.00","39,000,000.00","39,000,000.00","70,000,000.00","73,000,000.00","73,000,000.00","56,000,000.00","33,100,000.00","33,100,000.00","33,000,000.00","33,000,000.00","33,000,000.00","71,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,"294,865.13","188,107.69",,,,,,,,,,,,,,,,,,,,,,
应收票据,"23,704,888.41","41,750,352.13","55,455,343.12","57,477,808.28","51,463,529.97","69,361,017.66","106,248,409.64","100,326,249.06","72,603,380.34","71,281,439.08","105,934,072.97","93,975,196.86","92,139,796.46","125,616,378.29","128,288,135.27","162,047,662.96","127,207,601.12","187,761,840.45","227,813,137.19","293,916,611.71","285,934,933.61","285,586,294.02","301,637,273.06","324,292,825.22","273,589,314.42","356,822,556.84","404,356,874.92","404,661,537.63","336,414,134.67","351,465,588.40","422,677,316.20","355,880,012.49","252,256,567.23","362,137,100.74","392,948,508.49","399,641,288.74","358,013,694.73","382,209,155.29","435,757,324.71","400,254,049.28","314,059,738.59","296,845,595.50","342,495,962.88"
应付票据,"53,500,000.00","53,900,000.00","26,000,000.00","7,270,000.00","8,200,000.00","6,700,000.00","700,000.00","5,199,400.00","31,719,400.00","19,650,000.00","900,000.00","8,900,000.00","16,050,000.00","4,500,000.00",,,,"4,300,000.00","15,200,000.00","11,300,000.00","4,000,000.00","20,400,000.00","22,400,000.00","17,100,000.00","30,640,000.00","43,625,000.00","41,638,431.00","14,367,350.00","7,700,000.00","21,340,000.00","19,200,000.00",,"29,840,000.00","44,000,000.00","15,000,000.00",,,,,,,,"40,000,000.00"
应收账款,"116,928,689.82","114,968,673.69","129,061,924.20","132,776,922.93","123,616,999.47","137,671,448.05","142,054,597.88","102,667,118.37","126,903,858.51","121,075,900.96","121,389,592.64","101,595,704.60","114,010,248.18","138,503,696.06","132,953,094.54","103,432,987.39","132,982,529.07","153,178,620.38","153,786,182.16","131,295,701.20","165,259,915.98","164,576,138.32","182,148,449.74","155,984,914.90","188,426,779.52","206,362,822.20","200,586,112.45","182,372,136.20","196,992,454.73","216,708,719.90","212,610,366.40","188,364,921.47","198,782,670.02","235,589,718.33","230,459,819.32","182,527,841.20","221,532,060.17","231,287,565.46","213,867,042.32","196,315,705.72","224,169,787.45","218,534,258.24","225,542,440.37"
应付账款,"89,461,424.21","59,688,897.09","64,691,996.64","83,406,839.19","17,290,435.47","66,219,825.30","71,532,561.01","103,357,755.23","66,072,471.47","59,534,183.39","61,191,836.82","147,056,384.45","106,213,322.17","117,840,539.25","113,898,863.71","114,350,376.98","116,168,356.17","120,236,028.46","94,995,991.47","129,462,589.50","127,644,590.53","88,711,547.41","91,208,780.18","119,128,006.94","107,981,522.62","138,171,651.55","160,778,142.10","108,334,491.31","110,338,536.18","136,379,783.94","117,680,003.49","127,867,705.14","102,530,555.18","137,988,246.38","112,672,127.17","131,703,523.53","118,472,186.18","158,323,595.90","165,042,015.20","159,079,149.73","141,209,479.02","165,886,571.98","160,908,395.44"
预付款项,"49,170,091.99","42,587,753.63","52,210,459.17","33,818,635.83","44,336,018.82","91,509,517.62","87,253,131.50","73,834,365.57","128,950,784.79","142,085,239.72","85,798,051.59","103,306,994.28","93,647,681.35","106,037,967.76","125,109,402.77","92,351,842.14","121,976,337.42","100,159,674.44","156,895,409.58","58,730,379.52","85,893,078.62","115,744,467.70","139,254,063.37","48,910,827.02","81,884,602.91","58,650,685.65","95,585,865.92","94,489,647.10","133,217,198.70","117,471,089.96","110,182,367.01","108,887,845.84","135,433,301.03","102,526,226.59","148,716,040.07","111,205,065.88","134,995,214.18","141,095,253.92","158,355,969.24","113,815,136.15","135,175,679.54","164,778,789.45","184,178,385.35"
预收款项,"8,771,241.31","17,064,629.00","13,364,623.58","8,303,756.78","2,109,222.03","29,971,744.13","11,307,680.27","5,509,518.23","25,060,686.73","19,264,934.92","19,972,987.92","14,983,636.26","23,760,526.71","13,331,769.98","18,583,392.37","8,262,782.34","20,396,289.32","9,676,213.42","7,031,139.43","10,325,221.66","19,134,083.30","18,464,614.58","21,530,918.12","11,740,334.55","9,111,175.82","9,105,389.71","12,793,356.01","12,654,772.15","10,702,191.22","10,425,903.82","15,550,518.40","9,730,139.84","10,833,947.77","13,226,188.97","14,021,712.79","12,213,446.37","15,244,810.92","18,884,755.14","25,793,044.63","19,316,589.95","18,042,549.95","21,257,634.80","23,234,199.57"
