科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
存货,"22,515,495.15","34,999,709.08","61,000,308.58","63,713,447.54","80,988,433.59","91,459,550.32","105,610,649.34","109,396,634.56","117,166,172.55","113,371,937.97","129,340,601.72","139,317,111.07","147,970,958.23","161,940,969.42","183,244,889.36","171,825,784.52","187,289,518.63","214,027,786.73","231,841,590.48","260,455,631.34","272,816,608.63","293,717,011.52","418,764,249.90","332,082,941.12","374,870,933.15","433,196,739.46","378,863,449.98","366,518,007.73","398,202,386.57","358,106,082.09","363,702,386.57","390,699,932.26","409,772,538.12","374,682,656.79","385,258,968.30"
其他应付款,"3,463,893.93","642,532.70","1,637,386.12","1,787,253.45","463,399.62","6,190,547.61","1,063,864.56","840,099.61","853,822.20","1,673,779.07","520,344.36","605,112.20","1,488,731.46","1,918,135.11",,"892,626.02","623,682.89","2,977,756.10","2,324,299.58","473,243.82","717,036.66","2,120,221.47","109,936,215.16","1,201,249.48","93,153,313.30","3,175,914.13","2,375,879.05","21,263,407.67","16,512,009.76","20,578,158.97","16,512,009.76","147,046,347.49","33,123,387.06","51,801,302.58","48,962,791.27"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"337,368.12","578,848.56","3,365,264.80","3,224,018.19","2,970,494.55","3,126,927.58","2,324,797.36","2,727,541.05","1,940,617.13","1,112,295.23","301,749.62",,,,,,,,,,,,,,,,,,,"75,000,000.00",,,,,
其他流动资产,"151,119.67",,,,,,,,,,,,,"1,361,273.67","73,114.47",,"138,275.33","2,013,807.57","1,758,208.10","3,870,721.08","1,225,301.81","2,627,197.07","3,544,693.96","103,931.03","1,170,420.97","2,526,737.53",,,"157,245.58","32,580,855.77","157,245.58","15,335,610.17","7,400,535.22","9,940,732.83","7,694,879.07"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"52,458,818.37","98,932,992.60","160,319,796.82","168,507,700.95","262,532,865.87","482,053,039.06","436,145,045.26","415,606,546.98","397,368,958.82","387,167,503.39","393,729,026.70","419,377,148.61","442,486,728.05","425,890,700.90","448,216,550.67","450,636,420.14","475,200,461.09","544,264,793.73","580,645,426.57","546,624,157.42","581,522,498.28","675,766,656.13","996,340,616.16","1,131,872,603.83","1,325,271,579.84","1,406,891,515.16","1,437,353,819.85","1,524,875,848.86","1,520,432,252.06","1,494,470,220.39","1,436,672,462.04","1,482,686,279.11","1,390,842,358.10","1,178,174,193.20","1,246,899,324.95"
流动负债合计,"44,572,182.37","72,294,615.54","100,434,004.79","94,946,492.92","178,339,654.46","185,083,462.25","133,716,869.94","130,210,977.51","136,155,301.82","130,878,063.83","132,288,850.03","163,512,807.12","192,349,534.85","211,178,966.90","229,795,959.48","234,481,570.79","303,162,011.17","421,155,721.89","419,717,070.49","422,670,138.63","483,672,561.65","634,957,366.26","902,881,612.64","642,476,813.47","847,761,079.06","1,087,777,307.14","1,177,061,648.72","1,135,861,891.41","1,299,102,097.89","1,404,592,572.76","1,289,402,899.27","1,370,384,125.79","1,401,795,684.11","1,524,888,090.79","1,547,685,535.08"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,"29,999,993.66","29,999,993.66","29,999,993.66","29,999,993.66","74,749,993.66","74,749,993.66","74,749,993.66","74,749,993.66","74,749,993.66",
长期借款,,,,,,,,,"15,759,441.30","15,682,264.80","15,682,264.80",,,,,,"50,000,000.00","50,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00",,,,,"100,000,000.00","75,000,000.00","46,813,800.00","46,813,800.00","45,909,000.00",,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,"729,625.23","595,441.31","4,239,222.81","2,709,695.10","2,029,858.06","1,112,295.23","1,112,295.23",,,,,,,,,,,,,,,,,,,,,,,"33,000,000.00","33,000,000.00","33,000,000.00","33,000,000.00","33,000,000.00","33,000,000.00"
长期股权投资,,,,,,,,,,,,,,,,,"15,000,000.00","13,833,964.20","30,738,164.08","51,591,652.77","48,095,971.94","104,724,717.70","117,314,317.71","149,031,224.11","172,353,338.75","314,894,793.13","433,944,960.78","435,647,753.88","627,366,797.72","658,566,098.81","653,407,883.01","651,924,502.96","635,102,253.44","560,774,770.01","565,688,790.01"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,"9,649,000.00",,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"15,033,411.45","19,449,199.82","34,481,732.06","34,258,420.70","33,858,153.24","38,701,028.23","38,968,164.85","38,880,513.34","80,080,538.21","80,258,431.32","80,135,492.95","76,192,419.60","78,811,028.12","90,419,965.10","89,773,068.24","88,356,331.28","90,916,697.51","96,774,403.17","96,034,220.81","94,712,424.73","92,787,744.33","330,145,391.57","348,593,134.74","381,970,750.15","384,872,233.54","386,644,466.00","369,438,190.61","352,458,964.10","346,237,431.06","365,281,919.00","346,237,431.06","380,141,835.36","386,018,679.17","377,242,778.60","353,615,411.73"
递延所得税负债,,,,,,,,,,,,,,,,,,"383,617.62","388,566.18","368,771.92","361,349.08","353,926.23","346,503.38","2,765,136.93","1,009,829.14","2,494,880.46","2,216,811.99","2,224,623.98","2,089,495.76","2,165,505.02","2,089,495.76","1,778,999.89","1,755,530.50","464,877.06","429,553.87"
在建工程,,,"154,130.59","102,647.37","185,146.57","352,282.09","412,191.07","1,392,443.63","1,952,526.73","1,525,258.74","1,796,233.70","1,902,464.84","1,509,613.89","121,282.05","1,226,956.19","7,979,928.52","93,786,731.76","178,399,968.91","184,200,275.88","192,936,615.17","226,058,867.78",,"28,454,000.12","575,800.00",,"1,857,522.12","1,857,522.12","2,492,036.70","2,082,284.24","1,688,350.67","2,082,284.24","2,145,381.79","2,165,640.42",,"2,407,947.17"
其他非流动负债,,,,,,,,,,"667,755.00","667,755.00","667,755.00","667,755.00","6,164,532.50","5,196,812.85","6,067,883.75","6,019,559.38",,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"729,625.23","595,441.31","4,239,222.81","2,709,695.10","2,029,858.06","1,112,295.23","1,112,295.23",,"15,759,441.30","16,350,019.80","16,350,019.80","667,755.00","667,755.00","6,164,532.50","5,196,812.85","6,067,883.75","56,019,559.38","58,090,269.29","108,003,143.47","107,891,274.84","107,791,777.63","106,947,278.41","116,496,781.19","15,490,155.78","13,642,773.62","16,687,935.14","15,416,164.17","115,327,381.16","90,323,104.19","96,197,625.57","95,136,904.19","95,608,993.38","52,060,364.59","44,486,620.11","43,894,102.92"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"45,301,807.60","72,890,056.85","104,673,227.60","97,656,188.02","180,369,512.52","186,195,757.48","134,829,165.17","130,210,977.51","151,914,743.12","147,228,083.63","148,638,869.83","164,180,562.12","193,017,289.85","217,343,499.40","234,992,772.33","240,549,454.54","359,181,570.55","479,245,991.18","527,720,213.96","530,561,413.47","591,464,339.28","741,904,644.67","1,019,378,393.83","657,966,969.25","861,403,852.68","1,104,465,242.28","1,192,477,812.89","1,251,189,272.57","1,389,425,202.08","1,500,790,198.33","1,384,539,803.46","1,465,993,119.17","1,453,856,048.70","1,569,374,710.90","1,591,579,638.00"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"6,632,000.00","32,700,000.00","44,500,000.00","44,500,000.00","44,500,000.00","60,000,000.00","60,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","133,151,513.00","133,151,513.00","133,151,513.00","133,151,513.00","133,151,513.00","145,377,981.00","160,336,428.00","160,336,428.00","160,336,428.00","160,336,428.00","448,941,998.00","448,941,998.00","448,941,998.00","448,941,998.00","448,941,998.00","448,941,998.00","448,941,998.00","448,941,998.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"228,596.58","6,282,096.27","14,782,096.27","14,782,096.27","14,782,096.27","211,164,928.73","211,164,928.73","151,164,928.73","151,164,928.73","151,164,928.73","151,164,928.73","151,164,928.73","151,164,928.73","151,164,928.73","151,164,928.73","151,164,928.73","151,164,928.73","348,520,228.72","348,520,228.72","348,520,228.72","348,520,228.72","348,520,228.72","770,700,168.76","1,285,734,473.54","1,285,734,473.54","1,285,734,473.54","1,285,734,473.54","997,128,903.54","997,128,903.54","1,000,037,773.54","1,000,037,773.54","1,000,037,773.54","1,000,037,773.54","1,000,276,537.41","1,000,276,537.41"
无形资产,"373,868.05","2,217,024.34","1,964,272.71","1,737,855.00","2,331,479.54","1,681,858.80","1,553,430.51","11,126,135.68","10,797,487.54","12,100,214.45","11,483,295.18","10,670,660.07","9,882,454.41","45,806,602.48","45,705,527.22","49,816,724.48","47,959,472.50","46,147,386.67","44,279,272.24","42,460,018.66","40,684,119.58","42,161,973.23","51,967,456.59","66,728,721.03","67,061,356.37","60,872,919.04","63,539,282.55","56,708,676.43","55,869,745.29","54,290,130.83","55,869,745.29","50,394,949.60","50,332,312.34","39,746,689.28","37,199,377.74"
盈余公积,"2,466,826.70","488,226.14","2,308,929.63","2,308,929.63","2,308,929.63","5,558,874.79","5,558,874.79","5,558,874.79","5,558,874.79","8,133,322.94","8,133,322.94","8,133,322.94","8,133,322.94","9,656,556.14","9,656,556.14","9,656,556.14","9,656,556.14","12,444,010.25","12,444,010.25","12,444,010.25","12,444,010.25","13,699,149.44","13,699,149.44","13,699,149.44","13,699,149.44","13,699,149.44","13,699,149.44","13,699,149.44","13,699,149.44","18,157,997.14","18,157,997.14","18,157,997.14","18,157,997.14","18,157,997.14","18,157,997.14"
开发支出,,,,,,"1,221,322.36","1,540,918.08","4,061,077.31","5,563,237.83","9,399,589.04","11,151,795.83","13,435,458.83","15,879,714.19","4,720,914.10","5,770,546.52",,,,,,,,,,,,,,,,,,,,"612,386.99"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,216,836.00","30,000,342.75"
商誉,,,,,,,,,,,,,,,,,,"173,425,431.62","173,425,431.62","173,425,431.62","173,425,431.62","173,425,431.62","564,274,194.08","548,014,369.88","548,014,369.88","548,014,369.88","548,014,369.88","548,014,369.88","548,014,369.88","564,612,934.77","564,612,934.77","564,612,934.77","564,612,934.77","190,023,996.51","190,023,996.51"
未分配利润,"13,427,370.87","10,696,901.15","33,272,879.59","49,362,952.09","60,767,413.69","65,582,495.25","71,259,262.26","68,595,568.70","71,668,147.48","69,475,493.15","76,388,310.70","83,751,689.99","81,072,688.27","79,645,105.96","86,417,509.90","88,581,702.15","91,968,122.62","94,535,174.70","101,626,676.64","99,700,025.40","101,480,711.74","103,993,886.44","138,215,792.74","151,572,287.06","157,877,784.49","156,461,493.99","187,659,839.12","191,161,112.20","227,917,523.30","212,769,325.51","239,954,080.29","236,356,924.24","159,213,255.23","-512,782,117.06","-501,397,881.21"
长期待摊费用,,"2,103,211.32","2,061,255.95","3,354,334.27","3,171,099.17","3,808,911.58","3,543,273.46","3,780,018.66","3,759,851.13","4,276,955.73","4,564,084.07","4,128,905.55","3,710,227.02","3,693,738.41","3,643,123.99","3,503,849.08","3,341,533.90","3,049,414.98","2,782,479.77","2,455,004.20","2,095,973.17","693,798.71","2,203,169.98","6,555,914.88","6,062,410.53","5,288,913.30","5,451,057.63","5,437,484.18","5,445,884.11","5,434,220.81","5,445,884.11","6,149,022.88","6,184,966.41","3,886,693.29","3,649,994.95"
少数股东权益,,,,,,,,,51.23,42.02,39.80,40.40,40.26,40.03,40.03,39.20,38.97,38.46,39.93,37.11,35.08,34.03,"34,070,694.35","32,727,318.21","51,469,861.66","56,791,480.80","66,678,345.12","68,851,487.22","70,963,091.32","69,019,705.56","73,718,347.23","68,289,354.18","55,318,598.07","-54,453,959.32","-54,887,123.39"
递延所得税资产,"190,503.88","354,852.33","555,944.96","649,207.72","649,207.72","683,614.13","649,207.72","683,614.13","683,614.13","739,002.18","739,002.18","739,002.18","739,002.18","1,824,840.89","1,824,840.89","2,018,730.35","2,063,173.39","4,086,158.07","4,072,346.91","4,114,222.81","4,475,432.16","3,902,125.00","4,448,092.67","11,178,314.96","14,702,702.16","17,278,155.28","10,789,579.07","10,894,874.15","10,689,768.06","20,430,596.61","18,689,768.06","14,798,932.21","15,424,065.27","23,560,260.23","20,585,208.56"
外币报表折算价差,,,,,,,,,"-100,530.96","-534,915.62","-726,541.39","-784,484.50","-369,502.19","-5,332,086.33","-6,071,193.41","-3,543,957.59","-2,865,859.03",,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,"4,096,739.32","837,287.83","2,884,958.07","2,975,876.61","10,827,883.71","11,000,250.27","4,829,433.81","2,761,376.49","1,552,000.00","7,520,000.00","1,660,162.99","2,339,065.62","4,226,889.59","1,937,341.60","7,913,365.58","7,581,613.42","7,894,166.98","7,813,300.15","8,654,924.50","11,504,359.14"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"15,597,783.38","24,124,287.81","39,217,336.27","40,102,465.06","40,195,086.24","46,449,017.19","46,667,185.69","59,923,802.75","102,837,255.57","108,299,451.46","109,869,903.91","107,068,911.07","110,532,039.81","146,587,343.03","147,944,063.05","155,772,303.03","253,904,896.89","518,601,685.69","538,508,067.92","572,523,253.67","598,623,790.85","659,882,871.64","1,120,015,742.38","1,165,607,095.01","1,200,586,411.23","1,366,511,295.40","1,465,374,021.92","1,445,881,042.57","1,627,643,615.62","1,752,967,610.74","1,728,677,537.62","1,752,811,720.21","1,742,404,145.63","1,278,640,106.08","1,215,287,466.46"
所有者权益(或股东权益)合计,"22,754,794.15","50,167,223.56","94,863,905.49","110,953,977.99","122,358,439.59","342,306,298.77","347,983,065.78","345,319,372.22","348,291,471.27","348,238,871.22","354,960,060.78","362,265,497.56","360,001,478.01","355,134,544.53","361,167,841.39","365,859,268.63","369,923,787.43","583,620,488.24","591,433,280.53","588,585,997.62","588,681,949.85","593,744,883.10","1,096,977,964.71","1,639,512,729.59","1,664,454,138.39","1,668,937,568.28","1,710,250,028.88","1,719,567,618.86","1,758,650,665.60","1,746,647,632.80","1,780,810,196.20","1,769,504,880.15","1,679,390,455.03","887,439,588.38","870,607,153.41"
资产总计,"68,056,601.75","123,057,280.41","199,537,133.09","208,610,166.01","302,727,952.11","528,502,056.25","482,812,230.95","475,530,349.73","500,206,214.39","495,466,954.85","503,598,930.61","526,446,059.68","553,018,767.86","572,478,043.93","596,160,613.72","606,408,723.17","729,105,357.98","1,062,866,479.42","1,119,153,494.49","1,119,147,411.09","1,180,146,289.13","1,335,649,527.77","2,116,356,358.54","2,297,479,698.84","2,525,857,991.07","2,773,402,810.56","2,902,727,841.77","2,970,756,891.43","3,148,075,867.68","3,247,437,831.13","3,165,349,999.66","3,235,497,999.32","3,133,246,503.73","2,456,814,299.28","2,462,186,791.41"
负债和所有者(或股东权益)合计,"68,056,601.75","123,057,280.41","199,537,133.09","208,610,166.01","302,727,952.11","528,502,056.25","482,812,230.95","475,530,349.73","500,206,214.39","495,466,954.85","503,598,930.61","526,446,059.68","553,018,767.86","572,478,043.93","596,160,613.72","606,408,723.17","729,105,357.98","1,062,866,479.42","1,119,153,494.49","1,119,147,411.09","1,180,146,289.13","1,335,649,527.77","2,116,356,358.54","2,297,479,698.84","2,525,857,991.07","2,773,402,810.56","2,902,727,841.77","2,970,756,891.43","3,148,075,867.68","3,247,437,831.13","3,165,349,999.66","3,235,497,999.32","3,133,246,503.73","2,456,814,299.28","2,462,186,791.41"
