科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"103,482,225.77","80,881,488.63","64,984,741.18","101,580,605.34","61,638,399.56","28,693,884.84","21,439,613.98","27,215,331.83","20,897,032.30","28,261,942.18","29,735,243.19","33,581,818.11","11,464,181.03","8,844,637.54","20,167,426.29","14,420,700.88","14,724,460.38","25,083,124.46","18,332,029.48","12,377,579.83","7,627,155.66","24,035,050.31","14,864,081.11","17,804,621.37","27,423,547.24","16,742,322.36","42,180,846.53","1,349,206,951.89","965,474,314.05","453,846,618.23","363,380,936.26","541,838,592.24","172,618,106.24","338,282,380.64","287,725,431.82","364,828,284.60","223,203,785.77","230,582,726.57","245,808,927.86","2,746,116,250.17","2,175,935,526.16","2,148,943,909.51","2,004,420,546.70","2,331,740,460.14","2,457,005,393.27","2,740,650,687.92"
短期借款,,,"15,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","49,900,000.00","49,900,000.00","50,900,000.00","50,900,000.00","50,900,000.00","78,271,910.10","66,671,910.10","64,375,000.00","85,689,584.00","54,000,000.00","76,408,020.00","93,618,135.00","95,993,135.00","67,000,000.00","67,000,000.00","67,000,000.00","67,000,000.00","67,000,000.00","87,000,000.00","87,000,000.00","695,000,000.00","743,000,000.00","545,000,000.00","405,000,000.00","385,000,000.00","452,000,000.00","450,000,000.00","425,000,000.00","420,000,000.00","510,000,000.00","460,000,000.00","440,000,000.00","435,000,000.00","633,000,000.00","486,000,000.00","375,000,000.00","245,000,000.00","174,000,000.00","164,000,000.00","169,000,000.00"
交易性金融资产,,,,"11,550,000.00","10,164,000.00","6,853,000.00","5,959,800.00","5,590,200.00","6,858,000.00","4,749,250.00","5,345,850.00","5,933,640.00","5,531,760.00","3,876,960.00","5,224,440.00","5,378,100.00","5,242,170.00","4,509,330.00","4,343,850.00","3,687,840.00","3,817,860.00","3,888,780.00","3,811,950.00","3,611,010.00","3,894,690.00","3,268,230.00","3,634,650.00","3,936,060.00","3,930,150.00","3,646,470.00","5,100,330.00","4,420,680.00","4,982,130.00","7,683,000.00","4,887,570.00","8,469,030.00","6,524,640.00","7,422,960.00","8,285,820.00","6,666,480.00","6,388,710.00","5,206,710.00","7,062,450.00","1,887,900.00","1,449,000.00","1,087,800.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"23,242,039.41","18,670,309.16","15,333,038.10","40,521,777.09","22,885,600.00","41,276,369.56","22,270,161.56","38,398,932.00","24,435,556.90","26,545,500.00","21,159,410.71","52,845,770.38","23,724,330.60","51,658,950.37","40,621,035.00","30,852,392.68","42,650,602.80","58,705,445.00","46,523,135.00","53,651,403.56","34,012,427.68","27,461,756.18","40,802,444.50","37,162,494.99","20,634,644.68","11,737,689.71","106,047,307.34","164,380,505.18","143,904,285.71","161,498,313.77","115,317,994.53","233,230,082.33","171,257,483.80","120,378,990.64","93,379,391.67","126,653,075.23","135,983,180.62","216,138,132.13","176,442,228.93","404,683,127.46","557,678,331.34","532,478,915.63","630,387,337.01","1,122,081,636.79","1,129,389,404.17","877,400,392.67"
应付票据,"10,511,956.60","5,262,830.00","1,380,570.00","2,300,000.00","300,000.00",,,,,,,,,,,,,,,,,,,,,,"2,000,000.00","2,000,000.00",,,,,,,"4,660,000.00","4,660,000.00",,,,"485,967,447.38","375,109,193.45","264,621,839.45","365,717,192.44","480,009,022.23","348,768,283.82","299,802,975.05"
应收账款,"72,818,461.76","69,468,694.26","71,720,379.55","49,149,502.70","86,383,258.21","89,254,210.51","83,049,385.85","53,557,821.95","80,189,572.72","69,776,856.78","84,616,364.20","67,504,695.51","96,235,497.97","85,848,455.60","99,482,354.51","63,698,477.01","91,035,406.36","82,137,687.23","94,994,585.91","64,691,444.04","88,634,976.37","87,243,490.93","80,285,265.22","75,321,954.52","92,009,152.65","101,256,832.90","269,070,352.59","283,631,712.04","312,820,312.41","323,379,338.61","370,633,338.80","416,890,090.43","529,803,242.48","564,371,974.55","654,671,893.66","603,393,946.26","615,553,057.68","578,243,915.56","600,715,700.17","1,021,416,900.02","720,831,472.97","934,256,767.75","961,637,296.15","922,614,048.04","643,652,913.95","694,723,409.72"
应付账款,"23,150,022.04","23,363,172.59","18,087,084.83","26,730,570.97","24,478,298.49","34,128,158.14","32,773,201.39","33,827,222.91","39,217,402.57","34,691,168.44","32,921,939.42","39,357,390.07","43,319,442.37","36,671,537.74","27,719,295.70","24,854,206.36","36,310,016.17","26,604,793.05","28,268,993.42","28,611,510.19","33,370,286.37","31,424,811.07","31,214,803.36","33,081,375.17","35,657,680.18","36,451,713.20","211,829,824.13","251,178,980.49","235,739,522.06","211,776,801.18","211,060,104.75","198,414,807.14","187,151,446.00","247,037,837.67","292,158,357.40","292,587,950.18","257,556,952.88","246,276,952.40","209,898,563.08","620,405,041.44","552,772,162.96","665,920,153.41","753,186,455.00","603,736,814.35","495,827,994.09","631,512,546.60"
预付款项,"23,734,710.07","23,964,386.46","25,776,428.43","20,529,587.51","15,372,523.77","10,095,110.08","10,595,713.54","10,574,971.21","9,017,012.43","12,510,998.08","9,243,819.95","21,592,543.83","31,820,926.58","15,535,927.67","15,773,506.43","10,906,506.01","11,263,719.69","9,125,904.37","11,610,671.94","8,218,250.28","9,788,070.37","10,716,065.34","15,087,185.94","12,870,062.28","5,143,104.79","8,657,384.46","84,471,429.50","55,094,894.33","106,344,134.41","80,567,342.12","126,907,558.37","20,671,498.74","55,067,309.23","18,197,500.53","35,224,891.44","20,309,744.13","18,611,567.77","10,768,516.55","12,157,262.96","235,650,131.29","275,725,439.10","299,968,254.32","354,120,614.66","266,128,494.31","248,472,975.38","350,712,099.72"
预收款项,"6,545,600.33","6,048,198.69","5,771,065.97","7,324,910.70","5,293,131.65","10,767,681.64","12,571,672.22","4,900,964.34","3,791,673.95","4,603,412.70","4,744,747.69","4,927,857.47","4,481,195.64","3,387,908.14","4,771,609.92","11,850,091.12","5,217,841.91","4,283,912.03","4,080,035.42","4,239,130.71","3,291,300.02","3,714,343.12","4,258,212.63","1,549,391.83","2,310,879.90","1,400,670.99","18,878,861.03","28,630,383.52","23,618,635.49","18,525,848.27","17,352,766.07","22,621,194.26","18,988,821.72","10,675,195.97","15,435,696.26","21,857,058.49","28,567,162.66","29,858,596.15","29,370,946.42","172,921,561.23","215,299,431.04","266,684,435.26","260,621,215.55","290,138,443.57","303,663,036.18","324,199,412.50"
