科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"7,510,943.52","6,074,487.25","4,836,871.79","5,875,550.08","29,176,400.95","22,604,722.73","23,869,641.05","462,370,973.29","340,057,898.06","311,420,030.71","299,095,547.07","269,140,967.26","218,764,673.87","240,759,662.18","261,711,720.20","422,507,855.74","305,151,470.91","387,162,807.03","359,989,109.28","502,174,895.01","418,325,254.09","474,910,793.66","461,430,177.80","442,967,360.43","340,192,883.06","296,429,781.02","361,232,291.47","431,361,468.42","384,086,469.51","539,729,025.17","472,085,626.11","702,719,626.03","624,903,418.92","783,309,607.89","684,736,381.42","681,952,697.30","351,854,738.05","499,793,878.19","404,503,238.15","436,145,592.82","562,697,279.89","725,139,267.89","874,825,877.17","1,135,456,709.01"
短期借款,"539,537,994.89","505,937,994.89","493,448,175.05","520,748,175.05","520,748,175.05","520,748,175.05","520,748,175.05","110,000,000.00","10,000,000.00","5,000,000.00","5,000,000.00",,,,"10,000,000.00","10,000,000.00",,,,,,,,,,"13,000,000.00","85,000,000.00","58,000,000.00","50,000,000.00","53,000,000.00","55,730,000.00","9,092,900.00","12,157,900.00","11,237,000.00","2,000,000.00","2,000,000.00","2,000,000.00",,,,,,"2,000,000.00","2,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,"270,635.00","270,635.00",,,,,,,,,,,,,,,,,,,,,,,
应付票据,,,,,,,,,,,,,,,,,,"3,034,223.99","12,490,494.17","9,456,270.18",,"7,557,500.00","20,777,885.03","23,806,085.03","24,462,885.52","17,936,994.44","13,422,473.56","26,267,849.25","26,493,184.61","9,588,000.00",,,,,,,,,,,,,,
应收账款,"30,450,928.51","11,553,080.69","20,730,480.06","15,881,198.78","15,136,086.74","6,076,699.94","20,551,153.52","23,230,442.18","33,963,670.63","67,885,773.70","50,378,167.58","36,719,529.71","84,681,623.62","43,639,851.13","29,954,219.41","32,900,223.81","88,662,466.39","28,574,271.11","57,238,647.49","16,118,850.71","76,365,465.71","56,038,049.83","51,173,307.20","29,628,249.26","54,772,490.00","50,744,458.76","50,510,610.88","36,684,672.40","56,721,617.26","38,208,118.82","22,573,401.44","22,532,622.73","22,807,151.69","34,660,382.71","28,333,868.47","18,878,632.50","19,193,697.32","19,057,089.99","18,458,355.51","20,065,250.90","16,049,540.82","17,100,175.68","15,410,701.83","122,924,180.06"
应付账款,"120,879,480.31","126,897,880.12","121,742,728.75","15,273,087.53","13,963,841.26","31,114,107.92","36,494,501.30","115,744,739.64","103,787,393.51","120,101,401.71","95,899,363.95","99,494,134.34","114,569,125.87","143,071,007.54","94,619,598.63","86,553,746.00","85,682,497.33","70,026,765.01","56,936,483.34","81,894,908.75","112,864,207.20","124,035,717.53","90,441,446.76","113,171,957.34","97,527,798.26","103,584,388.64","87,985,997.37","111,888,678.61","91,147,146.01","115,256,221.51","100,301,153.29","48,808,823.22","117,994,825.43","159,851,570.49","128,124,154.86","38,280,874.80","155,254,820.76","201,602,577.52","149,168,952.86","99,603,149.39","210,530,622.58","232,501,883.59","152,207,602.46","355,508,059.85"
预付款项,"11,790,526.88","8,153,562.74","1,977,257.93","1,575,640.85","2,976,542.26","4,493,463.95","3,339,776.64","25,106,216.90","4,997,829.27","6,362,359.81","8,058,879.93","49,989,466.35","14,900,883.88","13,867,448.85","8,874,501.60","2,740,652.70","31,244,630.73","12,594,158.95","27,044,024.77","16,759,498.45","8,485,463.84","10,830,808.42","36,210,927.78","24,981,131.81","35,219,688.58","17,044,171.00","41,702,380.45","29,495,834.47","55,876,388.42","39,875,438.44","54,031,816.18","8,253,144.44","18,109,667.30","25,277,838.17","12,870,495.71","3,819,041.46","12,613,356.59","4,444,244.61","13,296,379.36","1,745,638.68","7,921,047.16","1,327,042.16","16,698,476.82","7,520,070.15"
预收款项,"3,510,725.79","6,369,906.79","15,041,319.39","6,822,316.72","4,264,932.91","4,990,201.55","9,167,247.81","97,047,164.27","78,413,480.19","58,607,296.41","49,236,068.78","47,870,496.50","47,491,881.03","41,699,472.24","44,252,463.84","50,632,095.92","51,086,414.22","65,597,474.00","50,961,964.44","56,101,414.28","68,917,379.91","50,045,309.25","56,242,538.83","63,941,974.02","61,994,964.22","73,028,726.09","72,375,803.86","65,703,549.22","119,111,520.65","183,611,801.77","66,182,377.78","173,978,960.18","114,168,659.09","169,217,991.69","44,256,860.76","138,710,905.18","87,848,519.75","125,061,067.17","60,705,043.13","123,697,552.22","67,312,662.88","136,089,062.26","64,766,803.09","31,850,838.01"
其他应收款,"16,571,870.10","18,199,725.86","11,833,749.45","10,596,695.30","9,144,373.78","4,436,268.26","5,253,155.93","42,277,598.80","16,195,858.41","17,710,885.10","31,878,124.31","18,456,908.60","18,350,432.17","22,166,925.30","14,756,205.75","17,329,221.58","18,982,728.86","20,179,686.05","22,387,931.21","10,105,707.40","14,592,858.93","10,463,338.23","16,854,446.59","19,837,869.54","23,530,867.37","28,745,821.01","14,864,641.97","20,220,436.51","20,720,298.25","20,496,740.17","12,943,967.83","12,728,122.53","13,433,232.80","21,891,501.41","19,262,319.75","32,412,560.74","26,171,373.33","21,787,941.62","10,939,005.23","18,530,031.27","20,942,841.31","14,504,386.77","13,624,363.67","9,077,787.60"
应付职工薪酬,"1,523,173.18","6,139,856.24","4,788,707.14","7,720,590.37","3,685,368.08","7,178,127.90","5,445,469.98","14,795,744.55","5,797,130.43","4,270,405.39","4,679,672.16","7,799,637.89","2,514,449.77","3,603,828.96","4,940,566.78","12,769,553.57","4,514,236.05","8,790,927.92","13,175,019.35","17,042,053.55","10,874,486.28","8,506,049.71","8,593,658.60","10,536,469.07","4,434,704.92","7,909,737.23","10,091,072.74","17,108,294.59","5,714,392.74","7,236,305.33","7,372,215.92","16,969,770.07","10,443,132.11","11,359,769.97","11,357,304.75","14,471,024.38","18,842,632.19","28,780,413.57","31,179,857.03","30,528,446.88","29,559,215.89","36,981,875.18","46,060,645.43","47,588,729.30"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-5,144,705.90","-9,237,520.97","-6,909,275.97","-3,192,820.50","16,810,702.53","15,527,267.47","15,061,502.04","22,509,866.52","21,740,238.63","10,682,108.43","10,273,384.29","18,539,193.29","14,332,338.93","10,995,735.50","6,946,564.65","18,034,148.15","17,875,736.86","6,013,837.16","7,558,674.86","-4,989,386.50","2,728,132.75","-1,732,816.26","-2,964,608.13","7,628,738.39","8,741,450.20","9,829,581.13","6,475,637.28","8,732,560.29","12,599,348.29","10,277,524.03","8,850,182.76","21,717,562.19","13,221,783.77","10,560,611.92","12,275,547.05","7,966,022.38","9,721,869.95","12,511,011.84","11,316,392.74","10,789,596.13","15,957,452.10","13,781,864.62","12,607,200.70","29,318,724.01"
应收利息,,,,,,,,,,,,"397,222.22",,"361,111.11","361,111.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"95,494,231.36","110,253,537.07","125,021,935.98","140,362,724.58","156,285,826.63","172,786,486.09","189,696,110.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,"1,400,000.00",,,"600,000.00",,,"117,072.05",,,,,,,,"30,655.93",,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,"350,000.00",,,,,,,,,,,,,,,,,,,,,,,,"3,450,000.00","3,450,000.00","4,903,299.34","3,913,299.34","31,020,181.08"
存货,"91,436,548.32","131,863,537.18","133,096,323.30","97,357,713.78","88,086,934.87","121,802,251.50","113,891,054.18","112,421,920.50","117,311,505.11","107,902,805.69","89,700,566.68","100,804,457.97","106,288,364.74","123,570,074.43","132,211,415.87","116,196,353.15","120,184,237.77","142,405,893.79","144,718,734.02","150,284,706.99","166,824,131.21","166,874,619.11","174,468,821.07","153,548,770.72","165,687,667.91","178,737,093.73","181,718,107.14","163,218,671.25","181,641,375.43","185,499,134.96","183,001,568.23","149,584,134.00","170,325,816.83","178,003,492.68","132,968,653.56","125,194,017.67","118,783,475.10","126,175,048.90","158,205,390.13","130,835,612.60","120,042,084.39","171,120,955.81","157,236,380.00","166,089,454.51"
其他应付款,"248,750,718.48","252,994,321.44","257,128,458.61","250,140,088.15","250,992,486.06","248,792,991.84","249,511,071.54","58,551,138.94","30,500,477.01","38,533,478.27","21,959,052.45","100,876,225.31","96,009,017.46","62,682,486.69","82,529,733.60","97,027,783.71","79,846,983.14","91,962,103.18","99,628,002.79","162,015,954.54","114,950,205.08","134,454,848.80","151,196,347.81","138,831,684.99","96,322,630.34","56,717,017.03","71,713,277.38","93,949,487.29","66,397,059.74","88,323,064.72","128,782,149.78","90,399,703.42","74,812,749.33","141,476,016.46","113,796,601.38","97,442,807.24","81,649,968.90","80,028,373.32","93,357,983.96","68,418,532.22","117,169,365.46","120,871,478.12","86,689,984.91","96,169,741.63"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"360,895.58","240,597.02","120,298.46",,,,,,
一年内到期的非流动负债,,"27,300,000.00","27,300,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,"100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00",,,,,,,,,"4,366,273.50","8,819,133.97","8,818,102.64","7,776,974.09","5,856,450.89","5,446,698.83","8,086,051.47","7,682,401.50","6,567,328.61","8,837,618.36","11,108,142.09","8,125,326.42","4,446,550.20","404,695,012.11","407,665,245.07","408,674,357.21","396,310,579.62","405,448,221.88","313,606,814.71","23,311,486.52","20,825,662.68"
其他流动负债,,,,,,,,,,,,,,,,"1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00",,,,,,,"2,499,999.16","1,249,998.74",,,"2,500,002.01","1,250,001.02",,,"2,950,376.62","1,475,188.33",,,"1,245,815.10","821,078.52","1,032,281.90","46,273.07","1,124,585.62",,"112,500.00"
流动资产合计,"157,760,817.33","175,844,393.72","172,474,682.53","131,286,798.79","144,520,338.60","159,413,406.38","166,904,781.32","665,407,151.67","512,526,761.48","511,281,855.01","479,111,285.57","575,508,552.11","542,985,978.28","544,365,073.00","547,869,173.94","591,674,306.98","564,225,534.66","590,916,816.93","611,378,446.77","697,114,293.56","684,863,808.78","719,117,609.25","740,737,680.44","675,329,655.26","628,222,730.89","580,636,500.21","657,805,006.00","686,837,533.94","704,492,847.70","831,894,509.03","752,318,781.29","902,384,978.34","858,416,905.90","1,054,281,620.88","886,297,045.33","867,064,395.45","933,552,249.52","1,079,043,746.84","1,014,076,725.59","1,003,632,705.89","1,133,101,015.45","1,242,798,643.02","1,101,107,286.01","1,461,893,864.01"
流动负债合计,"1,004,551,618.11","1,026,655,975.58","1,037,562,048.95","937,874,161.90","966,751,332.52","1,001,137,357.82","1,026,124,078.52","418,648,653.92","250,238,719.77","237,194,690.21","187,047,541.63","274,579,687.33","274,916,813.06","262,052,530.93","243,288,927.50","276,367,327.35","240,005,867.60","246,425,331.26","241,750,638.95","321,521,214.80","310,334,411.22","322,866,609.03","324,287,268.90","357,916,908.84","293,484,433.46","284,506,443.72","348,314,260.93","381,650,419.25","371,462,652.04","469,792,919.37","368,468,080.55","360,967,719.08","342,799,049.73","506,653,337.15","313,285,657.13","298,871,633.98","355,317,811.55","449,229,258.52","346,549,308.24","337,519,558.74","444,025,591.98","546,254,048.73","368,245,535.93","593,568,773.88"
可供出售金融资产,"7,764,400.00","8,617,180.00","16,831,360.00","10,075,100.00","7,671,580.00","4,713,800.00","2,615,900.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
