科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付的各项税费,"267,308,362.59","281,506,603.21","324,781,871.00","266,678,352.61","315,840,936.53","396,222,292.67","219,576,569.67","316,746,289.86","370,717,973.13","537,582,541.20","204,859,448.63","312,006,540.16","388,756,576.30","509,551,463.34","207,747,044.03","372,317,410.46","448,997,705.84","534,718,204.84","199,937,180.50","373,507,882.49","449,227,534.25","531,865,784.44","136,794,907.53","220,050,088.27","288,806,426.05","349,683,630.19","176,679,496.46","258,551,781.93","320,609,706.81","391,902,671.51","158,251,273.80","239,153,582.28","296,432,348.85","329,467,109.09","141,573,608.84"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,"100,000,000.00","100,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","50,000,000.00","300,000,000.00","450,000,000.00","600,000,000.00",,,,,,,"120,000,000.00","120,000,000.00","182,852.82",,,,
支付其他与经营活动有关的现金,"220,248,586.12","202,107,322.25","242,323,773.60","130,477,462.60","242,471,749.47","311,790,032.67","97,610,864.61","127,385,266.80","258,269,892.67","293,764,995.06","82,615,996.59","170,260,633.84","256,879,134.57","332,560,467.66","60,691,207.72","178,511,933.95","255,439,646.75","347,295,100.52","75,039,138.92","179,733,166.11","260,718,072.09","423,662,493.96","74,152,065.95","165,669,582.13","261,136,582.94","319,796,461.06","77,729,285.68","139,609,437.23","225,357,510.02","307,116,039.20","72,839,286.92","143,064,062.54","216,194,647.59","296,028,215.22","69,798,195.42"
筹资活动现金流入小计,"288,000,000.00","40,000,000.00","4,000,000.00","2,139,210,594.70","2,139,210,594.70","2,152,100,000.00","2,000,000.00","2,000,000.00","2,000,000.00","5,000,000.00","10,000,000.00","10,000,000.00","210,000,000.00","210,000,000.00","30,000,000.00","330,000,000.00","330,000,000.00","655,290,000.00","290,777,200.00","540,777,200.00","690,777,200.00","840,777,200.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00",,,"170,000,000.00","170,000,000.00",,,,,
经营活动现金流出小计,"5,076,273,426.56","5,266,560,555.55","6,097,730,640.50","3,742,382,850.04","5,315,948,538.73","7,021,227,265.71","2,430,748,704.00","3,900,872,003.85","5,248,781,822.01","7,576,373,349.28","2,340,660,903.64","4,247,019,868.92","5,917,340,042.97","8,350,470,354.34","2,426,338,645.56","4,360,039,191.13","5,900,158,921.38","8,320,120,410.76","2,247,144,630.54","4,482,851,359.58","5,987,416,277.01","8,449,008,838.68","2,161,538,499.68","3,718,823,972.44","5,160,676,415.71","6,927,087,731.02","2,269,939,077.41","3,879,413,650.93","5,289,816,528.17","7,049,878,970.45","2,248,321,108.51","3,830,184,518.21","5,205,587,097.79","6,736,500,575.10","2,053,758,384.72"
偿还债务支付的现金,"468,000,000.00","42,000,000.00","3,000,000.00","3,000,000.00","203,000,000.00","206,000,000.00","7,000,000.00","7,000,000.00","7,000,000.00","10,000,000.00","360,000,000.00","360,000,000.00","360,000,000.00","363,000,000.00","100,000,000.00","100,000,000.00","150,000,000.00","500,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","324,427,200.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","200,000,000.00",,,,,
经营活动产生的现金流量净额,"449,595,208.42","548,134,710.99","659,053,938.80","65,833,315.52","342,488,611.51","548,451,782.29","-48,244,583.85","-78,149,711.78","298,764,450.33","443,552,227.75","69,750,849.11","-85,525,204.40","207,105,886.13","294,795,934.81","-40,749,442.54","-116,502,974.40","115,293,299.95","251,226,116.37","91,560,882.08","-103,489,915.19","36,195,576.56","-462,289.88","188,586,635.36","238,813,379.06","522,741,923.18","776,203,034.72","114,684,726.81","189,351,862.94","443,334,581.48","657,144,388.56","91,708,073.39","89,204,119.59","345,785,841.87","523,280,641.71","87,827,777.17"
分配股利、利润或偿还利息支付的现金,"146,168,613.65","210,030,287.55","200,483,599.25","280,132,592.00","333,648,847.34","334,098,883.34","106,330.32","208,138,658.85","208,194,987.38","218,585,658.90","1,396,141.84","247,844,935.17","249,879,626.01","252,845,164.85","1,677,547.95","271,468,821.16","277,173,767.12","276,376,092.85","3,777,443.65","275,651,337.61","284,370,512.86","294,548,733.89","6,790,530.23","96,233,371.48","102,292,774.92","106,111,191.00","9,113,065.64","11,079,503.99","90,276,451.02","92,114,998.96","542,260.27","92,942,260.27","92,942,260.27","92,942,260.27",
收回投资收到的现金,"6,113,031.63",,,"23,000,000.00","23,500,000.00","23,396,523.67","1,173,244,633.10","2,193,023,530.16","2,638,957,591.14","73,718,300.59","2,334,474.74","706,722,008.34","774,193,022.94","176,715,021.94","89,123,923.39","89,123,923.39","181,505,030.24","13,578,697.46","255,135.40","10,481,901.66","7,481,901.66","48,601,682.48","24,226,372.60","356,405,606.57","357,933,086.02","349,719,996.98","91,402,219.18","127,917,726.03","127,917,726.03","127,917,726.03","32,554,985.75","32,554,985.75","32,554,985.75","45,272,579.51","717,100,000.00"
支付其他与筹资活动有关的现金,,,,,,"4,089,405.30",,,,"800,000.00",,,,"30,000,000.00",589.70,,"100,000,000.00","100,000,000.00",,,,,"200,000,000.00","200,000,000.00","200,000,000.00","350,000,000.00",,"100,000,000.00","250,000,000.00","300,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00",
取得投资收益收到的现金,"7,195,030.18","641,674.36","340,630.14","1,263,601.05","11,335,441.89","630,000.00","15,616.98","245,151.23","245,151.23","220,000.00",,"98,000.00","98,000.00","98,000.00",,"92,500.00","92,500.00","92,500.00",,,,,,,,,,,,,"77,649.22","3,791,553.12","4,791,553.12","4,791,553.12","2,067,232.96"
筹资活动现金流出小计,"614,168,613.65","252,030,287.55","203,483,599.25","283,132,592.00","536,648,847.34","544,188,288.64","7,106,330.32","215,138,658.85","215,194,987.38","229,385,658.90","361,396,141.84","607,844,935.17","609,879,626.01","645,845,164.85","101,678,137.65","371,468,821.16","527,173,767.12","876,376,092.85","153,777,443.65","425,651,337.61","434,370,512.86","618,975,933.89","356,790,530.23","446,233,371.48","452,292,774.92","606,111,191.00","159,113,065.64","261,079,503.99","490,276,451.02","592,114,998.96","70,542,260.27","162,942,260.27","162,942,260.27","162,942,260.27",
处置固定资产、无形资产和其他长期资产收回的现金净额,"862,310.41","68,536,331.03","49,344,239.89","19,905,914.17","22,945,509.03","19,768,221.81","11,459,633.05","18,382,618.89","23,709,675.13","17,730,090.16","37,140.00","108,186.16","241,042.28","71,434,722.78","64,926.76","602,751.93","668,730.68","364,679,220.13","9,073,281.51","12,855,681.83","13,027,623.11","13,123,447.50","1,329,291.84","1,430,136.84","1,532,134.13","558,511.61","404,664.90","2,687,031.19","2,212,163.23","3,476,692.33","763,072.76","774,738.94","785,403.46","862,921.15","41,414.47"
筹资活动产生的现金流量净额,"-326,168,613.65","-212,030,287.55","-199,483,599.25","1,856,078,002.70","1,602,561,747.36","1,607,911,711.36","-5,106,330.32","-213,138,658.85","-213,194,987.38","-224,385,658.90","-351,396,141.84","-597,844,935.17","-399,879,626.01","-435,845,164.85","-71,678,137.65","-41,468,821.16","-197,173,767.12","-221,086,092.85","136,999,756.35","115,125,862.39","256,406,687.14","221,801,266.11","-206,790,530.23","-296,233,371.48","-302,292,774.92","-456,111,191.00","-159,113,065.64","-261,079,503.99","-320,276,451.02","-422,114,998.96","-70,542,260.27","-162,942,260.27","-162,942,260.27","-162,942,260.27",
处置子公司及其他营业单位收到的现金净额,"34,738,122.21",,,,,,,,,,,"-47,461.15",,,"12,083.15","12,083.15",,,,"5,964,189.79","5,964,189.79","5,964,189.79",,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,,,"100,000,000.00","60,000,000.00","60,210,082.19","96,268,819.09","90,426,265.98","301,243,750.00","193,195,240.80","429,563,941.92","29,612,098.43","46,695,228.67","263,593,484.48","158,751,142.93","50,000,000.00","50,000,000.00","303,248,383.91",,"10,000,000.00","12,905,171.56","12,905,171.56","10,000,000.00",,,,"10,000,000.00",,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"48,908,494.43","69,178,005.39","149,684,870.03","104,169,515.22","117,991,033.11","140,063,564.57","1,275,146,149.11","2,512,895,050.28","2,856,107,658.30","521,232,332.67","31,983,713.17","753,575,962.02","1,038,125,549.70","406,998,887.65","139,200,933.30","139,831,258.47","485,514,644.83","378,350,417.59","19,328,416.91","42,206,944.84","39,378,886.12","77,689,319.77","25,555,664.44","357,835,743.41","359,465,220.15","360,278,508.59","91,806,884.08","130,604,757.22","130,129,889.26","131,394,418.36","33,395,707.73","37,121,277.81","38,131,942.33","50,927,053.78","719,208,647.43"
五、现金及现金等价物净增加额,"-54,763,093.11","-77,742,040.11","387,293,077.13","1,898,547,552.81","760,840,434.05","615,791,270.43","-290,559,823.11","-601,753,033.26","-667,319,006.89","-371,157,133.95","-549,256,720.47","-742,280,517.23","-354,360,751.75","-524,119,299.20","-210,744,793.62","-297,200,650.93","-268,805,773.34","-223,716,826.19","26,887,332.96","-207,495,274.48","-93,544,620.00","-139,639,489.70","-157,421,765.87","2,546,214.59","163,357,119.09","230,243,672.77","-87,648,064.56","-74,530,517.21","54,214,604.81","65,000,117.27","-154,021,154.55","-291,760,234.55","-90,519,508.62","-211,776,130.23","-125,209,765.62"
购建固定资产、无形资产和其他长期资产支付的现金,"204,098,182.31","383,024,468.94","160,662,132.45","89,533,280.63","178,179,209.05","533,448,759.52","80,154,913.55","250,135,794.35","341,772,852.25","497,831,424.91","89,595,075.91","114,998,339.68","138,529,452.42","331,876,896.66","83,868,146.73","125,410,113.84","189,800,887.00","595,197,267.30","117,441,277.38","155,388,166.52","263,575,769.82","372,667,785.70","164,773,535.44","240,869,536.40","285,050,249.32","345,619,679.54","101,916,902.09","130,297,925.66","195,863,707.19","298,313,982.97","208,582,675.40","255,143,371.68","311,495,032.55","351,841,565.45","51,146,190.22"
期初现金及现金等价物余额,"601,776,844.36","547,013,751.25","469,271,711.14","856,564,788.27","956,722,863.69","956,722,863.69","1,572,514,134.12","1,572,514,134.12","1,572,514,134.12","1,572,514,134.12","1,201,357,000.17","1,201,357,000.17","1,201,357,000.17","1,201,357,000.17","677,237,700.97","677,237,700.97","677,237,700.97","677,237,700.97","453,520,874.78","453,520,874.78","453,520,874.78","453,520,874.78","313,881,385.08","313,881,385.08","313,881,385.08","313,881,385.08","544,125,057.85","544,125,057.85","544,125,057.85","544,125,057.85","609,125,175.12","609,125,175.12","609,125,175.12","609,125,175.12","397,349,044.89"
投资支付的现金,"23,000,000.00",,"1,300,000.00",,"361,592,828.27","318,200,000.00","1,297,940,000.00","2,269,940,000.00","2,951,440,000.00","10,000,000.00","60,000,000.00","537,488,000.00","836,132,600.00","298,144,600.00","32,100,000.00","32,100,000.00","361,089,064.00","37,010,000.00","110,445.00",,"56,000,000.00","56,000,000.00",,"57,000,000.00","131,507,000.00","104,507,000.00","30,000,000.00",,,,,,,"271,200,000.00","881,100,000.00"
期末现金及现金等价物余额,"547,013,751.25","469,271,711.14","856,564,788.27","2,755,112,341.08","1,717,563,297.74","1,572,514,134.12","1,281,954,311.01","970,761,100.86","905,195,127.23","1,201,357,000.17","652,100,279.70","459,076,482.94","846,996,248.42","677,237,700.97","466,492,907.35","380,037,050.04","408,431,927.63","453,520,874.78","480,408,207.74","246,025,600.30","359,976,254.78","313,881,385.08","156,459,619.21","316,427,599.67","477,238,504.17","544,125,057.85","456,476,993.29","469,594,540.64","598,339,662.66","609,125,175.12","455,104,020.57","317,364,940.57","518,605,666.50","397,349,044.89","272,139,279.27"
