科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"11,930,360.66","18,904,323.50","7,350,546.46","8,941,469.14","11,751,986.68","10,360,738.56","12,321,294.19","18,862,027.68","25,099,684.93","10,488,232.90","8,251,240.17","11,486,336.51","4,708,890.14","5,274,623.54","3,364,366.00","3,291,462.16","9,647,074.29","10,158,695.15","8,960,728.23","12,566,099.85","13,110,995.65","13,242,595.58","12,531,052.46","12,878,091.29","9,062,011.32","9,682,626.33","9,870,757.65","5,825,752.52","11,089,599.32","14,737,620.37","8,342,647.48","15,488,763.52","8,609,208.98","23,550,304.10","16,648,678.65","29,888,658.31","37,782,855.87"
应付职工薪酬,"532,560.00","1,624,417.79","1,307,121.92","1,335,166.44","1,454,613.92","1,762,647.24","2,244,656.91","2,230,354.12","2,485,214.28","2,963,627.65","3,484,028.64","3,475,121.11","4,180,872.88","4,146,243.97","4,051,658.23","3,873,659.11","3,926,036.78","4,151,578.17","4,290,614.72","3,742,083.79","4,123,563.72","4,437,956.92","4,612,339.86","4,379,820.51","4,287,108.89","4,037,988.39","4,239,712.41","4,533,542.58","4,653,148.96","4,590,282.41","5,730,071.69","5,812,425.23","7,201,120.60","8,245,644.37","8,553,748.72","5,718,099.83","8,925,715.22"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"7,165,698.37","841,818.81","2,998,758.66","4,289,044.82","4,027,185.02","3,194,467.97","4,558,339.06","5,366,648.17","5,483,756.12","-13,454,664.73","-6,297,405.29","-4,532,701.94","-2,499,854.31","-5,382,977.09","-8,078,408.31","-5,481,725.95","-4,172,459.88","-7,136,201.57","-6,902,787.36","-6,863,892.88","-6,486,298.92","-2,078,068.48","6,584,817.89","2,789,246.15","8,077,833.37","5,589,185.68","5,777,198.06","3,827,125.63","7,265,683.11","11,459,000.72","8,392,717.92","7,932,852.62","12,757,419.90","18,791,930.10","8,558,205.36","7,988,796.02","8,418,685.65"
应收利息,,,,,,,,,,,,,,,,,,,,,"1,923,749.84","1,977,105.82","1,920,821.88","1,944,246.76","1,991,095.81","2,014,520.47","1,288,356.38","1,171,232.88","1,686,575.63","1,710,000.28","960,411.23","1,405,479.45","203,013.70","222,534.25",,,"156,164.38"
应付利息,,"155,512.23","178,756.60","223,406.01","261,528.23","203,364.96","223,701.46","282,018.87","314,235.94","374,897.62","386,734.96","345,272.17","367,048.86","356,530.90","486,901.31","1,751,964.73","6,582,072.58","11,518,582.84","16,740,759.18","1,864,965.67","7,182,103.45","12,077,899.54","17,083,396.03","1,161,662.56","2,790,891.48","4,399,454.89","6,257,538.94","300,742.46","279,180.34","241,016.44","260,894.77","234,123.55","248,605.39","271,273.72","231,573.74","392,635.44","550,907.20"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,"9,000,000.00",,,,"4,207,500.00",,,,"2,735,673.12",,,,,,,,"2,160,000.00",,,,,,,,"432,000.00",,,,"2,160,000.00"
存货,"13,118,688.72","32,428,674.58","23,442,992.78","29,222,097.27","37,742,366.99","47,438,032.77","46,091,545.84","66,803,753.90","86,321,575.69","79,925,370.23","52,490,848.87","49,421,358.86","56,284,660.89","58,157,016.84","54,218,064.42","68,112,227.23","74,811,757.00","97,297,799.88","90,129,388.04","113,086,793.13","108,139,953.96","112,393,643.96","125,191,857.81","122,204,357.15","110,163,115.36","121,697,327.89","116,834,185.51","115,245,582.53","121,668,847.36","121,075,302.91","111,355,978.09","110,352,632.88","198,274,627.05","259,013,083.16","246,096,089.35","258,791,499.08","279,406,903.69"
其他应付款,"3,094,503.70","1,023,229.65","948,466.58","979,102.58","2,825,167.91","3,294,570.85","5,236,083.11","5,515,023.11","5,472,547.80","14,319,507.79","5,102,934.61","11,207,360.49","1,415,852.01","1,326,681.23","21,780,191.33","19,040,061.39","24,968,476.44","36,861,250.54","29,394,600.28","27,028,599.95","32,677,013.52","57,392,618.69","57,654,894.64","60,927,811.18","37,002,436.98","26,961,086.23","27,122,890.49","26,553,128.99","29,300,598.07","31,601,872.58","32,532,610.09","29,504,995.08","64,881,005.03","66,290,690.00","2,557,814.52","29,411,958.83","2,432,540.96"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,"943,572.00","4,299.95",,,,,,,,,,,,,
一年内到期的非流动负债,"4,200,000.00",,,,,,,,,,,,,,,,,,,,,,,"75,596,135.27","75,697,101.45","75,798,067.63","75,899,033.81",,,,,,,,,,
其他流动资产,"63,969.37",,,,,,,,,,,,,,,,,,,"111,846.62","79,708.23","13,006.22","8,106,509.61","2,799,850.21","3,127,218.54","3,466,869.75","6,169,001.23","5,325,422.56","7,568,633.70","7,240,265.70","3,253,721.83","5,256,735.21","6,945,055.31","18,961,368.52","16,325,671.84","16,982,248.54","22,841,567.40"
其他流动负债,,,,,,,,,,,,,,,,,,,,,"22,500,000.00","15,000,000.00","7,500,000.00",,,,,,,,,,,,,,
流动资产合计,"137,933,438.53","160,189,805.03","189,774,233.64","243,968,192.87","300,336,015.33","717,086,821.71","694,386,667.62","680,860,427.03","655,713,747.42","620,828,649.51","552,853,686.20","596,448,977.35","584,120,908.67","599,980,799.64","643,508,617.60","870,967,074.65","824,463,652.75","857,844,666.59","861,325,825.83","920,198,759.95","1,011,629,388.43","1,022,117,907.35","1,011,394,389.35","890,300,340.43","876,511,731.46","881,487,136.21","1,068,250,968.99","691,252,688.46","719,565,647.93","719,004,422.71","729,765,248.87","702,196,684.48","810,717,943.75","1,033,713,881.61","960,000,954.68","1,006,672,959.01","974,261,375.60"
流动负债合计,"111,176,970.24","83,878,527.68","102,474,161.32","140,570,912.23","189,423,740.43","186,057,944.63","179,175,038.63","209,646,826.51","238,375,375.39","231,449,422.50","218,242,958.35","258,425,777.60","255,668,295.67","259,204,455.48","335,628,768.85","319,257,099.57","281,672,547.87","331,818,056.26","342,076,003.87","398,052,521.15","480,531,272.46","477,204,240.90","474,928,452.24","566,742,747.65","547,512,511.98","551,698,984.84","734,093,442.10","356,880,173.80","385,177,567.07","388,743,567.21","389,129,114.15","342,791,724.65","450,852,740.87","590,338,345.27","515,194,204.15","520,716,738.12","456,933,067.34"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00"
长期借款,"50,000,000.00",,"30,000,000.00","30,000,000.00","27,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,"230,000,000.00","226,444,444.44","226,777,777.77","227,111,111.10","227,444,444.43","227,777,777.76","228,111,111.09","228,444,444.42",,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77,700,000.00","71,225,000.00","114,750,000.00","133,345,120.01"
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,,"600,000.00","600,000.00","600,000.00","600,000.00","600,000.00","600,000.00","600,000.00","600,000.00","600,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,409,603.75","10,943,094.62","13,602,432.56"
固定资产,"130,649,317.49","146,851,111.04","170,114,815.39","165,358,270.73","161,220,605.84","159,724,306.19","176,130,845.64","173,301,916.23","253,122,884.05","252,296,761.63","447,428,960.45","441,096,464.74","463,764,445.28","457,474,412.10","519,606,069.53","510,441,807.60","500,656,335.10","493,066,334.97","514,887,992.90","508,181,118.13","520,955,144.61","510,086,425.74","514,333,566.70","504,411,208.32","493,958,997.91","484,830,147.97","488,705,792.45","481,871,945.37","470,765,737.21","462,922,679.91","479,487,899.42","463,732,853.12","463,579,126.49","455,503,661.33","516,877,823.09","510,664,427.64","519,429,748.38"
递延所得税负债,,"452,757.22","452,820.50","451,823.87","446,421.53","439,381.88","471,473.51","484,839.92","509,693.06","556,053.39","366,082.62","366,082.62","366,082.62","366,082.62","366,082.62","366,082.62","366,082.62","366,082.62","366,082.62","366,082.62","366,082.62","366,082.62","366,082.62","366,082.62","366,082.62","366,082.62","366,082.62","366,082.62","366,082.62","366,082.62","366,082.62","366,082.62","366,082.62","366,082.62","366,082.62","366,082.62","366,082.62"
在建工程,"18,983,920.34","24,118,980.28","54,294,555.75","56,265,438.37","64,816,843.72","81,628,188.29","104,238,686.23","160,199,543.81","125,101,220.41","157,198,376.81","10,632,066.99","16,400,691.73","19,223,506.82","20,130,900.51","4,252,200.49","5,771,129.86","21,390,735.05","57,305,979.81","29,887,324.74","37,564,999.02","17,534,902.32","21,046,446.87","27,584,492.26","28,891,143.70","32,859,659.85","37,044,284.87","23,903,547.54","31,692,711.48","36,753,679.47","44,613,662.65","23,552,688.39","23,552,688.39","30,453,421.36","37,838,163.79","13,627,123.97","23,512,537.37","23,647,804.97"
其他非流动负债,,,"1,500,000.00","6,890,000.00","6,890,000.00","6,890,000.00","6,890,000.00","6,890,000.00","6,890,000.00","6,890,000.00","6,420,000.00","6,420,000.00","6,339,750.00","8,242,500.00","8,190,000.00","10,637,500.00","10,585,000.00","13,585,000.00","16,250,000.00","16,250,000.00","16,041,625.00","17,664,438.00","17,549,250.00","17,434,062.00","17,318,874.00","17,203,686.00",,,,,,,,,,,
工程物资,,,,,,,,,"408,099.38","2,302,362.29","21,207,633.44","21,207,633.44","21,207,633.44","21,207,633.44","6,287,062.92","6,733,800.69",,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"50,000,000.00","1,052,757.22","32,552,820.50","37,941,823.87","34,936,421.53","7,929,381.88","7,961,473.51","7,974,839.92","7,999,693.06","8,046,053.39","6,786,082.62","6,786,082.62","6,705,832.62","8,608,582.62","8,556,082.62","241,003,582.62","237,395,527.06","240,728,860.39","243,727,193.72","244,060,527.05","244,185,485.38","246,141,631.71","246,359,777.04","17,800,144.62","17,684,956.62","17,569,768.62","17,454,400.62","17,339,392.62","17,224,204.62","17,109,016.62","16,993,828.62","16,878,820.62","16,763,452.62","94,348,264.62","132,136,182.40","175,239,037.79","213,246,703.85"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"161,176,970.24","84,931,284.90","135,026,981.82","178,512,736.10","224,360,161.96","193,987,326.51","187,136,512.14","217,621,666.43","246,375,068.45","239,495,475.89","225,029,040.97","265,211,860.22","262,374,128.29","267,813,038.10","344,184,851.47","560,260,682.19","519,068,074.93","572,546,916.65","585,803,197.59","642,113,048.20","724,716,757.84","723,345,872.61","721,288,229.28","584,542,892.27","565,197,468.60","569,268,753.46","751,547,842.72","374,219,566.42","402,401,771.69","405,852,583.83","406,122,942.77","359,670,545.27","467,616,193.49","684,686,609.89","647,330,386.55","695,955,775.91","670,179,771.19"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"54,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"299,409.50","47,125,425.50","47,125,425.50","47,125,425.50","47,125,425.50","473,254,555.90","482,833,055.90","482,833,055.90","386,833,055.90","386,833,055.90","386,833,055.90","386,833,055.90","386,833,055.90","386,833,055.90","386,833,055.90","386,833,055.90","386,833,055.90","386,833,055.90","386,833,055.90","386,833,055.90","386,833,055.90","386,833,055.90","386,833,055.90","386,833,055.90","386,833,055.90","386,833,055.90","386,833,055.90","386,833,055.90","386,833,055.90","386,833,055.90","386,833,055.90","386,833,055.90","386,833,055.90","386,833,055.90","386,833,055.90","386,833,055.90","386,833,055.90"
无形资产,"4,738,948.80","4,570,585.48","4,404,163.95","4,579,710.07","4,509,811.94","4,649,905.46","4,562,457.31","4,500,777.41","16,002,732.00","16,199,446.31","16,199,390.50","16,111,878.87","15,870,380.87","16,071,970.51","15,926,132.47","15,835,891.79","29,007,594.82","29,177,957.41","28,854,934.17","33,334,413.93","32,910,624.11","32,576,675.06","32,269,184.34","31,965,860.21","31,713,776.13","33,590,763.90","33,487,290.06","33,270,834.90","33,054,379.74","32,837,924.58","32,662,978.86","32,441,523.70","32,279,094.30","32,050,871.91","32,146,486.17","31,874,104.23","31,601,722.29"
盈余公积,"18,882,992.62","24,261,032.31","30,726,880.09","30,726,880.09","30,726,880.09","30,726,880.09","37,494,216.76","37,494,216.76","37,494,216.76","37,494,216.76","44,655,707.59","44,655,707.59","44,655,707.59","44,655,707.59","49,272,120.57","49,272,120.57","49,272,120.57","49,272,120.57","50,572,163.60","50,572,163.60","50,572,163.60","50,572,163.60","53,573,951.43","53,573,951.53","53,573,951.43","53,573,951.43","53,994,098.44","53,994,098.44","53,994,098.44","53,994,098.44","54,540,944.88","54,540,944.88","54,540,944.88","54,540,944.88","54,690,710.90","54,737,477.69","54,690,710.90"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"59,129,034.69","90,720,941.89","117,062,536.95","125,683,357.56","140,829,179.89","147,360,003.14","154,004,150.70","162,924,361.59","166,395,586.41","172,233,562.04","179,316,124.99","181,789,874.90","199,590,816.64","204,434,747.54","197,674,570.41","205,809,582.27","208,171,512.81","216,615,480.15","202,868,965.87","211,279,847.49","213,940,379.24","218,809,926.82","217,890,904.15","223,754,136.74","223,800,410.84","224,279,935.51","219,932,038.20","220,332,529.05","220,146,531.02","220,027,876.95","223,636,956.17","224,098,963.26","232,526,315.68","237,021,038.38","240,964,232.88","241,591,081.85","250,709,537.59"
长期待摊费用,,,,,,,,,,,,,,,,"4,000,000.00",,,,,,,,,,,,,,,,,,,,,
少数股东权益,,,,,,,,,,,,,,,,,,,,,"-22,651.72","-22,488.29","-34,550.87","-35,277.72","-34,821.33","-36,553.36","-37,309.09","-38,020.42","-38,372.23","-38,655.09","-41,251.77","-42,272.77","-52,001.34","-51,424.11","-60,458.69","-61,793.23","-37,576.16"
递延所得税资产,"1,182,781.89","1,307,319.67","1,353,304.90","1,873,951.59","2,144,233.53","2,210,680.26","2,099,632.20","1,946,628.99","2,667,650.16","3,122,268.97","3,864,788.98","3,578,663.27","5,095,626.81","5,054,261.46","4,435,924.39","4,717,239.84","4,425,024.57","4,323,646.09","8,017,364.16","7,851,030.70","9,288,620.75","10,097,436.25","9,239,577.07","9,518,300.93","11,026,450.48","11,057,292.25","9,302,614.07","9,032,527.55","9,207,479.56","12,784,636.00","11,380,364.89","12,852,783.52","10,383,560.54","11,401,117.33","13,815,467.54","14,075,280.67","16,249,805.11"
外币报表折算价差,,-883.10,-750.73,"-2,835.62","-14,137.08","-28,863.73","-49,646.50","-64,007.21","-81,594.10","-108,445.07","352,597.11","353,810.79","-171,206.53","183,428.53","51,409.05","291,503.50","598,578.08","451,011.60","896,058.84","332,206.54","278,975.36","386,360.63",,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,"1,410,352.04",,,,"1,327,396.00","1,327,396.00","5,269,915.43","5,269,915.43","2,294,158.31",,"2,344,158.31","2,344,158.31","5,262,453.57","5,362,453.57","8,556,695.87"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"155,554,968.52","176,847,996.47","230,166,839.99","228,077,370.76","232,691,495.03","248,213,080.20","287,031,621.38","339,948,866.44","397,302,586.00","431,119,216.01","499,332,840.36","498,395,332.05","525,161,593.22","519,939,178.02","550,507,389.80","547,499,869.78","555,479,689.54","583,873,918.28","581,647,615.97","586,931,561.78","580,689,291.79","573,806,983.92","584,837,172.41","574,786,513.16","569,558,884.37","566,522,488.99","556,726,640.12","557,195,415.30","555,051,191.41","558,428,818.57","549,378,089.87","532,579,848.73","540,039,361.00","540,137,972.67","582,729,354.34","586,488,803.48","600,485,776.62"
所有者权益(或股东权益)合计,"132,311,436.81","252,106,516.60","284,914,091.81","293,532,827.53","308,667,348.40","771,312,575.40","794,281,776.86","803,187,627.04","806,641,264.97","812,452,389.63","827,157,485.59","829,632,449.18","846,908,373.60","852,106,939.56","849,831,155.93","858,206,262.24","860,875,267.36","869,171,668.22","857,170,244.21","865,017,273.53","867,601,922.38","872,579,018.66","874,943,332.48","880,543,961.32","880,873,147.23","878,740,871.74","873,429,766.39","874,228,537.34","872,215,067.65","871,580,657.45","873,020,395.97","875,105,987.94","883,141,111.26","889,165,244.39","895,399,922.47","897,205,986.58","904,567,381.03"
资产总计,"293,488,407.05","337,037,801.50","419,941,073.63","472,045,563.63","533,027,510.36","965,299,901.91","981,418,289.00","1,020,809,293.47","1,053,016,333.42","1,051,947,865.52","1,052,186,526.56","1,094,844,309.40","1,109,282,501.89","1,119,919,977.66","1,194,016,007.40","1,418,466,944.43","1,379,943,342.29","1,441,718,584.87","1,442,973,441.80","1,507,130,321.73","1,592,318,680.22","1,595,924,891.27","1,596,231,561.76","1,465,086,853.59","1,446,070,615.83","1,448,009,625.20","1,624,977,609.11","1,248,448,103.76","1,274,616,839.34","1,277,433,241.28","1,279,143,338.74","1,234,776,533.21","1,350,757,304.75","1,573,851,854.28","1,542,730,309.02","1,593,161,762.49","1,574,747,152.22"
负债和所有者(或股东权益)合计,"293,488,407.05","337,037,801.50","419,941,073.63","472,045,563.63","533,027,510.36","965,299,901.91","981,418,289.00","1,020,809,293.47","1,053,016,333.42","1,051,947,865.52","1,052,186,526.56","1,094,844,309.40","1,109,282,501.89","1,119,919,977.66","1,194,016,007.40","1,418,466,944.43","1,379,943,342.29","1,441,718,584.87","1,442,973,441.80","1,507,130,321.73","1,592,318,680.22","1,595,924,891.27","1,596,231,561.76","1,465,086,853.59","1,446,070,615.83","1,448,009,625.20","1,624,977,609.11","1,248,448,103.76","1,274,616,839.34","1,277,433,241.28","1,279,143,338.74","1,234,776,533.21","1,350,757,304.75","1,573,851,854.28","1,542,730,309.02","1,593,161,762.49","1,574,747,152.22"
