科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,"1,795,472.56","878,311.16","333,968.99",,,
在建工程,"3,316,234.97","21,830,875.28","246,521,717.30","110,158,116.92","36,152,940.92","29,281,424.44","55,763,009.73","76,156,760.66","172,034,758.57","741,960,245.63","1,136,779,851.09","1,563,400,729.95","2,324,412,908.42","2,679,648,260.67","3,044,421,484.19","2,434,907,858.17","126,388,424.78","3,284,639.20","6,395,060.13","6,331,893.65","8,651,129.50","59,542,931.16","115,984,161.84","235,514,446.73","452,016,384.19","306,413,364.99","424,613,487.28","408,012,882.17","644,180,866.39","653,978,007.46","838,571,166.72"
其他非流动负债,,,,,,,,,,,,,,"10,650,000.00","10,650,000.00","10,650,000.00","10,650,000.00","33,828,550.00","33,828,550.00",,,,,,,"16,931,200.00","16,931,200.00","16,931,200.00","16,931,200.00","9,750,400.00","9,750,400.00"
工程物资,,"6,651,699.49","7,551,877.44","11,671,151.67","4,721,842.27","3,669,825.32","3,457,035.15","6,952,050.27","54,203,632.99","53,613,151.80","74,661,339.77","68,262,731.55","129,276,844.53","627,582,533.89","541,374,779.55","477,591,628.35","91,302,679.86","56,924,045.23","53,503,890.19","52,763,471.20","52,544,138.42","32,092,010.30","30,113,816.37","54,460,681.86","25,621,637.19","20,808,993.10","20,892,300.49","284,397,655.56","15,065,886.31","74,290,752.30","106,617,443.29"
非流动负债合计,,"25,000,000.00","163,000,000.00","349,500,000.00","349,500,000.00","329,500,000.00",,,,,,"47,300,000.00","534,098,988.72","1,312,948,988.72","1,383,648,988.72","1,404,348,988.72","1,428,408,988.72","1,233,986,537.82","1,224,233,535.12","870,011,982.42","809,258,979.72","600,965,977.02","600,212,974.32","344,387,222.62","452,495,033.26","163,922,026.43","234,624,200.82","275,672,087.13","46,281,385.40","44,232,835.70","46,107,207.00"
固定资产清理,,,,,,,,,,,,,,,"2,438,619.45","1,221,758.46","1,185,220.00",,,,,,,"1,285,224.36","1,285,224.36",,"-10,110.70","2,953,930.15","2,920,313.51",,
负债合计,"308,385,296.65","374,236,425.22","544,962,872.76","822,026,460.83","866,433,439.05","1,023,584,076.46","347,323,233.15","313,097,195.59","418,102,361.56","461,656,245.38","422,681,680.11","494,873,640.67","1,311,374,643.02","2,624,127,660.76","2,996,981,007.67","3,948,892,108.72","4,138,671,758.07","4,065,411,970.90","4,278,136,670.85","4,327,332,199.02","4,268,238,338.57","3,966,646,861.38","3,916,627,932.07","3,987,452,801.94","4,057,010,672.81","4,066,550,472.58","4,403,336,461.69","4,473,811,799.10","3,786,142,336.03","2,973,150,614.94","3,164,218,346.95"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"58,783,416.00","74,783,416.00","150,000,000.00","150,000,000.00","150,000,000.00","200,000,000.00","200,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","800,000,000.00","800,000,000.00","805,087,000.00","805,087,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","803,520,000.00","803,520,000.00","803,520,000.00","1,063,710,806.00","1,063,710,806.00","1,063,710,806.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"41,535,000.00","5,535,000.00","203,062,814.75","203,062,814.75","203,062,814.75","2,053,936,634.75","2,053,936,634.75","1,853,936,634.75","1,853,936,634.75","1,853,936,634.75","1,853,936,634.75","1,853,936,634.75","1,853,936,634.75","1,853,936,634.75","1,853,936,634.75","1,453,936,634.75","1,453,936,634.75","1,487,101,044.75","1,487,101,044.75","1,485,781,254.75","1,485,781,254.75","1,485,781,254.75","1,485,781,254.75","1,485,781,254.75","1,416,148,767.72","1,433,186,454.75","1,433,186,454.75","1,433,186,454.75","4,142,815,201.06","4,154,915,201.06","4,154,915,201.06"
无形资产,"25,390,302.80","24,851,311.88","71,022,572.90","81,019,806.13","80,591,268.22","80,172,563.63","155,282,381.01","154,454,650.90","153,642,495.19","301,803,076.43","298,921,224.60","297,376,977.46","295,823,755.96","295,479,423.19","293,954,130.15","292,442,192.96","290,851,195.94","289,361,908.32","287,793,560.89","286,609,615.18","285,189,629.57","283,891,116.10","282,296,707.03","375,406,946.01","380,073,907.87","377,944,856.53","375,819,249.74","373,695,365.48","378,362,476.22","376,162,675.65","374,005,022.27"
盈余公积,,"5,863,862.61","28,000,874.65","28,000,874.65","28,000,874.65","89,490,285.07","89,490,285.07","89,490,285.07","89,490,285.07","128,991,711.15","128,991,711.15","128,991,711.15","128,991,711.15","177,603,914.21","177,603,914.21","177,603,914.21","177,603,914.21","187,188,080.79","187,188,080.79","187,188,080.79","187,188,080.79","187,188,080.79","187,188,080.79","187,188,080.79","187,188,080.79","213,989,132.68","213,989,132.68","213,989,132.68","213,989,132.68","245,198,796.69","245,198,796.69"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,"33,828,550.00","33,828,550.00",,,,,,,"16,931,200.00","16,931,200.00","16,931,200.00","16,931,200.00","9,750,400.00","9,750,400.00"
商誉,,,,,,,"44,397,310.22","44,397,310.22","44,397,310.22","44,397,310.22","44,397,310.22","44,397,310.22","44,397,310.22","44,397,310.22","44,397,310.22","44,397,310.22","44,397,310.22","44,397,310.22","44,397,310.22","44,397,310.22","44,397,310.22","44,397,310.22","44,397,310.22","44,397,310.22","44,397,310.22","44,397,310.22","44,397,310.22","44,397,310.22","44,397,310.22","44,397,310.22","44,397,310.22"
未分配利润,"81,632,197.72","160,568,687.38","222,259,749.12","425,604,670.75","579,847,054.99","640,495,114.86","750,523,969.01","627,620,739.98","729,007,860.27","823,175,988.89","918,701,245.37","884,606,200.13","1,019,135,750.71","1,154,699,777.78","1,245,496,405.86","1,197,952,374.59","1,241,234,560.93","1,037,670,722.79","889,243,627.89","923,107,414.61","812,334,814.73","601,659,540.60","604,625,542.61","617,132,057.59","701,046,468.28","886,654,760.88","1,178,349,261.45","1,277,625,302.37","1,488,969,202.40","1,704,693,622.28","1,817,834,989.47"
长期待摊费用,"49,135,837.45","33,876,800.85","25,344,219.17","62,595,345.71","101,872,281.67","93,607,032.92","85,116,186.55","76,405,258.52","67,714,552.79","61,080,105.62","56,204,427.73","50,043,618.84","44,475,847.98","39,488,495.12","35,346,712.57","187,155,927.57","523,375,780.48","493,214,143.94","476,721,150.64","441,670,326.83","423,936,772.56","382,858,444.93","350,814,524.66","359,781,012.87","308,403,681.86","251,065,191.19","181,250,832.98","161,039,156.27","314,293,518.96","317,154,887.62","284,665,228.52"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,"2,833,574.14","2,385,588.59","1,367,360.10","5,079,704.67","10,363,685.02","8,751,011.81","11,417,323.20","15,244,915.47","12,920,130.16","11,257,294.64"
递延所得税资产,"884,571.46","1,209,068.88","1,702,725.24","2,316,749.90","2,352,998.57","1,946,974.21","2,072,322.35","2,135,913.57","2,038,619.79","2,787,881.79","2,432,398.82","2,363,413.65","3,070,253.56","4,185,103.78","3,904,218.21","4,437,935.89","4,541,731.58","13,166,439.39","7,650,053.86","7,864,426.17","7,837,758.93","788,203.11","855,802.41","868,959.79","826,453.11","15,297,902.34","15,530,220.08","18,884,695.49","20,361,928.95","25,803,737.57","25,509,127.71"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,"55,812,000.00","75,132,000.00",,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"293,627,120.45","289,300,966.61","576,665,430.88","702,167,328.49","756,746,772.78","748,049,352.65","890,596,650.34","895,020,458.90","1,032,736,704.88","1,729,147,676.38","2,121,901,329.79","2,600,411,742.41","3,398,911,729.99","4,271,266,122.15","4,545,534,722.96","4,741,346,140.96","4,952,941,588.07","5,051,974,223.65","5,025,792,391.80","4,822,904,732.15","4,757,074,911.74","4,737,120,828.04","4,686,472,782.42","4,768,073,828.17","4,809,367,813.97","4,686,576,690.77","4,634,363,746.37","4,763,497,414.72","4,792,112,659.83","4,969,087,342.15","5,153,117,104.73"
所有者权益(或股东权益)合计,"202,969,110.83","278,366,348.41","643,595,935.32","853,933,388.06","1,008,585,666.74","3,031,119,316.97","3,141,136,892.70","3,020,678,883.83","3,124,531,493.11","3,259,995,238.91","3,358,270,359.88","3,326,011,678.22","3,462,353,383.05","3,648,389,178.05","3,740,981,108.53","3,699,378,300.07","3,748,565,823.59","3,549,030,637.51","3,404,087,255.15","3,466,957,642.70","3,353,019,482.39","3,131,648,462.45","3,133,872,816.71","3,147,677,067.91","3,164,747,118.35","3,387,345,451.42","3,677,503,512.95","3,781,656,609.95","6,963,330,811.26","7,210,533,392.65","7,317,995,251.92"
资产总计,"511,354,407.48","652,602,773.63","1,188,558,808.08","1,675,959,848.89","1,875,019,105.79","4,054,703,393.43","3,488,460,125.85","3,333,776,079.42","3,542,633,854.67","3,721,651,484.29","3,780,952,039.99","3,820,885,318.89","4,773,728,026.07","6,272,516,838.81","6,737,962,116.20","7,648,270,408.79","7,887,237,581.66","7,614,442,608.41","7,682,223,926.00","7,794,289,841.72","7,621,257,820.96","7,098,295,323.83","7,050,500,748.78","7,135,129,869.85","7,221,757,791.16","7,453,895,924.00","8,080,839,974.64","8,255,468,409.05","10,749,473,147.29","10,183,684,007.59","10,482,213,598.87"
负债和所有者(或股东权益)合计,"511,354,407.48","652,602,773.63","1,188,558,808.08","1,675,959,848.89","1,875,019,105.79","4,054,703,393.43","3,488,460,125.85","3,333,776,079.42","3,542,633,854.67","3,721,651,484.29","3,780,952,039.99","3,820,885,318.89","4,773,728,026.07","6,272,516,838.81","6,737,962,116.20","7,648,270,408.79","7,887,237,581.66","7,614,442,608.41","7,682,223,926.00","7,794,289,841.72","7,621,257,820.96","7,098,295,323.83","7,050,500,748.78","7,135,129,869.85","7,221,757,791.16","7,453,895,924.00","8,080,839,974.64","8,255,468,409.05","10,749,473,147.29","10,183,684,007.59","10,482,213,598.87"
