科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"83,707,761.44","36,288,791.02","38,916,134.10","456,778,886.87","247,704,485.98","183,262,274.59","244,730,889.92","283,849,467.51","193,048,314.34","171,018,991.78","527,350,071.92","450,577,436.00","126,578,062.45","167,549,960.86","100,559,634.74","74,967,831.76","126,253,565.09","108,710,288.15","288,362,046.89","214,244,336.68","138,089,061.10","112,096,353.93","776,858,069.61","215,935,322.97","151,824,227.48","95,995,648.65","218,273,455.90","487,782,334.28","319,676,981.18","277,543,929.55","310,163,037.58","245,964,186.68","417,889,802.15","399,947,891.79","566,475,543.62","319,721,036.96"
短期借款,"222,841,824.00","210,000,000.00","213,793,598.90","175,894,620.80","33,939,910.08","9,910,212.35","65,028,686.15","321,471,361.75","225,806,258.20","186,867,313.64","290,536,467.52","381,639,913.27","140,819,288.53","232,327,700.03","145,120,312.00","140,515,575.29","166,964,969.60","149,971,630.25","217,496,333.88","157,050,374.08","67,149,837.20","24,452,255.67","3,000,000.00","3,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00",,,,
交易性金融资产,,"495,457.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,000,000.00","80,000,000.00",,,,"305,000,000.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"12,533,900.00","24,771,450.37","31,146,829.20","31,966,466.21","48,932,941.00","55,214,204.23","32,734,666.00","20,482,580.00","23,153,671.00","21,311,342.73","29,337,534.08","22,284,154.10","38,190,101.22","31,717,280.50","67,729,122.56","45,337,361.42","41,059,572.86","60,135,836.08","52,151,723.04","42,094,051.54","26,205,352.70","33,929,775.53","18,791,253.71","26,750,105.80","30,191,910.47","34,216,002.93","60,156,005.85","37,008,679.61","37,059,653.77","49,430,973.97","70,857,979.58","28,570,091.50","46,681,727.58","21,540,915.73","58,121,208.02","40,277,536.99"
应付票据,"27,050,000.00","10,710,000.00","3,503,000.00","18,740,000.00","18,740,000.00","4,140,000.00","30,000,000.00","18,050,000.00","23,368,300.00","48,098,300.00","28,730,000.00","87,300,000.00","93,900,000.00","27,890,000.00","33,759,000.00","20,600,000.00","41,830,000.00","36,900,575.80","4,070,575.80","38,333,432.20","59,981,602.20","79,360,339.00","111,408,049.00","133,040,880.00","180,599,440.00","215,705,280.00","179,272,440.78","132,365,882.09","117,212,932.85","115,078,200.41","195,975,994.71","265,400,969.45","263,917,761.54",,"373,417,926.53",
应收账款,"59,998,340.80","63,340,621.13","67,349,373.01","97,264,776.53","119,766,099.98","120,408,353.00","113,890,651.71","158,449,550.27","176,743,487.90","165,175,792.14","120,383,957.16","139,004,625.72","131,782,974.40","140,507,899.52","113,510,157.91","133,174,639.62","129,472,090.63","144,950,028.69","126,347,202.79","126,945,369.53","147,153,518.65","152,521,655.63","155,298,265.64","164,690,017.69","166,258,051.13","151,021,989.56","155,072,213.52","176,596,688.98","192,305,679.03","244,600,914.02","290,246,675.00","295,227,451.50","172,611,382.64","191,800,070.43","200,400,905.64","210,248,289.38"
应付账款,"42,201,831.03","46,401,953.04","57,435,283.99","56,698,029.23","47,042,053.36","53,456,223.24","70,509,155.89","54,731,569.93","67,289,562.59","66,284,706.46","82,742,613.27","71,490,320.90","99,482,680.11","107,272,640.96","128,496,694.21","104,354,054.32","119,237,984.90","120,397,077.91","120,777,684.05","107,056,621.67","126,455,806.03","117,201,018.58","123,473,202.60","113,439,758.94","163,626,171.64","165,855,051.84","270,729,560.37","276,035,918.09","274,775,737.76","293,304,046.27","256,201,792.60","252,158,850.17","235,754,515.04",,"334,958,424.09",
预付款项,"4,521,978.22","3,827,224.21","22,320,062.13","11,815,498.52","18,358,610.65","11,293,977.05","28,044,279.69","238,886,948.54","224,564,005.55","210,504,338.50","8,321,135.98","51,140,415.39","36,325,319.18","49,126,321.91","7,111,071.85","8,200,755.53","17,566,632.29","13,812,254.25","7,803,909.82","6,146,375.54","7,579,830.89","8,588,299.58","2,666,360.05","6,642,417.92","4,387,115.94","7,310,091.39","10,556,196.04","8,739,276.79","12,286,376.70","7,035,417.24","14,210,607.43","16,273,479.07","28,733,001.03","9,072,577.98","7,747,013.33","5,743,314.07"
预收款项,"12,395,382.99","7,816,482.07","5,706,774.75","5,219,815.77","5,774,399.39","4,956,501.90","3,998,494.48","4,991,272.14","6,734,093.70","11,355,072.51","6,968,327.27","7,173,151.83","7,664,002.31","10,201,901.76","12,616,626.67","14,383,968.84","13,231,052.47","13,924,217.51","13,624,390.21","11,403,040.64","15,464,089.88","11,894,067.21","12,329,327.67","14,219,566.95","12,091,356.82","12,793,397.30","10,971,637.07","13,655,206.51","12,536,101.17","12,520,317.92","7,980,102.08","17,073,745.31","18,528,764.81","13,943,800.22","10,556,251.25","10,160,423.44"
