科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
存货,"20,960,253.27","18,179,064.85","34,897,080.21","38,281,485.88","39,703,207.40","37,267,783.71","58,047,013.85","62,017,659.49","56,819,563.59","58,157,098.18","61,368,484.77","70,986,340.56","81,866,938.48","72,893,170.23","62,022,283.70","58,876,188.27","49,883,288.22","56,905,193.52","60,896,793.53","55,856,055.27","65,211,803.27","57,120,671.97","57,810,725.55","44,648,339.60","37,317,000.34","33,600,926.88","38,734,800.16","27,197,098.51","29,559,177.37","24,720,876.59","33,018,921.30","36,488,753.55","34,769,491.32"
其他应付款,"999,701.96",,,,,"130,000.00",,"20,859.97","2,850.00","55,992.00","820,339.84","744,505.08","2,203,226.46","300,613.90","1,211,213.29","160,836.65","2,503,797.81","690,361.48","413,398.90","348,700.79","539,335.37","569,489.75","316,342.97","344,981.33","292,400.91","797,003.89","814,088.33","636,859.18","284,027.45","276,197.56","157,868.72","190,994.51","315,431.57"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,"1,470,342.36","2,280,213.14","2,324,292.93","1,450,174.84","79,788.50","935,813.00","105,887.93","46,198.62","117,818.18","837,006.27","537,352.74","3,448,461.28","3,174,286.72","2,148,889.15","23,526.94","100,600,706.78","151,699,421.88","150,885,230.30","200,481,320.49","280,197,055.43","329,726,511.61","160,774,193.68","241,444,770.89","11,008,098.14","10,595,985.26","394,623.64","498,975.01","1,717,132.97","667,615.08","2,774,217.36","1,804,817.56","427,090.35"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"69,960,296.11","111,316,900.94","148,557,365.82","159,815,366.31","158,755,575.31","944,754,607.65","932,034,104.04","900,570,071.73","876,914,648.16","884,451,292.29","861,552,666.58","825,470,252.18","741,661,879.95","711,749,365.47","665,406,934.10","615,135,384.70","596,604,702.99","589,920,607.30","577,822,272.77","569,044,878.87","561,566,152.93","546,571,604.13","547,988,559.61","548,003,856.66","549,283,951.26","322,092,430.76","296,835,430.44","281,413,962.41","268,270,016.18","267,154,072.09","273,621,530.60","282,364,678.00","287,023,367.68"
流动负债合计,"42,838,266.80","56,436,537.73","50,160,421.54","45,231,175.92","39,106,447.78","36,851,620.33","17,735,534.00","25,483,590.24","29,059,308.26","34,815,415.93","28,929,667.13","62,686,229.23","26,555,783.76","32,741,186.86","31,840,242.54","23,194,014.36","26,505,169.18","40,686,538.52","40,108,619.67","52,454,211.76","42,275,049.58","30,687,133.07","46,571,395.64","49,098,158.10","44,864,109.54","60,832,655.91","52,544,892.18","36,596,560.41","33,135,889.48","35,746,503.12","43,388,803.58","45,641,005.10","38,883,832.03"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,"189,081,000.00","189,081,000.00","189,081,000.00","189,081,000.00","189,081,000.00","189,081,000.00","189,081,000.00","189,081,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"42,944,268.96","52,946,921.10","59,488,344.42","59,448,788.68","58,276,380.07","61,921,968.89","64,096,182.15","104,032,774.27","109,523,482.74","111,756,628.61","126,655,727.63","125,020,223.54","149,419,661.92","152,059,444.53","148,296,437.05","163,721,756.88","161,244,213.11","366,770,299.02","361,400,210.67","357,606,953.49","360,306,774.17","408,192,896.85","402,238,906.95","396,592,770.80","397,259,101.02","537,347,919.30","530,435,628.27","539,917,701.93","533,273,792.12","556,420,903.13","548,667,457.62","549,106,001.27","542,580,258.91"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,,,"8,184,960.74","18,502,577.11","26,792,971.34","30,090,829.36","33,217,785.78","26,069,465.85","56,023,033.17","75,614,375.77","98,335,027.08","142,344,825.72","179,491,587.58","211,622,356.15","274,052,310.37","282,036,766.69","312,411,249.05","125,902,816.29","153,457,018.06","170,216,080.00","168,680,111.46","124,205,114.25","130,136,749.13","138,339,446.52","142,174,170.87","61,949,881.13","97,332,776.17","93,902,639.87","116,809,070.25","95,699,486.99","117,138,110.18","131,658,325.51","132,261,619.65"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,,,,,,,,,,,,,,,,"22,000,000.00","24,000,000.00","24,000,000.00","24,000,000.00","24,000,000.00","24,000,000.00","24,000,000.00","30,094,600.00","36,365,852.00","37,149,749.03"
固定资产清理,,,,,,"50,363.94",,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"42,838,266.80","56,436,537.73","50,160,421.54","45,231,175.92","39,106,447.78","36,851,620.33","17,735,534.00","25,483,590.24","29,059,308.26","34,815,415.93","28,929,667.13","62,686,229.23","26,555,783.76","32,741,186.86","31,840,242.54","23,194,014.36","26,505,169.18","40,686,538.52","40,108,619.67","52,454,211.76","42,275,049.58","30,687,133.07","46,571,395.64","71,098,158.10","68,864,109.54","84,832,655.91","76,544,892.18","60,596,560.41","57,135,889.48","59,746,503.12","73,483,403.58","82,006,857.10","76,033,581.06"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"65,000,000.00","73,000,000.00","78,000,000.00","78,000,000.00","78,000,000.00","104,000,000.00","104,000,000.00","187,200,000.00","187,200,000.00","187,200,000.00","188,736,000.00","283,104,000.00","283,104,000.00","283,104,000.00","283,104,000.00","283,104,000.00","282,128,400.00","282,128,400.00","282,128,400.00","282,128,400.00","281,313,900.00","281,313,900.00","669,527,082.00","668,304,000.00","668,304,000.00","668,304,000.00","668,304,000.00","668,304,000.00","935,625,600.00","935,625,600.00","935,625,600.00","935,625,600.00","935,625,600.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,"3,840,000.00","29,590,000.00","29,590,000.00","29,590,000.00","779,679,033.98","779,679,033.98","696,479,033.98","696,479,033.98","696,479,033.98","702,822,713.98","609,416,164.65","610,377,615.32","608,454,713.98","608,454,713.98","608,454,713.98","606,093,761.98","606,093,761.98","606,093,761.98","606,093,761.98","604,122,671.98","604,122,671.98","322,808,771.98","322,274,315.98","322,274,315.98","322,274,315.98","322,274,315.98","322,274,315.98","54,952,715.98","54,952,715.98","54,952,715.98","54,952,715.98","54,952,715.98"
无形资产,"10,979,660.46","12,194,912.81","19,803,260.58","19,587,485.87","19,473,070.19","19,358,686.38","19,244,365.71","19,345,618.53","19,290,281.01","19,588,042.05","19,579,196.09","19,597,255.50","19,437,377.46","21,654,349.82","21,382,165.82","21,109,981.82","22,290,922.81","21,884,723.47","21,471,572.56","21,802,171.65","21,370,270.74","20,938,410.66","20,508,117.46","20,099,217.17","56,965,820.15","56,328,886.52","55,979,301.96","55,522,489.41","55,287,133.06","54,944,568.41","54,596,961.24","54,249,354.27","53,926,888.33"
盈余公积,"1,655,916.29","5,817,913.28","11,526,971.70","11,526,971.70","11,526,971.70","17,312,420.63","17,312,420.63","17,312,420.63","17,312,420.63","23,144,775.13","23,144,775.13","23,144,775.13","23,144,775.13","27,960,893.41","27,960,893.41","27,960,893.41","27,960,893.41","31,469,120.58","31,469,120.58","31,469,120.58","31,469,120.58","35,108,314.19","35,106,347.59","35,108,314.19","35,108,314.19","39,066,623.11","39,066,623.11","39,066,623.11","39,066,623.11","42,309,247.14","42,309,247.14","42,309,247.14","42,309,247.14"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,"3,336,552.00",,,,"2,785,590.00",,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"14,741,909.74","37,599,882.69","67,081,408.45","93,388,879.16","105,462,997.60","119,150,448.84","130,768,601.98","125,196,418.00","133,304,108.06","150,841,639.34","163,870,864.50","135,738,048.38","148,825,496.00","147,002,703.89","160,230,396.33","145,157,354.04","152,318,664.51","150,880,748.37","161,495,102.11","152,444,168.69","159,866,109.64","158,361,490.87","34,176,383.63","54,404,452.74","63,074,821.39","58,975,441.34","70,233,331.50","76,534,237.22","82,392,893.90","81,328,934.43","87,422,806.69","99,360,478.35","103,236,858.36"
长期待摊费用,,,,,,,,"512,446.70","465,860.63","419,274.56","620,349.86","945,069.01","1,287,980.05","1,623,789.78","1,840,585.72","1,820,507.52","1,595,842.65","1,371,177.78","1,146,512.91","968,286.25","864,261.97","762,557.56","680,337.05","614,480.77","587,780.30","462,904.29","390,426.54","296,913.64","604,324.41","519,786.18","536,718.85","503,205.67","604,174.33"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"351,867.30","235,598.85","324,870.13","382,808.81","388,420.17","817,067.56","903,152.91","1,141,085.77","1,137,565.22","651,251.10","761,053.50","711,591.44","709,183.25","554,192.39","611,813.20","710,026.18","859,958.47","657,370.64","1,245,842.42","1,475,041.40","1,326,670.51","628,439.40","427,585.64","605,171.89","765,041.70","874,860.24","1,026,375.21","898,947.66","1,039,439.65","857,940.07","891,016.90","1,831,347.85","2,015,000.64"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,"4,751,574.95","4,751,574.95","690,661.35","4,932,610.00","8,294,487.26","6,209,725.00","46,934,297.20","10,589,695.80","5,315,154.10","5,342,224.18","5,742,081.80","4,808,946.80","9,285,243.80","9,260,978.00","5,460,986.00","4,665,693.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"54,275,796.72","65,377,432.76","87,801,435.87","97,921,660.47","104,930,841.77","112,238,916.13","117,461,486.55","151,101,391.12","186,440,222.77","208,029,572.09","245,951,354.16","288,618,965.21","350,345,790.26","387,514,132.67","446,183,312.16","469,399,039.09","498,402,186.09","521,337,962.15","543,472,731.57","552,759,194.14","557,480,698.85","563,021,905.98","560,201,421.23","603,185,384.35","608,341,609.84","851,360,605.58","879,587,732.33","885,361,774.31","900,903,706.29","906,808,928.58","920,172,242.79","931,890,220.57","925,134,634.86"
所有者权益(或股东权益)合计,"81,397,826.03","120,257,795.97","186,198,380.15","212,505,850.86","224,579,969.30","1,020,141,903.45","1,031,760,056.59","1,026,187,872.61","1,034,295,562.67","1,057,665,448.45","1,078,574,353.61","1,051,402,988.16","1,065,451,886.45","1,066,522,311.28","1,079,750,003.72","1,061,340,409.43","1,068,501,719.90","1,070,572,030.93","1,081,186,384.67","1,069,349,861.25","1,076,771,802.20","1,078,906,377.04","1,061,618,585.20","1,080,091,082.91","1,088,761,451.56","1,088,620,380.43","1,099,878,270.59","1,106,179,176.31","1,112,037,832.99","1,114,216,497.55","1,120,310,369.81","1,132,248,041.47","1,136,124,421.48"
资产总计,"124,236,092.83","176,694,333.70","236,358,801.69","257,737,026.78","263,686,417.08","1,056,993,523.78","1,049,495,590.59","1,051,671,462.85","1,063,354,870.93","1,092,480,864.38","1,107,504,020.74","1,114,089,217.39","1,092,007,670.21","1,099,263,498.14","1,111,590,246.26","1,084,534,423.79","1,095,006,889.08","1,111,258,569.45","1,121,295,004.34","1,121,804,073.01","1,119,046,851.78","1,109,593,510.11","1,108,189,980.84","1,151,189,241.01","1,157,625,561.10","1,173,453,036.34","1,176,423,162.77","1,166,775,736.72","1,169,173,722.47","1,173,963,000.67","1,193,793,773.39","1,214,254,898.57","1,212,158,002.54"
负债和所有者(或股东权益)合计,"124,236,092.83","176,694,333.70","236,358,801.69","257,737,026.78","263,686,417.08","1,056,993,523.78","1,049,495,590.59","1,051,671,462.85","1,063,354,870.93","1,092,480,864.38","1,107,504,020.74","1,114,089,217.39","1,092,007,670.21","1,099,263,498.14","1,111,590,246.26","1,084,534,423.79","1,095,006,889.08","1,111,258,569.45","1,121,295,004.34","1,121,804,073.01","1,119,046,851.78","1,109,593,510.11","1,108,189,980.84","1,151,189,241.01","1,157,625,561.10","1,173,453,036.34","1,176,423,162.77","1,166,775,736.72","1,169,173,722.47","1,173,963,000.67","1,193,793,773.39","1,214,254,898.57","1,212,158,002.54"
