科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"279,399,982.96","282,627,760.54","281,029,941.06","306,030,444.69","306,273,893.27","329,326,198.20","323,682,705.29","355,250,215.77","358,278,082.42","364,177,241.67","376,907,148.67","449,525,430.49","431,257,401.26","403,721,658.88","451,321,517.51","448,693,444.73","501,016,196.15","472,362,367.86","436,493,001.92","419,912,895.33","540,490,969.36","495,686,473.81","492,801,464.27","476,370,479.77","521,929,800.97","371,745,966.72","296,667,257.58","215,456,722.16","171,839,733.17","89,023,810.82","38,537,012.61","5,709,570.47","6,505,840.70","8,926,236.94","62,964,990.13","40,637,215.92","36,407,493.50","4,798,690.18","6,885,370.77","443,544,349.74","379,534,078.60","373,235,696.47","374,147,164.90","382,549,766.92","378,750,552.92","362,408,746.81","401,492,141.40","409,024,464.62","407,417,791.91"
短期借款,"44,640,000.00","31,640,000.00","31,640,000.00","3,000,000.00","13,000,000.00","11,276,493.00","11,276,493.00","1,276,493.00","11,276,493.00","11,276,493.00","11,176,493.00","11,176,493.00","11,076,493.00","10,976,493.00","10,806,493.00","10,506,493.00","206,493.00",,,,,,,,,,,"50,000,000.00","100,000,000.00","65,000,000.00","65,000,000.00","15,000,000.00","15,000,000.00","11,000,000.00","5,000,000.00",,,,,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"24,903,492.80","30,757,610.81","44,877,253.50","57,011,449.87","41,763,476.31","19,011,712.35","26,207,753.91","24,494,346.01","22,865,117.55","14,437,434.60","14,895,434.44","26,274,555.24","25,987,195.96","48,601,527.60","3,603,177.76","52,041,109.64","44,644,014.14","45,152,330.00","80,144,090.00","83,798,248.28","52,280,788.28","47,784,780.75","46,599,270.75","36,506,609.04","24,789,417.00","16,420,000.00","2,100,000.00","100,000.00","1,500,000.00","3,470,080.00","11,069,902.35","8,205,659.60","5,567,195.00","3,627,500.00","1,659,500.00","2,180,000.00","4,696,900.00","6,453,374.76","5,528,552.10",,"1,064,338.04","1,833,650.78","542,378.68","1,732,718.98",,"1,505,503.80","100,000.00","776,320.00","4,268,222.93"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,000,000.00","79,000,000.00","29,000,000.00",,,,,,,,,,,,,,,,,,
应收账款,"138,046,495.66","145,855,579.23","141,936,091.36","110,960,125.17","105,517,326.56","105,238,160.32","102,973,655.87","99,460,080.07","97,725,637.35","101,160,855.33","99,021,224.46","88,901,133.63","89,900,631.04","89,071,516.61","96,852,187.84","39,366,183.23","39,338,104.51","40,787,798.84","41,219,160.17","40,517,007.14","51,329,837.09","65,585,396.75","66,777,346.05","59,451,168.78","47,919,112.54","41,854,582.72","43,256,141.04","39,620,704.12","37,468,987.68","34,768,987.04","40,566,045.35","33,951,303.81","30,677,397.67","35,826,130.67","19,547,561.89","35,295,685.63","31,815,725.53","28,713,485.33","31,455,457.91","10,897,218.74","5,341,613.22","10,018,055.14","11,792,815.34","10,469,722.54","9,742,927.36","13,677,518.91","18,789,390.46","27,274,370.30","14,914,104.76"
应付账款,"123,337,076.83","132,595,327.67","133,740,773.47","89,846,700.62","92,005,228.19","89,423,146.98","95,516,104.40","72,845,158.93","69,167,500.48","78,105,469.63","86,129,577.75","84,563,888.96","94,135,897.07","89,706,292.56","92,921,265.87","63,142,652.66","75,625,344.47","59,505,263.72","69,025,718.72","71,710,396.32","70,892,621.19","57,534,183.09","66,439,567.60","62,106,238.94","62,868,527.83","53,793,789.77","53,542,395.64","64,774,523.36","68,575,710.32","77,853,995.50","83,191,316.14","91,771,006.64","99,114,008.30","183,167,466.87","164,667,030.00","145,915,004.08","138,645,622.61","134,153,422.52","140,156,352.48","12,480,810.05","10,098,701.48","12,302,696.06","7,792,493.89","8,718,482.61","7,239,818.98","9,814,413.16",,"12,734,338.53",
预付款项,"39,935,748.19","44,614,971.68","45,644,329.79","13,104,680.60","28,523,833.93","17,007,657.16","20,487,563.03","11,107,857.28","19,981,669.47","15,406,941.19","10,926,657.21","6,177,880.98","14,669,617.51","15,971,731.13","11,436,636.76","3,619,460.90","11,634,908.36","9,599,511.83","19,729,049.79","6,182,700.97","13,967,094.97","132,479,397.68","164,426,189.89","150,543,330.11","168,967,155.81","327,250,814.98","491,222,399.49","3,235,411.78","3,150,196.81","3,527,181.02","6,270,970.71","6,727,208.20","8,847,419.50","21,759,086.06","10,626,096.39","1,264,205.88","1,562,164.18","6,041,048.27","7,521,115.21","253,072.97","158,468.97","1,708,237.07","165,513.27","655,975.46","1,418,661.01","1,073,674.93","176,991.07","628,436.50","1,748,612.58"
预收款项,"53,277,649.54","47,998,258.95","43,593,202.94","78,764,492.16","60,129,948.93","50,268,125.20","39,380,717.69","100,084,939.27","85,011,073.20","47,308,105.96","29,227,699.39","101,206,865.04","94,103,096.22","58,023,549.39","37,541,954.79","62,262,309.26","67,582,381.87","29,851,338.41","19,389,011.88","27,408,882.84","54,664,877.35","29,214,214.25","13,525,362.72","19,031,364.60","36,501,973.70","24,334,395.95","9,151,226.83","7,094,412.63","6,689,679.17","11,664,787.17","13,132,819.21","7,330,830.75","7,837,016.41","8,647,077.82","11,091,437.95","12,261,945.76","14,946,833.81","15,868,147.76","27,933,984.05","1,632,326.88","1,632,326.88","1,706,628.13","690,757.60","1,998,895.42","2,791,171.25","1,894,875.88","527,164.13","2,206,720.06","1,204,241.64"
其他应收款,"33,778,077.06","25,579,633.09","33,274,359.78","46,190,361.30","49,394,801.90","54,048,668.26","51,651,031.06","23,523,850.10","23,445,815.35","23,935,766.55","24,431,101.58","16,472,030.58","16,250,069.30","15,771,803.89","16,138,528.71","72,602,757.55","12,437,170.39","10,229,132.08","8,832,466.48","3,066,318.38","3,771,122.69","3,818,937.99","3,637,156.44","46,957,809.58","217,109.45","2,563,183.07","2,961,607.44","3,128,102.43","3,704,229.28","7,732,740.52","8,055,929.36","4,910,491.52","5,216,870.54","1,104,569.80","3,660,686.75","6,509,330.90","5,795,117.31","9,609,715.00","8,704,002.28","8,273,439.06","1,323,970.11","177,596.38","75,092.55","19,004,108.39","19,092,635.75","6,486,311.56","2,212,097.19","1,260,668.75","3,221,004.70"
应付职工薪酬,"4,350,691.86","2,627,470.44","5,997,323.38","15,960,136.98","15,926,165.00","16,560,992.01","17,741,098.36","14,993,874.30","14,878,532.84","18,267,487.90","21,352,127.18","19,065,575.73","14,291,576.03","18,757,611.46","19,651,693.02","16,251,659.10","16,434,819.59","16,330,990.47","16,234,375.18","17,182,680.89","17,237,116.26","16,586,313.92","14,847,679.25","15,351,940.61","15,313,744.38","16,066,008.33","16,715,938.30","20,497,821.60","20,614,165.69","20,751,216.11","21,157,008.80","19,948,074.48","20,060,886.80","20,194,625.30","21,120,226.08","21,748,603.67","21,568,675.53","21,252,354.61","21,181,932.75","1,767,471.67","1,030,899.30","2,038,984.52","1,367,553.83","1,616,993.80","1,156,327.20","1,737,530.92","1,850,495.89","2,412,949.05","1,812,095.46"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"22,147,249.81","22,788,444.88","21,850,751.03","16,494,478.70","12,115,448.41","10,932,260.09","11,621,020.83","15,502,167.42","12,330,677.97","14,741,933.18","15,530,474.09","14,755,217.69","14,186,973.70","13,098,084.02","15,381,632.00","17,129,559.89","19,214,204.53","17,296,459.79","15,944,752.52","16,094,000.75","14,624,082.29","15,083,283.06","15,906,576.41","13,752,534.46","11,406,836.82","13,824,900.12","13,257,651.24","14,657,711.00","-9,305,798.79","-36,937,377.21","-41,533,379.55","15,807,473.16","15,789,781.16","15,937,764.71","15,976,379.89","17,843,256.62","17,192,249.92","18,219,394.34","17,980,217.46","3,825,875.70","4,164,659.59","1,183,600.87","1,802,805.49","7,190,159.29","6,296,049.78","6,400,560.10","8,424,525.59","6,861,237.29","2,525,098.74"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,"629,260.27","629,260.27",,,,,,,,,,,,,"1,512,797.96","2,630,217.71",,"2,126,858.63","1,780,750.00","974,926.61",,"2,500,553.67"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91,666.67","91,666.67",,,"98,541.67",,,,"68,441.67",,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"8,530,100.00","8,530,100.00","8,530,100.00","8,530,100.00","8,530,100.00","8,530,100.00","8,530,100.00","8,530,100.00","8,530,100.00","8,464,367.60","8,464,367.60","8,131,466.20","8,131,466.20","8,131,466.20","8,131,466.20","780,566.20","780,566.20","780,566.20","780,566.20","780,566.20","780,566.20","780,566.20","780,566.20","780,566.20","780,566.20","780,566.20","780,566.20","780,566.20","780,566.20","780,566.20","780,566.20","780,566.20","780,566.20","780,566.20","780,566.20","780,566.20","780,566.20","780,566.20","780,566.20",,,,,,,,,,
