科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"460,517,637.40","892,514,092.27","1,331,890,488.34","2,007,172,405.88","390,754,928.94","1,047,508,069.53","1,605,180,802.33","2,715,496,780.88","1,333,739,868.45","3,429,843,924.89","5,723,285,757.56","8,707,518,518.42","1,971,389,157.93","5,502,761,997.74","9,522,661,784.38","14,911,221,343.21","4,716,301,217.98","11,107,153,946.05","17,468,449,118.25","23,861,491,266.20","4,879,161,364.65","10,990,929,851.90","16,924,191,557.38","24,813,671,075.88","3,910,483,305.32","11,127,354,665.67","17,127,308,592.30","23,737,688,970.91","4,618,085,729.72","9,939,171,246.29","15,015,982,725.08","22,091,461,381.31","4,334,592,325.91","9,498,465,125.01","14,304,519,846.81","21,023,578,553.66","5,946,112,668.46","13,647,944,193.57","22,008,039,551.89","32,975,049,915.75","9,145,440,555.02","21,581,083,977.71","33,096,758,245.65","48,407,085,357.35","13,453,321,246.31","29,791,949,556.58","45,776,998,599.06","63,293,810,080.77","13,496,073,058.96"
二、营业利润,"-11,706,377.25","-20,234,867.39","-31,737,094.88","-89,811,345.96","-2,585,583.63","3,621,210.79","9,670,246.98","17,154,942.48","-3,207,745.74","-5,577,080.27","17,298,687.38","32,573,788.22","22,063,104.21","42,530,879.60","71,424,553.58","126,080,191.37","33,071,782.48","39,971,763.83","59,631,519.47","85,300,484.31","15,425,580.22","6,462,183.47","-24,587,799.54","-16,352,286.93","32,912,210.93","67,567,898.31","100,035,146.49","126,696,944.61","35,297,959.99","59,179,205.94","88,858,492.08","109,667,865.74","28,032,612.88","76,448,297.73","91,295,743.31","7,131,498.69","41,798,960.23","85,016,606.37","127,544,329.14","133,093,687.14","60,143,435.50","118,645,436.41","160,079,189.49","221,436,845.42","83,638,776.88","174,466,838.80","283,849,572.00","415,130,907.61","274,921,636.85"
减:营业成本,"435,707,243.81","836,349,871.55","1,249,730,880.93","1,885,099,972.37","353,177,484.41","965,893,439.25","1,477,214,673.58","2,518,434,344.27","1,282,913,502.25","3,322,680,709.92","5,536,956,564.92","8,469,699,450.77","1,889,540,207.50","5,292,633,262.57","9,234,369,225.05","14,500,951,196.53","4,662,309,314.66","10,937,823,605.56","17,200,085,282.99","23,454,026,192.64","4,777,118,287.36","10,786,232,039.30","16,694,725,615.37","24,454,925,068.67","3,822,257,218.44","10,931,075,920.62","16,792,539,715.65","23,235,963,076.76","4,489,720,750.49","9,669,488,580.88","14,616,308,815.84","21,502,665,008.99","4,199,562,323.59","9,225,712,223.92","13,856,477,231.13","20,407,962,875.42","5,759,290,091.49","13,248,072,303.82","21,394,351,854.05","32,092,834,584.74","8,950,739,186.40","21,128,165,443.08","32,336,372,624.50","47,247,837,595.34","13,158,979,570.55","29,135,349,291.38","44,759,288,909.44","61,826,149,869.69","13,140,712,013.16"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,321,539.61","2,687,549.74","3,690,096.61","4,913,973.76","1,334,366.42","2,790,419.24","4,339,075.47","7,930,931.70","1,698,560.03","3,821,003.06","5,793,368.64","8,391,741.18","1,680,649.50","3,655,076.99","5,304,593.23","9,303,079.17","1,711,924.12","4,092,603.99","6,381,985.65","12,592,785.43","1,979,730.88","3,914,757.42","6,569,062.80","10,451,493.20","2,115,173.56","5,323,657.27","7,010,501.66","12,420,595.93","1,363,492.46","4,205,770.91","7,756,707.81","15,889,699.82","4,158,356.35","9,867,516.46","14,255,273.04","20,556,252.16","809,613.01","3,343,640.24","7,127,154.32","24,548,914.35","6,742,410.58","14,893,381.53","21,823,453.95","31,731,640.96","7,252,905.45","19,131,389.26","33,107,550.49","55,793,764.01","7,521,828.97"
营业外收入,"498,155.00","216,561.04","1,200,554.03","283,134.46","7,213.01","138,171.07","297,449.57","2,414,333.53","81,226.40","1,496,543.63","2,917,835.58","7,054,287.12","153,410.24","613,655.12","473,347.40","984,506.95","179,397.25","22,388,850.09","22,615,832.85","23,460,344.83","1,084,710.03","32,689,360.74","32,328,794.06","49,098,146.31","375,075.47","1,879,978.69","5,386,269.73","8,695,306.63","894,598.94","21,398,832.66","22,463,121.40","3,859,866.09","3,522,106.88","6,656,117.27","7,719,361.61","99,317,743.83","649,778.27","6,938,346.58","11,069,402.96","31,622,052.31","988,144.14","4,911,636.88","25,603,747.18","8,790,770.08","2,632,625.51","9,200,401.85","10,761,273.26","12,730,064.35","1,974,390.40"
销售费用,"11,350,050.69","23,680,235.94","34,267,178.27","54,439,424.04","12,088,957.03","22,957,052.81","34,309,576.95","48,410,581.89","16,550,529.07","32,897,905.94","39,501,518.01","31,392,343.55","6,125,648.48","15,810,497.31","30,062,249.29","48,548,375.99","5,791,886.25","24,191,018.70","40,236,970.24","57,587,248.40","17,791,190.92","36,186,256.27","52,878,482.13","64,850,987.54","12,155,328.81","28,725,182.46","46,133,897.81","62,784,613.62","22,302,526.16","49,351,009.31","76,767,473.15","111,663,439.86","32,132,336.22","68,363,377.01","109,176,337.56","148,017,577.46","40,930,209.75","84,136,510.35","127,521,412.16","188,154,781.59","51,048,162.00","106,626,092.19","167,404,996.12","264,463,502.35","47,864,910.04","121,201,909.25","184,848,310.66","246,272,950.73","88,948,869.98"
减:营业外支出,"73,900.90","110,559.67","118,158.25","217,715.02","182,599.45","776,454.02","1,184,959.39","2,684,540.70","143,308.89","962,025.67","2,763,255.28","3,270,731.98","266,070.95","516,416.48","3,300,838.14","3,429,783.47","667,360.21","2,007,936.02","2,419,458.05","2,096,290.56","71,321.89","488,887.18","726,118.55","1,657,943.07","358,016.02","8,597,706.96","9,185,730.16","9,681,067.60","69,325.18","568,926.59","721,975.01","1,102,605.12","348,142.85","2,136,843.50","2,462,999.70","2,860,116.46","1,157,184.03","1,436,174.14","1,978,162.41","2,741,525.41","506,268.15","1,306,863.20","1,815,587.29","2,116,762.56","932,218.70","1,201,288.46","3,138,932.43","4,351,490.77","498,484.09"
管理费用,"15,410,620.00","30,891,371.63","46,711,937.61","97,588,377.20","18,923,696.30","40,975,187.86","60,073,442.96","103,639,729.96","23,529,199.13","47,756,978.42","82,957,773.75","114,161,984.09","30,444,933.76","67,384,623.48","106,733,083.23","177,453,747.33","36,449,666.10","83,293,271.56","131,764,757.06","187,787,353.78","52,799,347.64","115,436,352.89","169,182,911.88","230,750,816.01","66,601,599.78","128,082,798.62","191,246,244.95","267,206,087.74","57,945,090.65","113,867,688.32","164,339,566.29","239,679,111.37","53,771,532.95","114,717,483.73","174,089,401.64","246,511,821.35","60,875,950.97","127,509,443.11","188,719,967.19","256,909,439.22","53,749,383.88","109,958,972.85","169,204,012.84","278,862,403.30","47,968,088.21","113,476,049.17","191,483,046.92","293,533,972.04","74,532,297.66"
其中:非流动资产处置净损失,"47,211.22","45,211.22","47,211.22",,,"146,259.69","350,364.36","817,696.28",,"806,113.47","2,491,906.40","2,855,276.76",,"76,349.21","2,694,615.96","321,461.11","4,076.75","172,119.60","308,652.17","207,107.57","27,549.60","83,818.75","235,691.81","322,539.33","176,750.20","341,546.62","431,875.57","508,636.50","50,471.40","157,635.32","193,963.70","498,589.32","133,190.68","1,651,980.50","1,784,977.24","1,907,747.61","1,056,741.09","1,288,478.97","1,534,901.16","1,795,334.93","240,372.94","872,993.54","1,104,642.41",,,,,,
