科目,2009-12-31,2010-12-31,2011-12-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
应付职工薪酬,"489,917.00","623,338.40","484,962.47","1,194,688.08","871,373.45","654,693.70","751,661.85","777,587.46","1,634,930.89","1,479,190.48","1,330,578.54","1,925,526.50","1,646,263.23","4,132,036.89","1,677,163.39","1,880,223.35","2,060,993.26","4,817,016.87","1,336,730.02","1,844,110.89","1,713,970.54","15,287,068.96","5,594,338.15","15,058,672.97","20,429,076.41","25,197,159.49","15,323,710.67","9,112,285.67","9,296,491.78","21,312,354.11","19,717,358.67"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-6,608,544.00","2,165,905.44","5,846,188.82","1,980,700.71","4,887,768.88","540,156.26","-1,442,625.22","-1,385,861.02","-2,232,383.75","614,064.51","414,985.17","1,525,639.89","2,210,340.12","1,054,158.24","213,824.67","483,176.93","267,900.03","277,395.10","178,694.92","597,561.53","3,456,909.07","14,760,728.87","3,380,847.36","5,351,732.96","17,717,670.37","22,448,648.09","3,679,366.22","4,336,347.68","18,635,554.53","18,008,271.26","13,411,973.18"
应收利息,,,,,,"3,902,517.81","5,620,781.70","8,363,703.29","4,425,123.85","3,899,181.88","6,506,997.63","8,700,289.72","9,827,032.45","861,479.65","1,410,521.48","2,574,386.20","3,596,597.83","466,437.95","916,451.65","632,253.55","763,322.04","131,820.93","227,985.31",,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,"237,808.22","1,766,575.34","3,312,328.76",,"835,604.94","237,808.22"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"349,529.70","349,529.70"
应付股利,,,,,,,,,,,,"2,000,000.00",,,,,,,,,,,,,,,,,,,
存货,"43,238,425.01","47,802,186.04","127,248,157.97","205,042,541.52","134,594,051.28","136,682,609.50","147,752,396.27","160,536,076.71","179,169,575.33","169,154,979.39","173,704,158.78","157,018,321.62","150,652,344.75","123,514,403.63","144,741,549.43","140,119,397.21","118,980,262.22","103,051,964.57","127,743,703.22","103,128,929.16","106,888,287.65","445,936,205.00","651,088,939.84","728,998,869.46","940,604,121.14","880,320,679.89","1,006,507,534.82","862,919,354.09","762,863,458.89","754,078,512.29","920,341,202.34"
其他应付款,"2,098,095.58","2,103,115.26","1,317,723.27","452,712.24","384,909.90","901,658.50","-1,320,189.90","604,582.96","17,495,557.65","21,330,808.24","18,326,366.46","18,064,485.03","19,668,013.23","25,675,974.08","20,177,286.32","18,744,703.85","18,811,154.15","4,981,548.88","92,405,377.57","15,675,257.04","4,938,873.27","37,234,412.33","13,926,946.17","19,647,119.23","14,561,641.30","13,987,105.67","8,027,699.11","8,444,292.31","15,914,445.26","18,370,736.47","23,333,749.58"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,"6,902,338.87","6,902,338.87","6,902,338.87","9,196,763.38","21,725,229.03","10,983,538.08","10,470,032.80","10,488,242.60","22,573,259.15","13,905,723.59","10,627,619.19","11,198,417.84","31,509,836.20","15,361,447.42","10,590,346.87","10,626,748.87","51,321,768.47","37,218,820.39","42,158,530.53","59,104,332.90","84,923,624.23","39,179,706.93","45,403,624.19","47,208,665.84","56,731,339.57","55,970,145.22"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"173,129,643.65","165,508,136.51","410,018,522.62","531,561,376.04","1,020,373,006.38","1,007,072,557.38","1,059,644,661.71","916,695,805.78","887,917,807.47","872,645,059.25","924,808,932.60","900,277,382.07","884,172,329.81","793,096,021.12","792,891,167.01","748,776,553.53","748,476,608.52","704,693,161.15","682,766,552.53","567,679,923.51","558,017,955.39","1,301,599,933.25","1,507,439,278.77","1,776,760,196.09","2,234,140,284.08","2,297,525,356.63","2,537,081,017.31","2,351,206,169.56","2,286,429,895.06","2,275,550,799.32","2,321,870,477.55"
流动负债合计,"116,764,982.98","75,258,646.39","142,994,289.42","222,686,861.43","148,907,544.64","146,084,493.99","200,888,385.14","98,057,472.71","103,723,525.84","127,906,021.00","181,915,251.72","165,772,875.90","171,331,826.58","131,332,527.06","134,949,548.02","109,283,721.68","120,568,634.25","149,635,733.04","232,399,595.26","173,064,073.68","170,296,969.94","864,415,697.15","1,082,402,338.15","1,386,816,253.66","1,833,629,378.65","1,864,773,008.44","2,108,237,016.09","1,939,188,113.22","1,890,194,189.13","1,878,693,755.32","1,929,296,902.00"
可供出售金融资产,,,,,,,,,,,,,"13,820,000.00","13,820,000.00","13,820,000.00","13,820,000.00","13,820,000.00","5,000,000.00","5,000,000.00","55,000,000.00","55,000,000.00","17,862,000.00","32,862,000.00","32,862,000.00","137,630,952.18","109,111,681.63","176,939,082.20","130,328,446.16","135,594,150.10","128,878,530.04","130,453,213.54"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,"96,877,322.25","97,119,676.95","97,364,724.48","97,364,724.48","97,074,280.99","97,074,280.99"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,"20,000,000.00","16,630,231.56","13,405,588.13","10,023,149.50","36,696,545.11","51,938,055.13","43,205,343.17"
长期股权投资,"5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","13,820,000.00","13,820,000.00","13,820,000.00","13,820,000.00",,"27,547,989.95","28,471,240.81","29,061,674.37","29,466,801.17","40,123,082.08","147,942,518.24","152,485,857.08","155,110,986.35","167,670,171.93","187,621,131.94","191,655,614.87","207,439,803.04","217,388,557.48","217,620,752.63","236,864,111.62","234,827,071.45","233,621,860.41","232,968,055.16"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,"273,195.20",,"266,628.86","263,345.69","260,062.52","256,779.35","253,496.18","250,213.01"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"40,300,402.29","42,718,621.78","53,266,352.42","50,121,910.08","49,272,644.33","51,358,668.59","52,950,860.95","61,996,774.51","66,118,059.76","87,858,231.92","86,790,637.97","86,821,617.16","86,245,058.37","151,171,612.26","147,871,799.76","159,395,111.55","159,933,119.90","165,828,117.33","161,801,326.24","163,829,739.14","163,559,473.01","189,780,861.78","186,648,675.29","183,664,694.19","183,651,894.82","277,906,771.54","278,749,852.18","280,051,749.17","284,701,811.19","351,370,980.92","344,031,449.45"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,"5,070,480.33","792,589.74","6,466,699.83",,,,
在建工程,,"2,560,000.00",,,"223,452.00","4,407,384.48","8,509,559.96","26,624,669.60","39,309,999.66","30,254,272.31","32,921,811.12","59,606,169.30","60,602,999.53","4,769,230.60","4,769,230.60","5,335,818.86","5,049,230.60",,,,,"200,681.11","435,499.08","40,871,834.17","51,430,587.77","8,957,264.89","14,151,441.37","65,825,739.12","100,347,488.31","44,016,900.05","50,395,019.17"
其他非流动负债,,"3,300,000.00","1,654,149.60",,,"4,470,000.00","4,185,000.00","1,121,405.00","537,316.00","5,470,000.00","5,470,000.00","5,470,000.00","5,470,000.00",,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,"3,300,000.00","1,654,149.60",,,"4,470,000.00","4,185,000.00","1,121,405.00","537,316.00","5,470,000.00","5,470,000.00","5,470,000.00","5,470,000.00","5,470,000.00","5,470,000.00","5,470,000.00","5,470,000.00","5,770,000.00","5,770,000.00","5,770,000.00","5,770,000.00","12,180,000.00","12,380,000.00","12,380,000.00","37,450,480.33","157,815,139.28","156,957,451.21","248,458,410.04","276,959,108.83","293,992,542.83","284,943,796.06"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"116,764,982.98","78,558,646.39","144,648,439.02","222,686,861.43","148,907,544.64","150,554,493.99","205,073,385.14","99,178,877.71","104,260,841.84","133,376,021.00","187,385,251.72","171,242,875.90","176,801,826.58","136,802,527.06","140,419,548.02","114,753,721.68","126,038,634.25","155,405,733.04","238,169,595.26","178,834,073.68","176,066,969.94","876,595,697.15","1,094,782,338.15","1,399,196,253.66","1,871,079,858.98","2,022,588,147.72","2,265,194,467.30","2,187,646,523.26","2,167,153,297.96","2,172,686,298.15","2,214,240,698.06"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"37,500,000.00","37,500,000.00","37,500,000.00","37,500,000.00","50,000,000.00","50,000,000.00","50,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","117,858,178.00","117,858,178.00","117,858,178.00","117,858,178.00","117,858,178.00","117,858,178.00","117,858,178.00","212,144,720.00","212,144,720.00","212,144,720.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"22,411,569.17","22,411,569.17","22,411,569.17","22,411,569.17","563,516,069.17","563,516,069.17","563,516,069.17","513,516,069.17","513,516,069.17","513,516,069.17","513,516,069.17","513,516,069.17","513,516,069.17","513,516,069.17","513,516,069.17","513,516,069.17","513,516,069.17","513,516,069.17","513,516,069.17","513,516,069.17","513,516,069.17","953,283,469.46","953,283,469.46","953,828,869.46","954,101,569.46","961,660,106.00","961,932,406.00","962,245,439.00","869,248,197.00","869,187,616.13","869,460,316.13"
无形资产,"4,182,088.92","4,083,437.12","4,232,771.10","4,138,876.26","4,091,928.84","4,151,968.09","4,099,580.68","4,047,193.27","4,213,194.66","4,391,032.67","4,330,914.70","4,270,796.72","4,210,678.75","4,162,355.65","4,095,265.65","4,033,273.54","3,982,573.61","3,555,972.82","3,524,458.42","3,492,944.02","3,461,429.62","53,195,100.50","51,703,717.34","54,214,502.17","70,607,320.33","67,963,368.62","65,620,679.41","63,893,206.00","61,709,579.24","89,674,407.16","93,174,733.02"
盈余公积,"4,677,917.64","8,223,425.25","26,987,652.67","26,987,652.67","26,987,652.67","26,987,652.67","26,987,652.67","27,327,525.16","27,206,151.40","27,312,801.64","27,312,801.64","27,451,679.98","27,451,679.98","27,312,801.64","27,312,801.64","27,312,801.64","27,312,801.64","27,312,801.64","27,312,801.64","27,312,801.64","27,312,801.64","27,312,801.64","27,312,801.64","27,312,801.64","27,312,801.64","29,549,117.71","29,549,117.71","29,549,117.71","29,549,117.71","29,855,233.98","29,855,233.98"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,"9,584,333.78","8,112,963.98","8,112,963.98","8,112,963.98","8,112,963.98",,,,,,,,,"388,799,621.35","388,799,621.35","388,799,621.35","388,799,621.35","388,799,621.35","388,799,621.35","388,799,621.35","388,799,621.35","388,799,621.35","388,799,621.35"
未分配利润,"42,101,258.73","74,010,827.24","242,888,873.99","284,378,468.50","292,232,415.63","285,488,207.22","288,695,769.74","278,441,027.53","280,486,496.10","278,613,210.35","279,067,012.61","277,517,542.42","260,143,331.82","228,427,754.21","223,212,657.13","218,802,247.39","209,546,198.06","153,747,710.35","155,965,648.98","157,852,606.05","159,588,368.08","187,333,658.29","208,009,570.10","248,106,636.38","351,496,533.11","307,498,327.31","335,873,450.99","344,580,008.10","334,832,516.73","341,528,836.68","363,809,230.54"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,"2,792,609.68","3,354,239.04","4,057,226.17","5,606,681.11","5,618,681.82","5,169,186.42","4,589,609.62","4,493,478.83","5,289,643.80","5,312,457.12"
少数股东权益,,,,,,,,,"1,027,784.57","3,177,512.02","3,131,418.44","3,114,261.05","2,389,169.90","2,282,890.16","1,291,537.98","-96,310.97","-1,554,544.53",,,"1,013,648.95","1,191,381.77","1,278,152.22","1,332,784.66","1,482,434.47","1,589,133.69","1,634,474.31","1,781,380.52","2,054,581.89","2,025,671.71","1,993,635.93","2,032,910.99"
递延所得税资产,"843,593.66","834,272.64","1,918,888.71","3,142,389.39","2,682,650.56","4,555,844.51","4,068,213.42","4,099,056.41","5,533,947.75","6,196,618.15","6,108,374.44","6,213,909.55","7,776,200.67","13,204,906.26","13,154,362.71","13,226,069.61","13,578,542.34","24,517,831.96","24,948,559.57","23,841,751.51","23,407,718.06","31,177,124.58","28,504,978.60","29,481,326.08","21,674,197.54","34,507,374.90","34,285,887.11","38,040,774.42","41,674,659.36","50,695,216.80","52,689,217.98"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,"32,717,435.90","33,518,918.77","13,719,589.74","15,361,846.34","569,926.40","679,547.40","640,027.45","552,282.45","6,264,148.86","8,980,700.05","12,198,984.23","19,118,028.17","10,583,852.58","15,210,000.60","45,144,963.32","22,456,732.66","37,234,385.22","30,152,767.22","81,099,950.16","70,140,426.96","47,430,547.87","61,122,796.35"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"50,326,084.87","55,196,331.54","64,418,012.23","62,403,175.73","61,270,675.73","69,473,865.67","74,628,215.01","101,767,693.79","138,579,535.61","183,350,554.93","185,603,620.98","192,565,046.45","196,129,747.64","215,246,021.12","212,861,446.93","225,511,975.38","226,382,550.07","245,289,153.05","352,197,562.52","410,849,275.98","419,657,635.21","862,062,023.51","895,139,863.24","971,024,977.52","1,089,297,790.80","1,147,754,336.31","1,211,752,615.58","1,289,753,270.14","1,322,545,066.14","1,340,031,204.58","1,359,196,776.15"
所有者权益(或股东权益)合计,"106,690,745.54","142,145,821.66","329,788,095.83","371,277,690.34","932,736,137.47","925,991,929.06","929,199,491.58","919,284,621.86","922,236,501.24","922,619,593.18","923,027,301.86","921,599,552.62","903,500,250.87","871,539,515.18","865,333,065.92","859,534,807.23","848,820,524.34","794,576,581.16","796,794,519.79","799,695,125.81","801,608,620.66","1,287,066,259.61","1,307,796,803.86","1,348,588,919.95","1,452,358,215.90","1,422,691,545.22","1,483,639,165.59","1,453,312,916.44","1,441,821,663.24","1,442,895,705.75","1,466,826,555.64"
资产总计,"223,455,728.52","220,704,468.05","474,436,534.85","593,964,551.77","1,081,643,682.11","1,076,546,423.05","1,134,272,876.72","1,018,463,499.57","1,026,497,343.08","1,055,995,614.18","1,110,412,553.58","1,092,842,428.52","1,080,302,077.45","1,008,342,042.24","1,005,752,613.94","974,288,528.91","974,859,158.59","949,982,314.20","1,034,964,115.05","978,529,199.49","977,675,590.60","2,163,661,956.76","2,402,579,142.01","2,747,785,173.61","3,323,438,074.88","3,445,279,692.94","3,748,833,632.89","3,640,959,439.70","3,608,974,961.20","3,615,582,003.90","3,681,067,253.70"
负债和所有者(或股东权益)合计,"223,455,728.52","220,704,468.05","474,436,534.85","593,964,551.77","1,081,643,682.11","1,076,546,423.05","1,134,272,876.72","1,018,463,499.57","1,026,497,343.08","1,055,995,614.18","1,110,412,553.58","1,092,842,428.52","1,080,302,077.45","1,008,342,042.24","1,005,752,613.94","974,288,528.91","974,859,158.59","949,982,314.20","1,034,964,115.05","978,529,199.49","977,675,590.60","2,163,661,956.76","2,402,579,142.01","2,747,785,173.61","3,323,438,074.88","3,445,279,692.94","3,748,833,632.89","3,640,959,439.70","3,608,974,961.20","3,615,582,003.90","3,681,067,253.70"
