科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"34,423,085.24","43,437,986.49","25,546,776.90","38,304,381.19","53,189,040.02","16,978,889.60","30,982,908.95","46,548,385.67","61,371,040.45","19,457,299.14","38,774,032.14","59,238,924.52","80,265,303.83","24,064,479.21","50,612,935.08","76,539,748.40","101,399,036.15","33,861,120.97","63,359,228.67","93,256,290.61","124,550,785.76","36,682,007.09","76,701,970.70","113,831,774.46","150,264,567.46","46,580,171.44","88,394,698.96","133,478,696.52","174,710,395.68","49,787,957.12","93,830,527.01","136,839,884.73","181,081,913.50","48,112,011.26","86,675,230.00","126,282,180.23","162,883,232.13","53,219,349.90","92,831,868.92","138,436,956.29","183,359,209.97","58,415,124.49"
取得借款收到的现金,"110,900,000.00","91,450,175.14","69,993,914.01","50,205,881.83","70,000,000.00",,,,,,,,,,,,,,,,,"26,500,000.00","56,500,000.00","56,500,000.00","56,500,000.00","27,499,998.00","137,499,998.00","167,499,998.00","280,967,320.89","94,017,942.35","426,703,572.02","607,359,547.16","607,359,547.16",,"99,959,142.00","421,923,054.50","421,923,054.50","251,600,000.00","427,600,000.00","846,432,022.84","956,033,521.76","520,444,977.67"
支付的各项税费,"59,659,087.30","74,683,182.76","34,419,707.78","53,785,665.17","77,683,497.94","22,683,642.75","44,182,968.72","69,825,770.03","97,327,497.47","23,539,052.37","50,229,464.16","82,872,875.47","118,093,830.81","29,990,691.12","63,724,261.20","95,124,885.02","138,471,067.13","39,431,737.04","77,052,698.96","117,565,366.39","172,074,530.21","33,523,856.66","74,758,866.38","128,164,916.40","180,919,183.53","52,966,287.70","112,193,271.33","178,822,557.41","238,456,523.51","66,767,705.59","136,774,886.00","209,293,137.05","270,796,656.82","69,239,998.37","149,216,362.63","220,027,993.64","275,453,742.51","83,006,067.58","157,502,187.36","241,855,623.80","304,626,471.11","101,040,866.59"
收到其他与筹资活动有关的现金,"3,351.19",,,,,,,,,,,,"16,366,453.01","3,500,011.26","9,075,812.32","14,340,752.51","21,737,294.55","464,318.43","4,988,070.46","9,062,623.08","11,929,014.73","756,979.52","6,230,371.46","12,589,679.97","15,002,283.35","1,303,402.00","13,176,064.01","13,176,064.01","30,919,064.01",,,"2,227,034.75","2,859,685.52","9,914.02","36,295.56","95,597.86","204,614.72","114,280.05","299,837.89","406,614.37","443,970.44","50,725.56"
支付其他与经营活动有关的现金,"106,488,924.52","127,880,510.63","83,288,393.54","134,767,544.28","178,625,591.57","51,250,540.27","104,323,313.01","155,658,363.07","218,336,392.60","51,269,764.26","115,145,799.99","176,022,655.00","239,950,368.13","53,939,941.29","125,517,494.99","190,375,764.97","260,235,302.08","72,407,476.69","154,636,490.21","242,194,787.10","336,886,602.91","121,385,117.91","248,434,615.51","339,284,020.94","458,464,886.27","133,043,682.08","253,182,065.77","382,271,369.30","525,061,426.44","124,046,803.02","293,649,383.46","424,696,810.52","590,252,023.51","120,459,199.19","283,117,266.32","496,480,504.56","651,563,766.53","253,190,920.40","480,096,746.11","731,461,757.67","984,475,580.31","167,899,995.06"
筹资活动现金流入小计,"110,903,351.19","91,450,175.14","69,993,914.01","50,205,881.83","1,129,000,000.00",,,,,,,,"16,366,453.01","3,500,011.26","9,075,812.32","14,340,752.51","21,737,294.55","464,318.43","4,988,070.46","9,062,623.08","11,929,014.73","27,256,979.52","156,536,051.46","162,895,359.97","173,474,563.35","28,803,400.00","150,676,062.01","180,676,062.01","311,886,384.90","94,017,942.35","426,703,572.02","1,588,849,352.32","1,597,482,003.09","179,914.02","99,995,437.56","422,018,652.36","422,127,669.22","251,714,280.05","427,899,837.89","846,838,637.21","965,852,492.20","627,750,883.23"
经营活动现金流出小计,"388,761,291.38","384,148,416.43","190,437,315.99","305,396,821.78","423,026,502.26","121,336,840.39","245,395,323.64","355,581,728.15","498,540,941.87","121,089,618.49","265,731,713.80","419,671,459.06","557,510,757.66","137,751,949.79","324,636,934.30","501,527,748.62","701,429,120.15","209,741,205.39","436,369,795.32","688,496,118.57","945,495,989.47","267,657,488.27","578,790,874.91","846,709,604.05","1,134,406,905.59","318,561,011.66","635,221,174.15","955,107,661.44","1,282,846,401.33","309,857,290.53","673,018,815.06","1,008,260,501.79","1,426,661,780.76","308,816,231.92","706,046,848.74","1,109,836,273.11","1,546,561,071.17","546,830,163.41","1,020,810,405.02","1,544,405,407.83","2,016,871,674.07","464,994,694.98"
偿还债务支付的现金,"85,000,000.00","95,000,000.00","70,000,000.00","80,000,000.00","110,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00",,,,,,,,,,,,"5,000,000.00","26,500,000.00","32,500,000.00","32,500,000.00","32,500,000.00","26,500,000.00","56,500,000.00","136,500,000.00","166,500,000.00","204,485,265.24","390,706,527.73","620,160,868.96","678,619,519.60","42,207,350.45","42,207,350.45","76,471,262.95","80,971,262.95","20,000,000.00","219,959,142.00","443,459,142.00","598,459,142.00","98,154,381.57"
经营活动产生的现金流量净额,"49,354,645.01","72,858,784.11","33,540,387.83","75,235,288.69","100,891,087.25","19,843,195.27","28,993,022.03","73,825,364.35","91,719,579.67","38,986,254.03","45,652,441.57","70,518,129.35","70,555,422.95","42,954,280.98","47,074,065.68","89,775,709.53","142,379,371.15","21,521,333.15","22,796,097.53","41,981,803.31","110,945,083.06","54,995,266.91","8,796,631.26","27,264,330.21","100,595,091.43","28,953,113.20","127,589,357.15","282,679,989.59","192,248,390.54","170,620,186.73","286,393,778.64","364,008,638.67","338,282,194.27","129,504,542.64","178,126,253.95","248,956,865.03","369,905,148.78","-48,206,417.76","81,925,990.77","259,908,476.62","326,781,984.07","74,410,224.39"
分配股利、利润或偿还利息支付的现金,"34,520,485.86","27,184,060.14","26,454,778.25","27,158,058.25","27,802,030.75","234,580.00","40,234,580.00","40,234,580.00","40,234,580.00",,"60,000,000.00","60,000,000.00","60,000,000.00",,"72,000,000.00","72,000,000.00","72,000,000.00","85,538,267.45","90,000,000.00","90,000,000.00","90,168,000.00","725,316.67","91,682,231.67","92,698,831.67","93,800,381.67","3,961,535.53","108,146,440.35","222,278,729.09","225,223,324.27","906,724.15","101,094,873.34","101,512,745.05","101,916,461.31","375,187.52","154,879,252.11","165,434,663.68","173,652,814.64","4,557,963.42","158,500,763.94","165,603,962.34","177,804,027.86","9,874,502.52"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,"25,000,000.00","500,000,000.00",,"338,000,000.00","488,000,000.00","683,590,000.00","476,000,000.00","681,700,000.00","855,900,000.00","1,090,900,000.00","107,000,000.00","206,300,000.00","226,300,000.00","532,300,000.00","179,000,000.00","723,000,000.00","1,049,500,000.00","1,861,500,000.00","22,000,000.00","414,000,000.00","452,000,000.00","592,000,000.00",
支付其他与筹资活动有关的现金,663.28,,,,"7,560,672.79",,,,,,,,"3,896.98","1,392.94","2,420.13","3,035.07","3,770.60",383.31,"1,124.73","1,444.09","2,955.95","155,255.83","8,899,406.73","12,104,236.23","13,217,661.23","1,093,400.00","1,536,400.00","6,972,645.00","9,780,522.14","689,449.75","3,167,146.05","4,398,004.26","4,857,612.55","43,525.00","1,825,055.00","1,825,055.00","1,825,255.00",50.00,697.20,772.20,"60,301,047.20","30,000,085.00"
取得投资收益收到的现金,,"28,071.24",,,,,,,,,,,,,,,,,,"373,972.60","10,539,923.28",,"10,663,293.15","20,430,772.59","28,113,743.54","3,895,654.81","6,702,063.03","14,070,892.28","18,477,796.39","1,988,328.77","4,319,920.28","4,736,632.61","16,133,267.57","5,926,943.85","15,236,298.64","20,268,643.84","30,817,096.42","440,673.97","5,788,117.81","6,237,871.23","8,543,679.45",
筹资活动现金流出小计,"119,521,149.14","122,184,060.14","96,454,778.25","107,158,058.25","145,362,703.54","40,234,580.00","80,234,580.00","80,234,580.00","80,234,580.00",,"60,000,000.00","60,000,000.00","60,003,896.98","1,392.94","72,002,420.13","72,003,035.07","72,003,770.60","85,538,650.76","90,001,124.73","90,001,444.09","95,170,955.95","27,380,572.50","133,081,638.40","137,303,067.90","139,518,042.90","31,554,935.53","166,182,840.35","365,751,374.09","401,503,846.41","206,081,439.14","494,968,547.12","726,071,618.27","785,393,593.46","42,626,062.97","198,911,657.56","243,730,981.63","256,449,332.59","24,558,013.42","378,460,603.14","609,063,876.54","836,564,217.06","138,028,969.09"
处置固定资产、无形资产和其他长期资产收回的现金净额,"1,709,456.00","357,250.90","118,406.00","191,813.00","568,146.24",,"7,292.00","256,530.00","272,530.00",,,,"4,050.00","-1,500.00","192,530.00","356,820.50","409,895.50","1,600.00","171,600.00","185,100.00","210,100.00","25,000.00","25,000.00","25,600.00","26,664.50","1,300.00","26,137.50","39,771.50","185,784.50","28,252.50","3,760,105.70","24,061,340.70","24,136,700.70","85,290.00","136,270.00","58,972,940.00","116,682,610.32","250,460.00","307,932.00","2,370,614.73","3,110,864.73","2,270,000.00"
筹资活动产生的现金流量净额,"-8,617,797.95","-30,733,885.00","-26,460,864.24","-56,952,176.42","983,637,296.46","-40,234,580.00","-80,234,580.00","-80,234,580.00","-80,234,580.00",,"-60,000,000.00","-60,000,000.00","-43,637,443.97","3,498,618.32","-62,926,607.81","-57,662,282.56","-50,266,476.05","-85,074,332.33","-85,013,054.27","-80,938,821.01","-83,241,941.22","-123,592.98","23,454,413.06","25,592,292.07","33,956,520.45","-2,751,535.53","-15,506,778.34","-185,075,312.08","-89,617,461.51","-112,063,496.79","-68,264,975.10","862,777,734.05","812,088,409.63","-42,446,148.95","-98,916,220.00","178,287,670.73","165,678,336.63","227,156,266.63","49,439,234.75","237,774,760.67","129,288,275.14","489,721,914.14"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,"2,424,306.90","2,424,306.90",,,,,,,,,,"36,522,379.28","36,522,379.28","36,522,379.28","3,518,000.00","3,518,000.00","3,518,000.00","3,518,000.00","7,036,000.00","7,036,000.00","7,036,000.00","7,036,000.00","10,554,000.00"
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,672.44","139,583.23","206,401.75","-16,411.96","69,636.88","93,225.15","224,508.43","-19,097.65","-82,372.97","-151,774.03","-89,167.82","-48,573.05","16,269.55","68,733.30","65,666.69","-1,251,213.73"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,"40,000,000.00",,,,,,,"4,680,000.00","4,680,000.00",,"273,136.49","546,272.98","27,411,440.60",,,,"178,700.46","4,144,800.78","6,144,800.78","6,380,995.54","20,380,995.54",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"1,709,456.00","385,322.14","118,406.00","191,813.00","568,146.24",,"7,292.00","256,530.00","272,530.00",,,,"4,050.00","-1,500.00","192,530.00","356,820.50","409,895.50","1,600.00","171,600.00","27,983,379.50","553,174,330.18","25,000.00","348,688,293.15","508,456,372.59","711,730,408.04","479,896,954.81","688,428,200.53","874,690,663.78","1,114,243,580.89","109,016,581.27","251,175,541.75","292,166,625.57","636,503,788.15","188,530,233.85","741,890,568.64","1,132,259,583.84","2,012,696,407.20","33,871,934.75","433,276,850.59","474,025,481.50","631,071,539.72","12,824,000.00"
五、现金及现金等价物净增加额,"-4,517,063.34","4,456,691.25","-523,515.41","-2,047,896.83","1,059,262,495.56","-30,630,172.96","-84,344,436.20","-50,554,365.21","-55,261,132.96","24,473,727.03","-145,471,885.38","-158,236,732.94","-158,486,369.20","33,382,607.48","-38,234,149.75","-13,028,548.71","11,826,905.79","-89,037,739.84","-492,684,077.57","-651,693,353.96","-579,640,633.49","-8,916,060.67","146,316,582.10","-99,939,268.48","-90,561,738.45","308,722,371.66","-50,451,125.38","-177,021,801.05","-98,636,547.56","118,722,070.16","14,441,873.88","671,279,162.71","156,352,164.38","-47,609,172.32","-726,513.27","151,223,386.19","629,017,061.28","-9,561,118.97","32,198,258.96","-37,761,863.72","5,357,745.80","546,633,288.87"
购建固定资产、无形资产和其他长期资产支付的现金,"25,665,169.10","19,488,430.00","7,721,445.00","17,522,822.10","22,834,034.39","10,238,788.23","33,110,170.23","44,401,679.56","67,018,662.63","14,512,527.00","131,124,326.95","168,754,862.29","185,408,398.18","13,068,791.82","22,574,137.62","45,498,796.18","77,419,884.81","24,550,340.66","63,234,720.83","93,330,715.76","111,907,124.34","13,812,734.60","32,912,755.37","165,842,263.35","199,543,758.37","10,363,133.02","17,333,113.70","40,328,293.39","76,569,077.07","23,834,789.09","50,632,108.29","113,567,060.73","141,186,736.10","13,835,102.21","34,852,547.97","72,245,272.46","124,283,582.54","44,514,329.54","63,943,869.79","99,405,193.00","143,475,241.86","25,816,161.22"
期初现金及现金等价物余额,"49,693,744.73","45,176,681.39","49,633,372.64","49,633,372.64","49,633,372.64","1,108,895,868.20","1,108,895,868.20","1,108,895,868.20","1,108,895,868.20","1,053,634,735.24","1,053,634,735.24","1,053,634,735.24","1,053,634,735.24","895,148,366.04","895,148,366.04","895,148,366.04","895,148,366.04","906,975,271.83","906,975,271.83","906,975,271.83","906,975,271.83","327,334,638.34","327,334,638.34","327,334,638.34","327,334,638.34","236,772,899.89","236,772,899.89","236,772,899.89","236,772,899.89","138,136,352.33","138,136,352.33","138,136,352.33","138,136,352.33","294,488,516.71","294,488,516.71","294,488,516.71","294,488,516.71","923,505,577.99","923,505,577.99","923,505,577.99","923,505,577.99","928,863,323.79"
投资支付的现金,"21,298,197.30","18,565,100.00",,"3,000,000.00","3,000,000.00",,,,,,,,,,,,,,"366,000,000.00","500,000,000.00","938,000,000.00","50,000,000.00","200,000,000.00","493,700,000.00","735,590,000.00","186,000,000.00","235,200,000.00","510,200,000.00","625,200,000.00","25,000,000.00","144,300,000.00","474,200,000.00","1,229,560,000.00","309,343,600.00","465,163,600.00","1,009,113,600.00","1,418,104,460.00","173,666,770.00","242,686,770.00","359,200,000.00","381,090,000.00","1,870,000.00"
期末现金及现金等价物余额,"45,176,681.39","49,633,372.64","49,109,857.23","47,585,475.81","1,108,895,868.20","1,078,265,695.24","1,024,551,432.00","1,058,341,502.99","1,053,634,735.24","1,078,108,462.27","908,162,849.86","895,398,002.30","895,148,366.04","928,530,973.52","856,914,216.29","882,119,817.33","906,975,271.83","817,937,531.99","414,291,194.26","255,281,917.87","327,334,638.34","318,418,577.67","473,651,220.44","227,395,369.86","236,772,899.89","545,495,271.55","186,321,774.51","59,751,098.84","138,136,352.33","256,858,422.49","152,578,226.21","809,415,515.04","294,488,516.71","246,879,344.39","293,762,003.44","445,711,902.90","923,505,577.99","913,944,459.02","955,703,836.95","885,743,714.27","928,863,323.79","1,475,496,612.66"
