科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"18,557,734.81","25,852,335.43","11,075,480.48","17,450,693.41","22,725,752.08","4,364,189.21","9,815,746.09","15,075,747.02","20,305,638.53","7,685,789.86","15,428,872.38","23,382,611.86","30,279,445.36","6,039,629.10","13,865,912.48","22,050,564.48","32,206,872.89","5,963,775.70","13,904,953.23","22,817,822.92","33,790,466.80","6,175,057.43","11,810,322.63","14,992,206.65","45,373,469.03","7,807,195.25","16,079,688.04","24,250,340.52","44,569,959.26","8,914,249.14","15,383,646.15","21,820,864.83","36,224,433.86","6,549,874.96","13,792,858.63","20,721,169.14"
取得借款收到的现金,"110,000,000.00","248,000,000.00","56,000,000.00","100,000,000.00","120,000,000.00",,,,"40,000,000.00",,,"250,000,000.00","250,000,000.00",,"80,000,000.00","100,000,000.00","186,000,000.00",,,,,"32,000,000.00","32,000,000.00","32,000,000.00","90,000,000.00",,"100,000,000.00","100,000,000.00","300,000,000.00",,,,"10,000,000.00",,,
支付的各项税费,"45,195,904.98","54,957,906.80","21,528,593.80","30,654,506.27","37,530,039.87","13,305,991.95","14,140,689.46","16,864,883.61","22,179,539.92","14,349,696.31","26,235,920.50","38,298,451.77","38,408,760.18","20,964,430.41","24,896,945.19","28,021,212.14","29,012,721.52","2,403,696.24","2,265,682.83","4,684,783.63","7,771,065.17","6,254,537.90","6,221,324.79","11,931,236.31","40,570,796.90","7,199,385.88","19,986,729.82","25,648,286.48","30,501,729.31","11,460,388.02","30,974,259.74","33,241,007.43","36,140,953.99","24,250,873.25","46,814,448.76","54,419,842.89"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,"1,000,000.00",,,,"2,500,000.00",,,,,,,"4,000,000.00",,,,,"80,000,000.00",,,
支付其他与经营活动有关的现金,"19,135,872.22","10,509,372.99","11,157,751.14","14,573,449.02","14,142,550.12","4,066,219.95","9,006,168.64","8,518,624.28","15,428,102.41","12,567,622.20","25,640,522.41","21,323,665.35","22,035,504.91","10,970,457.00","11,824,834.19","16,643,063.25","22,010,322.74","9,279,443.19","11,452,754.21","14,219,625.00","27,836,927.33","6,439,406.93","14,270,606.10","22,192,012.36","65,570,709.48","189,231,587.08","245,519,338.34","341,915,040.66","214,619,779.56","46,758,555.40","230,433,022.88","334,389,265.61","287,020,971.27","66,913,285.30","86,758,120.56","253,484,042.98"
筹资活动现金流入小计,"110,000,000.00","248,000,000.00","56,000,000.00","100,000,000.00","120,000,000.00","647,645,000.00","647,645,000.00","647,645,000.00","695,600,315.00",,,"250,000,000.00","250,000,000.00",,"80,000,000.00","100,000,000.00","187,000,000.00",,,,"2,500,000.00","32,000,000.00","32,000,000.00","32,000,000.00","90,000,000.00",,"153,568,438.03","104,000,000.00","300,000,000.00",,,,"93,000,000.00",,,
经营活动现金流出小计,"344,538,254.82","327,545,868.48","127,388,131.25","196,040,620.99","251,616,614.35","58,624,497.97","119,500,375.86","162,356,446.27","260,314,651.54","127,148,824.43","234,135,360.92","348,585,910.95","435,007,125.61","82,400,790.59","165,602,784.32","231,530,361.66","275,165,429.64","57,171,910.99","101,920,625.77","169,762,275.90","216,096,761.57","59,723,433.57","93,245,285.89","117,773,491.58","572,093,360.81","300,452,897.23","451,930,253.04","606,980,054.54","580,772,677.17","132,778,514.12","411,596,262.51","592,553,571.98","682,580,784.82","164,746,562.77","281,036,839.20","538,810,906.83"
偿还债务支付的现金,"65,000,000.00","267,000,000.00","61,000,000.00","111,000,000.00","131,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","40,000,000.00","40,000,000.00","240,000,000.00","240,000,000.00",,,"80,000,000.00","140,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","40,000,000.00",,,,"270,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00","240,000,000.00",,,,"200,000,000.00",,,
经营活动产生的现金流量净额,"21,775,246.97","53,889,505.95","58,324,951.97","33,832,075.43","73,787,011.57","-18,545,194.45","-33,375,276.67","-15,910,785.59","487,127.76","-11,294,928.25","1,896,690.30","24,571,232.35","38,212,240.45","-12,660,422.50","-9,257,058.17","18,285,642.25","16,135,219.30","31,367,347.30","27,401,592.39","14,904,974.14","80,946,687.21","-14,422,561.00","-20,045,540.00","-23,496,351.40","173,451,226.29","-73,460,187.41","62,534,181.09","46,006,181.37","15,752,357.10","28,752,443.89","66,958,476.01","133,293,759.24","-228,986,990.52","-154,070.61","33,111,760.73","52,483,748.53"
分配股利、利润或偿还利息支付的现金,"27,875,600.00","32,751,460.00","2,392,874.14","3,359,229.86","4,312,464.86","530,145.00","5,134,628.79","5,134,628.79","5,202,628.79","204,000.00","204,000.00","14,455,408.89","15,284,520.00","829,111.12","2,218,511.13","23,293,067.81","24,234,380.31","499,060.42","936,060.42","4,706,014.15","18,297,876.15",,"1,014,613.32","1,014,613.32","17,962,991.32","1,079,166.68","3,578,527.77","8,309,792.95","9,571,810.67","2,372,079.17","53,133,363.87","55,590,147.20","57,541,163.09","108,750.00","14,546,222.57","58,833,444.92"
收回投资收到的现金,,,,,,,,,,,,,"345,205.48",,"33,689.59",,"36,522.47",,"58,465.75",,"491,790,000.00","528,600,000.00","696,600,000.00","939,600,000.00","979,733,052.46","397,826,572.88","525,301,582.15","685,301,582.15","1,621,932,840.20","270,000,000.00","705,449,841.51","1,000,949,841.51","1,620,451,538.27","65,000,000.00","370,800,000.00","927,195,675.25"
支付其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,"2,500,000.00","20,000,000.00","15,332,721.32",,,"1,924,250.21",,,"10,644,794.29",,,,,,,,,,,
取得投资收益收到的现金,,,,,,,,,,"4,391,077.64",,"345,205.48",,,,"33,689.59",,,,"5,858,053.64","10,833,810.15","7,563,989.40","12,201,199.31","15,454,295.20","58,100,522.37","39,459,389.68","79,658,469.73","81,903,949.17","83,021,941.68","20,702,164.41","47,591,814.02","48,896,751.74","211,172,440.80","1,117,171.60","33,841,701.64","46,936,459.24"
筹资活动现金流出小计,"92,875,600.00","299,751,460.00","63,392,874.14","114,359,229.86","135,312,464.86","80,530,145.00","85,134,628.79","85,134,628.79","85,202,628.79","40,204,000.00","40,204,000.00","254,455,408.89","255,284,520.00","829,111.12","2,218,511.13","103,293,067.81","166,734,380.31","30,499,060.42","26,268,781.74","14,706,014.15","58,297,876.15","1,924,250.21","1,014,613.32","1,014,613.32","298,607,785.61","141,079,166.68","143,578,527.77","148,309,792.95","249,571,810.67","2,372,079.17","53,133,363.87","55,590,147.20","257,541,163.09","108,750.00","14,546,222.57","58,833,444.92"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"609,000.00",,,"602,331.16",,"9,800.00","9,800.00","9,800.00","306,233.61","306,233.61","512,296.80","192,080.00",,,"30,000.00","30,000.00",,,,"326,797.74","918,500.00","231,290.71","231,290.71","1,084,632.64",,"858,000.00","858,000.00","333,855.86","30,000.00","95,000.00","95,000.00","116,321.80","253,000.00","253,000.00","265,925,991.00"
筹资活动产生的现金流量净额,"17,124,400.00","-51,751,460.00","-7,392,874.14","-14,359,229.86","-15,312,464.86","567,114,855.00","562,510,371.21","562,510,371.21","610,397,686.21","-40,204,000.00","-40,204,000.00","-4,455,408.89","-5,284,520.00","-829,111.12","77,781,488.87","-3,293,067.81","20,265,619.69","-30,499,060.42","-26,268,781.74","-14,706,014.15","-55,797,876.15","30,075,749.79","30,985,386.68","30,985,386.68","-208,607,785.61","-141,079,166.68","9,989,910.26","-44,309,792.95","50,428,189.33","-2,372,079.17","-53,133,363.87","-55,590,147.20","-164,541,163.09","-108,750.00","-14,546,222.57","-58,833,444.92"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,"166,628,044.47",,,,,,,,,,,,"194,573,023.01",,,
四、汇率变动对现金的影响,,,"-13,407.92","-30,939.54","48,640.79","15,365.59","13,270.70","-19,506.35","-37,361.06","-15,119.48","-34,462.66","-61,089.15","-73,404.59","-3,922.33","3,057.52","6,730.86","-3,516.00","-3,786.83","-24,365.99","-31,371.10","-43,028.97","12,594.34","12,754.03","12,685.59","-422,297.90","5,833.25","-1,356.79","60,922.89","107,422.80","-8,146.01","30,702.97","41,332.57","99,319.88","-8,599.06","-37,084.04","-68,446.62"
收到其他与投资活动有关的现金,,"9,400,260.00",,,,,,,,,,,"64,745,129.00",,,,,,,,,,,,"4,055,466.67",,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"10,009,260.00",,,"602,331.16",,"9,800.00","9,800.00","9,800.00","4,697,311.25","306,233.61","857,502.28","65,282,414.48",,"33,689.59","63,689.59","66,522.47",,"58,465.75","5,858,053.64","669,578,652.36","537,082,489.40","709,032,490.02","955,285,585.91","1,042,973,674.14","437,285,962.56","605,818,051.88","768,063,531.32","1,705,288,637.74","290,732,164.41","753,136,655.53","1,049,941,593.25","2,026,313,323.88","66,370,171.60","404,894,701.64","1,240,058,125.49"
五、现金及现金等价物净增加额,"20,891,284.95","-21,193,038.59","49,777,644.27","-1,207,824.74","37,730,239.85","546,384,280.96","526,950,283.31","497,817,505.89","507,620,882.33","-64,711,286.61","-66,614,057.56","-42,803,219.58","-24,932,311.69","-61,340,292.14","-32,184,974.18","-94,405,277.56","-107,262,496.35","-222,094,808.33","-403,089,993.69","-388,696,916.57","-382,872,274.16","26,748,272.53","10,306,937.01","-28,890,846.94","-121,683,497.53","46,889,632.22","62,067,670.31","21,460,178.68","76,821,147.44","-32,744,018.57","-35,158,126.25","-18,946,219.03","29,778,618.02","-53,948,510.49","10,568,684.72","-33,427,878.56"
购建固定资产、无形资产和其他长期资产支付的现金,"18,008,362.02","33,340,344.54","1,141,025.64","20,649,730.77","21,395,278.81","2,200,745.18","2,207,881.93","48,772,373.38","103,236,370.58","17,894,550.13","28,578,518.81","63,715,456.17","107,719,042.03","47,846,836.19","100,746,151.99","109,468,272.45","143,726,341.81","2,959,308.38","4,066,904.10","5,122,559.10","9,947,801.51",,"1,678,153.72","1,678,153.72","31,288,314.45","34,012,809.50","65,355,854.91","94,511,840.76","110,225,459.53","42,248,401.69","43,050,596.89","46,032,756.89","2,305,872.13","11,356,187.16","11,749,573.96","12,430,463.96"
期初现金及现金等价物余额,"6,932,960.18","27,824,245.13","6,631,206.54","6,631,206.54","6,631,206.54","44,361,446.39","44,361,446.39","44,361,446.39","44,361,446.39","551,982,328.72","551,982,328.72","551,982,328.72","551,982,328.72","528,050,017.03","528,050,017.03","528,050,017.03","527,050,017.03","422,287,520.68","422,287,520.68","422,287,520.68","419,787,520.68","39,565,246.52","36,915,246.52","36,915,246.52","139,169,500.15","24,164,641.44","24,164,641.44","24,164,641.44","17,486,002.62","100,252,161.41","100,252,161.41","100,252,161.41","94,307,150.06","128,827,305.23","128,827,305.23","128,827,305.23"
投资支付的现金,,,,,,,,,,,,,,,,,,,"400,190,000.00","389,600,000.00","1,066,390,000.00","526,000,000.00","708,000,000.00","990,000,000.00","1,097,790,000.00","141,850,000.00","550,917,261.22","653,848,823.19","1,584,530,000.00","307,600,000.00","759,100,000.00","1,100,600,000.00","1,600,800,000.00","108,691,075.26","401,104,897.08","1,254,637,397.08"
期末现金及现金等价物余额,"27,824,245.13","6,631,206.54","56,408,850.81","5,423,381.80","44,361,446.39","590,745,727.35","571,311,729.70","542,178,952.28","551,982,328.72","487,271,042.11","485,368,271.16","509,179,109.14","527,050,017.03","466,709,724.89","495,865,042.85","433,644,739.47","419,787,520.68","200,192,712.35","19,197,526.99","33,590,604.11","36,915,246.52","66,313,519.05","47,222,183.53","8,024,399.58","17,486,002.62","71,054,273.66","86,232,311.75","45,624,820.12","94,307,150.06","67,508,142.84","65,094,035.16","81,305,942.38","124,085,768.08","74,878,794.74","139,395,989.95","95,399,426.67"
