科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"4,114,534.08","18,188,271.55","13,023,225.48","16,992,487.41","25,508,281.06","14,119,638.71","21,785,990.39","42,865,111.47","66,231,106.09","21,778,585.59","28,569,840.62","54,391,074.59","67,898,544.76","20,886,397.50","34,153,147.46","55,615,945.23","77,119,387.06","26,484,117.80","50,808,016.98","79,014,736.14","93,661,280.64","29,505,395.51","68,005,638.29","105,670,860.80","126,432,061.47","47,940,969.16","95,666,386.90","146,266,511.14","188,085,827.94","70,634,250.10","137,193,100.84","214,697,855.48","258,256,480.01","100,372,073.78","188,583,333.27","263,670,377.49","327,339,767.59","101,586,212.93","194,838,624.42","298,694,900.54","434,381,341.41","121,156,601.48"
取得借款收到的现金,"15,000,000.00","30,000,000.00",,"10,000,000.00","16,000,000.00",,"20,000,000.00","25,000,000.00","66,000,000.00",,"31,000,000.00","65,000,000.00","104,900,000.00","9,000,000.00","32,000,000.00","62,000,000.00","91,900,000.00",,"29,900,000.00","94,900,000.00","129,800,000.00","20,000,000.00","179,900,000.00","140,439,591.55","152,800,000.00","37,900,000.00","201,241,940.00","261,241,940.00","427,164,462.42","88,107,644.52","139,762,816.72","264,411,095.21","471,962,508.79","117,051,272.45","238,964,580.23","276,719,289.20","592,002,453.74","336,044,561.26","448,225,264.58","602,414,343.61","302,530,402.27","64,364,262.48"
支付的各项税费,"20,591,597.44","22,708,698.51","3,971,185.54","6,404,616.65","7,921,839.98","6,935,475.42","11,396,356.56","16,402,695.95","23,456,221.56","12,696,197.17","14,530,117.25","27,615,812.05","29,961,453.36","10,322,392.40","15,596,197.70","19,023,922.68","25,962,448.64","12,665,899.79","20,964,895.21","25,405,102.48","27,459,449.11","24,044,137.77","29,333,711.93","36,466,460.89","51,350,512.89","31,376,257.39","45,961,340.46","55,572,226.25","76,971,703.23","54,053,083.67","89,019,772.43","105,519,436.79","153,838,463.72","83,554,362.08","119,677,012.51","142,295,734.06","194,353,357.70","87,149,253.83","146,368,269.79","170,982,147.35","178,561,969.24","45,152,629.10"
收到其他与筹资活动有关的现金,,,,,"386,411.00","521,182.50",,"2,299,304.49",,"13,440.87",351.48,,351.48,,,,"6,292,800.00",,,"1,161.73",,"5,290.91",,,"12,771,590.85",,,,"26,460,000.00","20,855.02",,"13,287.95","143,181,666.66","87,500,000.00",,"6,933.88","11,961,371.99",,,"1,040.02","459,764,426.09","214,600,011.41"
支付其他与经营活动有关的现金,"25,408,768.86","16,854,754.28","7,950,904.24","10,054,490.54","13,749,798.03","70,000.00","10,203,764.42","23,426,750.12","32,881,507.63","7,067,050.19","38,303,537.87","56,375,586.83","61,841,084.42","20,477,547.89","26,564,175.95","33,870,534.04","60,582,295.05","52,741,302.34","31,851,062.13","39,623,366.90","56,975,647.03","1,441,947.49","57,076,393.66","71,441,993.47","132,169,622.83","38,694,843.73","76,147,984.08","87,253,091.11","151,867,881.75","49,498,763.73","83,235,937.16","174,163,481.20","250,052,239.83","75,828,675.57","149,476,968.84","331,631,904.92","289,984,272.15","104,801,833.46","159,235,074.81","256,674,573.98","457,425,534.16","132,517,170.33"
筹资活动现金流入小计,"37,507,087.50","30,000,000.00",,"464,200,000.00","493,386,411.00","521,182.50","20,000,000.00","27,299,304.49","71,734,043.00","1,763,440.87","46,000,351.48","66,620,000.00","107,140,351.48","9,000,000.00","32,000,000.00","62,980,000.00","113,398,757.00",,"30,800,000.00","98,401,161.73","141,503,500.00","20,005,290.91","180,880,000.00","367,109,548.35","392,866,547.65","45,130,792.48","208,611,154.36","369,275,627.88","558,996,708.87","103,720,754.45","1,922,129,815.31","2,107,206,365.56","2,436,993,716.61","208,362,822.28","248,147,646.90","606,475,387.69","937,499,706.46","336,044,561.26","451,725,264.58","612,964,083.63","776,095,465.36","278,964,273.89"
经营活动现金流出小计,"224,401,622.31","282,330,791.97","136,547,635.18","218,686,289.49","331,337,589.68","110,500,170.32","194,726,021.44","329,150,454.95","527,626,270.28","134,758,391.42","286,705,187.01","470,724,209.49","581,358,536.06","156,392,199.01","267,990,466.28","360,198,676.69","548,265,406.80","146,284,366.75","223,730,700.75","372,800,686.98","585,276,400.12","151,580,699.45","351,011,166.76","510,896,269.16","894,688,002.27","268,095,258.52","538,469,331.91","780,509,671.94","1,067,169,931.52","390,106,580.33","687,310,005.82","1,225,794,170.51","1,874,015,756.26","560,943,965.25","1,065,907,601.44","1,755,924,398.55","2,232,242,149.42","588,483,575.26","1,089,585,487.45","1,717,935,924.11","2,424,632,745.58","522,017,161.08"
偿还债务支付的现金,"19,000,000.00","24,000,000.00",,"6,000,000.00","12,000,000.00","6,000,000.00","10,000,000.00","10,000,000.00","30,000,000.00","20,000,000.00","39,000,000.00","44,000,000.00","76,000,000.00","9,000,000.00","35,000,000.00","58,000,000.00","97,900,000.00","9,000,000.00","15,000,000.00","75,000,000.00","89,900,000.00",,"49,900,000.00","117,900,000.00","179,800,000.00","33,800,000.00","43,220,718.99","202,431,078.48","228,365,666.67","89,110,359.49","201,642,242.31","347,553,885.30","306,818,469.48","137,030,907.66","259,241,858.26","345,020,922.06","328,996,706.17","91,397,409.14","178,578,749.67","283,116,318.18","347,410,284.14","172,980,927.33"
经营活动产生的现金流量净额,"33,244,179.51","27,088,470.77","10,219,407.57","-2,686,660.26","18,802,850.25","-9,743,101.40","-16,266,211.30","-38,205,176.07","-28,545,908.80","-18,117,166.95","-39,588,153.94","-39,763,403.23","24,535,287.64","-59,693,253.25","-22,312,870.97","14,347,003.72","31,512,062.77","-35,921,471.26","-29,656,103.85","-14,832,235.48","41,225,645.96","-37,391,212.14","-38,581,167.88","-20,410,203.37","91,718,855.82","-79,333,569.67","-109,656,590.00","-75,702,253.06","98,492,690.40","-67,155,653.66","-124,717,596.08","-249,170,527.09","279,174,709.53","-265,341,423.61","-361,766,152.48","-481,716,627.62","-166,356,351.80","-241,577,546.27","-292,446,024.85","-336,757,965.04","-151,880,168.26","-73,229,603.30"
分配股利、利润或偿还利息支付的现金,"251,538.00","2,066,146.95","1,877,021.86","1,959,521.86","2,216,029.00","125,229.86","31,545,000.00","31,545,000.00","30,290,425.94",,"29,902,237.75","34,465,243.37","34,855,075.42","550,022.93","26,473,291.35","27,573,447.84","28,460,159.26","8,046,167.85","34,456,940.55","33,737,949.77","50,324,082.17","1,551,456.03","4,725,527.42","17,906,101.13","22,179,769.24","2,673,797.58","21,585,618.16","28,661,413.85","36,988,518.75","13,290,773.68","19,170,709.46","22,287,199.99","29,942,588.34","5,561,178.05","12,612,342.40","43,738,055.72","62,427,148.62","7,257,891.35","18,497,995.42","39,774,603.25","101,237,593.87","10,958,389.73"
收回投资收到的现金,,,,,,,,"58,738,287.68","280,000,000.00",,"100,000,000.00","120,000,000.00","130,000,000.00","125,445,400.00","165,835,400.00","165,842,765.10","86,337,677.50","71,294,183.75","109,318,882.39","113,669,259.89","71,294,183.75",,,,"10,000,000.00",,,"28,800,000.00","284,286.58",,"7,750,000.00","58,050,000.00","7,750,000.00","108,280.00","160,108,280.00","195,118,280.00","25,005,000.00","12,606,780.82","396,901,737.33","469,642,794.55","746,968.50","17,202,948.84"
支付其他与筹资活动有关的现金,"5,040.73","3,595,319.76","1,961,130.60","2,416,057.57","31,427,536.22","286,564.63","1,721,932.32","1,268,651.39","986,814.63","227,273.93","610,620.23","1,621,110.28","841,480.27","59,648.58","708,770.17","739,197.20","1,406,142.29","34,253.99","125,293.58","106,613.14",,"70,114.11","1,644,906.63","9,873,200.87",,"258,007.27","785,170.42","13,841,336.60","7,535,948.43","11,608,350.71","41,136,085.36","17,278,041.56","12,592,935.70","5,026,827.80","6,333,227.85","8,675,162.75","157,818,533.02","1,072,775.51","406,524.83","46,554,430.21","90,613,336.28","69,475,026.20"
取得投资收益收到的现金,,,,,,,,,,351.48,,351.48,,,,,,,,,,,,,,,,"284,286.58",,,,"225,317.80","4,505,565.18","13,887,536.40","20,602,836.46","27,787,535.78","49,001,730.90","9,754,164.40","3,437,400.51","3,471,059.39","10,501,496.03","12,828.96"
筹资活动现金流出小计,"19,256,578.73","29,661,466.71","3,838,152.46","10,375,579.43","45,643,565.22","6,411,794.49","43,266,932.32","42,813,651.39","61,277,240.57","20,227,273.93","69,512,857.98","80,086,353.65","111,696,555.69","9,609,671.51","62,182,061.52","86,312,645.04","127,766,301.55","17,080,421.84","49,582,234.13","108,844,562.91","140,224,082.17","1,621,570.14","56,270,434.05","145,679,302.00","201,979,769.24","36,731,804.85","65,591,507.57","244,933,828.93","272,890,133.85","114,009,483.88","261,949,037.13","387,119,126.85","349,353,993.52","147,618,913.51","278,187,428.51","397,434,140.53","549,242,387.81","99,728,076.00","197,483,269.92","369,445,351.64","539,261,214.29","253,414,343.26"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"522,526.15",,,,,,,,,"7,850.00","50,550.00","47,850.00","3,000.00","73,063.26","57,346.82","736,609.38",900.00,"15,612.00","24,900.00","995,012.85",,"32,000.00","188,050.00","733,201.61","10,000.00","24,000.00","53,417.47","523,514.46","4,000.00","21,709.00","165,059.00","1,527,867.69","178,210.00","183,712.85","188,712.85","447,416.48","22,000.00","29,030.00","315,777.96","637,900.91",
筹资活动产生的现金流量净额,"18,250,508.77","338,533.29","-3,838,152.46","453,824,420.57","447,742,845.78","-5,890,611.99","-23,266,932.32","-15,514,346.90","10,456,802.43","-18,463,833.06","-23,512,506.50","-13,466,353.65","-4,556,204.21","-609,671.51","-30,182,061.52","-23,332,645.04","-14,367,544.55","-17,080,421.84","-18,782,234.13","-10,443,401.18","1,279,417.83","18,383,720.77","124,609,565.95","221,430,246.35","190,886,778.41","8,398,987.63","143,019,646.79","124,341,798.95","286,106,575.02","-10,288,729.43","1,660,180,778.18","1,720,087,238.71","2,087,639,723.09","60,743,908.77","-30,039,781.61","209,041,247.16","388,257,318.65","236,316,485.26","254,241,994.66","243,518,731.99","236,834,251.07","25,549,930.63"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-47,169.10",,,,"722,337.98","-111,246.22",,"2,653.81","2,653.81","5,754,225.44",,"-1,410,270.60","1,590,000.00","223,514,090.62",
四、汇率变动对现金的影响,,,,,,,,,,,"-2,227.47",,"-34,728.15",-544.68,"-12,470.17","12,661.00",,,"-7,038.71","-10,553.02",,"-10,026.04","-9,977.32","-10,219.43",,"3,451.64","-239,764.20","-363,674.08","-480,929.92",,,"-4,478.20","53,707.59","20,811.87","-11,872.68","-39,831.11","-335,831.71","-131,402.34","550,420.38","1,338,487.21","477,494.80","-96,733.40"
收到其他与投资活动有关的现金,"42,816.35","173,843.37","94,664.09","120,822.26","766,636.49",,"1,890,949.47","2,484,759.12","4,469,942.19","3,408,966.31","2,883,590.37","6,047,543.63","6,779,330.14","3,586,375.63","3,951,826.03","17,043,632.12","17,386,355.88","2,010,697.50","2,437,501.09","3,656,846.24","3,510,348.05","510,094.21","824,893.51","1,037,145.21","5,592,447.46","5,448,188.83","6,100,945.74","6,778,786.54","34,699,682.96","51,940,100.22","3,353,655.06","7,035,645.64","26,763,248.46","1,869,706.22","91,244,515.78","92,230,505.55","312,763,853.31","50,148.03","228,423.04","220,014.97","651,580,242.64","9,976.92"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"42,816.35","696,369.52","94,664.09","120,822.26","766,636.49",,"1,890,949.47","61,223,046.80","284,469,942.19","3,409,317.79","102,891,440.37","126,098,445.11","136,827,180.14","129,034,775.63","169,860,289.29","182,943,744.04","104,460,642.76","73,305,781.25","111,771,995.48","117,351,006.13","75,799,544.65","510,094.21","856,893.51","1,225,195.21","16,325,649.07","5,458,188.83","6,124,945.74","35,869,321.49","35,507,484.00","51,944,100.22","11,125,364.06","66,198,360.42","40,435,435.11","16,043,732.62","272,141,998.90","315,327,687.99","392,972,226.13","22,433,093.25","399,186,320.28","475,239,646.87","886,980,698.70","17,225,754.72"
五、现金及现金等价物净增加额,"27,060,376.54","12,073,682.14","2,607,095.45","441,267,799.36","170,655,074.16","-18,755,483.05","-81,259,767.43","-100,916,717.73","42,753,194.18","-39,153,644.28","-92,945,084.62","-99,394,571.51","-123,502,257.58","-40,938,398.15","8,698,010.07","-15,755,191.10","15,274,804.45","-17,001,417.23","-22,654,494.39","-75,886,837.12","-36,094,728.94","-46,329,803.43","21,326,058.07","108,683,873.85","161,723,279.66","-73,428,469.01","800,163.52","-81,830,006.39","3,435,130.03","-58,476,338.45","868,699,795.24","-78,080,745.90","337,137,076.41","-233,952,163.71","-291,141,328.10","-372,528,036.79","-48,880,200.29","-272,515,289.72","-114,863,206.01","-321,119,041.48","-228,574,334.03","-131,463,626.63"
购建固定资产、无形资产和其他长期资产支付的现金,"24,477,128.09","16,049,691.44","3,868,823.75","9,990,783.21","16,657,258.36","3,121,769.66","18,579,835.02","60,999,832.23","70,503,401.68","5,981,962.06","36,073,637.08","88,363,259.74","119,363,393.00","8,371,646.49","18,528,415.31","35,366,771.07","64,511,569.46","2,396,703.38","19,673,871.22","47,394,864.67","81,930,673.97","13,714,430.93","30,640,147.93","46,072,633.96","77,734,314.69","7,955,527.44","27,556,550.52","43,430,814.19","141,966,889.99","8,591,055.58","36,529,265.51","50,990,631.14","141,287,956.08","26,265,913.36","61,200,520.23","76,099,168.76","215,868,024.11","10,304,949.62","15,601,463.58","21,595,188.37","124,236,922.11","4,132,975.28"
期初现金及现金等价物余额,"1,718,911.85","28,779,288.39","40,852,970.53","41,239,381.53","40,852,970.53","211,508,044.69","211,508,044.69","211,508,044.69","211,508,044.69","387,245,960.45","254,261,238.87","259,386,918.87","254,261,238.87","130,758,981.29","130,758,981.29","130,758,981.29","130,758,981.29","196,268,752.81","146,033,768.91","146,033,768.91","146,033,785.74","127,705,471.80","109,939,056.80","109,939,056.80","109,939,056.80","271,662,336.46","271,662,336.46","271,662,336.46","271,662,336.46","275,097,466.49","275,097,466.49","275,097,466.49","275,097,466.49","612,234,542.90","612,234,542.90","612,234,542.90","612,234,542.90","563,354,342.61","563,354,342.61","563,354,342.61","563,354,342.61","334,780,008.58"
投资支付的现金,,,,,"280,000,000.00",,"25,037,738.26","47,420,409.33","130,000,000.00",,"96,660,000.00","83,900,000.00","160,910,400.00","101,298,057.85","90,126,461.25","154,359,183.75","40,050,000.00","34,908,602.00","36,973,706.10","120,556,788.90","29,615,715.00","1,420,000.00","24,520,000.00","49,520,000.00","30,670,000.00",,"3,300,000.00","21,351,524.29","61,605,524.29","24,385,000.00","144,800,000.00","925,065,000.00","149,411,671.23","19,153,280.00","20,465,000.00","97,950,555.00","321,749,537.45","279,250,970.00","111,225,179.94","220,350,779.94","283,754,640.37","38,280,000.00"
期末现金及现金等价物余额,"28,779,288.39","40,852,970.53","43,460,065.98","482,507,180.89","211,508,044.69","192,752,561.64","130,248,277.26","110,591,326.96","254,261,238.87","348,092,316.17","161,316,154.25","159,992,347.36","130,758,981.29","89,820,583.14","139,456,991.36","115,003,790.19","146,033,785.74","179,267,335.58","123,379,274.52","70,146,931.79","109,939,056.80","81,375,668.37","131,265,114.87","218,622,930.65","271,662,336.46","198,233,867.45","272,462,499.98","189,832,330.07","275,097,466.49","216,621,128.04","1,143,797,261.73","197,016,720.59","612,234,542.90","378,282,379.19","321,093,214.80","239,706,506.11","563,354,342.61","290,839,052.89","448,491,136.60","242,235,301.13","334,780,008.58","203,316,381.95"
