科目,2009-12-31,2010-12-31,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"4,537,522.23","5,803,467.12","2,631,293.45","5,099,877.95","3,156,291.33","3,301,025.73","1,920,429.01","2,801,007.89","2,244,778.81","3,155,904.81","2,821,810.07","2,941,568.51","3,159,582.41","5,803,546.19","9,091,695.80","8,768,686.99","6,336,579.83","9,795,785.25","6,833,028.76","5,626,835.45","6,110,167.28","6,636,104.69","6,124,819.20","8,190,935.44","7,829,758.25","9,055,594.79","4,520,346.29","5,716,223.93"
应付职工薪酬,"2,360,019.73","2,323,254.11","2,424,979.83","3,973,728.16","4,879,753.55","5,852,465.10","2,184,550.18","2,202,780.76","2,818,901.92","2,561,647.43","1,005,496.95","1,375,563.00","2,102,086.11","2,926,620.47","1,290,977.60","1,028,139.93","1,446,579.61","1,397,011.37","7,011,497.41","2,211,284.20","1,557,563.70","996,368.62","3,730,383.56","1,676,722.02","1,318,166.50","1,216,626.08","4,646,805.36","1,285,807.13"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-4,230,983.70","4,003,417.42","4,292,069.39","6,315,763.21","5,192,149.08","1,971,581.23","-621,877.44","-907,004.32","607,886.90","2,999,181.09","-1,845,644.38","3,865,485.82","5,538,703.67","-846,942.69","821,981.98","25,300.62","225,244.81","2,572,685.10","4,373,137.62","847,909.05","646,932.03","824,902.35","144,973.23","1,281,637.29","1,387,697.12","-411,128.97","700,614.18","-135,140.13"
应收利息,,,,,,,,,,,,,,,,,,,,,,,"105,571.06","137,628.22","363,600.27","260,013.97","303,906.85","790,320.54"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,"12,000,000.00",,,,"18,222,075.00",,,,,"113,335.41","11,480.00","11,480.00","11,480.00","11,480.00",,,,,,
存货,"26,752,446.04","14,092,303.04","23,972,036.23","30,596,238.59","25,555,483.43","24,453,501.61","26,753,096.76","23,417,409.79","30,241,442.69","37,417,461.97","59,044,864.41","57,897,741.71","43,635,077.72","49,156,240.98","56,792,156.29","60,217,735.52","69,693,028.35","60,857,586.69","38,099,336.66","48,159,431.48","34,615,633.57","38,443,189.33","37,383,300.57","39,091,543.59","47,062,341.36","38,872,211.60","36,973,201.56","42,302,621.55"
其他应付款,"160,615.50","1,064,872.14","260,116.00","189,979.00","2,604,140.77","381,816.00","284,116.00","460,196.00","403,216.00","366,164.00","870,900.00","996,200.00","540,900.00","540,750.00","3,583,005.00","3,060,305.00","3,278,615.50","329,593.00","3,370,665.49","3,187,452.46","3,081,052.46","886,812.46","2,187,539.00","2,177,653.40","457,635.11","552,417.66","526,509.72","590,580.13"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,"20,000,000.00",,,,,,"64,227,102.00","64,227,102.00","64,227,102.00","64,227,102.00","64,227,102.00","64,227,102.00",,,"9,955,976.72","6,609,411.95","3,199,965.86","385,814.12","211,885.08","40,211,885.08","90,880,706.05","75,880,706.05","121,159,832.78","126,000,000.00","91,000,000.00","66,000,000.00","66,000,000.00","96,000,000.00"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"160,627,619.72","211,755,705.13","291,531,715.56","339,096,816.13","603,372,945.72","612,594,663.19","614,135,642.92","604,263,858.63","606,144,505.16","600,792,903.13","533,088,259.30","501,098,046.91","513,353,938.84","487,028,973.74","495,797,669.64","466,319,995.58","486,005,601.39","477,460,332.30","433,114,757.56","440,739,485.20","425,260,494.39","415,213,776.93","385,868,740.88","381,447,856.54","385,747,877.19","398,676,112.66","402,529,367.36","393,914,304.89"
流动负债合计,"67,020,835.94","90,082,059.79","143,065,573.52","187,426,371.88","177,526,846.70","184,350,546.31","184,623,188.46","169,299,430.26","180,416,503.23","166,603,173.93","190,640,829.73","157,542,183.19","176,942,599.53","154,195,306.85","175,522,808.30","144,721,858.80","164,648,783.06","158,010,744.55","133,743,747.71","141,514,507.39","133,360,583.58","125,878,476.96","116,978,267.32","116,593,802.71","120,343,342.29","129,757,147.37","123,220,973.57","112,807,476.02"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,"12,337,000.00",,,,,,,,,,,,,,,,,,,,"2,250,000.00",,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"962,361.65","1,031,150.10","1,426,437.38","1,388,706.71","1,358,559.38","1,381,631.05","1,351,858.62","1,276,600.13","1,285,508.61","1,189,956.22","1,763,562.05","1,965,819.53","2,037,442.19","2,306,491.33","116,104,353.33","115,451,047.40","115,428,403.31","114,675,053.98","112,370,388.95","111,465,846.58","110,734,560.55","109,683,855.19","108,486,412.77","107,454,250.20","106,435,915.68","106,126,400.25","105,310,048.56","104,265,694.11"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,,,,,,,,,,,"100,011,060.00","100,011,060.00","103,092,499.80","103,705,273.56",,,,,,,,,,,,,,
其他非流动负债,"16,353,560.31","13,595,000.00","15,257,000.00",,"13,337,000.00","11,217,000.00","14,277,000.00","14,277,000.00","10,952,000.00","8,552,000.00","8,057,000.00","5,807,000.00","4,107,000.00","4,107,000.00",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"16,353,560.31","13,595,000.00","15,257,000.00","12,337,000.00","13,337,000.00","11,217,000.00","14,277,000.00","14,277,000.00","10,952,000.00","8,552,000.00","8,057,000.00","5,807,000.00","4,107,000.00","4,107,000.00","4,357,000.00","4,357,000.00","4,357,000.00","4,357,000.00","2,000,000.00","2,040,000.00","2,040,000.00","2,040,000.00","2,000,000.00","2,250,000.00","4,150,000.00","4,150,000.00","2,459,438.63","3,229,438.63"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"83,374,396.25","103,677,059.79","158,322,573.52","199,763,371.88","190,863,846.70","195,567,546.31","198,900,188.46","183,576,430.26","191,368,503.23","175,155,173.93","198,697,829.73","163,349,183.19","181,049,599.53","158,302,306.85","179,879,808.30","149,078,858.80","169,005,783.06","162,367,744.55","135,743,747.71","143,554,507.39","135,400,583.58","127,918,476.96","118,978,267.32","118,843,802.71","124,493,342.29","133,907,147.37","125,680,412.20","116,036,914.65"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"45,271,862.00","60,000,000.00","60,000,000.00","60,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","121,480,500.00","121,480,500.00","121,480,500.00","121,480,500.00","170,072,700.00","170,072,700.00","170,072,700.00","170,072,700.00","169,227,800.00","169,227,800.00","169,227,800.00","169,227,800.00","168,517,300.00","168,517,300.00","168,517,300.00","168,000,000.00","168,000,000.00","168,000,000.00","168,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"219,797.40","34,315,106.62","34,315,106.62","34,315,106.62","278,313,606.62","278,313,606.62","278,313,606.62","278,313,606.62","278,313,606.62","244,057,946.62","245,723,303.50","245,723,303.50","249,054,017.26","200,461,817.26","200,286,079.33","200,286,079.33","200,286,079.33","200,286,079.33","196,239,154.12","196,239,154.12","193,977,759.33","193,977,759.33","191,599,466.62","191,599,466.62","190,313,606.62","190,313,606.62","190,313,606.62","190,313,606.62"
无形资产,"180,867.22","194,135.28","1,095,910.66","1,138,981.57","1,139,028.84","1,955,355.70","1,894,998.04","1,766,855.14","2,792,012.25","2,945,004.29","2,738,310.56","2,531,616.83","2,326,903.34","3,500,598.80","1,925,396.24","2,181,254.90","2,492,960.38","2,240,424.82","2,277,787.70","2,346,226.26","2,143,280.00","2,868,625.61","2,496,721.22","2,226,471.00","2,006,667.91","1,781,740.90","1,568,417.69","1,353,860.33"
盈余公积,"9,766,588.68","1,698,563.08","5,452,416.87","5,452,416.87","5,452,416.87","5,452,416.87","8,619,851.59","8,619,851.59","8,619,851.59","8,619,851.59","11,035,957.19","11,035,957.19","11,035,957.19","11,035,957.19","12,365,624.94","12,365,624.94","12,365,624.94","12,365,624.94","12,365,624.94","12,365,624.94","12,365,624.94","12,365,624.94","12,365,624.94","12,365,624.94","12,365,624.94","12,365,624.94","12,365,624.94","12,365,624.94"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,"2,945,080.00","2,945,080.00","2,945,080.00","2,100,180.00","2,278,960.00","2,278,960.00","2,278,960.00","1,766,100.00","1,803,160.00","1,803,160.00",,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"23,461,058.22","15,287,067.72","37,071,751.87","43,554,700.65","52,929,681.34","58,539,490.39","53,578,664.32","59,034,990.93","54,502,603.94","58,270,151.27","63,323,614.75","66,677,612.65","60,816,413.01","58,372,573.59","57,290,624.51","57,972,123.14","58,019,866.08","55,106,750.61","40,241,631.05","38,982,785.86","32,405,680.49","29,743,654.83","11,294,458.90","5,744,643.47","3,458,720.56","6,872,541.94","17,243,590.81","17,061,623.75"
长期待摊费用,,,,,,,,,,,,,,,,,,,"242,141.25","221,962.80","201,784.35","181,605.90","161,427.45","141,249.00","121,070.55","100,892.10",,
少数股东权益,,,,,,,,,,,,,,"1,396,895.91",,,,,,,,,,,,,,
递延所得税资产,"322,853.96","1,996,806.70","1,107,785.28","1,461,091.61","1,689,017.59","1,941,410.25","2,029,811.41","2,237,565.50","2,582,539.36","2,655,759.77","2,660,013.26","2,660,013.26","2,625,702.82","3,100,913.37","3,122,337.87","2,878,008.33","2,878,008.33","2,878,008.33","3,533,922.36","3,317,391.47","2,758,369.05","2,808,852.43","3,938,655.46","3,997,851.00","4,319,763.08","4,773,774.96","4,195,400.96","4,243,910.63"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"1,466,082.83","3,222,092.08","3,630,133.32","3,988,779.89","4,186,605.81","5,278,397.00","5,276,668.07","5,281,020.77","6,660,060.22","6,790,720.28","107,172,945.87","107,168,509.62","110,082,548.15","112,613,277.06","121,152,087.44","120,510,310.63","120,799,372.02","119,793,487.13","118,424,240.26","117,351,427.11","115,837,993.95","115,542,939.13","115,083,216.90","113,819,821.20","112,883,417.22","112,782,808.21","111,073,867.21","109,863,465.07"
所有者权益(或股东权益)合计,"78,719,306.30","111,300,737.42","136,839,275.36","143,322,224.14","416,695,704.83","422,305,513.88","420,512,122.53","425,968,449.14","421,436,062.15","432,428,449.48","441,563,375.44","444,917,373.34","442,386,887.46","441,339,943.95","437,069,948.78","437,751,447.41","437,799,190.35","434,886,074.88","415,795,250.11","414,536,404.92","405,697,904.76","402,838,239.10","381,973,690.46","376,423,875.03","374,137,952.12","377,551,773.50","387,922,822.37","387,740,855.31"
资产总计,"162,093,702.55","214,977,797.21","295,161,848.88","343,085,596.02","607,559,551.53","617,873,060.19","619,412,310.99","609,544,879.40","612,804,565.38","607,583,623.41","640,261,205.17","608,266,556.53","623,436,486.99","599,642,250.80","616,949,757.08","586,830,306.21","606,804,973.41","597,253,819.43","551,538,997.82","558,090,912.31","541,098,488.34","530,756,716.06","500,951,957.78","495,267,677.74","498,631,294.41","511,458,920.87","513,603,234.57","503,777,769.96"
负债和所有者(或股东权益)合计,"162,093,702.55","214,977,797.21","295,161,848.88","343,085,596.02","607,559,551.53","617,873,060.19","619,412,310.99","609,544,879.40","612,804,565.38","607,583,623.41","640,261,205.17","608,266,556.53","623,436,486.99","599,642,250.80","616,949,757.08","586,830,306.21","606,804,973.41","597,253,819.43","551,538,997.82","558,090,912.31","541,098,488.34","530,756,716.06","500,951,957.78","495,267,677.74","498,631,294.41","511,458,920.87","513,603,234.57","503,777,769.96"
