科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"135,497,186.72","339,260,317.29","557,047,718.88","759,267,533.99","144,904,158.65","452,119,541.03","753,709,565.49","1,104,579,561.41","236,389,938.56","568,478,113.31","875,899,072.54","1,221,979,002.45","326,223,890.31","732,024,635.92","1,056,722,285.91","1,547,883,385.01","442,557,328.67","883,323,439.15","1,435,488,606.48","1,856,444,906.53","531,068,735.43","880,539,569.03","1,224,598,402.67","1,722,699,549.53","426,974,554.09","932,965,016.88","1,464,518,079.29","2,078,552,184.69","440,978,690.55","795,658,469.04","1,006,182,559.85","1,155,567,000.76","51,734,467.08","128,916,449.87","245,535,291.80","393,181,646.21","65,064,878.44","257,693,754.71","313,119,799.08","379,741,432.55","62,326,594.76","143,190,363.41","258,299,065.16","409,899,036.84","94,099,713.14","208,463,920.08"
二、营业利润,"11,033,768.75","23,058,288.90","41,304,370.39","52,062,810.07","12,245,399.73","31,663,907.70","41,685,713.36","12,399,847.82","5,944,821.88","11,847,697.65","14,905,461.02","14,769,913.52","8,477,333.56","17,098,656.90","21,457,366.25","29,677,909.25","12,689,767.35","22,035,335.97","25,878,885.75","28,355,708.52","13,551,548.98","24,897,971.35","23,658,896.55","8,728,587.87","3,252,932.25","-29,512,719.85","-149,125,292.22","-408,117,444.94","-101,534,548.52","-237,931,956.83","-516,149,806.10","-845,227,388.38","-14,836,525.81","-8,139,427.28","-4,729,484.94","3,599,099.96","-2,669,595.84","-15,795,414.09","-27,508,584.37","-40,627,702.24","-5,962,053.18","-9,866,496.70","-3,067,800.01","9,875,779.04","-3,455,930.17","1,965,471.88"
减:营业成本,"115,303,532.64","293,902,405.46","483,865,116.41","650,635,467.65","122,376,862.93","394,994,010.68","667,253,882.62","1,009,283,117.86","219,361,523.39","522,324,328.37","802,890,463.99","1,107,487,466.02","301,106,170.80","677,621,537.00","976,286,236.38","1,416,830,025.45","399,504,952.91","804,528,887.22","1,323,524,118.78","1,701,173,893.65","490,886,528.09","804,213,213.11","1,110,056,407.10","1,598,776,333.10","397,246,516.59","897,836,888.29","1,508,203,150.27","2,282,598,619.83","509,003,401.02","967,726,220.44","1,367,858,476.43","1,510,453,862.96","58,577,188.57","122,639,099.31","225,570,676.71","361,470,292.91","61,973,425.37","254,377,050.82","310,021,328.84","374,478,179.20","60,886,514.18","135,794,201.64","238,813,104.07","375,821,619.04","92,572,209.84","193,424,565.34"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"899,495.53","2,027,319.35","3,456,761.22","4,333,705.98","716,849.25","1,671,306.06","2,464,413.05","3,341,652.96","896,673.66","1,495,067.61","2,132,182.74","3,465,187.58","985,399.67","2,018,015.21","3,096,678.93","4,168,605.91","1,313,135.86","2,760,177.80","3,692,493.98","4,555,457.13","663,409.20","1,370,291.41","2,079,080.79","3,327,172.73","647,471.02","1,586,794.74","3,265,659.75","5,562,622.11","511,314.05","985,740.58","1,519,270.26","863,298.56","71,252.92","235,516.75","420,148.44","487,847.00","15,451.57","166,616.85","197,522.94","1,332,429.70","333,402.69","772,386.64","1,174,219.55","1,739,818.39","779,309.31","1,367,214.29"
营业外收入,,"27,025.88","46,246.99","12,984,246.99","55,197.00","6,774,248.07","7,190,748.07","8,704,333.05","607,120.35","2,211,541.80","4,364,468.00","6,218,240.98","1,078,084.57","2,594,331.86","4,196,078.33","5,496,334.47","2,566,656.93","3,857,296.18","5,612,640.55","13,002,321.63","1,677,468.88","2,718,999.90","4,101,630.87","7,389,561.84","1,046,697.54","2,172,485.42","3,321,783.09","6,487,904.05","920,120.97","1,823,826.82","2,723,603.39","7,359,513.83","82,500.00","243,279,768.37","286,323,516.65","294,644,479.93",44.25,"86,028.54","86,568.14","85,915.64",,,"15,229.96","15,229.96",,"96,856.47"
销售费用,"2,180,363.67","6,151,936.15","7,125,909.40","19,772,455.88","2,488,121.15","3,506,431.87","6,554,279.64","24,096,551.31","1,947,870.07","5,311,270.57","10,878,534.12","20,131,637.78","2,595,282.86","6,159,833.72","10,353,353.00","16,719,154.14","2,973,454.95","6,216,040.51","13,933,950.94","16,174,243.27","2,291,070.48","5,953,689.31","12,200,126.39","16,621,663.85","2,650,106.21","8,105,156.93","12,825,313.40","18,353,115.03","4,014,125.73","7,377,884.66","17,010,811.86","19,393,157.52","779,447.44","1,183,336.41","1,986,948.52","2,812,100.69","249,227.79","922,018.17","1,255,356.54","2,614,903.79","236,939.78","1,291,925.72","1,503,604.44","1,914,306.28","88,061.98","889,334.75"
减:营业外支出,"82,000.00","82,000.00","282,000.00","287,397.88",,"179,903.16","189,903.16","275,271.64",,,,,,,"10,013.44","110,013.44",,,"22,147.87","51,441.10",,,,"152,476.82","200,000.00","262,275.57","264,075.57","345,983.87",,"50,138.04","185,220.65","358,279,572.49",,"105,040,898.68","190,925,456.50","189,501,369.87",142.50,"700,142.50","700,142.50","700,142.50","100,000.00","100,039.80","101,011.81","238,399.04","100,000.00","100,000.00"
管理费用,"2,936,445.73","6,759,163.54","11,084,046.56","12,108,385.56","3,239,743.29","8,866,718.99","15,540,886.44","22,727,731.83","4,191,956.58","11,628,144.84","18,168,707.73","27,793,847.07","6,179,546.83","12,945,617.80","20,780,756.31","33,183,446.49","9,040,281.17","16,794,333.26","24,571,259.29","38,579,760.03","6,834,274.15","14,553,702.64","24,993,043.23","31,797,577.60","7,570,503.48","15,843,730.72","24,422,552.89","42,947,090.64","7,635,097.15","17,890,542.72","42,619,035.76","67,066,889.21","5,478,935.47","9,336,357.13","16,130,433.50","23,404,657.39","5,604,751.55","14,780,632.40","27,712,176.49","34,702,383.08","6,829,956.51","11,257,339.94","15,872,579.73","18,889,261.32","3,579,224.41","9,686,474.26"
其中:非流动资产处置净损失,,,,"5,397.88",,,,,,,,,,,,,,,,"29,293.23",,,,"145,476.82",,"62,275.57",,"62,275.57",,,,"112,203.97",,,,"17,223,414.79",,142.50,142.50,142.50,,,,,,
