科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"720,815,424.42","1,084,891,542.32","2,614,674,957.33","2,330,022,193.10","2,588,020,763.71","3,572,443,061.44","3,210,800,386.50","3,267,924,425.24","4,145,546,554.00","3,625,519,864.21","3,718,170,011.07","4,349,967,292.93","4,875,339,359.42","4,237,273,241.66","5,945,040,000.51","5,750,450,104.43","6,884,739,701.43","8,439,573,900.73","9,049,865,680.04","8,324,827,246.05","8,443,451,054.00","6,040,532,801.45","6,228,551,797.23","6,554,998,667.44","7,085,847,591.07","7,335,102,641.59","8,791,133,861.51","8,361,715,786.67","12,441,664,217.20","9,188,146,332.54","9,361,515,875.75","10,743,826,167.80","10,782,779,911.69","11,617,585,461.43","11,385,336,251.93","17,360,754,756.58","13,178,743,708.30","14,409,865,690.95","20,548,708,260.45","21,424,438,244.61","17,545,754,222.05","20,124,013,807.60","17,105,996,261.37","18,981,030,811.61","15,246,151,746.29","18,789,746,520.27","15,334,642,587.96","19,547,502,663.21","14,426,019,015.41"
短期借款,"1,280,000,000.00","1,809,000,000.00","3,869,244,080.00","3,779,165,560.00","4,986,300,993.00","4,679,530,260.00","4,387,616,260.00","3,775,497,760.00","4,044,571,560.00","3,669,818,140.00","3,850,593,583.92","2,223,168,920.00","2,824,640,920.00","2,471,043,560.00","2,482,789,240.00","2,260,330,680.00","2,084,700,000.00","3,200,120,000.00","3,144,279,500.00","3,328,724,757.34","5,019,384,690.63","4,184,293,842.48","4,434,351,099.38","4,862,014,000.00","4,128,789,729.52","5,240,910,729.52","4,970,884,729.52","5,191,248,200.00","9,585,073,800.00","8,343,086,400.00","8,281,045,000.00","8,218,422,000.00","9,826,623,600.00","11,231,676,800.00","14,066,633,007.43","17,770,510,442.59","15,222,921,600.00","12,715,287,011.31","12,106,389,220.00","7,127,350,000.00","9,716,823,500.00","10,549,450,600.00","14,279,997,040.80","14,419,747,133.00","22,284,557,138.18","27,355,222,030.35","27,367,587,240.76","29,614,035,130.24","23,524,065,489.77"
交易性金融资产,"76,500.00",,,,,,,,,"88,016,586.04","32,047,453.06","8,502,590.00","117,862,562.02","8,104,500.35","9,228,000.00","119,935,634.61","134,363,117.37","318,051,196.33","270,773,684.71","224,976,403.56","224,939,780.98","228,828,013.98","211,372,061.16","219,241,207.76","224,153,640.69","198,194,954.96","217,058,086.56","202,268,532.82","189,734,854.25","189,412,167.77","230,333,496.79","157,901,738.58","166,463,901.67","68,809,225.64","51,756,219.14","63,537,414.12","52,850,517.02","87,119,785.19",,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"29,927,085.50","17,400,066.00","56,396,382.62","84,925,334.43","51,021,916.91","28,985,423.21","43,442,110.99","64,176,736.74","46,467,676.98","93,558,385.00","107,990,293.02","141,360,126.28","132,107,029.42","169,290,957.74","147,501,105.46","245,178,720.72","322,041,469.61","363,251,671.85","412,933,263.17","656,820,731.48","588,612,360.14","471,841,870.37","471,870,571.01","938,218,658.60","766,378,820.62","971,071,405.96","782,164,904.21","1,407,419,414.02","1,050,978,669.46","1,074,485,609.45","907,849,382.67","1,263,091,328.85","850,226,615.83","856,929,772.88","794,184,020.41","1,813,019,173.68","1,086,474,500.17","1,070,864,315.39","704,855,388.21","2,437,092,739.16","1,633,451,317.03","1,902,027,512.84","2,036,716,809.92","2,708,466,221.80","1,939,367,576.75",,"1,946,637,111.59","3,475,032,065.02","2,747,384,776.98"
应付票据,"4,600,000.00","4,300,000.00","44,317,559.55","19,127,559.55","14,918,612.50","23,749,265.30","16,419,173.07","73,873,467.03","115,155,232.49","158,847,977.38","141,078,655.40","172,587,187.85","159,039,463.06","189,977,298.94","178,810,879.07","139,859,962.46","205,033,721.14","222,139,982.14","142,391,867.99","140,328,200.63","101,558,668.13","118,874,427.03","204,923,435.89","218,825,040.32","182,203,203.42","221,682,660.99","210,041,050.00","421,541,994.00","518,895,564.00","315,759,680.00","348,947,399.56","359,392,608.34","306,489,098.22","330,628,846.72","477,068,674.97","740,335,023.90","825,970,218.37","885,538,386.33","1,043,199,462.89","795,335,941.75","691,133,640.93","470,369,525.46","399,313,221.70","380,248,804.65","298,513,975.95",,,"2,717,201,183.75",
应收账款,"358,202,632.98","375,706,478.57","885,379,562.66","1,124,059,109.29","1,146,652,098.47","1,343,347,762.57","1,211,804,167.97","1,351,800,134.73","1,815,452,780.44","2,057,270,862.32","2,128,150,246.72","2,282,517,302.36","2,364,221,410.40","2,498,917,439.13","2,541,674,194.13","2,500,501,159.59","2,342,756,542.87","2,959,788,779.61","3,380,050,652.95","3,737,096,553.38","4,064,711,526.03","4,135,585,030.23","4,239,236,778.82","4,165,532,407.56","4,234,049,103.03","4,536,491,678.28","4,431,252,275.65","3,952,346,460.80","4,101,994,172.60","4,519,147,716.09","4,560,138,003.92","11,933,818,561.48","11,775,452,618.91","12,515,251,454.56","12,987,598,490.02","10,149,245,310.98","11,754,455,120.43","11,599,555,199.43","12,994,097,975.16","10,598,548,786.17","12,337,951,491.30","11,922,446,297.69","12,519,314,988.88","16,485,904,028.83","14,815,079,038.33","16,769,500,114.85","12,066,193,891.36","15,270,815,875.78","14,336,155,818.22"
应付账款,"265,664,056.19","295,476,770.93","1,556,076,727.74","2,382,840,547.98","2,171,529,832.86","2,232,384,164.97","2,512,329,199.08","2,868,836,387.92","2,902,389,522.84","3,197,114,249.36","3,273,486,529.32","4,260,855,792.21","3,722,706,833.75","4,641,655,421.22","4,754,857,926.12","7,720,250,937.47","7,118,388,124.81","8,030,302,671.99","7,894,730,528.11","8,492,511,268.42","7,914,744,949.65","9,134,288,686.60","8,272,282,186.93","9,082,179,501.29","8,604,956,253.98","9,563,567,222.93","10,124,610,000.86","11,334,343,687.36","10,688,314,074.57","13,105,116,241.05","13,057,737,310.35","15,335,188,613.56","13,351,152,075.44","15,122,719,373.49","15,877,710,344.64","16,454,162,325.97","14,635,996,849.05","16,246,049,137.17","17,282,879,928.11","22,519,693,332.12","23,678,813,299.00","26,284,267,897.44","25,903,039,164.44","35,518,759,341.93","31,662,375,065.79","34,160,767,249.66",,"35,919,651,842.71",
预付款项,"332,695,380.24","554,666,381.12","714,257,541.84","2,041,729,172.25","2,385,782,099.75","2,064,936,368.12","2,419,618,779.34","2,259,301,784.52","2,961,523,971.91","3,262,940,579.70","3,609,492,474.80","2,966,818,974.12","3,170,485,599.15","3,061,742,111.75","3,786,528,697.38","2,942,827,874.46","3,625,659,371.92","3,530,834,960.72","3,903,502,170.21","3,848,820,998.26","4,847,762,310.34","4,491,192,681.91","4,703,283,704.51","4,944,835,849.41","5,696,277,710.69","5,100,479,302.87","4,758,515,891.28","5,142,080,942.03","4,753,898,644.25","4,512,310,033.43","4,786,454,878.05","4,841,637,042.04","5,230,638,879.02","6,592,184,148.96","4,913,406,186.57","14,812,446,314.88","7,681,949,860.15","10,370,788,652.52","15,081,476,918.01","18,790,785,800.85","12,300,490,748.66","11,377,771,395.84","6,479,271,748.10","6,986,191,598.44","10,118,709,388.37","5,857,109,247.58","6,849,254,929.55","7,869,566,730.21","8,267,287,844.33"
预收款项,"76,697,451.83","72,937,572.68","1,251,205,951.08","2,748,368,793.35","2,896,214,457.23","3,438,108,494.22","3,659,304,813.91","4,070,793,514.35","4,105,975,754.45","4,170,075,995.54","4,379,677,583.52","4,672,939,149.06","5,142,524,822.33","4,961,832,216.78","5,146,689,497.41","5,361,967,790.82","6,891,916,200.42","8,453,217,101.43","8,097,135,899.76","8,179,138,908.67","9,349,603,805.60","8,938,320,655.68","9,394,938,115.66","9,244,868,983.56","10,480,944,509.02","10,593,389,717.88","10,633,306,554.50","11,848,394,667.40","11,957,009,995.76","11,607,496,761.90","12,239,722,841.45","9,347,606,569.40","10,283,709,820.82","9,152,932,359.96","9,411,855,608.12","6,502,812,709.49","8,164,903,023.80","8,842,435,060.23","15,312,836,220.58","8,441,237,719.02","9,864,714,971.65","11,632,157,326.53","11,541,060,929.23","10,011,743,718.84","10,833,791,123.36",,,,
