科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"815,331,526.63","621,479,709.75","1,351,160,086.72","1,337,967,684.52","1,214,567,186.97","1,075,108,412.20","1,175,435,568.02","1,070,983,977.46","1,440,643,233.16","1,036,069,037.82","848,274,581.06","2,084,415,547.19","906,334,359.42","1,051,591,778.36","1,070,562,500.44","896,976,064.06","3,684,581,633.89","2,561,609,220.62","2,202,569,664.59","4,960,496,108.17","3,509,431,834.46","5,635,222,909.26","3,307,772,855.48","6,268,350,125.51","5,995,975,997.26","3,796,897,505.57","3,638,315,200.54","3,994,354,964.99","5,852,475,023.34","6,450,077,278.52","9,407,241,846.49","7,600,933,209.94","7,458,490,444.72","6,912,957,543.64","7,826,965,573.01","6,326,753,352.63","4,033,124,758.82","4,950,257,604.39","6,440,217,790.47","4,340,632,063.00","3,745,988,380.31","4,939,231,197.57","6,690,045,271.33","5,130,675,837.98","7,095,863,790.33","9,195,492,777.46","9,419,449,947.06","7,600,547,932.29","7,724,307,072.81"
短期借款,"2,195,200,000.00","2,053,000,000.00","1,308,200,000.00","1,578,300,000.00","1,564,500,000.00","1,945,000,000.00","2,255,000,000.00","2,245,290,000.00","2,113,000,000.00","2,077,000,000.00","2,294,630,000.00","12,142,323,938.29","10,157,165,864.03","10,384,628,977.90","11,945,736,074.73","11,941,797,549.00","11,234,086,469.53","11,456,000,456.29","11,882,468,402.29","13,031,288,688.33","13,171,945,997.20","13,322,267,910.33","11,697,769,859.16","9,204,490,020.19","9,569,668,355.24","8,852,994,522.91","6,869,418,132.69","6,851,173,685.29","6,713,459,471.16","7,453,207,394.01","5,453,893,057.34","4,445,568,605.17","2,633,659,845.93","4,163,640,300.00","5,426,740,300.00","8,021,000,000.00","9,001,000,000.00","10,879,032,345.64","7,432,933,588.09","7,917,901,596.44","5,869,588,448.54","5,740,060,020.50","5,989,957,077.88","4,741,270,178.08","4,991,486,000.00","6,233,986,753.39","5,757,205,936.43","5,764,117,450.41","6,514,767,297.22"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"819,954,400.00","836,490,400.00","844,702,400.00","851,710,815.00"
交易性金融负债,,,,,,,,,,,,"64,832,948.15","64,832,948.15","52,671,019.52","52,671,019.52","59,034,400.31","59,034,400.31","57,687,502.84","41,757,441.64","29,869,441.34","29,869,441.34","15,614,936.29","15,614,936.29","15,148,906.35","15,148,906.35","7,940,687.69","7,940,687.69","1,128,951.76","1,128,951.76",,,,,,,,,,,,,,,,,,,,
应收票据,"122,318,721.92","143,567,386.34","165,184,121.06","213,234,278.36","264,476,782.68","280,052,283.92","220,328,125.41","51,845,227.00","69,665,788.57","63,481,534.27","71,218,395.56","126,460,633.89","119,163,942.40","182,271,780.42","131,396,877.04","181,574,115.87","173,132,381.94","225,288,914.01","245,975,600.23","188,905,262.22","192,235,902.22","184,991,465.98","313,987,710.02","254,045,345.40","316,750,242.55","243,701,595.00","439,954,039.97","286,771,435.88","353,309,288.99","435,373,637.20","356,460,520.99","287,839,007.64","330,030,075.32","385,974,326.13","351,105,636.07","238,650,339.43","301,701,672.25","544,751,256.34","613,724,567.95","450,743,580.54","693,270,623.19","814,447,021.73","746,797,542.68","484,585,043.02","553,090,585.33","820,152,099.07","513,138,666.44","579,411,997.59","518,515,131.42"
应付票据,,"52,800,000.00","82,350,000.00","29,550,000.00",,"12,900,000.00","12,900,000.00",,"5,000,000.00","105,500,000.00","92,300,000.00","791,567,520.81","784,461,474.21","595,485,922.78","629,335,071.28","1,130,023,584.19","1,629,907,193.12","988,264,291.35","1,000,774,905.15","1,840,374,896.68","1,665,850,914.02","1,187,964,462.00","998,825,013.60","918,548,792.20","994,992,980.00","893,846,000.00","463,696,730.00","692,473,008.02","1,074,608,668.02","757,883,590.00","697,697,560.00","595,286,120.00","495,618,600.00","503,243,572.20","557,790,322.20","1,530,485,300.00","1,184,515,472.63","979,756,678.44","903,326,582.64","1,150,271,510.21","1,067,250,866.91","553,425,423.18","548,353,912.96","820,191,952.30","990,810,858.31","894,070,759.67",,"422,063,725.88",
应收账款,"969,597,001.93","841,685,630.74","731,429,587.18","863,491,981.41","880,368,282.64","701,241,945.76","870,983,817.04","637,316,071.53","840,114,994.39","880,685,623.13","856,671,651.63","1,795,040,003.05","1,651,829,682.95","1,658,575,546.83","2,137,004,228.07","2,052,197,037.51","1,758,876,238.31","2,175,898,564.06","2,611,342,271.75","2,335,553,702.35","2,200,889,199.99","2,644,021,517.50","2,699,742,976.59","3,148,726,220.68","2,889,352,241.05","3,142,091,807.92","3,840,879,528.55","3,276,895,476.74","3,617,431,687.12","3,581,531,847.18","4,542,106,076.54","2,948,421,172.74","3,513,934,715.21","3,595,613,420.42","4,016,591,172.73","2,406,316,337.18","3,788,902,890.63","3,622,197,803.75","3,986,538,742.51","2,577,731,009.87","3,613,078,193.20","3,574,264,461.79","3,762,431,085.38","3,551,602,655.99","4,079,782,251.08","3,734,592,923.37","5,029,240,933.35","5,233,562,599.93","5,553,485,663.71"
应付账款,"586,097,510.74","504,967,870.03","521,421,637.51","842,371,186.13","968,722,361.42","1,218,173,337.29","1,197,665,856.39","604,977,308.75","656,303,899.59","558,529,763.00","779,144,745.51","670,911,231.58","1,303,523,004.12","1,072,216,123.40","1,291,508,879.67","725,147,051.81","991,015,486.15","1,391,283,178.75","1,391,749,534.04","1,291,572,919.32","1,830,943,620.86","1,879,163,626.48","1,809,647,571.66","2,500,994,847.74","2,544,249,870.60","2,010,150,701.09","2,077,902,225.86","2,400,149,146.59","2,311,291,725.76","1,571,801,277.94","1,454,632,245.45","1,241,214,480.72","1,291,606,624.82","1,424,622,052.99","1,655,934,044.84","3,553,330,902.86","3,558,836,073.03","3,771,529,404.55","4,204,319,038.11","5,561,378,145.26","5,355,861,264.02","5,154,143,028.71","4,925,834,849.40","4,834,705,931.47","4,824,587,034.78","4,248,937,752.40",,"4,677,822,372.56",
预付款项,"308,542,766.80","347,245,516.54","240,883,830.03","152,133,449.10","231,011,833.70","442,483,123.83","361,745,331.22","310,615,018.26","226,037,648.32","460,492,756.19","485,270,443.90","2,307,776,743.19","2,779,508,699.49","3,459,569,824.46","3,807,186,759.35","2,446,429,466.99","3,398,585,429.26","3,514,407,911.53","3,183,026,305.46","3,241,736,342.10","3,627,211,350.23","3,792,283,706.08","3,923,124,035.62","1,784,883,849.53","2,044,266,960.66","2,000,291,600.37","1,799,563,908.64","1,385,627,926.30","1,872,082,305.08","1,373,737,300.42","1,956,571,398.82","1,107,166,232.54","1,299,819,059.73","3,259,863,422.57","3,489,085,104.54","1,607,915,486.72","1,736,976,902.26","1,167,663,572.63","1,084,587,349.95","380,486,745.60","440,183,379.74","422,841,777.73","464,019,158.26","369,992,500.22","1,642,420,042.18","1,461,483,391.94","1,962,623,242.83","355,409,121.16","311,049,750.81"
预收款项,,"550,000.00",,,,,"413,500.00",,,,"49,968.00","2,281,394.60","4,250,567.61","167,450,146.27","8,724,102.78","5,381,421.61","322,836,354.47","337,346,383.85","308,654,518.73","250,126,685.52","116,022,031.99","238,532,730.33","179,034,358.51","60,089,027.62","170,492,469.04","40,347,818.97","22,137,021.16","50,723,602.64","48,755,989.18","32,681,690.67","20,450,501.87","6,091,339.82","8,714,898.17","10,905,330.96","7,655,615.63","37,087,029.12","9,979,890.65","9,075,710.71","25,157,345.70","256,836,241.80","258,524,683.68","342,642,765.15","498,372,558.21","582,916,617.45","583,391,842.84","570,504,901.65","417,718,386.82","407,381,595.43","411,434,665.20"
