科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付的各项税费,"1,321,681,000.00","4,408,428,000.00","4,361,784,000.00","3,306,476,000.00","4,960,064,000.00","6,414,920,000.00","1,741,877,000.00","5,008,724,000.00","7,212,611,000.00","9,506,143,000.00","2,690,772,000.00","7,120,111,000.00","10,442,686,000.00","12,588,000,000.00","3,304,000,000.00","8,133,000,000.00","11,103,000,000.00","14,377,000,000.00","3,454,000,000.00","8,037,000,000.00","11,628,000,000.00","15,307,000,000.00","3,808,000,000.00","8,851,000,000.00","12,570,000,000.00","16,623,000,000.00","3,670,000,000.00","11,040,000,000.00","12,739,000,000.00","15,284,000,000.00","1,569,000,000.00","10,205,000,000.00","14,208,000,000.00","17,795,000,000.00","3,579,000,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"17,687,752,000.00","35,153,948,000.00","85,209,683,000.00","141,250,462,000.00","98,234,595,000.00","157,724,640,000.00","128,870,913,000.00","98,089,716,000.00","75,236,299,000.00","72,638,786,000.00","192,746,485,000.00","222,608,652,000.00","195,063,945,000.00","54,938,000,000.00","40,883,000,000.00","49,098,000,000.00","83,763,000,000.00","143,285,000,000.00","44,880,000,000.00","63,062,000,000.00","75,374,000,000.00","175,068,000,000.00","29,276,000,000.00","66,137,000,000.00","58,841,000,000.00","76,309,000,000.00","10,029,000,000.00","33,350,000,000.00","78,935,000,000.00","39,536,000,000.00","17,321,000,000.00","76,002,000,000.00","52,851,000,000.00","56,047,000,000.00","57,766,000,000.00"
五、现金及现金等价物净增加额,"31,070,888,000.00","25,076,535,000.00","23,620,749,000.00","-37,157,043,000.00","19,346,307,000.00","-24,823,417,000.00","14,509,480,000.00","11,858,245,000.00","40,979,405,000.00","65,580,399,000.00","-38,691,276,000.00","-40,981,698,000.00","-23,105,382,000.00","-18,732,000,000.00","9,327,000,000.00","-33,711,000,000.00","-41,587,000,000.00","-21,092,000,000.00","-4,901,000,000.00","-20,900,000,000.00","8,640,000,000.00","-18,820,000,000.00","51,594,000,000.00","19,972,000,000.00","63,461,000,000.00","23,963,000,000.00","52,010,000,000.00","82,251,000,000.00","66,107,000,000.00","119,543,000,000.00","-41,235,000,000.00","-60,160,000,000.00","-120,616,000,000.00","-93,584,000,000.00","-27,583,000,000.00"
经营活动现金流出小计,"137,422,987,000.00","127,404,623,000.00","337,117,201,000.00","258,996,852,000.00","256,224,875,000.00","321,952,091,000.00","212,376,562,000.00","240,907,640,000.00","248,005,761,000.00","311,486,158,000.00","299,722,819,000.00","402,974,350,000.00","431,188,177,000.00","349,701,000,000.00","138,644,000,000.00","236,831,000,000.00","322,655,000,000.00","414,142,000,000.00","174,368,000,000.00","309,072,000,000.00","301,346,000,000.00","474,392,000,000.00","130,626,000,000.00","241,305,000,000.00","325,130,000,000.00","414,228,000,000.00","183,369,000,000.00","318,217,000,000.00","401,008,000,000.00","543,325,000,000.00","395,304,000,000.00","619,451,000,000.00","601,076,000,000.00","668,913,000,000.00","238,134,000,000.00"
期初现金及现金等价物余额,"36,120,168,000.00","67,191,056,000.00","92,267,591,000.00","115,888,340,000.00","115,888,340,000.00","115,888,340,000.00","91,064,923,000.00","91,064,923,000.00","91,064,923,000.00","91,064,923,000.00","156,645,322,000.00","156,645,322,000.00","156,645,321,000.00","156,645,000,000.00","137,913,000,000.00","137,913,000,000.00","137,913,000,000.00","137,913,000,000.00","116,821,000,000.00","116,821,000,000.00","116,821,000,000.00","116,821,000,000.00","98,001,000,000.00","98,001,000,000.00","98,001,000,000.00","98,001,000,000.00","121,964,000,000.00","121,964,000,000.00","121,964,000,000.00","121,964,000,000.00","241,507,000,000.00","241,507,000,000.00","241,507,000,000.00","241,507,000,000.00","147,923,000,000.00"
经营活动产生的现金流量净额,"12,059,870,000.00","26,050,521,000.00","24,505,536,000.00","-10,388,410,000.00","43,185,622,000.00","13,659,469,000.00","12,869,456,000.00","7,244,432,000.00","22,343,148,000.00","46,333,337,000.00","-7,402,647,000.00","-11,660,029,000.00","99,894,432,000.00","272,005,000,000.00","71,781,000,000.00","75,640,000,000.00","15,275,000,000.00","-697,000,000.00","60,526,000,000.00","54,587,000,000.00","74,024,000,000.00","34,699,000,000.00","88,932,000,000.00","200,349,000,000.00","194,991,000,000.00","211,400,000,000.00","81,096,000,000.00","314,519,000,000.00","229,453,000,000.00","349,679,000,000.00","-163,506,000,000.00","-240,099,000,000.00","-204,273,000,000.00","-142,721,000,000.00","-54,605,000,000.00"
期末现金及现金等价物余额,"67,191,056,000.00","92,267,591,000.00","115,888,340,000.00","78,731,297,000.00","135,234,647,000.00","91,064,923,000.00","105,574,403,000.00","102,923,168,000.00","132,044,328,000.00","156,645,322,000.00","117,954,046,000.00","115,663,624,000.00","133,539,939,000.00","137,913,000,000.00","147,240,000,000.00","104,202,000,000.00","96,326,000,000.00","116,821,000,000.00","111,920,000,000.00","95,921,000,000.00","125,461,000,000.00","98,001,000,000.00","149,595,000,000.00","117,973,000,000.00","161,462,000,000.00","121,964,000,000.00","173,974,000,000.00","204,215,000,000.00","188,071,000,000.00","241,507,000,000.00","200,272,000,000.00","181,347,000,000.00","120,891,000,000.00","147,923,000,000.00","120,340,000,000.00"
二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
