科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"276,990,688.88","24,081,349.48","1,202,085,647.41","1,292,104,951.59","690,090,602.60","728,817,445.10","650,401,167.30","979,813,676.99","405,304,302.98","648,313,137.39","854,389,669.52","1,074,693,212.59","1,347,886,715.64","980,719,343.22","2,559,193,416.74","2,863,657,644.98","3,124,953,442.37","2,903,103,910.08","2,896,787,792.18","2,964,625,528.43","1,063,479,948.15","728,283,596.73","101,849,236.83","127,573,155.03","140,850,422.56","195,509,724.19","251,011,870.83","282,489,222.36","277,195,707.35","388,902,813.53","297,891,725.12","259,616,010.05","299,400,992.21"
应付职工薪酬,"142,379,110.91","176,478,060.20","341,030,164.24","229,072,271.41","228,118,694.65","237,217,383.54","501,866,128.29","276,730,067.46","270,062,866.68","289,388,207.16","736,035,068.04","360,712,787.00","383,436,463.02","415,016,887.25","1,096,561,764.67","436,026,026.00","458,943,785.10","456,747,064.44","1,326,601,449.19","493,201,380.96","517,763,374.62","367,526,408.74","1,534,598,723.77","499,082,365.15","512,458,338.84","466,135,004.79","1,966,848,264.70","899,125,179.11","759,124,076.60","802,043,425.12","1,872,028,903.98","474,810,808.17","609,137,711.14"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-92,604,705.34","3,097,760.45","179,056,093.16","152,793,666.86","175,538,634.83","186,185,925.98","283,940,139.56","259,000,275.18","322,185,281.38","398,508,328.43","537,079,490.65","552,754,033.42","542,649,160.43","774,721,444.38","527,274,939.62","438,891,215.34","539,179,955.90","564,671,723.03","880,096,384.40","953,449,674.17","611,767,521.49","963,601,394.26","979,247,478.39","1,013,990,103.85","712,579,023.49","1,160,445,541.53","1,978,393,497.86","635,187,594.80","438,229,627.98","744,690,037.84","2,308,154,256.08","909,526,421.21","798,094,162.68"
应收利息,,,,,,,,,,,,,,,,,,"57,962.39","4,897,335.85","3,439,574.70","3,638,608.12","3,956,345.15","5,130,559.76","6,193,523.18","6,246,671.77","7,082,927.99","12,418,121.84","15,465,666.30","36,338,262.46","27,665,401.37","28,355,788.71","35,048,613.87",
应付利息,,"92,414.00",,,,,"59,536,914.89",,,,,,,,,,,,,,,"1,770,000.00","6,388,819.44","10,858,211.78","15,323,966.99","335,718.75","924,376.74","203,223.09","4,474,692.70","14,836,683.16","55,350,659.12","75,234,917.92",
应收股利,,,,,,,,,"15,280,463.03","15,280,463.03","15,280,463.03","15,280,463.03","15,280,463.03","15,280,463.03","9,000,000.00","9,000,000.00","9,000,000.00","9,000,000.00","8,000,000.00","31,131,703.10","21,592,435.89","9,791,752.06","9,791,752.06","5,991,068.21",,,,,,,,,
应付股利,"13,120,012.03","11,341,958.51","37,742,237.73","27,129,941.15","75,235,317.17","75,235,317.17",,"105,579,878.48","99,835,988.59","1,093,139.46",,,"92,177,074.33","91,522,028.50",,,"298,256,709.77","156,709.77","156,709.77",,,"3,803,028,750.00",,,,,,,,,,,
存货,"876,391,028.02","1,589,925,300.14","2,103,680,426.57","2,397,345,103.55","2,888,120,629.51","2,345,184,669.80","2,776,681,563.15","2,831,321,031.10","3,392,923,225.86","2,844,898,300.41","2,695,117,691.59","2,791,511,648.12","2,684,634,280.74","2,436,589,205.83","2,763,890,772.66","2,604,493,897.76","2,493,204,585.16","2,640,015,702.09","3,470,386,550.65","3,313,996,648.76","4,117,090,799.15","4,564,083,639.98","4,119,805,909.61","3,572,543,422.59","5,276,209,170.13","5,649,337,801.93","6,061,138,217.68","7,024,233,312.66","8,292,999,908.65","6,891,715,469.21","5,574,771,949.63","5,140,363,810.76","5,255,459,641.60"
其他应付款,"394,364,786.89","449,885,604.65","411,995,761.91","463,231,570.74","464,474,906.80","396,997,762.08","852,932,381.01","694,856,298.40","800,682,059.98","905,862,888.07","1,219,640,824.99","991,503,169.37","1,558,958,212.68","1,708,802,939.61","2,270,050,353.66","1,444,986,224.68","1,456,261,819.67","1,418,441,510.32","1,778,299,444.45","1,496,393,249.00","1,725,270,107.06","1,449,190,942.65","1,665,434,069.11","1,470,622,331.92","1,773,967,797.25","1,497,026,195.76","2,043,696,694.43","2,018,767,872.21","2,286,368,519.68","2,145,739,252.81","2,512,899,879.29","2,186,310,040.35","2,527,115,781.99"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,"52,161,068.06","151,776,923.95","235,505,838.76","324,294,968.62","1,023,694,956.31","1,133,676,870.39","1,187,446,624.86","1,330,068,400.30","1,201,702,064.95","4,252,809,468.13","4,236,176,414.46","5,439,011,403.06","7,447,875,069.05","9,093,263,224.90","9,874,514,930.28"
一年内到期的非流动负债,"4,250,886.00","22,865,979.42","25,783,399.52","25,926,936.60","25,926,936.60","26,057,947.67","26,458,955.67","26,458,955.67","29,607,589.28","30,235,021.93","51,704,662.45","51,663,071.92","49,906,310.54","49,892,861.26","69,258,714.61","69,791,890.51","72,832,787.60","69,582,351.14","75,657,544.16","75,838,166.93","74,123,555.80","73,976,446.11","83,299,009.08","90,955,311.29","93,824,466.12","98,531,839.58","105,170,607.29","94,499,916.40","103,405,954.57","91,877,991.47","142,533,396.22","140,539,225.18","138,906,366.90"
其他流动资产,"111,015,384.26","156,706,125.29","16,250,187.10","16,200,407.45","33,228,111.36","73,989,214.88","95,896,929.73","76,467,641.02","150,750,002.38","80,020,057.57","60,330,465.60","40,396,272.73","62,956,662.01","50,139,534.59","48,680,552.46","53,119,145.79","377,855,901.91","292,899,563.91","681,225,623.01","634,567,138.86","1,305,002,286.82","2,204,562,965.35","1,769,572,570.82","914,025,116.06","1,488,206,869.88","1,461,303,261.54","2,886,753,670.80","2,144,856,030.75","6,157,914,731.50","3,782,231,839.85","267,000,053.72","45,412,981,266.47","34,904,773,602.09"
其他流动负债,"64,281,547.26","144,461,027.74","170,779,206.36","194,552,899.72","181,797,679.71","220,721,176.36","266,265,212.39","279,755,933.66","295,916,059.11","405,858,072.77","540,227,876.22","562,052,091.49","576,569,223.56","627,466,704.30","633,678,296.27","589,443,939.18","577,517,273.19","602,930,108.41","672,530,061.79","755,621,283.76","767,014,150.93","830,029,102.31","1,195,842,038.07","1,201,012,952.11","1,231,603,521.70","1,244,525,634.05","1,422,960,496.15","1,344,486,571.58","1,250,813,049.24","1,295,676,091.54","1,653,117,141.98","1,225,827,470.10","4,922,575,586.63"
流动资产合计,"4,963,949,209.47","8,176,936,456.96","14,824,563,213.26","16,701,919,188.12","17,267,337,298.76","20,209,235,276.23","20,374,192,443.93","21,043,471,575.35","22,076,740,948.86","23,496,947,971.13","25,847,677,215.69","26,353,124,435.60","26,200,070,435.60","28,077,184,833.38","31,026,191,451.06","29,584,749,944.59","28,078,270,355.66","30,102,748,153.92","35,313,744,747.57","34,369,859,278.58","31,639,199,592.26","35,038,641,213.08","40,389,996,353.27","37,999,953,733.51","38,232,669,656.29","41,786,796,902.38","53,928,033,538.56","52,838,440,383.35","44,404,910,279.02","49,540,405,893.82","69,293,328,092.50","67,029,943,667.62","60,988,332,696.57"
流动负债合计,"3,612,380,725.04","6,477,008,294.35","11,887,493,216.68","13,481,873,006.34","14,951,844,158.75","14,004,286,960.64","14,713,538,188.81","15,004,588,477.55","17,168,668,655.00","17,827,406,685.59","19,319,167,273.16","18,505,160,187.81","19,247,254,562.27","20,549,013,092.89","22,839,474,722.18","19,689,732,094.79","19,681,744,962.04","21,463,585,462.65","26,144,697,042.57","24,217,310,175.93","23,937,350,581.07","30,175,734,116.38","31,786,437,525.14","27,827,942,835.97","28,329,766,669.57","30,270,784,296.61","43,252,239,792.29","38,738,071,012.39","34,747,688,537.67","40,477,477,818.22","58,881,223,748.49","53,646,715,481.84","48,607,650,400.99"
可供出售金融资产,,,,,,"150,000,000.00",,"12,000,000.00",,,,,,,,,"7,200,000.00","7,200,000.00","7,200,000.00","712,200,000.00","7,200,000.00","7,200,000.00","7,200,000.00","7,200,000.00","7,200,000.00","7,200,000.00","7,700,000.00","7,700,000.00","7,700,000.00","7,700,000.00","7,700,000.00",,
长期借款,,,,,,,,,,,,,,,,,,,,,,,"50,000,000.00","49,900,000.00","49,900,000.00","49,800,000.00","49,800,000.00","49,700,000.00","49,700,000.00","49,600,000.00","423,754,500.00","1,141,371,000.00","1,444,586,500.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,"45,793,895.17","22,955,231.65","22,970,074.17",,,,,,,,,,"1,696,363,402.27","1,696,363,402.27","1,613,829,351.48","1,613,829,351.48","1,617,335,267.00","1,404,777,192.00","1,361,193,481.58","1,148,635,406.58","977,261,891.50","748,937,441.50",,,"69,517.22"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"196,981,898.04","236,870,265.01","146,763,174.16","151,288,165.69","72,421,931.06","73,984,761.14","70,038,060.49","72,453,620.66","58,306,042.72","67,329,152.26","41,841,473.15","42,973,210.54","45,580,787.32","46,564,243.37","53,183,437.72","56,762,654.27","49,695,979.31","51,746,059.45","65,990,244.87","31,687,145.15","17,007,276.33","27,268,283.95","18,006,939.74",,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,"2,079,025.59","2,064,949.29","5,762,233.27","5,726,105.56","6,413,916.01","6,373,430.22","6,332,944.44","6,292,458.66","6,251,972.88","6,211,487.09","6,171,001.31","6,130,515.53","6,090,029.75","6,049,543.96","6,009,058.19","6,387,641.34","6,344,662.41","6,301,465.83","21,781,353.73","16,549,134.60","21,474,328.15","6,128,679.51","133,640,912.11","133,253,599.18","128,146,873.50","126,932,164.29","124,954,805.44","122,920,226.61","126,047,995.75","125,470,946.22","124,800,868.69"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"2,762,407,394.70","4,182,730,551.11","5,360,201,657.00","5,308,422,028.52","5,333,023,253.89","5,209,199,623.07","7,392,381,087.28","7,321,863,033.10","7,600,804,504.75","8,134,457,300.84","9,019,119,819.20","8,975,591,762.76","10,455,362,839.16","11,068,719,926.77","14,656,928,574.88","14,618,061,866.50","15,090,326,171.86","15,888,427,963.91","17,273,386,734.44","17,490,819,159.18","17,676,456,831.09","18,361,390,579.05","19,156,433,056.78","21,845,172,275.43","22,481,170,364.75","22,595,863,822.92","24,714,953,082.84","25,858,858,371.48","26,292,647,623.82","26,819,754,243.07","27,718,007,519.19","27,926,562,839.97","28,031,111,936.19"
递延所得税负债,,,,,,,,"1,596,790.60","11,955,616.30","8,448,981.91",,,,,,,,,,,"144,485.77",,"1,094,276.88","8,097,669.43","4,023,858.72","2,250,474.54","2,328,903.31","2,829,152.93","11,732,069.94","9,541,640.66","20,613,845.65","8,885,446.73","14,809,605.16"
在建工程,"1,830,387,732.52","1,085,234,311.24","1,952,520,382.39","2,519,498,932.45","3,345,437,446.98","4,040,401,272.25","3,050,225,885.34","3,784,236,899.14","4,369,316,169.88","4,715,346,237.12","4,989,704,197.26","5,654,559,381.95","5,541,696,260.80","6,209,602,491.35","3,989,228,085.58","4,323,704,775.10","4,812,708,325.43","5,329,212,168.33","5,274,343,890.07","5,780,884,132.97","6,653,375,899.94","5,992,542,924.41","6,240,538,917.53","4,424,642,842.34","4,662,378,312.56","5,169,791,289.04","4,859,178,711.02","4,325,111,119.92","4,761,917,888.64","5,040,932,124.65","4,878,838,563.57","4,836,927,213.50","4,975,686,106.63"
其他非流动负债,"67,062,173.00","654,490,638.40","1,410,476,208.63","1,405,036,266.07","1,400,408,368.62","1,406,865,869.64","1,399,815,782.93","1,393,525,639.44","1,447,258,681.94","1,584,429,678.11","1,606,859,855.26","1,646,256,673.32","1,736,120,349.30","1,743,830,567.53","1,757,337,365.71","1,739,409,467.34","1,721,551,952.20","1,708,901,996.45",,,,,,,,,,,,,,,"606,965,402.76"
工程物资,,,,,"6,209.80","8,129.80",,"6,209.80",,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"67,062,173.00","654,490,638.40","1,410,476,208.63","1,405,036,266.07","1,400,408,368.62","1,406,865,869.64","1,399,815,782.93","1,395,122,430.04","1,459,214,298.24","1,592,878,660.02","1,606,859,855.26","1,646,256,673.32","1,736,120,349.30","1,743,830,567.53","1,757,337,365.71","1,739,409,467.34","1,721,551,952.20","1,708,901,996.45","1,682,108,979.65","1,664,869,198.77","1,631,318,490.23","1,715,023,199.27","1,737,272,844.16","1,744,531,294.70","1,720,522,780.24","1,693,031,873.51","1,703,276,256.21","1,727,289,937.18","1,735,834,137.25","1,803,305,485.10","2,407,888,382.65","4,549,859,362.58","4,293,383,265.55"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"3,679,442,898.04","7,131,498,932.75","13,297,969,425.31","14,886,909,272.41","16,352,252,527.37","15,411,152,830.28","16,113,353,971.74","16,399,710,907.59","18,627,882,953.24","19,420,285,345.61","20,926,027,128.42","20,151,416,861.13","20,983,374,911.57","22,292,843,660.42","24,596,812,087.89","21,429,141,562.13","21,403,296,914.24","23,172,487,459.10","27,826,806,022.22","25,882,179,374.70","25,568,669,071.30","31,890,757,315.65","33,523,710,369.30","29,572,474,130.67","30,050,289,449.81","31,963,816,170.12","44,955,516,048.50","40,465,360,949.57","36,483,522,674.92","42,280,783,303.32","61,289,112,131.14","58,196,574,844.42","52,901,033,666.54"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"1,095,272,000.00","1,095,272,000.00","1,095,272,000.00","2,738,180,000.00","2,738,180,000.00","3,042,423,000.00","3,042,423,000.00","3,042,423,000.00","3,042,423,000.00","3,042,423,000.00","3,042,423,000.00","3,042,423,000.00","3,042,423,000.00","3,042,423,000.00","3,042,423,000.00","3,042,423,000.00","3,042,423,000.00","3,042,423,000.00","3,042,423,000.00","3,042,423,000.00","3,042,423,000.00","3,042,423,000.00","9,127,269,000.00","9,127,269,000.00","9,127,269,000.00","9,127,269,000.00","9,127,269,000.00","9,127,269,000.00","9,127,269,000.00","9,127,269,000.00","9,127,269,000.00","9,127,269,000.00","9,127,269,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"2,545,124,324.72","2,564,781,207.42","2,564,781,207.42","921,873,207.42","873,665,817.96","4,463,795,119.85","4,463,795,086.95","4,463,795,119.85","4,461,109,309.25","4,461,109,309.25","4,461,109,309.25","4,461,109,309.25","4,461,109,309.25","4,461,109,309.25","4,453,872,204.02","4,453,872,204.02","4,453,872,204.02","4,453,872,204.02","4,453,872,204.02","4,453,872,204.02","4,453,654,014.42","4,453,654,014.42","1,411,231,014.42","1,411,231,014.42","1,411,231,014.42","1,411,231,014.42","1,411,231,014.42","1,411,231,014.42","1,411,231,014.42","1,411,231,014.42","1,411,231,014.42","1,411,231,014.42","1,411,231,014.42"
无形资产,"867,819,359.12","994,226,942.47","1,110,650,492.82","1,180,846,479.49","1,450,423,207.18","1,541,095,891.50","1,869,266,218.71","1,868,878,558.87","2,355,459,939.15","2,347,084,536.50","2,214,215,362.85","2,221,336,770.80","2,219,359,118.58","2,441,560,013.66","2,442,835,520.11","2,438,263,126.59","2,482,406,078.27","2,471,606,029.81","2,812,510,619.35","2,799,808,016.05","2,796,855,352.66","3,147,774,211.88","3,135,781,642.66","3,124,862,061.97","3,148,580,662.42","3,213,577,702.59","3,210,710,562.88","3,229,763,548.85","3,230,240,783.46","3,212,281,864.15","3,268,606,352.49","3,267,482,564.82","3,248,611,141.32"
盈余公积,"1,018,892,714.99","1,166,372,859.93","1,215,563,679.75","1,215,563,679.75","1,218,065,957.11","1,218,066,044.42","1,583,245,673.36","1,583,245,760.67","1,583,245,673.36","1,583,245,673.36","2,217,932,376.40","2,217,932,376.40","2,217,932,376.40","2,217,932,376.40","2,281,860,702.64","2,281,860,702.64","2,281,860,702.64","2,281,860,702.64","2,429,620,841.78","2,429,620,841.78","2,429,345,969.98","2,340,730,399.25","3,358,758,190.71","3,358,758,190.71","3,294,629,072.58","3,294,629,072.58","4,575,014,412.83","4,531,163,171.83","4,531,163,171.83","4,531,163,171.83","5,062,440,729.64","5,062,440,729.64","5,062,440,729.64"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"409,176,426.19","632,852,045.64"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"2,163,713.00","2,163,713.00","2,163,713.00","2,163,713.00","2,163,713.00","2,163,713.00","2,163,713.00","2,163,713.00","2,163,713.00","2,163,713.00","2,163,713.00","2,163,713.00","2,163,713.00","2,163,713.00","2,163,713.00","2,163,713.00","2,163,713.00","2,163,713.00","2,163,713.00","2,163,713.00","2,163,713.00","2,163,713.00","2,163,713.00","4,972,730.46","4,972,730.90","4,972,730.46","4,972,730.90","4,972,730.90","4,972,730.90","4,972,730.46","2,163,713.00","2,163,713.00","6,555,045.13"
未分配利润,"2,076,902,814.26","2,768,028,051.82","5,143,097,076.86","6,018,487,625.50","6,404,762,509.51","7,144,184,937.30","7,653,974,196.03","8,747,689,259.03","9,094,763,236.63","10,582,756,139.71","11,799,009,548.92","13,695,350,767.29","14,152,160,533.25","16,237,037,813.04","18,224,548,503.39","20,229,966,842.27","19,684,075,386.88","21,316,009,513.28","23,623,537,021.85","26,159,443,389.25","25,906,926,278.25","23,748,861,591.07","24,581,585,137.24","26,978,172,399.12","27,837,617,612.03","30,120,599,014.19","32,182,789,641.00","34,181,456,763.20","31,454,268,221.86","31,913,993,525.76","33,530,533,212.33","35,611,524,176.34","35,674,696,743.72"
长期待摊费用,,"797,475.56","2,117,674.58","5,972,774.09","13,182,930.31","15,145,660.80","18,267,919.84","17,888,815.83","17,133,955.70","16,584,756.42","17,486,693.00","17,160,962.57","15,385,460.54","19,735,902.36","27,678,336.76","27,831,421.74","38,025,712.53","46,799,424.65","47,681,001.82","47,905,568.24","47,813,262.78","57,132,567.99","54,520,245.83","56,020,949.40","54,802,959.79","58,606,766.69","54,066,910.08","59,080,824.07","130,709,762.51","135,179,114.31","132,678,241.54","142,278,037.89","135,477,027.77"
少数股东权益,"283,039,451.82","245,497,026.23","385,158,039.83","410,318,831.38","251,196,290.92","265,682,835.90","284,395,390.98","239,802,701.66","122,788,612.55","126,273,701.28","129,125,415.53","130,975,429.04","31,541,889.10","33,746,836.32","12,098,824.67","11,877,717.52","66,810,963.95","66,279,486.03","66,585,630.27","66,458,052.20","55,269,474.81","55,893,965.99","56,047,023.99","57,270,077.45","58,700,210.32","59,987,019.55","58,842,784.26","62,903,586.81","68,033,144.05","72,704,905.43","123,431,243.05","129,400,249.34","144,167,437.57"
递延所得税资产,"73,174,057.37","290,699,179.60","297,215,674.21","315,020,358.17","343,501,004.55","294,698,582.81","351,908,470.87","341,342,760.41","393,941,966.50","400,713,106.77","407,966,015.58","419,855,777.06","396,491,293.86","407,170,246.60","400,509,782.43","383,412,005.04","361,783,842.46","385,965,171.50","441,378,429.46","433,251,668.21","441,809,674.85","624,634,543.00","709,618,712.26","668,839,172.06","738,247,056.81","826,211,067.11","963,955,022.84","809,636,512.95","652,001,605.84","713,560,221.39","691,008,604.27","521,078,607.86","602,353,229.01"
外币报表折算价差,"-1,790,839.61","-1,791,183.20","-3,566,422.16","-4,136,027.64","-4,863,874.07","-3,645,751.59","-6,329,603.59","-5,988,132.42","-6,218,704.86","-6,218,704.86","-6,230,241.74","-6,230,241.74","-6,261,109.40","-6,261,109.41","-6,806,391.32","-8,142,977.79","-3,749,935.02","-27,390,155.41",,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,"13,285,883.75","100,508,080.46","258,377,683.25","361,113,141.19",,,,,,,,,,,"7,700,000.00","7,700,000.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"5,732,934,154.75","6,792,722,437.99","8,873,711,793.75","9,485,277,400.70","10,565,921,930.04","11,332,423,739.93","12,760,665,271.54","13,427,207,041.03","14,849,253,131.31","15,712,926,493.22","16,721,719,321.09","17,339,853,065.77","18,682,210,474.57","20,201,647,052.64","21,578,617,480.23","21,856,249,106.20","22,850,318,881.05","24,202,794,055.74","26,031,507,375.88","27,563,398,551.88","29,721,939,907.84","30,373,192,331.62","31,520,630,417.57","32,393,257,416.71","33,476,453,448.03","34,135,290,484.90","38,381,127,028.14","36,998,434,758.04","38,661,762,676.34","39,770,780,900.94","41,253,745,689.10","42,484,474,050.24","43,205,634,007.21"
所有者权益(或股东权益)合计,"7,017,440,466.18","7,838,159,962.20","10,400,305,581.70","11,300,287,316.41","11,481,006,701.43","16,130,506,185.88","17,021,503,743.73","18,070,967,708.79","18,298,111,126.93","19,789,589,118.74","21,643,369,408.36","23,541,560,640.24","23,898,905,998.60","25,985,988,225.60","28,007,996,843.40","30,011,857,488.66","29,525,292,322.47","31,133,054,750.56","33,518,446,101.23","36,051,078,455.76","35,792,470,428.80","33,521,076,229.05","38,386,916,401.54","40,820,737,019.55","41,658,833,654.51","43,958,271,217.16","47,353,644,518.20","49,371,514,191.82","46,583,150,280.44","47,030,403,491.44","49,257,961,650.46","51,317,842,873.44","51,292,933,037.24"
