科目,2008-12-31,2009-12-31,2010-12-31,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应付款,"40,396,510.78","82,345,377.95","110,018,187.52","94,269,040.47","207,772,553.44","200,309,531.39","193,874,105.32","200,743,402.80","171,679,259.56","170,477,307.90","103,616,203.92","99,595,455.79","91,940,643.52","90,661,649.49","85,462,197.55","87,493,976.02","146,141,006.25","130,495,553.95","133,013,205.73","137,117,381.68","130,663,991.97","140,429,946.35","131,546,730.77","130,169,695.43","122,799,060.60","127,273,041.76","126,089,656.29","127,109,782.46","124,651,873.06","121,209,427.98","126,453,409.87"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,"16,104,450.00","16,104,450.00","16,104,450.00","16,104,450.00","16,104,450.00",,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"118,000.00","188,000.00",,,"39,000,000.00","40,000,000.00",,,,,,,,,,,"2,855,233.99","2,855,233.99","2,855,233.99","2,855,233.99",,,,,,,,,,,
其他流动资产,"40,571,379.24","59,196,252.89","94,228,075.44","95,085,000.24","108,969,654.79","90,055,384.13","92,695,158.31","95,305,063.76","80,473,218.20","70,807,163.77","62,048,835.24","93,142,329.03","86,623,897.76","93,322,270.21","60,530,495.66","86,733,729.25","195,293,545.14","225,084,134.24","99,775,454.61","161,650,820.25","225,312,562.94","403,407,345.37","330,311,182.83","303,419,068.29","212,081,637.67","404,796,986.08","369,761,897.18","445,465,557.39","221,925,750.93","397,240,023.36","154,839,266.28"
其他流动负债,"54,571,610.71","151,845,505.39","178,780,227.56","191,599,808.34","208,483,644.50","223,553,065.77","205,873,008.88","213,100,704.00","190,698,185.39","223,528,643.90","228,667,348.86","231,433,782.17","206,086,371.51","229,076,913.97","230,751,394.41","225,305,522.22","278,766,371.84","290,644,696.53","284,441,776.35","280,231,764.27","263,866,542.58","288,505,205.37","322,836,265.34","304,323,199.79","296,275,450.09","267,260,118.46","275,387,191.54","274,709,531.73","265,494,351.33","258,562,702.99","267,803,612.62"
流动资产合计,"1,106,141,514.12","908,597,160.98","667,400,752.75","1,033,294,888.13","717,472,178.12","849,995,262.12","975,855,407.23","1,292,945,193.83","1,214,503,077.45","1,415,454,048.51","1,149,987,230.92","1,270,218,278.84","1,218,981,534.10","1,247,536,383.68","1,125,705,443.80","1,195,187,524.05","1,815,139,415.46","1,838,940,826.60","1,841,222,988.31","1,857,047,773.10","1,999,087,866.19","2,003,275,306.69","1,879,879,568.05","1,805,849,029.28","1,877,114,733.22","1,869,047,103.05","1,767,291,442.83","1,979,130,399.72","1,995,764,961.71","1,987,488,092.18","1,708,973,817.41"
流动负债合计,"1,019,709,507.63","1,256,154,814.41","1,475,186,988.05","1,712,734,909.25","2,050,406,360.93","2,130,701,407.48","1,606,575,248.40","1,867,330,844.73","1,798,705,642.69","1,893,940,936.06","1,615,795,140.88","1,706,237,886.39","1,583,791,348.39","1,520,997,484.20","1,388,980,424.63","1,402,235,631.90","1,875,708,331.43","1,787,644,033.70","1,935,563,616.99","1,951,240,250.29","1,994,785,145.99","1,870,491,994.82","1,763,361,399.59","1,649,058,078.18","1,631,081,989.74","1,536,865,917.75","1,443,116,430.59","1,613,735,716.00","1,526,974,320.85","1,434,307,986.73","1,386,656,345.04"
可供出售金融资产,,,,,,,,,,,,,,,,"2,461,693.76","2,461,693.76","2,461,693.76","2,461,693.76","202,911,693.76","202,911,693.76","702,911,693.76","713,391,145.81","718,341,145.81","707,861,693.76","707,861,693.76","726,949,364.99","729,932,371.23","710,844,700.00","710,844,700.00","964,643,604.23"
长期借款,,,,"119,000,000.00","80,000,000.00","60,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,"545,838,226.90","545,593,746.95","545,598,408.73","545,828,838.37","546,061,722.84","546,299,517.03","546,537,311.22","546,775,105.41","547,008,888.80","547,254,282.89"
长期应收款,"38,268,500.00","41,340,100.00","41,340,100.00","25,973,550.00","25,973,550.00","25,973,550.00","25,973,550.00","25,973,550.00","25,973,550.00","25,973,550.00","25,973,550.00","27,533,550.00","27,973,550.00","27,973,550.00","27,973,550.00","27,973,550.00","27,973,550.00","27,973,550.00","27,973,550.00","27,973,550.00","27,973,550.00","27,973,550.00","27,973,550.00","28,597,764.95","28,597,764.95","26,597,764.95","26,597,764.95","26,597,764.95","26,611,254.95","26,611,254.95","26,656,254.95"
长期应付款,"5,618,000.00","6,019,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"13,570,330.11","9,689,073.53","9,263,325.16","2,461,693.76","2,461,693.76","2,461,693.76","2,461,693.76","2,461,693.76","2,461,693.76","2,461,693.76","2,461,693.76","2,461,693.76","2,461,693.76","2,461,693.76","2,461,693.76",,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"19,140,307.75","18,097,023.07","17,053,738.39","16,271,274.88","16,010,453.71","15,749,632.54","15,488,811.37","15,227,990.20","14,967,169.03","14,706,347.86","14,445,526.69","14,184,705.52","13,923,884.35","13,663,063.18","13,402,242.01","13,141,420.84","12,880,599.67","12,619,778.50","12,358,957.33","12,098,136.16","11,837,314.99","11,576,493.82","11,315,672.65","11,054,851.48","10,794,030.31","10,533,209.14","10,272,387.97","10,011,566.70","9,750,745.63","9,489,924.46","9,229,103.29"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,"4,560,000.00",,,,,,
固定资产,"125,981,737.29","126,241,846.75","616,343,412.14","1,147,040,306.14","1,883,684,667.04","1,864,916,653.56","1,848,551,707.17","1,826,344,769.72","1,890,979,820.32","1,866,081,367.50","1,847,486,477.68","1,824,007,951.82","1,798,781,511.99","1,772,820,403.87","1,747,178,951.68","1,721,949,462.01","2,326,602,235.09","2,288,897,563.30","2,252,271,011.14","2,217,512,516.06","2,152,138,325.84","2,119,674,552.35","2,088,176,617.35","2,057,162,159.12","2,037,398,255.65","2,011,312,330.58","1,985,625,507.41","1,962,384,745.45","1,938,672,307.95","1,914,124,664.12","1,889,209,328.41"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,"16,775.08",,,,,,,,,,
在建工程,"12,070,360.00","101,513,552.93","3,097,474.18","31,531,311.76","2,323,970.33","4,148,057.02","1,549,462.49","3,048,726.17","2,535,192.30","2,535,192.30","734,166.66","11,711,288.51","7,571,447.21","7,571,447.21","6,854,359.00","6,854,359.00","875,729.04","2,002,238.78","4,032,201.86","16,577,318.16","9,056,052.23","11,809,968.99","10,367,303.02","11,200,265.92","227,105.99","916,945.20","5,595,030.76","4,820,223.32","1,578,413.17","1,427,127.01","2,235,931.23"
其他非流动负债,,,,,,,,,,,,,"4,000,149.83","3,772,699.83","3,545,249.83","2,882,688.83",,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"5,618,000.00","6,019,000.00",,"119,000,000.00","80,000,000.00","60,000,000.00",,,,,,,"4,000,149.83","3,772,699.83","3,545,249.83","2,882,688.83","9,588,574.36","9,265,019.38","7,879,685.05","8,082,189.03","9,606,457.99","555,196,543.15","553,879,978.56","553,232,914.69","558,835,618.68","554,197,839.56","553,259,846.04","553,738,961.10","552,248,983.12","552,134,202.87","551,424,659.30"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"1,025,327,507.63","1,262,173,814.41","1,475,186,988.05","1,831,734,909.25","2,130,406,360.93","2,190,701,407.48","1,606,575,248.40","1,867,330,844.73","1,798,705,642.69","1,893,940,936.06","1,615,795,140.88","1,706,237,886.39","1,587,791,498.22","1,524,770,184.03","1,392,525,674.46","1,405,118,320.73","1,885,296,905.79","1,796,909,053.08","1,943,443,302.04","1,959,322,439.32","2,004,391,603.98","2,425,688,537.97","2,317,241,378.15","2,202,290,992.87","2,189,917,608.42","2,091,063,757.31","1,996,376,276.63","2,167,474,677.10","2,079,223,303.97","1,986,442,189.60","1,938,081,004.34"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"150,000,000.00","150,000,000.00","150,000,000.00","231,000,000.00","231,000,000.00","231,000,000.00","308,000,000.00","308,000,000.00","308,000,000.00","308,000,000.00","308,000,000.00","308,000,000.00","308,000,000.00","308,000,000.00","308,000,000.00","308,000,000.00","524,144,222.00","524,144,222.00","524,144,222.00","524,144,222.00","524,144,222.00","524,144,222.00","524,144,222.00","524,144,222.00","524,144,222.00","524,144,222.00","524,144,222.00","524,144,222.00","524,144,222.00","524,144,222.00","524,144,222.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"8,100.00","8,100.00","8,100.00","328,868,192.00","328,868,192.00","328,868,192.00","889,313,948.46","889,313,948.46","889,313,948.46","889,313,948.46","889,313,948.46","889,313,948.46","889,313,948.46","889,313,948.46","889,313,948.46","889,313,948.46","1,706,678,601.75","1,706,678,601.75","1,722,324,601.75","1,722,324,601.75","1,722,324,601.75","1,722,324,601.75","1,735,785,601.75","1,735,785,601.75","1,735,785,601.75","1,735,785,601.75","1,735,785,601.75","1,735,785,601.75","1,735,785,601.75","1,735,785,601.75","1,735,785,601.75"
无形资产,"4,817,897.09","4,904,479.24","19,103,296.20","17,498,916.09","16,940,213.19","17,933,319.31","17,388,697.01","17,277,629.62","17,870,497.10","24,102,001.40","23,538,149.61","23,689,613.86","16,164,069.33","15,675,221.96","15,220,425.25","15,240,593.06","312,413,650.52","308,867,193.09","306,213,998.67","303,168,185.36","304,498,439.50","301,242,142.15","298,259,128.00","295,227,248.35","295,172,632.56","291,737,920.22","288,538,996.30","285,255,961.49","282,006,355.10","278,635,798.04","275,401,908.50"
盈余公积,"40,472,781.83","49,662,849.55","59,937,994.67","69,478,764.44","71,645,640.25","71,645,640.25","79,836,910.36","82,130,989.24","85,391,720.30","85,391,720.30","94,199,041.63","94,199,041.63","97,638,094.86","97,638,094.86","97,638,094.86","97,638,094.86","106,290,544.86","106,290,544.86","106,290,544.86","106,290,544.86","116,039,001.24","116,039,001.24","116,039,001.24","116,039,001.24","130,864,394.50","130,864,394.50","130,864,394.50","130,864,394.50","144,868,007.30","144,868,007.30","144,868,007.30"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"182,122,427.67","103,410,629.70","107,686,033.94","207,339,545.47","227,449,885.88","265,336,883.79","280,385,662.08","305,162,760.29","335,285,081.25","392,631,856.74","358,727,588.53","369,991,825.09","394,841,448.85","431,425,487.35","400,677,669.03","410,074,243.67","446,204,679.87","495,553,024.03","435,400,718.69","455,577,726.73","519,828,660.39","554,691,469.39","491,984,810.30","503,424,410.32","543,728,855.79","581,640,134.96","540,088,496.55","554,438,623.14","611,256,230.78","657,029,040.68","623,800,201.11"
长期待摊费用,"57,807,078.60","110,269,444.60","307,993,538.45","283,850,137.76","272,132,215.95","255,094,130.70","232,962,929.62","219,394,668.26","193,693,988.91","173,944,533.46","154,195,078.89","148,180,540.57","140,196,572.15","120,932,106.66","104,928,047.85","83,426,945.95","98,474,947.12","83,754,510.27","71,242,941.12","66,267,525.16","114,386,657.43","103,479,784.47","104,474,901.43","102,053,729.40","100,647,289.18","90,597,490.03","81,810,077.48","79,923,116.41","77,704,465.08","69,815,474.57","61,387,895.89"
少数股东权益,"2,252,598.61","4,044,368.68","4,183,145.23","6,048,535.19","7,206,790.95","7,661,353.40","7,759,707.66","8,129,507.73","9,097,634.23","9,713,129.58","9,764,848.92","10,163,519.92","10,928,800.71","11,271,578.73","11,684,791.45","12,010,793.75","12,154,174.35","12,709,865.55","12,602,133.04","12,856,286.36","13,202,489.00","13,491,559.45","12,492,118.46","12,683,361.93","12,755,154.97","12,010,363.67","12,184,809.60","12,457,371.15","12,443,297.97","12,321,749.73","12,522,535.60"
递延所得税资产,"22,385,690.78","48,647,081.24","50,406,624.62","51,547,867.83","59,577,927.91","58,941,177.91","51,639,218.31","57,393,828.89","62,809,038.06","53,732,856.35","56,978,694.21","55,918,598.61","62,459,528.21","53,785,423.11","56,115,464.91","55,919,852.80","85,087,307.96","77,907,956.97","77,568,180.19","78,099,123.26","78,040,678.42","74,435,899.57","71,708,834.63","72,740,984.84","79,382,331.81","66,904,017.26","61,078,981.76","61,424,493.79","64,787,460.18","62,153,775.73","56,266,981.61"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,"200,000,000.00","65,000,000.00","65,000,000.00",,,,,,,,,,,,,,,"150,000,000.00",,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"294,041,901.62","660,702,601.36","1,129,601,509.14","1,641,175,058.22","2,279,104,691.89","2,245,218,214.80","2,196,016,069.73","2,167,122,856.62","2,211,290,949.48","2,163,537,542.63","2,125,813,337.50","2,107,687,942.65","2,069,532,257.00","2,014,882,909.75","1,974,134,734.46","1,926,967,877.42","2,866,769,713.16","2,804,484,484.67","2,904,122,534.07","2,924,608,047.92","2,900,842,712.17","3,353,104,085.11","3,325,667,152.89","3,296,378,149.87","3,260,081,104.21","3,206,461,371.14","3,186,468,111.62","3,160,350,243.34","3,111,955,702.06","3,073,102,718.88","3,285,031,008.11"
所有者权益(或股东权益)合计,"374,855,908.11","307,125,947.93","321,815,273.84","842,735,037.10","866,170,509.08","904,512,069.44","1,565,296,228.56","1,592,737,205.72","1,627,088,384.24","1,685,050,655.08","1,660,005,427.54","1,671,668,335.10","1,700,722,292.88","1,737,649,109.40","1,707,314,503.80","1,717,037,080.74","2,796,612,222.83","2,846,516,258.19","2,801,902,220.34","2,822,333,381.70","2,895,538,974.38","2,930,690,853.83","2,888,305,342.79","2,899,936,186.28","2,947,278,229.01","2,984,444,716.88","2,957,383,277.82","2,972,005,965.96","3,028,497,359.80","3,074,148,621.46","3,055,923,821.18"
资产总计,"1,400,183,415.74","1,569,299,762.34","1,797,002,261.89","2,674,469,946.35","2,996,576,870.01","3,095,213,476.92","3,171,871,476.96","3,460,068,050.45","3,425,794,026.93","3,578,991,591.14","3,275,800,568.42","3,377,906,221.49","3,288,513,791.10","3,262,419,293.43","3,099,840,178.26","3,122,155,401.47","4,681,909,128.62","4,643,425,311.27","4,745,345,522.38","4,781,655,821.02","4,899,930,578.36","5,356,379,391.80","5,205,546,720.94","5,102,227,179.15","5,137,195,837.43","5,075,508,474.19","4,953,759,554.45","5,139,480,643.06","5,107,720,663.77","5,060,590,811.06","4,994,004,825.52"
负债和所有者(或股东权益)合计,"1,400,183,415.74","1,569,299,762.34","1,797,002,261.89","2,674,469,946.35","2,996,576,870.01","3,095,213,476.92","3,171,871,476.96","3,460,068,050.45","3,425,794,026.93","3,578,991,591.14","3,275,800,568.42","3,377,906,221.49","3,288,513,791.10","3,262,419,293.43","3,099,840,178.26","3,122,155,401.47","4,681,909,128.62","4,643,425,311.27","4,745,345,522.38","4,781,655,821.02","4,899,930,578.36","5,356,379,391.80","5,205,546,720.94","5,102,227,179.15","5,137,195,837.43","5,075,508,474.19","4,953,759,554.45","5,139,480,643.06","5,107,720,663.77","5,060,590,811.06","4,994,004,825.52"
