科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
应付职工薪酬,"1,048,100.00","1,673,671.71","912,144.44","1,385,169.63","2,284,563.88","1,156,963.88","909,482.03","1,222,652.35","1,251,105.10","789,337.19","929,132.56","710,498.68","427,295.25","573,738.65","543,899.16","35,561.56","370,800.07","690,310.88","672,803.63","319,624.79","27,219.81","48,919.17","56,691.97","29,096.58","2,699,742.32","753,664.21","3,757,816.55","3,414,562.13","9,403,659.69","5,305,937.15","5,331,522.48","5,385,414.03","7,250,229.06","2,565,804.56","3,226,254.45","3,217,524.36","3,517,190.94","6,573,190.19","3,706,007.85"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,457,574.24","-1,132,832.30","3,199,696.07","5,527,493.19","6,998,289.56","-40,713.19","-650,208.15","3,566,016.41","-549,732.67","-507,659.53","-2,886,997.26","1,927,996.05","-906,925.28","-667,817.41","1,851,382.83","-662,123.13","27,800.81","-1,486,630.27","-1,550,226.07","-1,621,153.29","1,201,998.23","-3,694,530.83","-967,622.05","-1,789,689.76","8,505,829.72","4,356,115.28","8,003,276.87","2,254,116.55","27,482,904.64","3,862,203.21","13,440,644.56","6,795,420.32","20,404,611.07","5,395,730.74","15,261,830.68","2,507,432.88","10,000,389.26","-3,134,295.75","2,738,973.83"
应收利息,,,,,,,,,"2,566,605.55","3,566,319.16","4,209,934.19","4,960,534.65","872,987.20","1,379,522.89","1,564,731.23","2,068,000.56","620,949.69","1,000,458.72","809,946.22","615,311.65","219,385.48","722,316.89","840,222.55","1,319,073.83","262,422.82","684,084.61","637,956.24","2,448,452.48","4,964,052.52","8,389,344.26","17,153,370.00","12,236,332.42","8,527,915.69","8,045,235.29","9,320,857.58","14,227,526.45","14,950,302.80","17,452,286.99","55,109,317.81"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,"12,613.20","12,612.91","39,408,488.22","35,725,357.20","21,251,643.87","33,981,361.95","61,510,004.37","120,698,916.54","99,407,032.68","101,946,194.55","115,645,826.09","180,596,834.24","153,822,228.90","169,676,560.08","221,511,079.76"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"12,330,568.26","7,420,738.93","5,147,787.33","624,799.00","54,332.55","1,931,014.95","4,290,097.80","5,913,815.23","5,313,961.12","8,499,775.95","25,955,974.27","20,321,643.88","20,543,820.21","19,055,883.42","29,039,962.39","25,075,187.20","20,368,833.45","23,938,399.16","24,624,428.65","26,020,140.78","20,061,012.18","22,970,791.37","15,243,462.59","17,436,576.18","30,720,867.16","36,538,424.20","31,277,604.84","45,673,747.37","30,191,033.90","31,728,345.90","30,735,142.37","58,391,844.13","108,010,673.62","144,753,972.21","133,883,237.04","152,706,711.49","17,850,689.61","17,436,571.75","18,159,707.08"
其他应付款,"1,022,980.00","2,482,437.50","642,554.12","65,549.12","3,336,209.72","453,062.83","167,854.07","172,689.27","756,925.88","230,260.00","291,270.00","243,966.04","1,040,206.51","1,099,020.41","4,891,540.97","5,273,413.22","3,811,207.37","8,614,527.29","8,617,842.07","11,723,583.52","1,775,630.21","1,236,505.00","1,320,504.50","2,753,848.36","2,075,577.02","2,320,680.19","5,469,587.21","8,755,603.93","18,437,836.99","32,104,619.16","61,808,499.17","43,668,271.67","92,190,085.86","75,550,433.83","283,437,465.62","536,008,783.05","116,164,018.58","256,993,225.40","639,629,929.58"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"805,801,979.02","350,922,247.36","319,976,220.07","285,839,676.64","277,425,109.89","1,637,705,080.64","717,442,631.91","420,866,270.96","889,247,722.90","954,900,263.21","2,720,796,602.59","1,712,821,527.10","3,373,935,208.56"
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"180,046,348.64","110,646,348.64","126,482,361.11","9,400,000.00","315,904,559.84","277,491,292.87","439,402,693.06","182,261,281.00","764,162,110.00","205,328,240.00","723,711,028.86"
其他流动资产,,,,"304,169.01","127,470.00","353,290.99",,,"220,580,682.76","220,128,841.90","215,983,399.58","300,785.52","310,811.96","581,644.40","220,225.38","130,982.25","1,080,170.92",,,"1,350.00","15,802,452.79","273,626.27","5,643,447.21","6,691,587.36","6,755,020.56","5,043,200.00","57,796,603.41","55,137,737.26","129,093,955.29","110,478,954.64","350,487,670.80","1,681,431.50","561,034,162.80","16,628,243.42","52,556,491.89","457,427,675.79","578,445,861.21","116,051,253.13","611,876,721.30"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,"261,654.47","261,641.71",,"185,490.00",,,"153,496,714.15","124,552,968.76","74,479,737.32","500,200,000.00","72,270,388.60","70,800,000.00","70,800,000.00","13,800,000.00","1,603,698.29",,"1,283,166.70"
流动资产合计,"45,389,040.40","59,915,140.05","91,887,198.94","113,764,079.70","358,985,993.01","341,214,919.60","332,786,597.16","355,821,109.70","338,326,421.36","352,800,619.53","351,791,587.23","370,186,472.11","355,239,767.27","337,776,683.40","357,156,078.40","341,652,747.08","320,257,318.39","285,379,256.17","266,473,896.54","256,573,852.60","243,875,596.14","247,378,218.97","247,779,096.21","238,735,948.91","292,879,526.08","287,936,651.48","1,412,633,975.91","1,598,380,102.18","1,482,158,784.73","1,380,551,597.94","1,682,952,892.24","2,217,496,627.35","1,808,982,549.85","1,012,653,786.01","1,887,899,891.04","2,266,318,507.51","3,855,862,033.91","2,003,598,908.80","4,832,710,648.13"
流动负债合计,"26,933,418.42","26,583,563.94","41,919,082.67","55,677,197.28","34,319,278.01","13,710,731.41","11,115,620.29","33,582,239.74","25,094,005.46","24,446,597.39","24,337,924.95","39,993,782.84","34,658,544.73","27,774,444.49","49,809,137.11","41,408,952.58","35,879,366.56","39,816,666.39","34,574,041.10","31,498,010.46","50,821,464.98","51,041,592.85","62,105,080.67","48,027,596.83","111,587,721.36","106,118,158.46","1,302,254,982.77","1,573,851,016.42","2,946,381,921.47","2,812,139,434.10","4,462,470,845.74","4,527,721,995.76","4,584,049,321.47","4,075,174,757.11","4,806,742,330.34","5,779,472,981.54","5,089,733,824.74","4,229,048,804.37","5,439,766,657.19"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"295,533,141.18","295,533,141.18","295,533,141.18"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,"450,000,000.00","400,000,000.00","460,739,986.16","412,059,075.05","415,107,350.02","450,000,000.00","202,085,466.67","160,000,000.00","453,404,555.56","300,000,000.00",,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,046,390,097.59","980,135,142.62","2,529,717,017.94","2,451,989,406.29","3,273,403,271.67","3,230,342,765.57","2,511,815,663.72","2,966,008,665.16","2,374,917,601.05","2,116,160,216.19","1,081,897,611.49","945,226,320.39","741,479,425.47"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,"29,400,000.00","29,400,000.00","246,900,000.00","161,900,000.00","92,500,000.00","106,900,000.00","92,500,000.00","90,052,000.00","77,500,000.00","77,500,000.00","77,500,000.00","52,500,000.00",,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"2,447,297.16","3,533,516.20","3,438,987.02","3,243,313.63","3,367,323.83","3,415,686.94","3,355,789.62","4,415,237.79","4,277,944.19","4,678,140.49","4,766,656.43","5,350,435.88","7,266,217.42","7,072,993.94","7,018,256.61","7,274,852.78","7,128,902.59","6,737,070.83","6,442,455.84","6,502,884.23","118,241,899.43","116,823,663.41","128,635,605.76","127,595,105.72","127,568,311.41","128,171,700.02","127,124,708.95","128,010,629.32","126,935,832.01","125,984,565.81","124,726,408.40","123,643,321.10","130,485,377.44","129,212,687.71","128,180,028.99","127,182,560.99","126,053,024.63","125,023,115.79","124,111,701.62"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,,,,,,"112,300.00","142,144.00","259,019.50","414,882.29","726,479.82","872,672.32","1,794,161.82","8,466,319.50","10,668,154.73","12,442,722.75","16,998,938.24","22,530,335.26","55,046,512.45","61,250,427.80","69,814,989.42",,,,,,,"89,748.11","11,594,845.58","3,007,973.84","20,712,042.81","13,235,916.44","14,165,308.66","17,150,463.16","22,967,833.08","31,170,453.68","38,992,584.69","35,958,138.03","42,918,154.08","48,180,106.64"
其他非流动负债,"2,473,794.50","1,807,772.25","994,338.10","593,952.40","281,066.70","207,466.71","133,866.72","60,266.73",,,,,,,,,,,,"7,000,000.00","11,600,000.00","11,310,000.00","11,019,999.99","10,729,999.98","10,439,999.97",,,,,,,,"426,706,747.13","387,656,377.13","263,340,358.44","267,111,919.00","828,445,300.00","927,863,170.71","340,885,697.34"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"2,473,794.50","1,807,772.25","994,338.10","593,952.40","281,066.70","207,466.71","133,866.72","60,266.73",,,,,,,,,,,,"7,000,000.00","11,600,000.00","11,310,000.00","11,019,999.99","10,729,999.98","39,839,999.97","39,549,999.96","706,759,999.95","571,469,999.94","562,839,986.09","528,259,074.98","516,607,349.95","548,751,999.93","714,692,213.73","633,256,377.06","802,044,913.93","627,111,918.93","835,645,299.93","934,763,170.64","347,485,697.27"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"29,407,212.92","28,391,336.19","42,913,420.77","56,271,149.68","34,600,344.71","13,918,198.12","11,249,487.01","33,642,506.47","25,094,005.46","24,446,597.39","24,337,924.95","39,993,782.84","34,658,544.73","27,774,444.49","49,809,137.11","41,408,952.58","35,879,366.56","39,816,666.39","34,574,041.10","38,498,010.46","62,421,464.98","62,351,592.85","73,125,080.66","58,757,596.81","151,427,721.33","145,668,158.42","2,009,014,982.72","2,145,321,016.36","3,509,221,907.56","3,340,398,509.08","4,979,078,195.69","5,076,473,995.69","5,298,741,535.20","4,708,431,134.17","5,608,787,244.27","6,406,584,900.47","5,925,379,124.67","5,163,811,975.01","5,787,252,354.46"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"15,000,000.00","15,000,000.00","45,000,000.00","45,000,000.00","60,000,000.00","60,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","126,442,710.00","126,442,710.00","126,442,710.00","316,106,775.00","316,106,775.00","316,106,775.00","316,106,775.00","316,106,775.00","316,106,775.00","316,106,775.00","316,106,775.00","316,106,775.00","316,106,775.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"393,953.00","393,953.00","3,046,348.45","3,046,348.45","253,048,770.77","253,048,770.77","223,048,770.77","223,048,770.77","223,048,770.77","223,048,770.77","223,048,770.77","223,048,770.77","223,048,770.77","223,048,770.77","223,048,770.77","223,048,770.77","223,048,770.77","223,048,770.77","223,048,770.77","223,048,770.77","223,115,345.21","223,115,345.21","223,115,345.21","223,115,345.21","223,115,345.21","223,115,345.21","779,417,909.27","779,417,909.27","779,417,909.27","589,753,844.27","589,753,844.27","589,753,844.27","589,753,844.27","589,753,844.27","589,753,844.27","589,753,844.27","589,753,844.27","589,753,844.27","589,753,844.27"
无形资产,"5,959,680.00","4,825,920.00","4,258,730.00","3,975,290.00","3,691,850.00","3,623,210.00","3,435,931.00","10,342,984.64","10,058,315.03","10,839,025.39","9,475,573.95","9,179,760.94","13,820,300.05","19,506,671.47","18,796,667.22","18,841,207.59","23,785,596.86","23,161,286.42","23,067,411.37","22,887,006.27","21,897,410.15","21,705,434.86","21,455,639.05","21,158,920.15","21,051,341.95","20,966,176.41","20,666,572.44","20,523,025.90","20,214,634.37","19,907,492.85","25,502,178.31","25,043,834.50","22,123,390.81","21,679,197.01","21,338,407.77","20,891,607.12","20,445,303.06","19,999,103.16","19,552,903.26"
盈余公积,"1,208,070.09","2,761,666.06",,,"2,683,284.15","2,683,284.15","2,683,284.15","2,683,284.15","3,983,988.98","3,983,988.98","3,983,988.98","3,983,988.98","4,557,233.13","4,557,233.13","4,557,233.13","4,557,233.13","4,557,233.13","4,557,233.13","4,557,233.13","4,557,233.13","4,557,233.13","4,557,233.13","4,557,233.13","4,557,233.13","6,632,243.04","6,632,243.04","6,632,243.04","6,632,243.04","6,949,034.11","6,949,034.11","6,949,034.11","6,949,034.11","6,949,034.11","6,949,034.11","6,949,034.11","6,949,034.11","7,037,255.81","7,037,255.81","7,037,255.81"
开发支出,,,,,,,,,,,"3,036,440.26","4,888,127.35","1,904,033.57","3,270,780.14","6,915,915.85","8,690,838.01","2,020,822.79","4,556,322.40","7,133,161.14","9,179,415.14","1,252,419.62","1,252,419.62","1,275,502.49","2,544,468.87","3,940,239.91","4,439,294.63","5,047,858.74","5,586,555.68","6,009,817.19","6,288,488.91","582,622.29","1,092,227.03",,"516,969.60","1,221,029.38","5,174,670.46",,"743,348.48","1,393,349.13"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,"47,468,195.03","47,468,195.03","366,751,547.32","366,751,547.32","371,509,398.37","371,509,398.37","371,509,398.37","371,509,398.37","361,019,451.71","361,019,451.71","361,019,451.71","361,019,451.71","286,480,846.30","286,480,846.30","285,082,136.48"
未分配利润,"7,986,608.92","21,968,972.63","8,980,498.32","17,083,176.78","16,227,800.63","19,244,316.84","13,257,754.95","21,973,007.10","21,934,144.13","23,960,579.89","24,581,061.41","29,392,404.86","29,463,607.41","28,801,357.89","30,931,986.95","31,028,758.01","17,680,587.30","13,848,474.57","9,323,920.22","6,625,423.07","6,626,480.90","8,560,558.02","11,759,681.42","15,071,231.30","20,266,229.67","21,313,019.83","27,380,059.29","22,324,992.83","73,554,180.33","78,436,668.77","103,282,683.90","102,424,228.71","130,082,213.71","134,628,203.26","173,658,870.02","212,412,757.95","166,008,643.28","156,766,687.93","180,080,967.65"
长期待摊费用,,,,"62,640.00","55,680.00","69,099.92","59,481.68","49,863.44","27,840.00","855,989.63","876,930.04","615,153.08","272,832.96","274,162.74","245,924.85","202,830.97",,,,,,,,,"284,715.00","239,760.00","13,079,713.07","11,570,939.43","1,027,293.57","797,858.82","568,424.07","8,018,453.35","184,479.57","6,595,444.44",,,,,
少数股东权益,,,,,,,,,,"5,215,824.30","5,623,620.59","6,350,670.20","6,408,370.87","5,554,696.28","5,395,493.86","4,784,756.32","6,575,381.53","5,627,666.81","4,885,200.95","4,248,795.74",,,,,"9,555,128.58","10,272,574.52","51,334,824.39","50,643,018.92","60,775,947.93","61,281,237.59","62,540,280.83","66,298,055.57","75,359,897.36","77,189,759.14","80,637,973.90","84,693,983.03","65,368,794.86","64,661,409.28","62,392,567.82"
递延所得税资产,"199,827.37","241,351.63","355,351.58","355,351.58","459,353.42","459,353.42","459,353.42","459,353.42","755,506.47","755,506.47","755,506.47","755,506.47","1,167,056.14","1,167,056.14","1,167,056.14","1,167,056.14","2,018,363.40","2,018,363.40","2,018,363.40","2,018,363.40","1,483,532.81","1,483,532.81","1,483,532.81","1,483,532.81","2,156,061.78","2,156,061.78","2,785,061.78","2,785,061.78","6,278,765.44","5,628,765.44","5,628,765.44","7,128,765.44","13,177,336.28","12,143,786.28","12,271,505.22","11,473,601.97","27,346,189.91","27,467,382.90","30,732,227.03"
外币报表折算价差,,,,,,,,,,,,,,,,,,,"-3,450.08","-1,722.11","30,333.93","58,540.46","35,347.31","16,570.01",,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,"10,200,000.00",,,,,,,,,,,,,,"1,963,311.41",,"5,597,792.01","5,597,792.01","5,597,792.01","5,597,792.01","9,713,160.81","9,713,160.81","559,932,937.53","159,932,937.53","1,552,489,647.50","1,300,374,000.00","1,957,980,000.00","2,670,000,000.00","1,340,669,000.00","2,553,189,000.00","564,452,695.80"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"8,606,804.53","8,600,787.83","8,053,068.60","7,636,595.21","7,574,207.25","7,679,650.28","7,452,699.72","15,526,458.79","25,734,487.98","17,855,141.80","19,783,779.47","22,583,145.54","32,896,759.64","41,959,819.16","46,586,543.42","53,175,723.73","57,484,020.90","91,519,555.50","99,911,819.55","110,402,658.46","142,875,262.01","141,265,050.70","154,813,591.52","152,782,027.55","208,066,657.09","209,038,979.88","1,587,533,100.01","1,532,555,539.64","3,074,413,893.54","3,012,531,180.11","4,375,089,922.52","3,940,877,011.55","4,608,445,810.19","4,820,518,034.99","4,888,098,477.80","5,350,894,693.13","3,214,383,254.60","4,296,580,412.28","2,110,517,686.61"
所有者权益(或股东权益)合计,"24,588,632.01","40,124,591.69","57,026,846.77","65,129,525.23","331,959,855.55","334,976,371.76","328,989,809.87","337,705,062.02","338,966,903.88","346,209,163.94","347,237,441.75","352,775,834.81","353,477,982.18","351,962,058.07","353,933,484.71","353,419,518.23","341,861,972.73","337,082,145.28","331,811,674.99","328,478,500.60","324,329,393.17","326,291,676.82","329,467,607.07","332,760,379.65","349,518,461.84","351,307,472.94","991,152,093.20","985,614,625.46","1,047,350,770.71","1,052,684,268.97","1,078,964,619.07","1,081,899,643.21","1,118,686,824.84","1,124,740,686.83","1,167,211,124.57","1,210,628,300.17","1,144,866,163.84","1,136,367,346.07","1,155,975,980.28"
资产总计,"53,995,844.93","68,515,927.88","99,940,267.54","121,400,674.91","366,560,200.26","348,894,569.88","340,239,296.88","371,347,568.49","364,060,909.34","370,655,761.33","371,575,366.70","392,769,617.65","388,136,526.91","379,736,502.56","403,742,621.82","394,828,470.81","377,741,339.29","376,898,811.67","366,385,716.09","366,976,511.06","386,750,858.15","388,643,269.67","402,592,687.73","391,517,976.46","500,946,183.17","496,975,631.36","3,000,167,075.92","3,130,935,641.82","4,556,572,678.27","4,393,082,778.05","6,058,042,814.76","6,158,373,638.90","6,417,428,360.04","5,833,171,821.00","6,775,998,368.84","7,617,213,200.64","7,070,245,288.51","6,300,179,321.08","6,943,228,334.74"
负债和所有者(或股东权益)合计,"53,995,844.93","68,515,927.88","99,940,267.54","121,400,674.91","366,560,200.26","348,894,569.88","340,239,296.88","371,347,568.49","364,060,909.34","370,655,761.33","371,575,366.70","392,769,617.65","388,136,526.91","379,736,502.56","403,742,621.82","394,828,470.81","377,741,339.29","376,898,811.67","366,385,716.09","366,976,511.06","386,750,858.15","388,643,269.67","402,592,687.73","391,517,976.46","500,946,183.17","496,975,631.36","3,000,167,075.92","3,130,935,641.82","4,556,572,678.27","4,393,082,778.05","6,058,042,814.76","6,158,373,638.90","6,417,428,360.04","5,833,171,821.00","6,775,998,368.84","7,617,213,200.64","7,070,245,288.51","6,300,179,321.08","6,943,228,334.74"
