科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"100,248,789.26","1,498,302.97","1,185,855.34","2,781,599.38","2,665,585.36","4,067,549.06","3,161,437.92","3,937,124.45","1,918,373.78","2,825,163.10","5,023,061.71","5,879,939.94","33,995,873.56","37,364,344.68","36,668,780.13","36,006,425.68","30,525,955.07","37,863,920.88","35,480,921.80","92,448,289.20","43,344,884.04","43,732,735.50","40,301,548.53","30,031,349.12","47,527,828.24","58,462,585.23","138,400,376.13","135,756,143.68","165,447,518.51","215,016,769.70","281,048,388.80","265,133,125.57","121,289,810.50","113,930,850.81","81,836,190.46","90,886,275.45","158,380,606.24","170,671,776.70","273,153,519.66"
应付职工薪酬,"4,579,052.93","5,186,597.85","6,513,042.91","5,594,220.23","4,092,215.36","4,706,701.75","5,805,448.81","6,497,526.93","9,750,542.50","8,309,681.46","8,934,675.60","9,666,449.10","9,608,958.95","11,724,462.34","13,161,867.29","13,161,541.66","21,933,500.57","12,983,979.22","16,256,565.15","20,970,112.46","27,463,905.60","19,176,115.48","30,239,880.50","35,322,338.25","77,941,683.78","48,320,342.79","61,197,056.84","53,618,013.64","56,538,795.38","53,368,582.62","58,901,131.63","63,434,853.81","80,727,379.71","67,159,222.81","68,502,121.95","68,016,587.78","125,391,101.93","76,338,615.03","65,484,337.34"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"23,965,899.92","23,425,830.57","24,617,530.71","27,649,604.53","9,051,420.72","14,148,608.57","9,571,193.79","19,750,326.64","24,846,467.81","22,243,563.40","16,128,932.86","17,343,473.07","18,227,362.51","18,575,259.61","22,347,884.69","13,257,605.66","33,140,755.83","24,623,908.96","24,461,061.71","26,613,012.18","44,263,586.46","39,499,544.76","70,528,725.39","39,511,061.54","45,552,756.82","49,558,048.73","75,895,493.19","62,514,489.78","88,888,027.99","82,976,135.78","95,440,466.24","91,251,195.68","92,692,387.00","100,873,605.23","83,696,048.40","62,442,825.27","62,346,198.49","63,686,134.27","55,027,908.29"
应收利息,,,,,,,"712,500.00",,"2,356,978.33","2,768,048.73","3,062,400.00","2,228,987.05","1,229,117.05","1,076,464.16","697,423.89","942,001.57","2,115,812.58","1,134,288.98","2,498,641.11","3,751,299.51","7,212,620.44","8,286,024.47","12,013,842.06","15,837,458.52","1,749,355.99","935,824.36","443,512.34","809,973.87","161,312.86","281,359.50","260,731.12","70,214.78","88,967.04","3,918.74",,,,"1,100.00","13,233.33"
应付利息,,,,,,,,"13,275.00","14,750.00","14,750.00","13,275.00",,,,,,"24,711.05","131,580.20","2,022,964.23","9,216,431.54","17,985,177.21","24,864,477.50","3,473,962.59","10,731,091.34","16,662,642.12","23,714,333.59","2,223,982.22","9,444,944.98","16,345,368.57","23,501,689.97","1,647,863.37","7,559,622.03","15,043,717.04","23,932,560.25","13,701,743.14","28,719,535.71","33,040,873.81","47,388,208.94","5,552,887.26"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,"937,000.86","997,779.29","997,779.29","997,779.29","997,779.29","997,779.29","997,779.29","997,779.29","997,779.29",,,,,,,,,,,,,
存货,"110,728,207.69","160,248,328.29","206,750,877.61","188,927,711.36","201,120,423.48","228,115,064.98","232,765,669.40","238,728,727.53","251,733,867.15","266,982,345.46","310,943,125.42","342,739,486.19","304,566,604.59","299,032,104.09","307,356,517.84","341,145,541.12","315,173,024.72","327,859,358.70","343,653,254.08","390,035,301.24","442,997,481.46","469,773,116.83","415,293,893.38","400,282,521.93","412,154,022.18","438,796,738.53","395,329,884.93","578,795,978.53","434,288,789.55","511,360,110.37","615,842,938.08","775,511,753.52","1,195,325,960.00","1,162,956,403.06","1,178,414,253.49","1,223,234,472.60","980,985,943.39","1,011,946,949.65","1,098,851,157.83"
其他应付款,"15,459,800.00","56,665.00","240,000.00","6,949,822.24","23,000.00","703,947.41","704,011.94","432,644.41","1,571,072.61","778,553.80","3,260,202.60","4,262,483.10","4,713,670.04","5,155,604.90","7,463,344.22","9,795,218.36","11,552,679.64","13,722,177.81","16,177,877.67","15,298,663.34","26,176,927.65","25,156,880.96","211,293,437.90","120,131,650.60","25,079,876.47","26,802,715.34","21,400,758.41","2,795,989.79","45,178,857.66","1,461,270,078.48","1,041,361,948.40","785,898,427.64","235,057,509.16","91,766,260.39","29,792,804.92","88,153,498.06","59,153,696.75","17,992,534.84","48,083,170.39"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,"5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00",,,"3,000,000.00","3,000,000.00","12,000,000.00","12,000,000.00","12,000,000.00","12,000,000.00",,,,,"2,630,000.00","2,630,000.00","3,945,000.00","3,945,000.00","4,826,000.00","5,786,000.00","75,598,047.54","75,598,047.54","1,580,000.00",,"53,133,697.77","28,540,564.82","217,774,060.26","259,435,190.28","257,758,279.01","242,056,633.75","685,342,438.83","657,037,224.70","654,693,648.32","647,179,906.34","201,416,766.47"
其他流动资产,,,,,,,,,,,,,,,,,"922,229.71","3,395,012.25","5,703,021.23","3,139,467.56","8,404,386.98","5,308,547.95","8,259,759.46","8,047,468.34","214,180,086.87","51,047,770.16","21,156,481.74","23,192,980.67","21,399,162.79","14,393,529.48","8,646,935.45","15,780,697.70","34,782,016.05","36,397,098.86","41,629,952.37","41,741,007.05","64,201,487.36","50,847,659.76","52,871,429.02"
其他流动负债,,,,,,,,,,,,,,,,,,,,,"2,210,000.00","2,220,213.52","210,000.00","210,000.00",,,,,,,,,"309,826,019.16","305,987,315.43","805,024,385.15","804,429,888.93","508,104,986.59","508,361,291.25","9,290,193.20"
流动资产合计,"369,659,986.26","323,309,758.54","400,627,377.86","1,225,407,866.49","1,165,153,121.64","1,106,749,504.97","1,102,777,295.37","1,186,951,766.57","1,315,705,251.79","1,255,898,535.99","1,158,033,468.52","1,162,556,577.92","1,190,014,155.45","1,212,437,946.11","1,150,178,126.31","1,223,243,649.21","1,419,219,514.37","1,426,909,197.82","2,007,461,288.90","2,092,683,574.24","2,214,769,880.77","2,127,630,933.40","1,936,881,879.85","2,246,370,239.90","2,198,163,790.98","2,085,235,783.46","2,214,906,061.92","2,676,186,531.18","2,100,264,415.59","3,473,627,161.05","3,348,491,164.28","3,230,981,113.26","3,192,260,052.51","3,001,196,687.69","3,436,607,701.27","3,220,056,984.36","2,957,335,082.27","3,992,036,145.71","3,366,827,461.32"
流动负债合计,"197,724,984.21","204,331,398.80","213,142,067.75","150,250,482.18","65,894,205.60","69,038,272.76","44,189,060.70","97,424,851.45","213,014,211.36","146,817,636.93","145,437,568.60","147,978,375.31","161,695,377.50","161,069,039.08","151,757,778.65","192,264,004.79","331,401,833.75","320,275,400.89","330,881,470.46","378,202,850.48","892,531,739.73","779,465,583.05","1,054,202,268.18","988,678,402.61","814,169,342.54","754,163,988.07","841,632,307.45","1,350,957,514.94","1,149,224,116.14","2,497,179,584.24","2,419,727,660.21","2,437,160,464.67","2,630,341,749.69","2,474,008,591.16","3,508,447,322.64","3,266,105,563.89","3,213,640,684.82","3,262,919,551.83","2,578,398,530.44"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,"55,048,815.40","54,980,641.30","106,899,162.56","186,671,146.70","288,780,948.66","379,455,353.60","806,797,155.36","635,776,523.06","799,951,063.29","855,877,027.00","910,594,217.42","957,106,738.94","976,524,375.38","1,017,020,857.90","1,027,151,574.86","973,345,409.86"
长期借款,,,"15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","12,000,000.00","12,000,000.00",,,,,,"20,000,000.00","13,150,000.00","13,150,000.00","9,205,000.00","9,205,000.00","6,575,000.00","6,575,000.00","2,379,000.00","1,419,000.00",,,"3,160,000.00",,,,,,"1,200,000.00","1,200,000.00","55,398,132.32","36,597,062.17","34,849,063.43","166,663,134.76","150,644,257.49"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,"547,305,825.60","547,448,001.67","547,569,948.73","547,690,019.07","547,813,125.25","547,942,387.01","548,071,648.77","548,198,100.49","548,332,095.14","548,469,371.81","548,608,495.65","548,747,951.98","449,089,962.54","449,208,397.01","449,328,425.13","449,447,411.87",,,,"99,251,681.46","99,355,398.89"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,"85,780,589.37","101,935,009.43","117,148,237.44","93,330,071.31","18,948,044.00",,"370,007,411.48","372,638,750.32","387,105,374.62","384,965,097.82","186,973,440.00","184,216,101.89","181,682,866.66","207,677,280.83","433,357.55"
长期股权投资,,,,,,,,,,"3,879,832.95","3,952,229.39","34,033,518.78","33,117,493.31","32,313,056.15","34,257,991.48","38,502,795.21","37,413,673.45","36,454,259.38","34,553,643.09","55,769,361.07","57,794,876.83","55,826,690.24","217,247,406.93","165,654,280.59","161,177,592.73","252,182,061.52","238,915,450.29","243,575,712.40","330,204,638.24","276,264,645.01","370,959,304.72","367,897,489.84","541,860,785.44","547,814,957.48","559,569,185.57","483,862,247.38","454,453,822.61","465,839,479.05","555,270,762.22"
专项应付款,,,,"435,000.00",,"405,000.00","390,000.00","375,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,557,045.00","1,557,045.00","1,557,045.00"
固定资产,"67,005,071.60","62,913,121.37","62,609,226.39","63,732,723.42","61,665,034.24","61,425,577.96","62,562,715.68","60,845,387.58","61,654,200.70","63,686,200.83","65,118,388.22","63,144,680.59","61,792,370.17","59,135,225.36","57,462,715.40","57,817,706.97","74,152,313.24","180,978,333.38","183,547,689.68","183,956,153.55","254,230,298.53","256,982,043.66","260,962,689.61","264,474,368.30","267,377,485.94","264,911,526.71","261,574,981.46","258,433,231.47","255,875,448.65","251,335,683.32","252,373,601.45","262,165,950.63","331,697,632.95","338,446,043.79","334,304,389.50","330,464,309.79","313,667,199.40","319,890,154.68","311,831,166.49"
递延所得税负债,,,,,"420,000.00",,,,,,,,,,,,"6,274.49","119,636.73","14,354.17","109,514.94","13,222.50","87,605.17","86,140.38","24,750.00","1,168,658.38","1,168,658.38","1,161,893.38",,,,"3,995,204.89","3,000,502.88","5,756,226.82","5,685,452.44","4,628,212.88","4,426,196.54","11,914,229.17","14,652,031.47","12,915,727.17"
在建工程,,,,,"5,041,604.27","5,069,065.27","5,117,231.51","5,800,297.41","24,499,514.41","51,526,328.32","79,581,131.56","82,936,812.39","107,221,706.16","121,603,263.04","131,553,497.44","142,769,717.39","142,062,771.67","63,285,782.63","61,723,593.50","60,175,592.02","913,113.20","1,078,207.54","1,474,433.95","185,518.87","257,318.87","525,518.87","1,643,414.58","2,104,144.50",,"259,388.16","330,142.88","553,609.28","3,545,037.24","13,343,483.41","9,134,392.73","6,281,605.13","14,619,528.97","3,402,281.05",
其他非流动负债,"540,000.00","1,380,000.00","450,000.00",,,,,,"360,000.00","345,000.00","330,000.00","315,000.00","507,120.00","492,120.00","299,804.57","1,669,360.28","338,080.00","225,640.00","210,240.00","195,000.00","180,000.00","165,000.00","6,150,000.00","6,023,020.83","17,720,480.15","17,720,480.15","19,106,038.32","19,106,038.32",,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"540,000.00","1,380,000.00","15,450,000.00","15,435,000.00","15,420,000.00","15,405,000.00","15,390,000.00","15,375,000.00","12,360,000.00","12,345,000.00","330,000.00","315,000.00","507,120.00","492,120.00","299,804.57","21,669,360.28","13,494,354.49","13,495,276.73","556,735,419.77","556,957,516.61","554,338,171.23","554,517,624.24","556,428,265.63","555,409,157.84","659,177,356.74","676,095,203.77","696,747,708.24","667,604,925.04","573,211,331.23","552,946,471.33","826,651,098.27","827,732,441.79","845,634,818.16","842,959,753.71","247,994,576.76","225,729,926.97","239,560,496.01","501,161,969.31","277,925,703.20"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"198,264,984.21","205,711,398.80","228,592,067.75","165,685,482.18","81,314,205.60","84,443,272.76","59,579,060.70","112,799,851.45","225,374,211.36","159,162,636.93","145,767,568.60","148,293,375.31","162,202,497.50","161,561,159.08","152,057,583.22","213,933,365.07","344,896,188.24","333,770,677.62","887,616,890.23","935,160,367.09","1,446,869,910.96","1,333,983,207.29","1,610,630,533.81","1,544,087,560.45","1,473,346,699.28","1,430,259,191.84","1,538,380,015.69","2,018,562,439.98","1,722,435,447.37","3,050,126,055.57","3,246,378,758.48","3,264,892,906.46","3,475,976,567.85","3,316,968,344.87","3,756,441,899.40","3,491,835,490.86","3,453,201,180.83","3,764,081,521.14","2,856,324,233.64"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"120,000,000.00","120,000,000.00","120,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","256,000,000.00","256,000,000.00","256,000,000.00","256,000,000.00","409,600,000.00","409,600,000.00","409,600,000.00","409,600,000.00","409,600,000.00","409,600,000.00","409,600,000.00","409,600,000.00","614,400,000.00","614,400,000.00","614,400,000.00","614,400,000.00","623,775,010.00","631,940,162.00","631,940,162.00","631,940,162.00","1,263,880,324.00","1,264,523,954.00","1,264,551,960.00","1,308,506,872.00","1,308,938,339.00","1,307,889,679.00","1,307,889,679.00","1,307,889,679.00","1,307,889,679.00","1,306,944,319.00","1,306,944,319.00","1,357,159,525.00","1,357,159,525.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,,,"828,337,000.00","828,337,000.00","828,337,000.00","732,337,000.00","732,337,000.00","732,337,000.00","732,337,000.00","578,737,000.00","578,737,000.00","578,737,000.00","578,737,000.00","578,737,000.00","578,737,000.00","578,737,000.00","578,737,000.00","373,937,000.00","373,937,000.00","373,937,000.00","373,937,000.00","609,115,248.65","853,051,314.68","857,724,831.96","863,658,660.39","236,835,710.90","249,656,152.27","243,310,733.97","1,404,818,735.19","1,465,396,991.82","1,465,465,304.21","1,464,459,004.24","1,465,438,841.30","1,464,278,856.38","1,460,019,403.29","1,462,126,430.48","2,091,954,451.31","2,091,954,451.31"
无形资产,"14,529,671.25","45,893,965.40","45,937,057.21","45,731,160.86","46,026,920.28","191,153,754.30","189,999,854.68","188,909,052.05","197,443,796.73","195,832,806.68","194,700,690.43","193,272,329.92","191,703,453.59","191,682,754.73","190,244,539.72","191,887,626.03","213,504,210.19","210,737,889.78","208,601,924.17","206,632,995.05","208,060,079.43","205,276,139.06","202,938,242.25","202,447,410.17","210,048,061.07","209,082,066.53","208,979,040.32","199,987,089.55","189,111,695.40","197,955,685.24","456,549,235.02","457,468,513.98","514,496,011.34","510,368,673.55","509,293,215.63","513,675,243.57","530,400,952.23","523,429,802.37","290,585,996.78"
盈余公积,"19,282,348.85","22,257,073.16","25,825,216.71","25,825,216.71","28,712,541.72","28,712,541.72","33,267,681.91","35,715,220.12","39,874,251.21","39,874,251.21","39,874,251.21","39,874,251.21","49,935,514.81","49,935,514.81","49,935,514.81","49,935,514.81","63,385,656.18","63,385,656.18","63,385,656.18","63,385,656.18","80,795,338.47","80,795,338.47","80,795,338.47","80,795,338.47","95,802,970.94","95,802,970.94","95,802,970.94","95,802,970.94","122,548,522.39","122,548,522.39","122,548,522.39","122,548,522.39","155,095,403.15","155,095,403.15","155,095,403.15","155,095,403.15","190,112,465.99","190,112,465.99","190,112,465.99"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,"17,720,480.15","17,720,480.15","19,106,038.32","19,106,038.32","17,541,557.11","17,541,557.11","17,541,557.11","9,188,980.21","9,188,980.21","9,188,980.21","7,732,497.18",,,,
商誉,,,,,,,,,,,"14,003,205.44","14,003,205.44","6,575,219.97","6,575,219.97","14,023,265.72","30,673,826.84","29,706,988.92","29,706,988.92","29,706,988.92","29,706,988.92","490,253,994.03","512,513,259.85","1,118,612,069.30","1,101,073,774.62","1,165,514,982.31","1,173,154,235.37","1,172,003,627.78","1,190,535,539.59","1,190,558,479.10","2,036,124,644.47","2,568,064,678.07","2,576,292,477.95","2,600,409,606.39","2,594,237,623.40","2,562,830,996.16","2,756,567,476.84","2,931,740,071.20","2,884,793,341.06","2,942,616,548.36"
未分配利润,"108,882,644.11","81,087,493.17","131,527,220.42","151,577,365.76","176,278,482.77","200,504,260.24","217,294,359.00","247,231,844.57","296,064,453.60","333,351,646.70","278,608,737.01","309,234,227.90","341,393,623.45","374,609,409.24","322,587,166.28","363,322,239.42","427,407,678.17","472,607,763.86","497,153,144.69","552,783,156.82","620,351,240.55","670,196,950.20","729,491,757.91","848,237,860.29","971,916,492.80","1,051,773,652.60","1,176,549,204.80","1,302,405,951.30","1,383,655,704.30","1,464,044,338.12","1,623,768,166.73","1,769,161,100.07","1,797,179,877.90","1,842,897,911.63","1,880,223,827.44","2,060,534,033.35","1,800,217,345.18","1,846,675,658.61","1,903,181,733.81"
长期待摊费用,,"1,282,355.65","561,350.85","275,484.41","214,633.69","1,008,543.10","805,308.23","2,442,152.06","6,878,532.82","6,587,859.85","6,023,551.34","6,309,959.83","6,579,230.68","6,662,723.43","6,025,418.61","5,247,704.99","5,097,292.61","5,041,143.56","5,782,299.48","6,786,455.06","10,178,418.74","11,850,764.66","12,460,752.11","16,243,533.55","16,716,152.84","26,629,034.57","26,257,780.21","24,643,689.36","25,448,573.16","26,862,998.79","25,370,986.32","22,591,580.75","32,674,524.60","49,238,500.61","65,398,868.12","66,017,519.04","55,752,011.48","52,506,394.73","51,643,393.50"
少数股东权益,"5,980,057.92","5,875,158.08","5,843,912.50","5,842,092.12","5,723,024.98","65,720,632.58","65,073,560.38","63,078,853.44","58,959,328.97","58,466,268.56","70,846,634.47","72,593,796.83","57,926,104.41","59,003,528.64","73,515,413.92","77,600,385.25","100,897,911.57","98,637,046.25","98,397,366.17","100,564,559.18","102,238,496.25","104,480,058.01","108,267,074.82","106,744,190.57","97,943,780.12","94,980,124.55","94,256,200.21","95,376,055.31","57,344,193.64","52,145,014.75","105,923,275.75","106,668,123.68","95,069,734.63","90,371,863.90","100,205,487.73","103,756,863.45","138,928,315.01","133,256,330.44","135,558,874.53"
递延所得税资产,"1,215,305.98","1,531,922.25","2,053,405.07","2,119,921.59","2,263,940.95","2,311,261.70","2,289,256.52","2,214,113.91","2,424,342.53","1,743,959.28","1,962,029.04","1,872,873.51","2,622,417.02","2,907,698.41","2,599,995.45","2,943,540.87","3,717,333.90","3,542,940.73","3,406,515.14","3,930,215.55","6,517,314.32","7,305,701.90","11,561,685.47","13,651,375.52","16,937,942.78","17,703,873.89","26,876,841.50","25,675,457.29","14,858,075.28","19,926,879.10","29,013,016.94","23,758,909.67","236,180,024.82","232,395,982.44","238,321,065.62","233,025,254.43","87,306,735.92","86,574,444.39","89,227,130.16"
外币报表折算价差,,,,,,,,,"-3,606.16","-36,279.50","-59,497.35","-202,692.87","-168,693.82","-128,724.57","-87,128.10","-41,937.04","-50,335.81","-81,607.71","-106,114.39","-589,403.81","4,125,989.62","671,186.34","64,195.81",,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,"18,892,280.00","15,045,140.00","47,500,000.00","112,757,100.00","323,510,245.06","500,015,907.84","214,666,200.00","333,755,222.22","57,212,775.68","44,515,000.00","29,115,000.00","12,076,941.12","1,648,427.48","1,814,131.52","1,734,630.46"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"82,750,048.83","111,621,364.67","111,161,039.52","111,859,290.28","115,212,133.43","260,968,202.33","260,774,366.62","260,211,003.01","292,900,387.19","323,256,987.91","365,341,225.42","395,573,380.46","409,611,890.90","420,879,941.09","436,167,423.82","469,842,918.30","505,654,583.98","529,747,338.38","527,322,653.98","546,957,761.22","1,027,948,095.08","1,050,832,806.91","1,825,257,279.62","1,818,779,077.02","1,911,902,457.84","2,066,132,620.02","2,170,422,282.84","2,346,492,912.82","2,709,022,508.49","4,115,542,987.29","4,553,103,688.46","4,844,434,817.61","5,173,953,425.46","5,240,954,482.10","5,265,073,852.27","5,378,494,972.68","5,406,609,607.19","5,365,401,603.71","5,216,255,037.83"
所有者权益(或股东权益)合计,"254,145,050.88","229,219,724.41","283,196,349.63","1,171,581,674.59","1,199,051,049.47","1,283,274,434.54","1,303,972,601.29","1,334,362,918.13","1,383,231,427.62","1,419,992,886.97","1,377,607,125.34","1,409,836,583.07","1,437,423,548.85","1,471,756,728.12","1,434,287,966.91","1,479,153,202.44","1,579,977,910.11","1,622,885,858.58","1,647,167,052.65","1,704,480,968.37","1,795,848,064.89","1,844,480,533.02","2,151,508,625.66","2,521,061,756.47","2,636,719,549.54","2,721,109,211.64","2,846,948,329.07","3,004,117,004.02","3,086,851,476.71","4,539,044,092.77","4,655,216,094.26","4,810,523,024.41","4,890,236,910.12","4,925,182,824.92","4,945,239,654.14","5,106,716,466.18","4,910,743,508.63","5,593,356,228.28","5,726,758,265.51"
