科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"1,616,644,845.74","3,865,112,614.72","6,204,688,906.98","8,931,223,112.00","2,273,681,101.25","5,415,232,210.58","8,876,603,065.40","12,518,932,193.68","3,172,777,284.66","7,055,128,811.94","10,713,799,845.99","14,754,293,043.02","3,992,564,690.65","8,757,294,374.13","12,880,199,809.72","17,770,288,410.67","3,731,365,646.17","8,200,975,988.56","12,717,958,690.65","18,164,744,134.38","4,238,507,870.55","9,831,989,841.58","14,773,328,061.99","20,325,141,935.86","5,249,867,245.46","11,505,356,810.26","19,184,869,578.63","29,174,688,011.17","7,801,859,984.76","17,070,599,845.16","26,472,695,579.55","36,074,756,310.11","8,534,848,868.26","18,593,905,623.51","27,420,172,467.19","37,451,962,164.44","8,709,845,824.31","17,929,360,615.34","26,340,292,225.51","40,117,492,192.36","8,167,556,799.54","18,026,631,062.43","28,126,131,623.41","38,281,201,718.14"
二、营业利润,"99,234,116.19","265,066,997.56","399,881,026.68","597,768,789.31","258,711,115.08","638,986,210.81","1,015,756,034.04","1,187,527,137.28","360,238,220.97","941,301,849.76","1,434,862,224.72","1,740,391,809.26","467,295,700.81","1,089,881,003.11","1,505,606,062.69","1,762,466,370.13","419,151,579.60","753,532,961.52","1,090,219,041.47","1,130,453,405.36","253,735,984.23","493,699,206.34","675,945,680.95","756,019,397.56","306,236,888.29","625,571,104.14","1,004,804,060.01","1,291,789,811.96","430,838,448.31","940,813,206.61","1,376,687,377.65","1,693,165,981.83","584,952,759.32","1,194,329,782.71","1,707,015,469.78","1,906,765,667.50","670,168,213.58","1,501,246,582.39","2,126,811,255.81","2,641,400,420.25","865,959,082.86","1,913,566,114.87","2,663,874,431.99","2,944,443,346.98"
减:营业成本,"1,279,003,327.49","3,046,462,143.92","4,939,298,919.26","7,202,335,523.11","1,782,066,012.86","4,232,542,241.20","6,991,621,055.25","9,955,614,369.38","2,456,802,713.09","5,392,305,211.74","8,179,468,935.74","11,335,131,282.96","3,078,878,358.79","6,776,157,336.47","10,008,747,889.23","14,022,036,966.49","2,844,948,560.07","6,378,786,244.58","9,995,477,763.31","14,687,671,246.13","3,444,726,767.87","8,185,526,263.39","12,319,023,240.90","16,896,590,789.11","4,274,722,607.81","9,509,197,620.42","15,975,010,080.32","24,454,629,452.71","6,493,515,024.36","14,242,784,632.53","22,150,430,120.12","29,934,412,683.06","6,890,431,659.84","15,304,305,575.22","22,632,371,315.43","30,705,549,131.00","7,148,177,409.37","14,484,779,974.11","21,074,161,100.73","32,818,345,393.22","6,286,619,311.88","13,821,770,454.93","21,870,810,337.00","30,074,284,890.13"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"5,489,897.75","10,713,483.11","14,142,610.32","25,459,708.19","7,867,482.71","16,687,740.63","39,213,584.13","56,221,932.01","21,293,111.83","39,349,074.99","49,761,506.99","67,534,148.55","20,516,550.59","38,208,693.95","61,547,557.23","85,211,786.82","14,884,981.36","26,680,394.89","41,686,444.93","68,141,651.56","19,907,210.10","40,932,193.14","65,190,559.50","100,231,690.69","17,317,579.16","37,491,434.70","60,047,123.78","119,024,410.12","26,981,048.40","71,269,493.95","110,143,434.66","173,441,037.73","44,716,774.91","92,428,426.22","134,558,867.53","198,606,010.55","56,278,643.49","103,213,589.83","144,342,944.52","311,311,891.59","85,001,885.99","192,634,737.85","270,634,635.11","408,865,272.69"
营业外收入,"6,438,369.32","18,306,732.26","31,907,426.48","116,737,392.87","10,500,814.17","20,657,337.48","34,823,398.94","55,756,533.79","13,859,768.39","24,449,031.22","41,832,091.60","112,550,559.59","26,172,461.47","385,673,332.85","430,768,763.73","679,388,030.49","37,460,727.19","74,605,941.98","100,127,292.16","419,407,694.28","69,200,777.27","147,872,972.95","226,069,987.53","338,889,486.25","73,683,820.10","158,138,562.44","205,424,059.57","334,595,540.81","92,997,119.12","164,496,437.51","276,312,040.27","400,336,902.40","63,994,672.04","177,037,556.33","285,654,648.63","522,392,549.57","54,740,076.45","156,402,602.85","265,300,909.04","386,961,838.85","35,977,424.64","100,058,443.15","46,972,606.73","158,520,143.87"
销售费用,"122,896,335.88","301,032,663.46","465,233,931.95","594,301,377.63","136,981,219.51","312,378,132.55","487,563,212.61","740,460,811.96","152,806,300.27","368,735,760.41","570,512,166.69","876,781,123.06","202,038,861.75","426,054,850.57","689,847,917.32","1,017,797,968.08","191,862,858.95","550,285,023.33","816,781,414.79","1,142,852,092.57","237,803,788.89","511,367,352.22","818,656,590.31","1,214,050,230.76","287,568,754.31","611,530,318.66","994,356,104.20","1,536,045,712.71","329,604,015.52","768,705,164.05","1,175,154,435.14","1,688,053,074.40","351,861,286.80","784,499,608.39","1,198,647,497.30","1,784,430,193.77","329,664,049.64","838,897,255.64","1,305,799,562.11","1,915,858,645.08","334,167,349.18","777,557,762.21","1,315,091,184.65","1,977,622,206.48"
减:营业外支出,"485,983.29","2,109,485.47","4,660,313.42","17,202,008.95","3,415,623.85","8,783,647.30","13,374,216.72","28,289,669.38","758,267.86","19,550,488.35","28,585,688.71","26,189,568.05","3,982,433.40","347,743,013.33","350,126,171.70","593,629,887.24","14,406,515.36","24,262,711.53","39,138,935.00","161,636,149.67","6,658,433.25","25,628,153.20","34,807,713.94","40,003,126.42","9,902,570.51","21,585,223.42","45,966,636.03","72,738,953.81","3,832,717.58","20,129,944.20","28,239,907.04","42,580,234.65","4,128,097.01","19,421,513.48","33,474,105.20","60,400,740.63","4,024,434.51","10,546,314.56","22,365,715.68","37,875,305.28","4,598,443.43","14,058,982.85","32,497,739.97","42,780,808.47"
管理费用,"68,239,068.24","159,923,630.78","251,363,249.16","383,585,550.18","106,595,291.25","211,523,181.32","341,387,121.46","488,514,463.24","130,203,095.51","260,501,872.65","418,430,073.70","633,461,765.46","181,748,354.50","351,683,797.82","535,533,261.00","792,363,969.78","243,142,792.64","464,744,999.45","702,532,851.94","979,824,559.13","238,365,913.96","443,937,080.16","680,074,457.31","972,416,287.47","244,046,977.05","488,708,585.59","764,253,045.20","1,071,404,869.56","313,522,688.34","644,751,838.64","1,012,705,594.34","1,472,893,282.36","403,007,559.28","808,245,500.56","1,191,706,345.86","1,809,548,691.50","388,292,813.19","860,622,645.46","1,395,682,580.83","1,889,617,685.50","375,918,034.93","834,255,925.02","1,362,495,010.90","2,036,189,848.95"
其中:非流动资产处置净损失,"23,402.50","710,254.34","1,502,044.43","7,347,815.54","-109,995.98","296,200.05","-5,300,068.55","12,196,654.29","-100,260.86","424,512.56","-1,143,280.05","5,028,896.19","438,370.42","340,179,294.30","340,205,347.04","553,017,620.88","534,094.82","1,377,998.53","2,127,830.75","105,394,494.20","171,775.73","276,211.93","282,719.19","548,397.00","176,384.17","1,101,200.78","1,370,421.89","7,910,422.61","476,139.81","608,088.86","1,065,460.82","2,366,818.88","236,215.21","781,821.03","946,832.92","2,620,406.98","211,202.99","729,419.33","1,291,534.50","1,664,234.16","750,417.44","1,135,514.77","4,272,496.05",
