科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"217,864,632.86","544,347,905.54","901,524,140.19","1,311,057,167.25","285,947,696.93","679,027,600.89","1,035,121,379.13","1,413,431,705.80","195,017,466.69","559,541,005.94","952,433,457.87","1,385,869,213.53","343,527,387.07","766,202,932.50","1,183,485,861.18","1,635,843,734.01","409,094,154.65","906,837,089.96","1,423,833,424.70","2,038,683,990.84","315,905,247.21","1,176,451,563.56","1,765,977,167.61","2,488,102,056.67","780,283,172.01","1,815,127,816.45","2,747,980,806.88","3,708,628,789.91","946,688,462.43","1,989,402,034.93","2,997,647,115.24","4,229,783,617.45","767,422,743.31","1,765,449,973.09","2,633,597,201.11","3,719,782,344.67","875,772,040.25","2,077,027,668.74","3,118,429,898.85","4,395,036,328.15","1,155,947,527.32","2,707,604,194.70","4,083,127,386.98","5,730,696,745.31","1,424,421,479.10"
二、营业利润,"952,167.83","13,154,840.58","20,794,314.38","21,687,282.44","1,500,851.12","9,342,550.32","15,985,678.17","-10,529,575.58","-21,774,080.15","-12,967,628.66","6,858,086.43","62,915,299.49","15,518,242.47","42,146,939.60","71,738,828.16","121,435,793.27","15,913,324.74","62,294,361.36","100,996,689.85","152,716,692.53","20,158,009.57","72,621,005.40","109,218,872.44","182,291,958.02","41,797,705.31","112,448,708.31","183,713,424.62","254,571,855.50","52,760,221.91","137,815,159.18","225,253,410.55","300,857,994.01","36,522,180.69","114,922,539.71","146,094,277.80","221,668,713.46","61,715,652.36","187,820,927.49","245,396,066.87","378,317,389.19","87,427,679.02","281,235,344.16","375,610,920.59","612,106,267.21","130,685,947.31"
减:营业成本,"157,702,249.63","392,061,141.33","644,531,320.78","920,209,228.11","194,550,032.46","459,709,167.66","699,658,022.32","947,042,747.67","136,692,210.65","375,045,958.77","626,121,448.72","910,026,565.44","231,546,514.62","509,202,803.17","791,742,347.22","1,057,438,659.87","273,993,991.60","604,432,854.21","949,861,662.19","1,355,612,526.60","202,463,483.84","771,465,596.42","1,167,059,755.40","1,661,699,391.15","519,211,246.04","1,197,049,832.28","1,798,710,955.20","2,375,061,417.57","613,206,265.18","1,291,369,342.91","1,924,752,603.19","2,692,092,639.68","495,160,540.81","1,101,201,561.55","1,650,510,831.39","2,285,260,756.68","531,751,268.98","1,210,988,290.07","1,834,503,284.20","2,525,448,314.09","684,357,061.46","1,520,708,450.81","2,278,485,008.43","3,124,717,900.71","778,327,390.13"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"973,208.57","2,394,647.41","3,847,404.89","5,754,780.07","1,332,444.42","2,912,279.37","4,084,763.87","5,580,069.82","1,065,305.02","3,011,895.02","4,672,063.77","6,649,452.73","1,883,349.64","4,141,368.82","6,639,308.10","9,479,695.68","2,747,478.41","4,803,086.42","7,655,653.74","11,576,311.59","2,013,198.02","7,347,988.14","10,505,833.16","14,632,468.50","5,459,603.91","11,671,519.69","17,253,506.48","21,865,570.38","8,471,468.38","14,826,077.14","21,218,922.87","29,796,832.26","5,716,764.52","12,757,517.81","18,611,876.24","26,783,927.55","6,730,606.94","15,135,904.03","22,286,849.80","41,938,978.63","11,700,723.64","22,384,771.63","31,878,915.86","48,198,180.76","12,362,855.99"
营业外收入,"306,050.00","395,838.00","467,532.00","3,377,552.79","1,195,925.00","2,279,093.12","2,307,703.43","6,326,119.68","18,874.56","935,667.30","1,123,161.60","4,925,429.32","432,350.02","2,291,885.94","3,210,542.19","28,060,659.25","5,585,371.41","6,146,402.06","7,143,969.07","15,809,650.04","517,313.50","6,732,577.01","8,280,416.81","11,472,610.85","1,469,598.45","7,174,770.64","17,489,990.85","25,038,497.98","6,180,236.01","15,757,376.48","32,580,374.53","46,414,510.77","6,765,177.46","23,742,571.00","26,724,999.90","40,676,553.93","996,997.85","10,352,895.02","16,151,040.30","25,937,952.53","8,479,473.06","12,411,646.45","16,731,340.29","17,820,455.51","2,757,051.57"
销售费用,"40,638,424.75","100,007,719.08","174,751,745.86","293,647,847.57","64,431,532.27","153,656,142.93","235,423,913.56","352,651,475.51","51,361,240.86","144,407,468.73","230,949,569.29","300,552,459.93","69,526,807.77","162,895,931.80","240,499,364.29","326,986,382.54","81,979,524.30","164,676,043.63","261,130,346.77","371,147,896.48","64,776,021.78","243,174,771.70","349,505,013.24","454,476,802.97","149,829,031.56","357,488,518.38","540,870,991.44","760,809,701.74","196,167,421.55","394,748,909.68","592,177,676.08","891,710,617.77","169,067,442.66","401,668,826.46","620,286,491.57","899,020,168.73","211,857,549.73","502,236,712.17","784,806,886.06","1,138,367,850.95","296,262,249.90","723,755,237.51","1,153,405,013.06","1,599,546,237.05","388,255,818.39"
减:营业外支出,"30,698.52","2,036,439.03","2,064,550.09","2,077,732.57","8,656.00","1,084,956.02","1,115,981.87","2,720,950.24","62,886.00","340,018.53","434,681.99","570,485.25","403,299.34","461,589.33","684,366.50","1,038,302.02","199,519.97","337,310.17","356,582.65","859,695.13","42,453.59","270,924.03","471,526.34","765,995.77","692,148.04","2,704,457.76","3,492,858.42","2,444,074.03","551,419.83","823,608.41","1,029,684.68","1,520,481.35","1,303,426.90","2,620,170.81","3,842,517.65","4,808,081.83","1,288,628.78","1,677,773.09","3,257,582.65","5,102,392.80","485,858.23","4,142,805.08","5,488,182.69","8,803,641.21","1,208,076.83"
管理费用,"15,449,637.73","31,749,052.94","49,055,085.19","55,818,707.56","20,274,985.32","44,852,058.76","68,395,854.82","87,763,378.70","24,971,025.39","44,551,530.49","64,141,124.47","87,572,121.82","24,894,300.23","46,782,518.04","71,966,241.68","117,490,665.57","35,373,525.99","72,210,470.49","107,219,506.02","155,807,872.09","26,521,234.37","83,209,926.01","132,377,210.35","181,253,498.01","63,466,113.99","137,115,173.72","211,474,140.69","297,383,689.40","78,211,619.04","152,565,061.60","231,749,830.01","315,067,302.15","61,456,193.14","141,160,401.90","209,629,236.98","297,284,384.82","69,904,885.72","164,499,354.03","245,939,824.99","328,955,365.27","76,215,224.69","167,714,140.27","264,739,046.58","377,780,467.08","92,713,554.88"
其中:非流动资产处置净损失,,,,,"8,480.50","26,101.36","26,918.41","247,416.53",,"127,229.77","127,229.77","81,253.29",,,,,,,,,,"149,859.88","183,165.29","477,511.35",,"356,377.24","611,806.00",,,,"10,204.89",,,,"1,890,611.32","2,093,383.21",,"364,725.93","684,051.12","932,375.44",,"2,732,172.57","2,914,423.75",,
