科目,2007-12-31,2008-12-31,2009-12-31,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"24,787,276.85","7,943,157.32","54,921,102.75","65,287,172.51","776,552,679.69","676,031,464.07","610,043,871.69","627,092,749.47","601,544,512.24","576,943,628.60","550,187,731.76","550,012,200.28","541,958,659.79","535,696,089.64","502,622,336.30","545,560,114.03","595,092,626.19","517,496,449.81","482,579,346.84","495,103,257.22","527,977,848.14","364,903,119.54","354,912,937.19","348,529,491.33","1,094,892,656.01","664,703,434.86","655,663,794.01","715,964,926.41","924,565,999.99","547,411,981.74","337,939,408.86","459,110,091.66","375,504,512.97","447,626,956.41","520,069,799.39"
短期借款,,,"15,000,000.00",,,,,,,,,,,,,,,,,,,,,,"204,000,000.00","90,000,000.00","115,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","270,000,000.00","270,000,000.00","590,000,000.00","929,000,000.00","1,158,000,000.00"
交易性金融资产,,"21,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"761,642.31","900,000.00","2,228,548.00","689,700.00","50,000.00","780,000.00","3,282,331.60","4,278,122.50","3,700,098.00","7,610,000.00","5,907,965.59","18,840,000.00","9,354,074.74","11,043,960.00","4,658,299.71","13,035,894.10","24,924,612.24","28,280,692.05","5,400,370.00","27,973,581.65","26,128,000.00","34,087,998.55","47,569,998.55","48,623,605.67","79,787,846.69","44,528,831.36","36,493,424.78","22,690,087.61","110,665,737.92","85,556,447.92","51,655,152.00","26,220,374.43","71,099,260.80","72,980,785.85","61,239,614.40"
应付票据,,,,"8,000,000.00","9,650,000.00","14,800,000.00","31,000,000.00","38,200,000.00","23,000,000.00","25,000,000.00","26,900,000.00","35,200,000.00","4,800,000.00","15,820,000.00","54,420,000.00","84,250,000.00","46,350,000.00","20,400,000.00","58,550,000.00","80,500,000.00","40,600,000.00","34,700,000.00","134,700,000.00","203,400,000.00","178,481,899.22","92,109,876.35","197,428,733.16","252,631,751.23","192,457,491.35","117,526,632.81","108,107,800.59","198,278,264.84","157,023,800.91","91,670,730.91","114,672,815.88"
应收账款,"11,946,331.51","18,278,980.87","23,770,083.14","72,651,096.86","44,264,462.37","29,416,180.49","43,957,989.28","148,014,063.52","113,887,902.82","88,506,525.58","101,060,256.36","223,048,927.59","183,041,446.38","105,933,538.17","99,532,768.86","220,681,578.74","160,982,051.94","120,316,617.35","117,506,297.06","319,110,235.02","252,768,039.25","172,244,268.12","193,558,906.21","410,111,724.72","814,336,764.05","760,556,926.35","782,622,673.42","1,058,564,857.42","1,118,509,944.25","1,002,044,555.46","1,086,644,205.49","1,557,902,984.74","1,469,559,597.58","1,467,356,596.99","1,793,524,264.93"
应付账款,"6,620,572.00","11,370,060.28","27,485,540.39","38,414,004.99","26,803,561.77","14,753,129.89","28,664,032.69","58,233,294.09","49,729,649.11","39,919,868.48","46,189,937.82","59,075,218.18","52,973,539.93","46,234,283.33","79,523,446.51","83,132,983.21","71,640,112.96","52,822,324.94","57,347,453.62","112,653,089.85","63,126,600.96","67,621,540.62","171,412,670.02","264,070,226.49","272,837,709.13","215,456,997.05","333,123,125.39","402,232,601.13","275,754,958.34","265,361,238.96","306,368,557.84","402,099,670.05","255,312,947.63","156,343,400.84","263,941,024.55"
预付款项,"985,377.77","5,469,772.21","5,161,547.06","4,881,145.30","6,482,366.12","68,574,209.52","33,878,515.86","16,637,198.75","40,703,048.85","44,486,422.16","31,934,842.86","46,985,046.09","31,359,004.34","63,416,503.18","46,513,991.37","37,834,885.91","18,955,080.57","37,047,073.76","38,551,415.26","19,584,343.04","24,634,268.51","213,161,354.80","41,921,877.63","45,767,396.46","60,367,035.66","61,989,789.84","81,237,304.60","69,666,890.77","71,043,664.63","95,679,607.73","191,099,670.74","265,262,664.06","265,896,363.81","394,666,780.29","279,776,844.04"
预收款项,"4,475,692.70","6,983,882.70","10,871,121.53","11,197,690.00","7,374,815.80","13,792,350.60","32,837,532.84","31,987,457.95","11,569,991.80","8,976,805.00","17,325,906.98","30,762,401.85","8,522,818.93","13,773,438.30","53,865,949.50","33,603,779.50","7,970,888.45","10,573,287.45","26,277,184.10","28,750,149.05","9,685,647.60","15,216,760.86","55,866,830.54","26,735,251.94","20,334,661.60","28,027,380.65","54,934,706.86","56,034,091.59","16,829,154.03","19,605,171.32","20,333,450.21","41,069,820.97","87,912,714.80","106,393,955.54","39,777,778.19"
