科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"427,484,938.66","702,415,362.21","280,631,639.27","369,254,354.63","364,475,936.88","283,974,950.35","289,317,864.00","251,941,956.30","370,361,233.94","328,662,267.91","526,737,079.25","258,894,232.50","278,849,834.76","360,279,265.66","296,022,021.78","334,194,916.15","313,369,052.28","241,697,502.93","326,117,032.86","334,047,197.01","310,051,919.94","234,439,820.14","250,715,634.83","300,892,457.17","299,750,016.60","238,144,513.77","240,743,062.39","289,428,607.22","213,585,931.53","212,946,608.64","497,183,216.47","577,487,479.75","563,965,709.12","492,354,803.50","401,586,207.86","438,947,914.31","451,829,101.41","521,782,237.21","453,973,005.02","525,522,753.94","466,399,947.50","463,117,253.92","493,907,602.87"
短期借款,"1,189,558,070.00","1,615,814,975.00","1,094,708,480.00","1,091,890,600.00","1,144,749,000.00","1,056,857,810.00","924,933,910.00","797,681,520.00","873,183,080.00","760,778,280.00","840,590,445.80","751,440,408.59","784,454,660.00","833,629,080.00","742,001,320.00","602,527,240.00","658,858,197.67","677,169,383.07","696,056,282.21","629,724,397.76","685,271,580.02","602,603,754.93","606,336,631.54","558,820,408.60","538,999,272.69","526,985,816.57","526,272,463.53","489,501,514.56","486,294,236.61","489,537,076.47","461,336,828.82","283,164,766.05","191,019,950.00","153,157,918.64","128,151,625.00","156,810,600.00","165,737,700.00","156,200,000.00","145,200,000.00","128,900,000.00","134,800,000.00","120,000,000.00","104,000,000.00"
交易性金融资产,"32,700,000.00","7,444,225.12","2,315,746.08","1,441,707.75","2,795,507.75","3,571,554.75","4,687,303.00","3,519,407.66","1,346,598.81","1,285,096.48","13,820,584.06","10,280,161.00","16,493,304.86","10,782,874.38","3,286,918.15","4,428,900.94","6,626,292.42","7,937,669.74","6,305,939.24","11,515,769.15","11,149,962.17","9,413,340.79","9,207,700.69","9,493,671.25","9,041,244.23","4,051,669.65","3,536,739.10","10,355,176.27","11,850,966.64","16,106,919.60","9,243,496.78","99,644,736.05",,"42,410.00","4,954,729.00","40,022,475.00",,"2,900.00","41,023,030.61",,"10,128,277.71","13,672,636.54","13,841,595.29"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"8,397,813.72","6,317,813.72","2,435,676.78","7,297,920.70","10,050,716.48","1,945,718.92","6,743,004.76","7,678,006.38","6,787,862.55","7,649,363.44","8,218,109.52","3,177,236.84","2,375,128.89","2,621,377.00","3,736,424.38","2,142,140.61","4,850,747.80","3,772,390.43","2,520,789.02","13,272,843.57","5,691,671.97","1,911,033.08","8,273,045.03","10,148,465.00","5,865,970.00","2,965,282.10","3,622,604.58","7,634,154.51","3,524,252.30","1,995,898.44","2,209,595.82","4,146,471.10","2,902,399.80","6,257,845.50","5,711,368.56","6,968,854.71","4,939,430.86","480,000.00","317,488.70","4,515,545.09","2,530,000.00","2,830,000.00","1,933,788.20"
应付票据,"50,414,360.50","22,341,067.00","17,620,580.00","8,535,580.00","8,392,570.10","14,587,070.10","12,599,900.00","8,217,253.00","3,378,000.00",,,,"1,000.00",,,,,"3,129,696.40","901,921.40",,,"3,708,311.70","6,000,000.00",,,,"1,800,000.00","800,000.00","1,000,000.00",,,,,,,,,,,,,,
应收账款,"577,527,803.20","450,544,874.88","481,666,800.79","363,065,243.15","344,197,136.85","358,154,836.91","446,286,486.53","261,675,638.30","244,326,983.91","231,392,091.10","329,292,429.49","306,312,151.62","253,235,961.15","284,895,452.38","339,576,411.11","247,223,468.81","215,219,431.92","269,272,027.30","362,985,910.04","256,888,624.09","215,278,008.31","302,167,690.29","334,676,329.45","285,323,660.94","248,639,925.19","293,267,695.55","349,743,569.45","308,429,314.13","278,699,158.78","290,521,858.32","323,214,197.85","227,859,491.83","221,000,347.77","243,791,725.91","296,934,056.82","222,728,724.41","222,070,173.84","238,752,305.96","279,121,430.34","207,755,772.34","199,312,971.72","208,257,598.51","215,935,812.00"
应付账款,"190,801,433.89","173,386,265.79","235,326,203.47","177,485,776.79","170,141,880.59","215,587,768.64","221,724,290.98","137,976,732.34","132,905,252.26","139,833,009.96","202,767,271.46","177,691,044.70","145,197,044.68","179,638,349.07","168,483,928.43","139,533,348.86","123,690,610.64","164,749,656.68","194,374,124.92","154,805,341.11","136,413,760.53","197,793,239.27","175,392,169.35","164,129,004.22","134,894,659.62","168,470,583.65","153,000,541.97","142,865,609.27","135,439,558.02","166,151,678.99","190,912,277.52","156,976,317.66","148,349,956.78","159,600,379.73","170,526,577.42","138,430,448.36","142,578,340.27","141,665,219.54","133,989,472.78","122,485,678.18","119,064,942.46","131,179,628.58","122,491,047.92"
预付款项,"166,721,189.22","139,137,893.84","127,330,673.00","21,429,778.93","36,605,124.48","24,739,973.06","29,211,982.06","20,099,707.70","13,978,755.15","14,421,996.52","16,534,022.67","15,991,567.16","20,401,643.94","16,513,400.76","16,754,181.52","30,749,379.94","24,698,797.58","25,262,384.96","20,379,374.28","22,485,615.49","14,037,119.57","23,840,350.73","21,484,350.70","31,355,942.09","26,693,480.44","32,063,734.79","27,633,626.76","23,007,913.91","24,911,497.30","27,178,492.06","22,344,170.57","12,073,178.99","17,344,728.11","20,089,389.16","19,378,674.24","11,662,012.80","19,899,800.84","13,712,527.52","10,340,283.70","16,499,408.77","14,473,020.56","16,745,869.24","19,873,503.87"
预收款项,"23,272,477.56","26,958,981.10","30,684,981.71","19,254,910.40","21,925,963.17","19,458,908.26","26,034,111.76","21,204,129.86","18,895,983.10","18,010,486.29","26,441,735.63","24,746,056.48","22,473,740.31","34,353,589.94","33,059,657.11","29,974,588.19","30,445,508.19","29,704,457.25","33,264,218.57","35,977,958.63","19,568,892.65","26,479,671.25","23,825,415.15","21,702,125.93","17,040,877.02","13,178,343.32","18,718,742.46","23,729,747.01","18,025,657.08","28,862,321.02","20,432,206.83","21,026,281.38","14,671,188.48","26,379,866.64","18,379,207.77","17,536,972.22","18,020,326.15","21,523,139.93","16,452,960.32","14,963,365.29","22,473,436.09","29,512,112.52","32,461,555.95"
