科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"3,853,555,163.61","4,239,984,326.10","4,152,135,553.93","3,769,102,393.23","3,971,263,745.19","3,215,105,510.34","2,498,791,106.40","2,451,272,357.23","3,740,600,800.25","4,956,008,609.37","5,070,132,383.57","4,591,707,566.05","4,838,433,532.99","5,372,563,790.78","4,884,296,598.04","4,031,582,337.54","3,829,060,639.03","4,416,105,224.65","3,737,271,682.93","3,540,250,569.18","2,605,010,824.00","2,256,344,920.27","2,412,479,069.66","4,010,196,453.48","2,857,256,254.42","2,868,383,681.28","2,851,597,526.07","4,219,264,815.41","3,297,306,842.31","4,600,610,881.20","4,216,156,542.80","4,012,885,169.27","3,886,776,532.59","4,133,124,014.72","4,120,076,321.46","3,824,422,545.14","2,737,052,883.99","3,427,533,122.70","2,683,567,295.76","3,384,681,627.38","3,701,809,271.68","2,431,097,866.50","2,226,359,271.53"
短期借款,"763,170,000.00","697,370,000.00","610,104,617.92","651,873,577.76","1,033,088,328.35","920,469,822.27","535,209,555.95","242,500,000.00","242,500,000.00","233,621,526.39","181,095,581.57","181,088,424.38","194,810,296.24","137,874,399.13","17,618,294.78","16,769,408.14","4,063,220.72","93,348,055.62","199,835,902.61",,"43,505,969.12","57,975,478.77","22,287,660.81","14,391,548.40","5,790,955.40","1,743,873.00","3,280,992.29","9,785,873.10","3,267,818.28","6,410,000.00","13,812,101.58","13,700,000.00","9,200,000.00","9,338,688.36","8,885,145.64","5,126,805.50","7,402,769.20","8,248,062.70","5,174,999.93","10,753,667.33",,,
交易性金融资产,"70,835,932.74","1,329,500.00","18,043,345.16","37,231,560.56","28,035,010.56","21,801,292.10","25,025,833.86","10,155,116.94","85,196,684.88","88,451,575.05","80,800,824.27","53,458.54","85,246,484.30","81,360,997.67","65,516,925.22","237,310.00","38,782,599.97","40,705,800.42","26,318,947.61",,"99,573,170.79","100,944,375.83","86,894,999.23",,"60,052,655.37","60,584,373.28","51,072,864.10","46,781,092.60","82,087,699.53","82,956,604.74","129,877,487.88","103,240,422.65","102,613,105.43","79,305,755.77","79,918,054.36",,"100,619,698.30","101,275,340.01","101,952,354.32",,,,
交易性金融负债,,,,,,"1,228,985.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"1,332,247,817.70","1,456,477,996.56","1,492,240,396.30","1,599,918,127.95","1,872,372,405.99","2,129,332,686.50","2,132,229,018.30","1,407,114,780.93","1,072,557,418.05","1,287,518,040.68","1,754,216,643.38","2,453,065,145.49","2,777,676,939.21","3,013,462,981.70","3,511,783,791.64","5,040,620,287.64","5,008,111,811.06","4,429,396,952.90","5,056,498,244.98","5,125,730,092.43","5,226,855,743.57","4,769,268,723.96","4,124,458,747.14","3,726,328,273.00","4,468,641,040.45","5,493,827,361.81","5,805,190,678.76","6,449,246,827.96","6,066,157,663.26","4,669,796,214.54","5,121,427,442.82","5,464,130,472.66","4,595,915,944.18","4,518,371,045.41","4,496,487,842.63","5,042,647,377.87","4,778,145,347.22","3,752,537,075.64","3,965,809,453.79","4,547,312,915.98","4,129,432,660.12","4,106,505,560.95","4,923,458,655.51"
应付票据,"2,014,016,853.14","2,495,969,394.07","2,548,776,580.76","2,151,164,419.16","2,114,047,155.59","2,151,335,737.62","2,543,354,838.35","2,164,533,336.11","1,993,416,303.14","2,952,764,539.81","3,320,522,830.88","3,178,703,411.56","3,579,173,127.23","4,053,313,425.47","4,322,593,174.63","4,577,631,907.39","4,544,820,270.73","4,630,169,523.26","5,068,624,983.18","4,716,595,133.37","3,876,862,810.43","4,278,549,996.36","4,687,608,543.57","4,019,477,286.73","3,532,500,025.39","3,904,567,961.10","4,711,027,266.75","4,701,882,112.49","4,052,896,079.76","4,305,829,996.94","4,631,547,451.99","4,183,651,762.05","3,814,338,990.54","4,178,467,673.24","4,742,757,875.40","4,974,242,861.35","4,770,280,305.57","4,670,275,840.28","4,168,692,603.64","4,713,668,964.88","4,635,050,611.16","4,807,545,807.60","5,418,150,225.99"
应收账款,"1,021,488,723.79","1,346,962,758.94","1,231,646,916.26","932,924,253.93","1,583,794,141.67","1,922,662,664.50","1,563,291,099.40","716,224,368.21","700,840,309.31","818,632,434.00","858,309,358.06","470,031,156.56","699,213,178.92","724,268,855.52","740,398,388.16","707,546,572.64","1,035,865,507.31","1,083,885,886.63","1,246,042,073.84","791,088,167.74","1,150,597,977.02","1,175,486,191.69","1,126,055,587.77","738,053,741.10","985,739,763.81","1,195,142,044.39","1,326,744,871.20","647,322,010.87","1,143,673,256.05","1,145,052,665.11","1,336,149,233.74","935,156,272.35","1,253,432,972.85","1,564,716,736.14","1,871,913,467.42","2,209,029,070.43","2,731,703,601.05","2,795,211,123.81","3,047,371,685.43","2,776,145,504.22","2,525,447,150.78","2,728,865,384.52","3,434,661,502.37"
应付账款,"2,387,951,714.68","2,573,789,854.51","2,816,463,388.73","2,742,023,535.87","3,186,696,758.60","3,687,766,510.34","3,214,255,086.56","2,202,874,215.28","2,496,576,797.04","2,964,977,835.28","3,579,699,444.25","3,507,077,901.94","4,204,219,916.34","4,733,661,783.76","5,069,243,840.09","4,686,439,558.16","5,543,205,492.05","5,504,921,143.67","4,954,191,262.70","4,232,770,044.59","5,314,852,609.76","4,921,184,148.21","4,166,510,485.10","3,728,561,809.31","4,260,206,269.85","4,963,734,161.01","4,339,828,019.76","4,314,553,697.49","4,892,047,233.49","4,536,019,712.63","4,144,275,612.32","3,824,971,152.69","4,139,821,243.04","4,361,250,640.81","3,236,079,357.59","3,743,176,836.54","3,704,562,427.98","3,857,877,726.91","3,760,400,947.10","4,923,264,095.64","4,718,831,412.26","5,375,012,282.21","5,496,972,647.01"
预付款项,"131,338,890.59","218,214,087.17","250,162,711.28","284,065,463.10","303,754,338.94","549,597,338.56","470,278,878.90","151,104,345.25","160,574,529.01","118,044,025.12","135,881,470.01","217,365,880.71","289,055,361.50","302,781,478.40","436,612,533.78","276,058,728.38","513,859,583.98","418,497,051.96","427,662,427.98","322,196,992.61","402,354,074.69","408,305,674.91","437,122,863.28","310,759,196.30","289,212,024.58","326,062,466.67","353,889,246.47","290,088,342.31","340,952,738.71","298,095,000.75","298,206,249.18","236,627,631.30","236,918,643.11","304,754,010.56","380,627,681.93","260,833,967.16","416,328,949.31","285,975,678.04","349,646,316.42","223,601,671.79","280,683,934.04","299,424,861.11","215,426,306.29"
预收款项,"104,707,437.64","162,136,254.21","203,773,331.06","378,776,459.53","263,632,223.68","226,136,622.62","149,301,237.88","377,368,273.50","475,734,976.53","344,891,048.39","317,385,860.26","551,844,346.01","492,146,077.95","577,028,688.46","452,359,555.87","745,241,323.99","691,480,562.54","493,283,765.50","729,957,039.15","847,022,452.59","719,462,079.88","545,696,376.73","530,377,231.32","820,163,925.48","885,907,913.26","440,355,849.97","530,745,474.44","542,861,003.47","456,085,455.59","412,985,668.48","436,967,861.70","561,762,916.24","523,620,418.95","581,177,141.15","744,126,009.54","562,569,299.15","470,178,715.69","423,777,778.55","597,339,846.92","593,225,282.62","584,584,179.34","626,153,124.30","773,741,061.65"
