科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
商誉,"1,642,854.64","1,642,854.64","1,642,854.64",,"1,642,854.64","1,642,854.64","1,642,854.64","1,642,854.64","1,642,854.64","1,642,854.64","1,642,854.64","1,642,854.64","1,642,854.64","1,642,854.64","1,642,854.64","1,642,854.64"
未分配利润,"149,942,468.57","267,599,916.84","410,593,869.95",,"461,988,840.80","512,556,901.65","550,867,854.32","609,722,505.12","639,478,194.18","709,120,068.16","740,142,968.54","785,434,566.34","785,458,749.03","879,973,903.29","933,475,852.82","993,341,642.66"
长期待摊费用,,,,,,,"1,488,333.33","4,641,699.33","3,255,899.00","2,636,099.00","2,016,299.00","3,875,699.00","3,255,899.00","2,636,099.00","2,016,299.00","1,506,499.00"
少数股东权益,"1,671,197.53","1,636,716.39","1,495,316.54",,"1,458,380.80","1,432,682.28","1,450,036.03","1,436,676.59","1,409,825.33","1,327,313.33","1,390,828.35","1,385,958.08","1,371,491.78","1,324,609.45","1,318,069.55","1,324,538.94"
递延所得税资产,"291,580.91","431,850.61","755,816.74",,"797,296.47","811,992.05","706,576.32","740,425.92","615,417.74","695,257.89","571,017.10","588,862.76","534,321.18","773,751.08","959,797.51","1,127,211.60"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,"2,337,000.00","864,000.00","1,559,160.00","1,010,160.00","960,530.00",,"14,362,730.00","30,119,998.00","35,138,943.68","28,373,346.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"167,510,007.06","176,459,178.27","167,548,786.51",,"165,463,053.34","164,390,125.01","287,674,705.40","312,163,595.01","366,662,648.89","378,763,720.33","560,912,877.52","568,292,870.26","612,963,655.63","659,191,231.71","731,191,500.20","770,960,732.41"
所有者权益(或股东权益)合计,"359,955,268.68","493,709,642.59","646,639,774.96","638,574,700.00","1,789,358,510.07","1,836,513,572.40","1,882,813,178.82","1,941,654,470.18","1,971,383,307.98","2,040,942,669.96","2,097,959,867.41","2,143,246,594.94","2,143,256,311.33","2,237,724,583.26","2,319,491,242.14","2,379,363,501.37"
资产总计,"395,130,362.13","541,040,013.35","718,347,837.61","688,767,900.00","1,825,089,892.82","1,878,261,460.57","1,944,810,335.19","2,005,304,004.48","2,034,418,359.37","2,102,454,581.76","2,216,587,575.58","2,227,538,639.75","2,239,638,350.75","2,332,577,540.61","2,453,403,315.15","2,537,116,357.33"
负债和所有者(或股东权益)合计,"395,130,362.13","541,040,013.35","718,347,837.61","688,767,900.00","1,825,089,892.82","1,878,261,460.57","1,944,810,335.19","2,005,304,004.48","2,034,418,359.37","2,102,454,581.76","2,216,587,575.58","2,227,538,639.75","2,239,638,350.75","2,332,577,540.61","2,453,403,315.15","2,537,116,357.33"
