科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"6,602,628,507.00","4,499,376,195.00","7,466,137,957.00","7,789,551,415.00","7,823,859,551.00","7,954,553,316.00","6,056,564,727.00","4,677,747,639.00","4,573,336,328.00","6,085,715,021.00","6,489,196,318.00","9,017,190,649.00","6,060,801,278.00","4,218,442,993.00","5,861,166,763.00","10,153,209,322.00","7,359,308,623.00","9,805,303,490.00","4,944,753,962.00","4,678,809,979.00","5,073,654,319.00","8,456,487,659.00","6,547,531,039.00","7,753,976,194.00","9,233,190,939.00","8,251,430,721.00","8,505,323,038.00","8,785,439,966.00","9,717,299,426.00","8,231,476,385.00","15,144,451,676.00","9,638,517,206.00","10,733,550,373.00","9,374,936,584.00","11,407,709,443.00","8,237,909,745.00","6,228,396,612.00","13,831,935,999.00","8,312,784,392.00","11,638,240,506.00","14,829,480,833.00","9,161,747,049.00","14,951,304,947.00","11,100,350,893.00","15,552,446,041.00","8,889,372,436.00","15,735,898,344.00","18,475,527,141.00","18,591,822,929.00"
短期借款,,,,,,,,,,,"3,500,000,000.00","3,100,000,000.00",,,"12,450,000,000.00","12,450,000,000.00","9,450,000,000.00","9,450,000,000.00","1,950,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,"1,000,000.00","1,000,000.00","4,300,000.00","4,700,000.00","11,050,000.00","7,223,000.00","5,350,000.00","11,200,000.00","7,664,296.00","17,201,920.00","15,468,325.00","2,815,005.00","11,097,357.00","13,874,000.00","15,145,410.00","26,399,790.00","39,300,300.00","32,516,000.00","26,243,726.00","389,549,703.00","414,536,669.00","1,748,344,294.00","2,154,522,861.00","1,906,895,393.00","1,428,986,763.00","1,678,542,586.00","1,425,377,256.00","589,814,728.00","416,217,765.00","447,945,357.00","750,022,876.00","315,334,657.00","98,601,590.00","618,145,214.00"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,400,000.00","54,600,000.00",,,"500,000,000.00","876,090,000.00","1,080,830,000.00",,"1,503,430,000.00",
应收账款,"57,909,374.00","66,031,759.00","104,511,076.00","918,487,345.00","772,955,733.00","1,507,024,072.00","701,352,638.00","656,208,338.00","1,557,168,629.00","1,621,060,517.00","2,138,005,617.00","2,530,041,043.00","2,912,709,211.00","1,256,618,567.00","2,613,440,904.00","2,023,840,830.00","3,161,153,497.00","2,121,679,796.00","2,421,140,491.00","1,021,196,084.00","2,373,865,301.00","1,898,369,847.00","1,874,426,063.00","2,041,066,447.00","3,906,882,777.00","1,919,471,215.00","2,183,370,257.00","2,080,795,737.00","4,234,097,421.00","2,452,681,300.00","2,148,037,046.00","2,316,828,381.00","5,210,755,133.00","2,581,542,274.00","2,825,155,672.00","2,710,223,049.00","2,117,328,938.00","4,155,552,126.00","4,917,731,232.00","4,509,622,064.00","6,056,238,676.00","5,815,805,168.00","6,329,555,160.00","5,344,344,049.00","6,329,829,504.00","6,302,553,449.00","6,026,815,209.00","6,253,279,312.00","7,313,467,757.00"
应付账款,"978,412,587.00","1,207,626,784.00","1,193,631,402.00","1,187,297,891.00","1,063,038,763.00","1,408,983,077.00","1,523,285,306.00","1,918,297,902.00","1,320,502,754.00","1,286,866,094.00","1,371,626,959.00","2,441,597,987.00","1,394,133,154.00","2,078,223,049.00","3,278,794,089.00","2,717,114,275.00","2,504,322,290.00","3,179,992,687.00","3,535,646,592.00","3,725,845,561.00","2,804,163,935.00","3,494,583,414.00","3,819,552,230.00","3,747,270,059.00","5,114,626,964.00","3,316,601,818.00","4,405,586,964.00","3,554,961,816.00","5,012,673,474.00","4,133,494,703.00","4,764,935,233.00","3,943,812,496.00","5,976,532,038.00","3,844,043,666.00","3,152,986,272.00","3,122,054,995.00","1,298,839,920.00","3,090,282,030.00","3,567,332,225.00","3,228,153,659.00","4,350,992,013.00","3,381,107,574.00","3,761,958,429.00","3,277,621,186.00","3,216,167,136.00","3,248,636,933.00",,"4,144,584,389.00",
预付款项,"26,112,117.00","11,488,306.00","9,413,417.00","1,731,484.00","50,607,467.00","66,566,221.00","39,003,912.00","1,563,540.00","202,209,907.00","48,886,883.00","58,500,505.00","24,194,640.00","31,944,303.00","32,253,434.00","40,895,893.00","114,669,146.00","130,982,463.00","201,519,447.00","211,411,486.00","78,854,766.00","106,868,993.00","98,217,083.00","112,143,473.00","111,798,003.00","120,361,483.00","205,380,087.00","370,816,823.00","250,517,752.00","223,302,757.00","218,560,077.00","240,453,068.00","190,457,980.00","98,657,466.00","265,490,775.00","158,407,554.00","110,592,429.00","72,737,747.00","112,512,439.00","137,307,892.00","118,983,495.00","412,089,927.00","70,821,029.00","153,959,110.00","172,507,089.00","180,765,396.00","79,752,397.00","936,143,299.00","157,771,955.00","181,668,090.00"
预收款项,"153,267,220.00","166,724,398.00","371,014,172.00","167,325,003.00","108,506,553.00","177,739,204.00","224,685,441.00","108,506,822.00","96,699,858.00","103,128,775.00","203,470,130.00","146,487,117.00","108,010,938.00","170,929,107.00","373,743,122.00","535,626,014.00","523,506,425.00","485,426,136.00","948,123,345.00","559,024,715.00","756,235,638.00","627,208,550.00","1,072,021,966.00","1,007,641,900.00","504,627,263.00","646,027,903.00","1,608,436,440.00","844,970,022.00","593,849,723.00","632,207,157.00","1,866,825,835.00","1,102,685,048.00","690,772,758.00","586,771,162.00","1,584,986,030.00","1,006,652,758.00","660,414,775.00","604,606,717.00","1,730,234,168.00","1,274,584,235.00","1,062,210,133.00","1,002,100,067.00","2,525,087,537.00","1,402,783,083.00","1,076,328,532.00","1,164,773,320.00","2,439,287,289.00","1,263,419,032.00","926,956,605.00"
