科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"951,633,523.74","2,236,285,993.75","3,403,251,696.08","4,818,102,542.91","1,627,008,175.34","3,633,389,132.87","5,243,906,775.79","6,581,846,560.85","1,560,042,979.78","3,310,735,678.95","5,090,694,468.11","6,956,229,711.85","2,955,098,585.01","6,886,260,322.78","10,223,929,711.30","13,399,072,125.01","4,822,591,587.06","9,166,817,916.14","12,057,317,919.57","14,702,048,927.30","2,823,362,492.70","5,797,271,903.39","8,076,477,466.36","10,484,746,986.25","2,575,724,642.86","5,777,394,929.21","8,175,414,758.88","10,135,371,014.82","2,602,333,180.32","4,541,845,064.58","6,029,257,954.08","7,269,453,451.46","1,202,812,225.82","2,288,135,079.16","3,069,777,800.76","3,770,740,548.52","1,229,488,900.41","2,382,335,239.47","3,270,190,648.25","4,404,461,082.31","1,616,734,221.23","3,482,347,331.72","4,907,297,861.24","6,350,799,795.13"
二、营业利润,"120,410,672.40","283,012,693.39","414,745,221.04","568,230,069.38","222,262,276.14","475,666,260.38","613,836,832.82","621,528,584.42","112,675,393.82","249,122,382.09","345,781,245.18","519,305,590.94","270,014,668.23","603,958,545.69","872,862,685.98","1,078,559,320.97","443,121,020.75","714,795,973.64","721,801,363.76","636,816,655.25","35,461,941.59","55,876,742.92","-36,797,300.52","-52,699,770.32","22,885,369.02","24,281,019.09","-61,036,865.04","-429,986,738.62","33,112,898.40","5,114,840.28","-26,805,841.69","-55,232,042.97","-94,707,579.47","-385,851,233.60","-581,485,747.63","-962,092,411.84","-35,505,204.78","-44,636,851.90","-156,736,449.78","-150,596,783.14","12,700,018.71","46,439,944.01","49,956,881.86","30,933,357.90"
减:营业成本,"772,281,316.34","1,847,123,150.88","2,792,364,105.23","3,934,881,674.30","1,324,638,491.17","2,956,770,459.91","4,248,085,015.40","5,400,600,166.81","1,342,722,549.95","2,813,786,193.62","4,370,576,182.12","5,935,205,967.38","2,544,238,443.80","5,945,382,760.64","8,822,584,472.69","11,565,254,570.57","4,118,520,917.34","7,847,355,376.02","10,346,251,525.37","12,626,486,772.82","2,451,341,062.55","5,020,628,840.21","7,000,033,054.09","9,022,931,944.16","2,217,763,015.32","5,033,526,033.56","7,068,134,261.23","8,934,432,622.73","2,260,931,272.15","3,911,750,013.89","5,164,816,453.43","6,193,913,380.86","1,063,927,799.28","2,146,407,958.07","2,906,905,900.49","3,588,153,646.67","1,038,259,774.08","2,012,270,852.89","2,773,522,772.38","3,634,758,628.59","1,374,879,723.63","2,927,963,258.74","4,087,528,689.08","5,295,185,604.91"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"2,495,429.59","7,398,020.96","10,809,355.56","14,855,067.16","5,488,429.09","9,384,398.78","12,088,462.06","14,852,751.68","5,588,368.62","10,629,996.61","16,548,573.43","18,335,405.38","8,632,986.57","19,992,104.06","25,374,230.95","28,044,582.33","17,080,649.55","26,059,192.97","32,990,841.27","38,109,576.40","12,490,808.08","25,466,556.09","32,576,548.97","52,270,261.72","11,827,714.65","22,813,849.51","29,107,850.19","30,361,697.58","7,805,812.38","14,998,551.33","20,494,864.08","23,544,652.42","6,148,566.24","9,565,893.50","13,611,211.29","15,948,808.76","10,620,073.25","15,071,662.94","18,262,339.98","48,506,397.32","18,884,356.07","38,702,760.23","52,066,829.67","59,489,780.79"
营业外收入,"42,038.40","47,218.40","768,072.26","1,711,974.14","494,202.90","8,421,252.55","9,580,247.99","18,077,532.03","512,401.09","2,141,658.72","9,215,464.64","24,938,551.02","5,703,306.46","15,206,020.96","28,218,382.03","41,532,588.11","20,192,825.02","31,389,508.29","36,744,671.65","59,025,883.85","24,122,482.77","45,035,214.69","49,417,828.45","117,472,087.43","6,326,779.99","15,588,556.42","26,930,689.75","54,476,401.30","13,822,069.17","44,522,288.39","58,928,214.06","74,218,314.15","11,399,102.93","16,405,289.36","20,288,224.88","44,088,281.78","43,932,579.64","51,079,389.86","63,366,014.01","213,816,105.16","6,892,509.58","12,192,719.92","28,519,098.27","22,416,906.43"
销售费用,"37,879,107.22","85,150,577.49","145,455,308.47","211,970,173.03","67,801,354.11","141,579,918.50","237,795,794.98","305,012,723.77","61,642,875.04","135,711,388.01","188,943,924.13","253,119,579.49","92,005,698.47","193,082,932.62","294,624,581.81","367,922,053.30","105,422,483.36","197,825,160.53","357,616,383.27","481,898,295.76","114,312,330.71","217,949,117.18","326,327,430.64","411,239,911.62","114,775,965.39","230,445,907.48","365,894,819.53","557,639,091.74","107,200,215.90","211,780,462.91","299,098,789.86","372,471,890.19","74,902,095.80","148,675,288.68","221,488,883.19","302,048,509.09","62,228,978.18","118,598,129.46","186,618,914.76","262,221,899.12","82,145,652.99","170,781,016.86","233,186,555.30","314,727,843.49"
减:营业外支出,"76,091.23","165,669.93","179,007.29","2,931,055.15","190,004.60","2,390,356.19","2,542,617.02","3,638,039.79","2,476,379.51","2,913,969.95","3,676,851.08","4,206,263.76","811,599.07","1,924,857.44","4,001,676.86","9,438,476.43","258,227.17","1,707,895.44","4,142,991.40","9,093,981.92","839,366.80","6,327,246.83","6,996,297.64","10,597,753.47","272,419.65","1,042,201.93","2,491,413.00","3,782,332.85","1,582,078.92","2,565,774.09","4,122,763.44","5,874,632.35","3,405,802.45","5,431,424.57","7,197,141.37","29,966,039.71","232,897.71","3,358,840.27","4,549,482.38","47,343,648.40","2,592,497.48","3,093,745.33","12,952,949.98","3,134,170.30"
管理费用,"46,676,192.05","96,385,039.20","149,537,828.61","219,483,356.03","59,496,599.49","134,379,081.41","216,088,742.81","283,362,416.59","69,973,515.88","150,533,631.21","237,124,774.57","343,579,302.30","89,425,642.98","190,764,268.36","303,285,853.21","452,146,204.27","127,007,937.43","252,725,722.36","398,999,033.36","590,026,483.59","149,185,082.75","314,586,268.10","489,674,494.50","702,748,446.32","172,099,763.17","337,654,552.34","510,116,326.34","766,259,654.76","163,871,105.51","317,291,340.12","458,715,528.41","571,114,521.24","124,260,311.30","275,518,489.47","396,671,460.81","566,979,729.17","127,789,685.94","244,650,070.14","390,266,472.28","527,929,958.20","129,501,277.99","256,910,464.90","394,339,647.98","488,028,397.29"
其中:非流动资产处置净损失,,,,,,,,,,,,,,,,"5,332,596.47",,,,"879,631.36",,,,"5,958,627.93",,"558,574.75","-175,443.87","2,352,993.03",,"1,945,093.36","-2,184,311.34","3,482,820.58",,"4,850,141.43","5,300,835.08","12,928,061.32",,"3,012,089.97","3,954,593.81","46,301,511.61","1,301,141.95","1,466,645.04","10,912,945.33",
