科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"325,258,713.00","667,216,836.39","561,782,918.15","356,938,268.00","588,581,625.77","825,869,135.07","450,600,709.57","1,030,674,070.45","1,880,560,751.57","2,656,654,169.43","804,686,614.77","1,441,760,737.09","2,295,549,976.31","3,198,722,007.77","831,566,751.28","1,737,365,585.82","2,669,890,811.78","4,150,126,662.14","1,454,321,859.73","3,012,166,384.08","4,566,483,428.85","7,011,117,080.33","1,960,217,002.95","4,064,729,304.82","6,406,396,231.53","9,605,890,550.33","2,566,502,822.84","4,809,385,230.04","7,362,515,535.57","12,392,361,638.20","5,120,542,399.98","9,125,079,399.95","13,650,956,069.98","20,924,766,586.48","7,431,740,216.44"
取得子公司及其他营业单位支付的现金净额,,"28,482,225.00",,,,,"158,408,237.70","244,859,087.86","980,065,293.18","762,213,100.16","45,000,000.00","45,000,000.00","260,826,147.73","179,032,567.72",,,,"29,986,915.57",,,,"54,353,021.27",,"2,500,000.00","10,326,765.25",,,,,"509,868,904.32",,,,"42,254,549.88",
收到的税费返还,,"4,846,727.33","14,179,861.17","9,225,990.53","21,339,328.35","29,228,824.14","7,580,206.80","29,778,996.68","73,489,573.43","97,421,077.50","24,394,014.50","38,908,780.80","68,646,892.27","104,943,805.81","47,636,366.15","82,456,982.56","138,412,065.87","207,376,414.72","106,034,167.34","191,272,253.13","289,467,023.54","383,363,263.00","150,688,713.37","279,199,344.75","380,085,983.24","506,220,691.84","132,984,369.28","313,606,451.16","505,219,144.31","682,080,495.24","335,676,270.61","580,945,123.13","815,560,976.71","1,149,310,747.20","609,496,657.01"
支付其他与投资活动有关的现金,,,,,,,,"5,000,000.00","10,000,000.00",,"387,431.67",,"18,477,683.80",,"40,000,000.00",,,,,,,"42,800.00",,"60,342.07","439,397.11","1,734,709.09","1,684,226.17","4,633,333.61","818,708.58","20,111.11","20,055.56","252,374.29","772,944.43",,"740,615.36"
收到其他与经营活动有关的现金,"25,907,585.50","10,030,341.63","14,701,400.97","1,642,353.64","4,192,744.53","7,115,371.16","2,906,824.30","95,882,790.08","10,826,206.55","72,984,124.90","12,009,358.66","70,252,491.32","63,639,669.97","71,196,142.70","27,748,434.01","79,965,042.82","94,681,168.48","159,940,805.65","9,449,627.40","32,620,603.86","60,818,165.98","212,985,690.04","70,938,958.82","104,165,207.91","154,443,402.53","199,961,924.38","63,686,111.68","107,089,748.88","249,246,684.00","305,019,515.99","44,119,367.77","86,228,111.11","451,710,645.53","345,917,936.06","369,404,916.64"
投资活动现金流出小计,"84,019,696.74","63,869,266.08","29,603,749.60","12,054,206.27","20,154,579.60","1,107,779,378.66","176,482,826.26","333,175,480.12","1,170,985,775.86","1,149,091,187.90","152,358,292.92","460,460,708.37","900,271,086.04","629,841,417.63","236,749,901.54","455,458,322.07","687,873,913.01","985,046,271.02","338,700,072.16","553,350,911.91","887,763,053.53","3,015,701,741.51","583,839,204.86","1,396,671,868.91","2,100,904,803.90","3,109,003,414.44","1,506,894,176.39","3,186,275,695.24","7,290,811,149.48","19,723,556,941.45","6,461,510,999.04","14,479,915,453.77","22,913,642,717.53","30,254,668,058.49","6,712,664,695.80"
经营活动现金流入小计,"351,166,298.50","682,093,905.35","590,664,180.29","367,806,612.17","614,113,698.65","862,213,330.37","461,087,740.67","1,156,335,857.21","1,964,876,531.55","2,827,059,371.83","841,089,987.93","1,550,922,009.21","2,427,836,538.55","3,374,861,956.28","906,951,551.44","1,899,787,611.20","2,902,984,046.13","4,517,443,882.51","1,569,805,654.47","3,236,059,241.07","4,916,768,618.37","7,607,466,033.37","2,181,844,675.14","4,448,093,857.48","6,940,925,617.30","10,312,073,166.55","2,763,173,303.80","5,230,081,430.08","8,116,981,363.88","13,379,461,649.43","5,500,338,038.36","9,792,252,634.19","14,918,227,692.22","22,419,995,269.74","8,410,641,790.09"
投资活动产生的现金流量净额,"-83,754,047.27","-53,405,236.39","-20,694,623.98","8,282,041.08","636,145.75","-1,087,280,027.31","-170,468,342.92","-323,324,150.40","-1,161,134,446.14","-41,611,223.04","-152,259,270.68","-422,014,941.55","-638,112,150.25","-510,867,534.89","-236,578,138.44","-449,548,380.95","-651,014,504.53","-764,341,326.39","-215,481,229.04","-505,655,184.71","-785,483,649.93","-1,769,415,418.16","-322,571,563.42","-755,537,464.28","-944,400,731.34","-1,231,487,785.82","-498,829,717.96","-766,284,823.24","-1,274,681,201.44","-3,801,248,840.71","-325,689,789.53","-641,472,383.35","-1,702,925,189.86","-2,596,001,639.23","-959,357,881.95"
购买商品、接受劳务支付的现金,"231,837,770.27","416,074,041.90","331,235,987.27","228,667,163.00","355,897,906.59","523,537,348.86","344,293,370.36","753,059,339.96","1,260,875,367.70","1,731,021,031.01","505,324,163.23","828,396,549.83","1,362,572,323.14","1,982,785,146.75","547,373,205.31","1,094,058,701.87","1,723,459,133.67","2,776,006,541.57","1,037,798,347.44","2,103,792,916.91","3,094,231,840.78","4,808,040,095.25","1,501,005,306.08","2,982,649,375.92","4,623,599,278.11","6,874,729,294.81","1,588,634,180.92","3,179,001,848.51","5,303,995,964.73","8,383,126,253.93","4,061,718,268.77","7,009,671,167.38","10,989,449,110.84","16,304,720,054.37","5,067,420,559.39"
吸收投资收到的现金,"76,754,046.14","17,645,931.08","40,000,000.00",,"1,205,875,200.00","1,205,875,200.00",,"32,423,829.90","228,297,455.32",,,,,"8,065,721.36","8,807,867.19","19,207,867.19","19,207,867.19","19,212,868.00","20,718,498.74","16,768,859.24","2,027,458,834.23","2,010,689,974.99",,,,"130,944,744.43",,"17,544,189.47","4,607,544,187.27","4,606,499,997.80",,"27,518,390.55","27,518,390.55","16,000,000.00","98,000,000.00"
支付给职工以及为职工支付的现金,"85,719,739.33","141,075,059.52","133,228,677.66","93,812,336.27","142,722,237.58","203,380,778.97","69,523,093.42","198,873,205.79","344,254,396.45","526,276,477.74","149,528,972.78","297,594,712.28","474,272,883.41","702,298,014.85","205,286,686.06","423,796,219.55","676,303,874.77","996,114,543.73","329,828,101.31","722,517,068.22","1,127,325,041.95","1,657,228,399.91","478,112,031.81","955,749,619.38","1,471,985,501.16","2,099,747,582.10","465,636,917.32","1,034,921,845.45","1,715,073,284.36","2,550,841,396.00","763,048,286.11","1,572,848,987.67","2,621,790,755.76","4,023,664,267.72","1,095,826,581.66"
取得借款收到的现金,"1,670,108.54","106,496,703.54","8,317,789.59",,,,,,"254,274,469.06","435,741,055.48","205,548,847.66","425,306,636.50","670,088,165.22","1,547,112,137.96","708,080,103.74","1,197,052,342.73","1,681,094,235.92","2,485,746,960.67","828,893,673.56","1,765,929,216.69","2,622,491,057.24","7,015,296,165.04","1,201,490,843.25","2,499,978,798.09","3,634,274,905.89","7,504,058,670.50","1,962,693,345.60","4,045,591,443.15","6,034,207,488.90","23,346,998,426.18","1,640,419,544.66","3,734,970,521.62","6,700,882,661.15","25,249,115,344.41","3,411,296,262.65"
支付的各项税费,"17,633,423.85","39,236,461.89","28,986,407.47","13,479,181.33","19,250,250.47","32,683,383.78","8,526,287.55","32,067,182.23","60,979,945.10","84,257,622.32","45,918,612.59","71,696,914.29","108,219,720.98","117,348,967.55","46,193,044.77","80,698,199.25","124,965,657.81","179,281,112.05","67,266,468.10","154,973,962.11","219,003,245.00","313,437,781.39","85,735,149.83","211,253,691.09","285,023,810.91","387,290,492.72","109,176,868.54","241,823,307.98","327,611,548.46","436,856,059.60","176,881,933.41","424,724,241.89","556,403,617.78","720,218,767.56","181,114,751.61"
收到其他与筹资活动有关的现金,,,,,,,,"25,165,540.38","32,957.40",,,,,,"16,343.05",,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"19,135,148.99","50,938,395.27","37,978,003.40","10,204,332.58","25,317,726.31","29,249,346.92","21,804,041.88","84,237,472.12","137,150,066.80","176,758,967.13","50,772,309.00","99,227,926.64","170,022,912.96","154,257,460.93","74,484,549.71","161,695,451.30","228,752,396.52","271,748,341.41","89,308,398.02","144,804,199.43","290,787,618.61","507,855,139.31","162,296,529.34","245,758,630.99","405,554,415.03","462,902,023.74","147,229,593.02","301,098,897.48","520,567,350.37","698,645,381.34","222,719,801.64","417,030,738.80","649,531,031.47","1,202,554,808.65","204,672,703.55"
筹资活动现金流入小计,"78,424,154.68","124,142,634.62","48,317,789.59",,"1,205,875,200.00","1,205,875,200.00",,"57,589,370.28","482,604,881.78","435,741,055.48","205,548,847.66","425,306,636.50","670,573,224.56","1,555,177,859.32","716,904,313.98","1,216,260,209.92","1,700,302,103.11","2,504,959,828.67","849,612,172.30","1,782,698,075.93","4,649,949,891.47","9,025,986,140.03","1,201,490,843.25","2,499,978,798.09","3,634,274,905.89","7,635,003,414.93","1,962,693,345.60","4,063,135,632.62","10,641,751,676.17","28,453,498,423.98","1,640,419,544.66","3,762,488,912.17","6,728,401,051.70","25,265,115,344.41","3,509,296,262.65"
经营活动现金流出小计,"354,326,082.44","647,323,958.58","531,429,075.80","346,163,013.18","543,188,120.95","788,850,858.53","444,146,793.21","1,068,237,200.10","1,803,259,776.05","2,518,314,098.20","751,544,057.60","1,296,916,103.04","2,115,087,840.49","2,956,689,590.08","873,337,485.85","1,760,248,571.97","2,753,481,062.77","4,223,150,538.76","1,524,201,314.87","3,126,088,146.67","4,731,347,746.34","7,286,561,415.86","2,227,149,017.06","4,395,411,317.38","6,786,163,005.21","9,824,669,393.37","2,310,677,559.80","4,756,845,899.42","7,867,248,147.92","12,069,469,090.87","5,224,368,289.93","9,424,275,135.74","14,817,174,515.85","22,251,157,898.30","6,549,034,596.21"
偿还债务支付的现金,,"86,496,703.54","28,317,789.59",,,,,"12,753,840.40","90,188,403.02","220,187,964.38","280,120,165.20","542,172,986.20","800,711,675.34","1,586,482,808.82","426,311,979.78","810,057,148.11","1,151,838,076.76","1,702,960,794.53","579,566,365.04","1,242,620,625.44","1,979,864,326.13","6,016,820,485.49","1,095,903,322.50","2,333,534,324.07","3,433,146,316.46","7,008,149,037.60","1,743,515,750.04","3,241,395,056.80","4,711,567,268.55","23,114,119,410.64","1,474,495,012.59","3,605,454,425.24","6,100,498,408.88","23,023,888,640.82","3,255,600,796.89"
经营活动产生的现金流量净额,"-3,159,783.94","34,769,946.77","59,235,104.49","21,643,598.99","70,925,577.70","73,362,471.84","16,940,947.46","88,098,657.11","161,616,755.50","308,745,273.63","89,545,930.33","254,005,906.17","312,748,698.06","418,172,366.20","33,614,065.59","139,539,039.23","149,502,983.36","294,293,343.75","45,604,339.60","109,971,094.40","185,420,872.03","320,904,617.51","-45,304,341.92","52,682,540.10","154,762,612.09","487,403,773.18","452,495,744.00","473,235,530.66","249,733,215.96","1,309,992,558.56","275,969,748.43","367,977,498.45","101,053,176.37","168,837,371.44","1,861,607,193.88"
分配股利、利润或偿还利息支付的现金,,"196,200.00","31,945.80",,,,"607,500.00","48,078,604.41","49,061,470.22","56,302,742.13","2,033,512.88","52,813,165.19","108,537,021.98","116,719,207.00","811,823.69","11,400,989.56","40,640,790.10","54,112,311.25","10,152,102.46","52,342,721.33","61,074,553.82","101,674,630.15","24,378,483.27","129,012,697.24","141,822,786.09","137,727,682.39","13,775,716.24","151,332,013.24","171,816,136.90","214,755,511.72","13,598,397.90","123,581,195.55","644,777,268.05","316,097,905.79","35,811,155.57"
收回投资收到的现金,,,,,,,"5,980,283.34","9,796,329.72","9,796,329.72","1,074,736,324.01","99,022.24","37,599,022.24","259,985,445.78","105,143,003.42",,"4,986,316.00","34,986,316.00","193,000,000.00","135,013,479.45","46,540,630.61","83,885,439.65","1,214,500,000.00","254,000,000.00","631,500,000.00","1,143,871,306.76","1,805,300,000.00","1,004,560,337.89","2,380,687,179.15","5,994,113,759.42","15,758,409,997.80","6,089,412,118.32","13,655,415,600.96","21,094,319,895.52","27,454,005,882.59","5,726,613,034.38"
支付其他与筹资活动有关的现金,"172,787.36",,,,"254,050.00","7,628,193.00",,,"32,121,299.78",,,,"18,392.41","8,095,131.53","905,702.02","22,670,555.33","1,540,380.17","1,546,820.65","685,282.54","792,940.58","666,341.38","694,332.80","166,386.11","519,020.46","7,385,220.46","11,418,142.78","2,466,095.40","6,661,835.42","14,046,066.15","32,089,982.66","935,025.23","1,184,055.84","44,147,946.93","49,810,565.20","26,587,650.98"
取得投资收益收到的现金,,,,,,,,,,,,,,,"160,746.80",,,"511,842.71","4,386,137.35",,,"11,950,094.66","3,600,377.80","8,213,050.68","9,845,430.06","11,212,419.85","1,359,857.23","10,508,196.62","17,152,090.49","25,416,489.63","18,864,016.91","136,026,798.08","77,128,291.49","109,247,542.50","18,509,795.04"
