科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"63,376,319.08","33,345,359.73","24,386,836.42","46,682,590.33","57,026,135.61","14,510,140.27","21,363,456.32","47,470,282.56","37,074,552.74","33,535,619.94","33,213,881.36","44,890,352.12","42,332,295.58","44,780,690.75","26,409,483.98","25,456,642.78","23,163,669.45","26,615,702.62","308,847,353.87","210,357,471.86","114,067,802.19","136,307,976.33","33,736,484.90","44,751,745.29","855,024.55","34,558,426.78","178,286,828.54","53,590,678.44","18,368,807.59","16,153,677.19","623,596,026.84","606,247,949.75","643,087,532.90","776,283,895.98","126,137,242.52","77,985,528.02","103,198,117.29","97,713,529.69","124,352,703.91","120,229,794.10","68,217,360.99","106,168,077.60","141,288,032.06","99,858,093.00","126,224,883.15","89,562,841.19","96,793,432.22","105,700,597.62","91,445,238.03"
短期借款,"125,240,000.00","92,784,030.54","106,990,000.00","115,600,000.00","93,597,010.33","77,050,000.00","84,870,000.00","83,977,793.67","84,800,000.00","73,900,000.00","82,570,908.02","80,166,952.61","80,166,952.61","77,966,952.61","75,966,952.61","68,579,112.91","68,579,112.91","68,579,112.91","68,579,112.91","68,579,112.91","68,579,112.91","68,579,112.91","68,579,112.91","68,579,112.91","67,579,112.91","66,579,112.91","365,579,112.91","300,000,000.00","365,000,000.00","465,000,000.00","417,000,000.00","417,000,000.00","517,000,000.00","366,000,000.00","66,000,000.00","65,000,000.00","114,500,000.00","114,500,000.00","144,500,000.00","184,500,000.00","344,500,000.00","844,500,000.00","944,500,000.00","1,344,500,000.00","1,344,500,000.00","1,728,500,000.00","1,335,088,571.43","960,000,000.00","560,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,"30,000,000.00","65,000,000.00",,"5,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"7,040,000.00","7,741,875.00","3,434,331.57","5,400,200.00","5,760,000.00","30,000.00","8,959,506.00","2,770,833.64","8,700,993.50","3,501,968.00","2,043,409.01","9,261,185.80","16,163,586.75","9,052,491.95","27,260,131.35","5,089,622.44","16,859,067.66","6,041,343.29","19,187,740.87","9,043,623.67","1,369,373.30","869,467.09","46,824.70","498,650.00","916,493.62","878,277.62","3,890,650.00","350,000.00","1,856,715.00","110,000.00","32,490,000.00",,"3,615,639.00","1,411,900.00","9,978,061.80","23,366,540.15","13,244,023.02","14,274,813.24","19,238,536.84","5,021,854.87","14,990,692.36","10,068,701.47","24,156,000.00","41,106,913.58","15,399,018.25","23,689,608.98","9,516,107.35","8,678,953.91","4,510,000.00"
应付票据,"110,000,000.00","40,000,000.00","21,000,000.00","40,000,000.00","53,000,000.00","13,000,000.00","20,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","24,000,000.00","34,000,000.00","20,000,000.00",,"10,000,000.00","15,000,000.00","5,000,000.00",,,,,,,,"3,880,000.00","44,239,000.00","14,900,000.00","4,000,000.00","592,000,000.00","682,976,353.50","698,536,353.50","700,830,400.00","184,830,400.00","154,770,400.00","277,398,900.00","282,728,900.00","307,798,900.00","294,468,900.00","142,830,400.00","176,630,400.00","206,680,400.00","169,809,000.00","157,830,000.00","185,680,400.00",,"228,600,400.00",
应收账款,"65,953,461.01","71,744,138.80","51,513,469.19","54,049,861.10","52,118,617.49","54,891,663.19","48,380,579.97","35,848,136.35","41,225,856.48","48,874,630.80","38,053,026.16","29,631,963.33","27,280,425.72","25,818,796.90","22,269,272.55","29,141,620.51","17,841,894.28","46,390,891.96","20,462,710.27","4,440,080.74","4,648,882.58","3,604,565.67","2,560,267.77","1,630,992.58","1,062,644.02","883,751.32","2,669,016.71","2,803,251.17","646,536.17","681,404.94","681,404.94","5,673,823.92","1,175,578.50","15,280,855.11","46,861,574.70","52,633,130.74","70,422,894.36","90,361,586.08","123,561,292.49","100,309,912.30","95,866,125.25","126,522,431.84","94,191,076.77","98,182,633.72","128,621,139.05","139,257,631.66","167,258,918.86","162,384,629.72","142,058,604.37"
应付账款,"169,903,052.27","173,427,702.57","161,420,367.49","170,121,594.37","121,511,101.14","134,171,180.50","149,444,754.42","145,140,939.91","133,001,136.29","136,354,203.78","135,250,604.25","124,315,366.84","119,132,173.03","115,821,057.13","108,909,269.80","110,751,163.16","107,898,858.41","107,826,875.45","83,561,831.37","76,965,859.65","69,304,406.20","65,928,444.29","63,106,001.50","62,405,022.59","58,507,678.25","56,977,230.20","54,054,645.14","54,124,305.50","52,500,422.56","52,933,189.76","50,966,858.16","387,677,928.18","392,974,790.27","394,111,272.23","405,224,540.87","572,053,443.16","443,944,708.92","589,698,646.37","620,666,371.93","603,247,713.94","420,783,966.61","497,669,258.83","439,967,661.59","392,204,887.40","187,767,305.36","215,525,574.49",,"252,003,409.48",
预付款项,"28,203,967.86","19,269,621.61","21,667,210.36","27,084,533.39","41,813,520.25","41,758,007.40","33,685,990.41","14,855,744.07","23,502,274.15","8,533,967.65","8,866,883.48","8,882,716.63","8,053,336.71","5,503,308.47","9,789,431.93","8,486,457.96","12,314,832.89","14,298,071.52","1,689,949.93","153,552.93","552,102.59","120,792.93","995,703.12","642,108.98","1,438,753.15","1,490,567.51","3,993,260.89","62,736,880.28","64,438,708.21","64,511,243.60","75,349,835.40","35,341,980.68","20,953,052.05","18,654,148.07","8,179,448.65","17,797,306.73","27,009,871.01","30,335,880.43","48,581,985.11","56,210,648.73","79,333,961.48","59,311,884.00","82,230,279.19","39,121,274.11","53,282,501.31","60,283,730.36","60,329,694.87","25,930,980.18","69,073,270.89"
预收款项,"13,105,550.61","14,847,699.31","21,711,481.37","21,916,899.30","36,738,978.78","30,457,997.18","27,915,056.44","12,205,999.84","25,964,851.04","47,851,626.55","37,620,547.36","38,512,450.92","54,810,936.20","43,910,760.54","45,348,902.21","47,984,915.12","35,805,526.91","53,676,292.16","32,422,796.43","8,168,889.15","5,971,150.93","5,954,443.12","6,454,443.12","3,213,854.79","3,213,854.79","3,413,854.79","3,173,612.99","2,511,788.21","2,511,788.21","2,511,788.21","2,511,788.21","2,561,788.21","6,393,916.97","7,217,437.47","8,963,689.52","13,015,706.98","33,674,783.32","84,062,472.09","44,960,586.60","23,405,229.40","47,143,489.27","62,239,067.51","83,365,329.53","27,083,052.92","17,349,183.58","22,000,134.64","20,345,153.04","18,959,114.22","25,748,846.15"
其他应收款,"13,725,022.36","13,519,896.52","25,992,506.02","26,952,176.94","12,593,154.15","13,331,837.59","16,069,673.92","18,123,465.09","24,346,146.12","25,972,175.56","23,001,186.25","9,885,897.08","11,761,944.21","10,370,190.00","10,826,232.38","5,720,009.86","820,295.20","2,299,019.60","902,268.66","2,881,560.02","3,182,351.66","2,549,487.14","24,257,315.37","12,599,533.88","21,145,523.89","41,242,325.35","2,812,511.53","2,787,860.79","4,610,923.21","3,419,654.77","9,010,244.97","3,064,262.05","2,964,380.21","3,051,678.80","3,129,486.67","2,204,106.86","17,614,536.13","16,667,096.31","25,842,391.71","18,192,037.50","32,048,175.52","25,551,980.79","33,288,275.25","3,920,826.06","3,773,206.94","732,429,150.47","607,791,729.15","604,808,659.69","515,893,782.28"
