科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"3,484,073.63","4,785,136.65","16,509,002.09","5,628,317.40","4,643,294.90","6,425,286.80","8,763,101.13","7,628,278.24","10,696,021.16","11,074,310.68","11,992,454.99","23,651,645.89","22,182,767.79","17,095,199.53","26,944,093.18","29,929,512.76","24,463,416.80","183,555,608.42","44,702,736.48","42,676,001.84","76,019,869.43","92,095,769.25","78,306,599.11","88,025,715.73","36,434,855.78","47,975,680.53","86,241,247.03","116,991,155.15","85,925,190.64","161,755,663.06","113,794,411.44","67,753,951.21","136,797,209.62","131,421,207.21","197,912,070.39","146,995,872.53","188,563,633.50","199,628,712.56"
应付职工薪酬,"152,081.62","264,983.48","267,640.55","267,640.55","365,792.26","365,792.26","486,043.88","626,447.50","802,082.03","1,146,783.62","1,349,097.16","1,924,636.01","1,690,599.56","1,834,880.59","2,080,020.11","2,138,963.57","9,492,987.24","2,436,622.60","2,945,684.62","3,631,561.45","16,468,100.81","3,632,101.33","3,404,352.06","4,518,119.96","13,250,537.47","3,749,143.38","4,026,965.22","5,088,218.91","41,334,782.87","30,774,665.75","32,367,456.91","31,422,219.26","82,025,051.00","20,467,778.07","43,988,016.08","56,482,697.96","104,112,262.02","28,692,055.70"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"2,673,355.70","8,220,473.82","7,286,193.34","7,747,712.53","9,049,392.21","8,113,578.82","14,288,048.22","10,140,418.60","16,134,474.93","4,907,856.76","11,125,139.11","7,016,585.41","10,837,594.80","6,787,748.71","6,915,473.67","7,282,699.36","18,248,069.82","19,130,369.95","25,318,002.71","10,874,665.73","30,181,582.14","19,299,600.24","4,079,093.73","10,927,406.41","42,961,714.93","27,189,340.60","22,681,751.48","43,788,639.27","83,724,083.33","65,695,572.81","79,631,456.80","76,367,974.95","149,691,688.38","149,721,449.94","94,821,054.39","89,292,215.44","124,241,342.16","41,744,784.27"
应收利息,,,,,"2,839,525.00","6,250,977.46","3,152,567.36","3,152,567.36","2,398,372.19","4,447,254.46","6,286,064.50","8,546,641.21","1,985,512.57","3,989,600.60","4,430,853.11","6,040,411.70","1,025,068.74","1,778,859.95","708,989.73",,,,,,,,,,,,,,"903,000.00","1,262,380.00","930,000.00","930,000.00","3,696,500.00","4,150,250.00"
应付利息,,,,,,,,,,,,,,,,,,,,"155,734.81","340,030.51","30,000.00","30,000.00","620,000.00","1,147,466.67","1,107,133.33","729,844.44","863,333.33","1,372,352.23","1,514,731.67","1,875,935.37","2,011,426.11","2,486,020.89","2,181,904.72","2,902,356.11","3,355,199.31","7,281,486.55","6,086,785.81"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"1,172,000.00",,,,,,,,,,,,,,,,,"83,447,806.39","21,700,742.89",,,,"4,172,917.29","2,372,917.29","2,373,176.01","2,373,176.01","25,585,060.61","2,303,321.24","12,113,452.52","12,113,452.52","17,980,098.19","17,089,189.09","10,189,189.09","8,388,189.09","9,456,138.73","8,892,099.86","5,077,354.12","5,077,354.12"
存货,"14,166,945.17","8,427,609.95","23,792,963.85","11,178,606.28","13,109,499.51","18,097,707.38","24,038,074.58","30,823,124.41","39,417,367.39","74,352,728.18","68,378,932.05","123,955,107.90","115,686,477.77","119,660,178.21","138,091,086.19","152,707,832.18","152,387,600.43","245,288,655.76","226,129,099.46","357,737,914.81","343,608,197.39","361,684,753.29","442,340,851.14","432,053,883.83","353,363,005.06","282,146,719.84","382,826,845.83","486,962,438.88","733,456,002.90","566,428,972.59","770,919,404.38","877,971,402.10","794,185,246.85","604,862,847.90","1,106,513,511.59","1,013,801,451.44","1,241,169,085.76","1,120,442,189.13"
其他应付款,"366,524.14","1,976,595.32","3,534.00","4,751,181.54","1,993,909.81","-42,203.01","1,508,709.81","2,132,709.81","4,727.40","683,580.00","1,367,160.00","2,921,222.10","259,114.89","251,549.28","312,092.74","287,330.93","2,396,038.66","7,359,788.56","11,875,609.75","13,900,700.14","15,735,643.19","17,429,972.43","25,941,657.85","66,423,080.39","33,666,596.25","31,736,913.69","35,086,760.63","39,313,004.19","42,558,532.76","30,771,446.26","75,097,334.31","107,915,641.39","504,364,564.79","62,297,747.91","324,627,514.90","453,537,856.08","498,932,738.73","690,829,179.47"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,"189,848.49","189,848.49","436,356.27",,"2,577,985.62","1,979,144.01","3,708,791.24","2,818,087.86","10,438,231.82","10,790,915.24","7,479,202.66","5,496,006.04",,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,"1,274,611.07","599,777.80","1,156,410.27","425,559.89","23,607,583.84","25,160,254.69","20,400,960.75","18,382,742.77","84,233,980.21","81,241,651.42","87,530,329.92","186,731,045.41","102,486,976.50","107,629,178.55"
其他流动资产,,,"300,000.00",,,,,,,,,"10,500.10","10,000,000.00",,,,,,,"66,780.00","962,827.46","618,424.01","292,716.02","1,845,483.04","3,922,572.81","2,577,494.82","7,509,469.53","15,474,273.69","187,664,403.13","198,797,621.33","93,281,368.11","146,214,795.31","598,307,035.21","560,107,280.48","477,684,280.84","520,246,105.78","426,223,804.33","428,717,220.09"
其他流动负债,"4,545,000.00",,"1,250,000.00","1,666,000.00","2,280,000.00","624,000.00",,,,,,,,"472,522.14","870,000.00","1,305,000.00",,"915,000.00","870,000.00","1,305,000.00",,,,,"83,510.15","85,534.74",,,"251,407.70",,,,,,,,"99,254,603.75","71,011,380.63"
流动资产合计,"90,279,020.98","157,999,009.06","218,500,036.53","1,034,692,560.30","1,019,900,678.65","1,028,393,346.09","1,007,657,865.81","1,052,780,348.56","1,061,357,268.51","1,042,361,673.64","1,001,185,527.01","1,078,573,136.89","1,010,208,791.94","1,004,358,569.36","1,014,357,502.77","1,043,349,765.59","1,085,552,686.62","1,451,973,229.59","1,346,129,938.28","1,507,532,870.69","1,727,118,741.44","1,679,750,276.58","1,868,685,322.35","2,098,759,300.36","2,161,555,485.56","2,117,056,343.21","2,340,268,620.00","2,827,983,498.47","4,578,546,864.13","4,312,008,207.43","5,346,249,624.04","6,208,755,005.48","8,020,030,580.56","6,022,703,092.83","6,830,548,208.91","7,777,653,539.48","8,770,056,228.48","9,265,967,715.27"
流动负债合计,"49,690,031.84","60,400,043.82","106,746,330.44","119,222,943.24","86,833,752.43","80,251,878.94","98,183,630.69","122,892,610.17","156,447,400.01","145,897,716.46","147,773,320.05","242,286,549.91","225,523,293.79","203,939,444.59","238,106,781.04","254,475,168.29","283,383,810.37","616,024,878.38","503,351,483.97","675,153,303.44","897,610,193.95","917,353,708.20","1,077,435,163.67","1,351,669,970.43","1,462,044,970.20","1,397,686,287.01","1,681,629,406.17","2,129,210,830.11","3,566,948,093.21","3,347,694,958.44","4,601,083,782.44","4,782,615,590.07","7,574,282,215.10","5,650,706,121.26","5,922,624,484.55","6,946,485,319.88","7,627,011,700.29","8,033,228,883.32"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,"31,500,000.00","31,500,000.00","31,500,000.00","43,000,000.00","43,000,000.00","43,000,000.00","143,000,000.00","152,000,000.00","154,071,400.00","152,000,000.00","124,071,400.00","124,071,400.00","124,071,400.00","124,071,400.00"
长期借款,,,,,,,,,,,,"20,000,000.00",,,,,,,,,,,,,,,,,"65,000,000.00","85,000,000.00","85,000,000.00","545,000,000.00","777,000,000.00","815,000,000.00","797,000,000.00","872,000,000.00","817,000,000.00","734,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,243,500.00","8,243,500.00","8,243,500.00"
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,"15,000,000.00","15,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"245,000,000.00",,,,,"174,832,149.33",
长期股权投资,"200,000.00","200,000.00",,,,,,,,,,,,,,,,,,"85,789,500.00","86,120,931.11","128,775,394.38","126,475,237.22","139,884,565.00","116,452,559.93","116,825,726.82","147,818,087.80","167,207,007.19","175,069,378.80","173,249,840.96","186,116,083.29","208,928,847.08","198,444,352.31","205,575,988.92","250,958,559.97","307,836,367.65","333,651,951.03","355,602,421.23"
专项应付款,,,,,,,,,,,,,,,,,,,,"80,000.00",,,,,,,,,,,,"4,620,000.00",,"25,654,000.00",,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,544,410.44","6,544,410.44","6,435,393.38","6,382,393.34","6,329,393.30","6,276,393.26","6,223,393.22","6,170,393.18","6,117,393.14","6,064,393.10"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"3,528,208.81","4,879,013.39","7,368,415.92","7,466,976.38","7,440,339.99","7,495,341.71","10,656,836.73","10,502,140.02","11,642,303.01","12,065,289.52","41,057,647.21","56,996,619.09","277,868,879.32","277,259,478.07","285,810,005.74","294,134,919.78","305,860,589.75","341,618,697.94","340,092,835.48","349,431,330.89","351,955,803.86","350,297,833.17","351,028,272.18","351,096,753.40","367,688,129.80","365,759,278.94","392,977,415.02","514,182,421.94","750,775,594.23","852,963,397.56","850,033,099.96","936,312,401.08","1,828,372,800.52","1,761,206,039.48","1,569,683,984.70","1,792,820,776.03","1,792,488,684.39","1,476,226,323.76"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,"569,116.54","597,572.37","982,951.28","1,011,407.11","48,963,106.41","48,934,650.58","48,906,194.76","48,877,738.93","118,924,749.15","118,878,447.17","110,005,510.95","81,012,093.22","110,609,411.86","112,356,574.68"
在建工程,,,,,"1,298,690.00","1,306,202.00","30,568,161.50","39,745,410.56","107,468,883.78","136,163,826.77","136,969,003.60","164,468,303.94","1,837,606.79","1,837,606.79","1,837,606.79","1,837,606.79",,,,"44,040.10","31,924,376.96","92,327,390.57","71,152,933.35","161,705,453.26","145,303,632.83","161,014,477.18","181,215,136.84","68,955,730.11","262,769,956.62","269,145,191.14","371,921,960.72","322,600,566.90","790,817,845.20","934,849,377.40","537,394,556.16","405,798,015.23","445,478,721.64","448,199,397.36"
其他非流动负债,,,"3,560,000.00","3,560,000.00",,"1,640,000.00","1,000,000.00","500,000.00",,,,"1,200,000.00","367,500.00","510,000.00","4,062,500.00","3,747,500.00","5,206,111.11","4,503,611.10","3,980,277.76","3,461,111.08","2,941,944.40","2,329,027.72","2,636,944.40","3,058,611.08",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,"3,560,000.00","3,560,000.00","2,280,000.00","1,640,000.00","1,000,000.00","500,000.00",,,,"21,200,000.00","367,500.00","510,000.00","4,062,500.00","3,747,500.00","5,206,111.11","4,503,611.10","3,980,277.76","3,541,111.08","2,941,944.40","2,329,027.72","2,636,944.40","3,058,611.08","1,469,116.54","1,497,572.37","982,951.28","1,911,407.11","159,878,106.41","178,999,136.00","175,438,784.84","888,361,084.48","1,208,595,394.77","1,171,634,384.66","1,083,336,491.32","1,155,930,739.84","1,351,756,748.46","1,095,041,544.34"
固定资产清理,,,,,,,,,,,,"2,494.00",,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"49,690,031.84","60,400,043.82","110,306,330.44","122,782,943.24","89,113,752.43","81,891,878.94","99,183,630.69","123,392,610.17","156,447,400.01","145,897,716.46","147,773,320.05","263,486,549.91","225,890,793.79","204,449,444.59","242,169,281.04","258,222,668.29","288,589,921.48","620,528,489.48","507,331,761.73","678,694,414.52","900,552,138.35","919,682,735.92","1,080,072,108.07","1,354,728,581.51","1,463,514,086.74","1,399,183,859.38","1,682,612,357.45","2,131,122,237.22","3,726,826,199.62","3,526,694,094.44","4,776,522,567.28","5,670,976,674.55","8,782,877,609.87","6,822,340,505.92","7,005,960,975.87","8,102,416,059.72","8,978,768,448.75","9,128,270,427.66"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"23,889,532.00","23,889,532.00","100,000,000.00","133,600,000.00","133,600,000.00","133,600,000.00","133,600,000.00","133,600,000.00","133,600,000.00","133,600,000.00","200,400,000.00","200,400,000.00","200,400,000.00","200,400,000.00","200,400,000.00","200,400,000.00","200,400,000.00","200,400,000.00","200,400,000.00","200,400,000.00","200,400,000.00","200,400,000.00","400,800,000.00","400,800,000.00","400,800,000.00","400,800,000.00","881,760,000.00","890,584,900.00","1,001,964,856.00","1,001,964,856.00","1,001,964,856.00","997,570,075.00","997,570,075.00","997,570,075.00","997,570,075.00","997,570,075.00","997,570,075.00","997,570,075.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"913,620.00","913,620.00","30,835,828.41","776,518,828.41","776,518,828.41","776,518,828.41","776,518,828.41","776,518,828.41","776,518,828.41","776,518,828.41","709,718,828.41","709,718,828.41","709,718,828.41","709,718,828.41","709,718,828.41","709,718,828.41","709,718,828.41","709,718,828.41","709,718,828.41","709,718,828.41","709,718,828.41","709,718,828.41","509,318,828.41","509,318,828.41","509,318,828.41","509,318,828.41","28,358,828.41","69,543,906.92","847,876,690.69","847,876,690.69","847,876,690.69","852,271,471.69","852,271,470.69","852,271,470.69","852,271,470.69","852,271,470.69","851,704,054.77","851,704,054.77"
无形资产,,,"50,958,228.83","50,703,012.32","50,447,795.81","50,267,365.63","50,109,263.08","50,417,600.13","50,348,295.02","50,074,987.06","49,747,832.95","59,454,436.24","55,884,696.77","55,509,804.47","55,114,820.96","55,197,877.82","54,955,813.06","75,551,768.19","75,052,921.68","74,585,186.28","76,870,172.38","76,626,680.89","76,318,730.60","75,877,125.18","161,081,394.19","160,250,389.85","160,235,695.95","160,429,250.64","251,537,614.05","251,605,421.80","250,185,097.16","250,221,908.91","244,635,948.59","244,188,308.84","243,381,465.58","262,928,275.58","252,669,691.30","255,567,129.32"
盈余公积,"5,543,076.62","14,712,900.56",,,"8,332,711.42","8,332,711.42","8,332,711.42","8,332,711.42","19,627,779.28","19,627,779.28","19,627,779.28","19,627,779.28","30,196,575.10","30,196,575.10","30,196,575.10","30,196,575.10","38,225,325.07","38,225,325.07","38,225,325.07","38,225,325.07","49,093,843.69","49,093,843.69","49,093,843.69","49,093,843.69","63,933,888.33","63,933,888.33","63,933,888.33","63,933,888.33","85,092,466.41","85,092,466.41","85,092,466.41","85,092,466.41","103,856,944.53","103,856,944.53","103,856,944.53","103,856,944.53","122,745,986.11","122,745,986.11"
开发支出,,,,,,,,,,,,"718,655.16",,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,"8,749,131.86","15,943,194.76","15,943,194.76","15,943,194.76","15,943,194.76","15,943,194.76","16,212,910.73","23,344,680.31","34,867,912.10","31,128,080.58","31,128,080.58","31,128,080.58","31,128,080.58","24,198,680.58","24,198,680.58","24,198,680.58","24,198,680.58","195,745,448.81","198,112,688.81","195,745,448.81","195,745,448.81","186,731,654.05","186,731,654.05","186,731,654.05","186,731,654.05","186,731,654.05","186,731,654.05"
未分配利润,"14,955,297.17","64,819,775.85","38,864,269.35","63,108,708.33","74,994,402.81","90,573,094.08","84,950,293.35","115,179,149.58","149,930,013.58","170,328,723.80","157,618,121.27","182,003,038.83","204,164,259.29","218,772,793.79","199,549,949.92","221,058,149.69","236,430,890.45","255,018,934.28","266,161,797.40","303,767,258.89","323,893,039.33","357,373,915.79","364,641,623.87","415,976,150.17","438,081,183.80","482,331,373.81","483,136,376.98","510,940,005.38","522,452,362.16","572,514,512.47","617,029,252.49","647,354,117.60","755,215,450.39","810,778,073.17","857,483,207.31","874,863,452.96","994,692,571.73","1,051,569,524.84"
长期待摊费用,"150,361.26","176,124.19","144,045.61","112,229.67","111,967.03","94,033.83","75,017.31","59,480.87",,,,,"482,123.23","483,824.66","536,785.33","698,138.63","866,759.56","801,863.91","618,344.26","514,824.61","947,403.95","803,406.15","751,040.79","706,688.25","474,589.08","1,083,494.74","837,289.96","5,803,022.19","11,120,601.51","12,999,734.47","22,386,516.05","22,177,779.50","8,547,836.39","6,144,730.91","7,446,256.10","9,818,499.05","14,362,453.95","22,555,586.94"
少数股东权益,,,,,,,,,,,,,,,,,,"72,526,588.56","75,553,575.21","134,921,925.80","137,250,617.01","138,142,194.26","137,285,832.89","144,706,134.34","152,911,661.45","157,289,782.39","176,802,987.47","199,918,728.57","214,099,902.63","216,872,689.38","197,014,404.57","220,934,383.15","242,746,064.45","232,563,391.72","234,169,827.58","223,911,845.40","325,001,695.15","340,873,474.51"
递延所得税资产,"833,966.58","1,481,725.59","3,035,701.31","3,035,701.31","3,360,223.59","3,360,223.59","3,518,319.44","3,518,319.44","5,307,270.96","5,307,270.96","6,178,038.24","6,273,419.25","8,145,163.78","8,145,163.78","8,434,718.12","8,434,718.12","10,185,921.66","10,259,695.44","12,152,567.81","12,962,088.02","16,061,588.50","16,061,588.50","17,128,962.32","17,057,212.32","21,910,884.25","21,910,884.26","24,408,360.40","26,245,888.26","97,112,170.16","105,628,643.42","127,756,218.18","145,401,865.80","254,457,997.16","263,792,523.33","263,643,737.85","243,968,254.77","271,553,208.83","280,753,828.51"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,428,433.23","8,090,666.68","4,354,638.07","3,192,479.03","39,608,926.66","38,503,404.06"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"4,712,536.65","6,736,863.17","61,506,391.67","61,317,919.68","62,659,016.42","62,523,166.76","94,927,598.06","104,242,951.02","174,766,752.77","203,611,374.31","233,952,522.00","296,663,059.54","360,161,664.65","359,179,072.53","367,677,131.70","376,246,455.90","387,812,278.79","444,444,936.21","451,261,349.54","558,194,882.00","595,008,357.34","696,020,374.24","673,983,257.04","777,455,877.99","868,609,870.66","897,542,932.37","978,190,666.55","1,040,022,000.91","1,823,675,174.62","1,943,249,328.60","2,183,579,817.55","2,269,771,211.42","3,716,837,660.75","3,798,855,682.87","3,223,889,645.70","3,381,579,614.57","3,504,977,584.99","3,232,519,038.33"
所有者权益(或股东权益)合计,"45,301,525.79","104,335,828.41","169,700,097.76","973,227,536.74","993,445,942.64","1,009,024,633.91","1,003,401,833.18","1,033,630,689.41","1,079,676,621.27","1,100,075,331.49","1,087,364,728.96","1,111,749,646.52","1,144,479,662.80","1,159,088,197.30","1,139,865,353.43","1,161,373,553.20","1,184,775,043.93","1,275,889,676.32","1,290,059,526.09","1,387,033,338.17","1,421,574,960.43","1,456,087,914.90","1,462,596,471.32","1,521,486,596.84","1,566,651,269.48","1,615,415,416.20","1,635,846,929.10","1,736,883,262.16","2,675,395,839.13","2,728,563,441.59","2,753,306,874.31","2,807,549,542.35","2,953,990,631.44","2,999,218,269.78","3,048,476,878.74","3,056,817,094.33","3,296,265,364.72","3,370,216,325.94"
资产总计,"94,991,557.63","164,735,872.23","280,006,428.20","1,096,010,479.98","1,082,559,695.07","1,090,916,512.85","1,102,585,463.87","1,157,023,299.58","1,236,124,021.28","1,245,973,047.95","1,235,138,049.01","1,375,236,196.43","1,370,370,456.59","1,363,537,641.89","1,382,034,634.47","1,419,596,221.49","1,473,364,965.41","1,896,418,165.80","1,797,391,287.82","2,065,727,752.69","2,322,127,098.78","2,375,770,650.82","2,542,668,579.39","2,876,215,178.35","3,030,165,356.22","3,014,599,275.58","3,318,459,286.55","3,868,005,499.38","6,402,222,038.75","6,255,257,536.03","7,529,829,441.59","8,478,526,216.90","11,736,868,241.31","9,821,558,775.70","10,054,437,854.61","11,159,233,154.05","12,275,033,813.47","12,498,486,753.60"
负债和所有者(或股东权益)合计,"94,991,557.63","164,735,872.23","280,006,428.20","1,096,010,479.98","1,082,559,695.07","1,090,916,512.85","1,102,585,463.87","1,157,023,299.58","1,236,124,021.28","1,245,973,047.95","1,235,138,049.01","1,375,236,196.43","1,370,370,456.59","1,363,537,641.89","1,382,034,634.47","1,419,596,221.49","1,473,364,965.41","1,896,418,165.80","1,797,391,287.82","2,065,727,752.69","2,322,127,098.78","2,375,770,650.82","2,542,668,579.39","2,876,215,178.35","3,030,165,356.22","3,014,599,275.58","3,318,459,286.55","3,868,005,499.38","6,402,222,038.75","6,255,257,536.03","7,529,829,441.59","8,478,526,216.90","11,736,868,241.31","9,821,558,775.70","10,054,437,854.61","11,159,233,154.05","12,275,033,813.47","12,498,486,753.60"
