科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"28,291.15","28,291.15","28,291.15","28,291.15","40,629.35","92,066.07","33,871.88","95,576,804.37","148,656,687.86","146,288,191.15","145,211,065.25","316,001,310.78","234,652,622.02","93,685,926.43","1,193,539,403.74","1,199,352,075.59","724,619,668.05","656,178,376.23","338,829,532.87","195,242,394.93","111,648,767.06","83,892,387.77","95,804,515.07","91,666,858.79","211,724,359.37","341,605,398.33","157,240,763.78","159,106,945.26","87,288,971.90","48,420,842.71","61,373,784.20","39,590,597.22","46,559,709.57","211,437,719.53","165,554,078.53","141,293,743.82","103,615,983.30","116,117,903.99","113,133,069.28","122,958,514.02","109,829,010.14","111,568,462.52","126,285,609.00","104,668,890.25","132,567,968.49"
短期借款,"102,553,466.14","102,553,466.14","102,553,466.14","36,108,466.14","36,108,466.14","35,408,466.14","35,408,466.14","133,708,466.14","268,708,466.14","268,008,466.14","268,008,466.14","203,308,466.14","113,308,466.14","62,608,466.14","80,009,566.14","53,309,566.14","53,309,566.14","50,759,692.34","46,601,692.34","45,421,692.34","78,691,692.34","76,225,692.34","59,641,692.34","95,941,692.34","95,941,692.34","95,941,692.34","5,941,692.34","108,172,235.29","106,755,052.38","100,000,000.00","101,667,922.93","1,077,151.99","521,674.02",,"2,102,649.67","1,450,791.03","9,900,518.43","300,254,336.90","300,000,000.00","300,000,000.00","351,942,432.08","440,766,718.51","422,058,531.45","407,626,947.78","402,449,014.97"
交易性金融资产,,,,,,,,,,,,,,"4,000,000.00","4,058,568.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,"130,000.00","130,000.00",,,,,,,,,,,,,,,,,,,,,,,,
应付票据,,,,,,,,"139,000,000.00","126,000,000.00","96,000,000.00","100,000,000.00","40,000,000.00",,,,,"22,650,000.00","25,650,000.00","4,350,000.00",,,,,,,,,"15,005,000.00","25,000,000.00","10,000,000.00",,,,,,,,,,,,,,,
应收账款,,,,,,,,"113,389,396.77","42,713,737.17","48,418,282.17","42,758,357.93","54,745,954.56","50,519,608.07","62,802,927.98","74,779,735.76","69,447,864.15","61,279,143.46","55,983,087.22","60,791,748.99","131,061,765.47","69,123,840.31","16,090,154.10","34,690,132.58","31,031,502.97","27,718,434.00","10,369,318.37","10,372,788.57","16,041,786.62","10,559,318.16","10,686,457.36","12,248,860.38","23,143,849.10","6,973,520.22","23,270,937.12","26,865,600.27","30,492,098.89","23,594,758.79","20,649,039.31","24,504,907.06","7,828,885.34","14,633,962.21","21,031,814.79","6,184,743.32","9,366,920.90","1,553,240.28"
应付账款,,,,,,,,"639,833,707.81","597,439,133.61","338,630,116.55","329,300,431.39","606,679,951.37","444,957,072.33","389,676,896.35","430,260,357.59","496,619,316.79","348,862,716.79","268,056,144.16","479,533,988.33","529,359,339.31","472,223,241.14","457,862,343.96","407,990,555.06","368,385,803.49","337,178,328.96","94,912,967.77","119,069,637.54","353,946,049.49","260,758,757.27","310,169,522.96","309,780,145.08","313,500,753.12","267,416,148.85","256,884,013.76","169,957,197.59","216,485,129.88","229,993,811.79","189,878,476.42","161,522,367.23","187,348,954.09","209,206,708.15","182,583,324.72","226,041,703.25","212,021,678.50","162,794,241.52"
预付款项,,,,,,,,"38,709,468.94","136,180,762.23","98,194,292.58","82,575,209.01","53,666,008.95","58,128,361.64","676,585,964.09","776,097,878.64","640,111,724.97","1,235,873,232.52","1,391,921,874.52","1,384,650,384.55","1,280,584,347.40","106,148,427.50","147,431,735.40","192,703,822.55","64,488,212.63","61,323,370.99","41,558,653.60","15,627,892.72","15,588,271.83","21,847,062.28","18,031,392.61","39,236,125.33","11,342,503.23","123,080,795.08","73,872,174.81","38,270,650.70","64,768,505.01","103,859,081.28","101,106,309.88","129,535,739.53","58,737,519.99","88,151,232.90","55,202,124.95","55,216,419.29","54,518,086.91","47,226,311.73"
预收款项,,,,,,,,"756,886,005.67","744,008,662.17","885,746,401.80","619,808,756.12","728,444,305.69","903,915,684.39","1,108,945,688.12","1,453,405,775.24","1,675,751,160.27","1,921,577,092.47","1,982,824,600.04","1,891,114,361.41","1,883,885,476.17","1,654,316,373.62","1,618,579,494.27","1,576,219,676.01","1,686,484,832.36","1,319,408,347.78","946,549,940.73","786,677,235.53","807,478,117.63","890,244,743.53","910,353,748.53","987,251,508.27","1,042,480,976.64","1,172,416,156.54","1,199,028,082.64","1,356,084,961.64","554,832,660.10","493,927,399.00","502,409,011.00","542,572,404.50","446,541,158.60","477,930,759.60","414,447,745.25","271,439,405.16","196,727,362.87","202,431,763.94"
其他应收款,"112,743.08","429,623.05","5,030,843.05","1,893,574.72","627,725.05","102,494.82","71,704.56","123,134,484.49","120,287,101.92","184,400,230.79","193,944,344.52","84,749,850.18","82,756,814.53","89,717,966.52","137,467,201.86","72,112,038.62","113,540,764.55","108,191,532.15","90,986,670.15","65,110,784.87","1,087,379,071.15","964,847,619.16","970,440,535.15","1,223,704,695.17","869,126,005.54","1,051,481,370.83","1,088,569,667.55","1,034,202,011.77","1,029,491,062.53","945,419,015.06","873,797,899.19","709,744,844.01","658,579,051.68","1,117,255,142.65","1,094,103,839.62","1,073,847,919.87","1,086,075,022.61","1,227,330,830.92","1,244,114,849.78","1,093,530,535.56","1,072,763,640.69","1,050,362,729.90","967,656,422.02","776,667,317.70","770,030,216.40"
应付职工薪酬,"68,541.62","68,221.62","68,221.62","76,029.52","75,258.92","74,220.42","72,943.62","4,599,801.98","4,517,509.43","4,522,060.08","4,489,354.48","4,966,929.15","4,885,635.97","4,551,121.26","4,394,043.35","4,307,834.43","4,105,387.19","5,486,476.09","4,895,252.67","4,627,257.66","4,530,666.44","4,733,479.73","4,063,013.95","4,567,502.00","4,476,377.60","3,302,906.17","3,340,509.00","12,043,747.19","19,701,940.02","11,087,364.11","21,768,361.46","14,465,124.82","14,065,922.57","13,600,063.08","14,561,486.87","13,567,670.06","15,268,274.11","13,876,840.39","14,056,578.06","15,619,626.93","16,577,008.60","14,548,166.45","15,880,227.31","15,967,986.54","17,723,589.58"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,573,153.74","1,576,860.01","1,587,923.59","1,599,131.54","1,722,186.91","97,351.46","101,688.68","200,592,468.97","214,498,347.84","227,585,283.41","192,915,263.18","241,563,982.18","253,876,495.12","275,039,005.33","301,901,859.51","302,356,632.75","269,663,646.09","197,510,985.39","205,857,197.77","227,019,825.64","194,748,642.05","129,026,741.42","140,533,854.18","107,104,218.36","109,126,612.43","5,533,714.45","3,092,218.76","4,594,506.95","4,144,799.52","2,916,040.37","5,919,816.12","10,030,649.54","2,778,410.98","11,369,348.08","10,700,867.69","17,592,767.58","19,260,944.40","6,061,882.05","6,154,128.84","16,849,840.87","13,806,190.45","2,695,542.56","2,289,178.50","4,389,733.01","742,778.74"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
