科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"13,764,833.55","5,332,113.95","5,137,288.33","11,028,687.14","14,940,917.93","9,429,991.87","17,733,404.15","19,097,705.00","30,155,733.78","34,158,229.26","42,533,552.29","70,547,443.36","89,639,295.39","91,483,024.59","114,279,318.40","94,422,367.47","113,136,964.82","106,111,805.08","162,094,706.41","261,380,578.39","296,021,171.48","365,338,924.06","290,563,319.11","323,140,566.35","297,447,280.01","316,690,506.08","276,109,933.88","341,276,422.62","261,680,450.16","291,647,014.35","274,956,771.12","353,950,224.95","179,758,849.74","228,985,884.18","374,382,913.28","333,533,921.26","686,424,101.44","569,872,357.52"
应付职工薪酬,"2,641,826.15","4,681,647.70","1,730,850.39","2,385,780.26","6,727,482.74","7,697,712.70","7,846,046.66","8,040,299.87","15,916,697.85","7,136,066.97","7,833,970.74","8,274,367.83","24,764,888.48","14,453,277.46","16,601,135.63","18,765,562.62","42,879,964.44","18,016,165.76","23,375,738.14","15,807,760.63","61,254,726.37","25,096,770.84","44,657,641.51","46,644,369.92","82,230,545.99","43,842,207.61","54,815,059.73","79,443,283.12","99,337,546.80","68,983,925.11","79,251,062.03","94,466,972.65","108,267,286.98","65,775,615.28","86,502,094.09","97,752,546.31","131,226,465.39","68,046,185.18"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"42,446,231.57","38,020,381.04","21,055,920.92","-353,647.91","10,841,319.67","-11,491,890.09","-10,714,191.79","-26,703,596.60","-4,560,407.51","-16,203,055.77","-7,884,455.29","-19,540,796.55","-160,622,561.08","-239,842,642.60","-274,660,131.30","-313,238,616.77","93,839,488.64","74,270,863.17","13,854,604.07","22,318,770.26","198,103,902.51","45,339,858.86","28,264,602.51","16,189,695.59","156,249,046.38","60,305,060.33","60,341,809.45","42,965,702.72","414,359,351.62","95,845,525.59","51,469,674.66","52,949,415.00","154,816,381.77","39,892,705.50","111,814,722.34","49,717,509.68","320,174,955.46","126,070,519.96"
应收利息,,,,,,,,,,,,,,,,,"371,724.39",,"2,165,815.11","3,756,533.55","499,495.57","892,208.76","498,053.87","629,701.64","7,393,286.00","7,406,410.32","7,346,058.59","10,827,108.02","5,455,685.07","4,859,305.75","6,169,287.70","4,844,883.03","7,602,507.26","9,248,053.50","7,959,626.82","11,928,238.24","16,725,486.42","8,481,566.95"
应付利息,"655,831.39","919,073.05","690,580.82","1,623,903.12","384,701.49","353,898.03","548,243.43","712,946.10","854,776.16","881,733.12","691,630.76","-1,621,454.54","66,107,803.06","74,624,474.83","62,291,930.57","52,630,399.23","48,458,999.99","43,705,291.77","10,564,241.65","28,824,396.29","21,518,882.42","56,768,065.94","43,144,561.24","54,354,823.59","24,955,880.88","27,746,471.61","53,936,199.13","17,421,260.05","29,527,886.34","71,911,425.59","94,328,089.28","131,513,584.38","90,466,339.29","150,493,685.32","163,301,022.39","174,603,895.13","96,623,703.05","55,641,169.69"
应收股利,,,,,,,,,,,,,,,,,,,,,"5,705,475.44","5,705,475.44",,,"7,352,424.37","7,352,424.37",,,"8,183,590.20",,,,"9,000,000.00",,"9,145,988.07",,,
应付股利,"1,116,681.83",,,,,"20,262,121.71",,"462,121.71","462,121.71","24,492,121.71","462,121.71","462,121.71","462,121.71","462,121.71","2,686,247.38","462,121.71","462,121.71","462,121.71","462,121.71","26,695,295.71","69,197,780.41","67,886,121.71","462,121.71","462,121.71","462,121.71","462,121.71","462,121.71",,,,,"2,165,507.67","1,385,150.00","228,900.00","228,900.00","407,788.50","407,788.50","407,788.50"
存货,"223,657,647.35","186,081,272.88","220,405,118.11","366,449,403.28","339,218,537.80","487,649,289.30","510,194,833.44","562,217,196.59","531,498,190.73","593,643,087.08","648,400,205.93","646,440,773.37","804,857,249.34","964,421,032.52","1,419,098,875.40","1,374,110,477.29","2,294,396,168.39","1,987,600,651.36","1,892,420,752.04","2,162,444,590.97","2,910,444,300.56","3,207,634,997.77","3,021,937,986.90","3,660,192,883.31","2,589,211,445.63","2,334,132,830.05","3,092,896,474.36","4,139,253,310.54","3,286,745,390.58","3,466,144,068.00","4,082,935,207.33","6,070,867,496.51","6,430,878,308.52","5,977,134,399.98","6,107,974,643.32","7,164,223,839.42","5,638,526,399.68","6,332,705,280.07"
其他应付款,"4,930,795.66","2,138,047.66","4,781,408.54","9,810,262.11","6,109,318.41","56,581,890.94","17,471,585.10","18,302,106.13","18,525,126.53","18,212,792.29","18,933,188.47","20,060,922.36","647,640,355.40","563,765,460.36","46,319,940.70","50,045,725.87","254,176,466.69","175,070,895.13","828,418,489.16","674,354,315.60","365,019,506.28","105,248,470.59","344,968,256.03","648,124,380.93","316,297,116.66","222,383,512.74","323,175,411.94","365,979,693.84","481,476,552.76","383,705,716.40","473,691,072.98","591,281,091.73","482,265,981.98","402,462,308.35","491,273,666.53","349,307,915.74","1,303,398,126.32","1,224,985,681.60"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,000,000.00","25,000,000.00",,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,"200,000,000.00",,,,,,,,,,,,"695,162,732.71","666,800,109.56","490,550,109.56","1,370,719,782.74","1,767,026,327.30","1,596,750,836.88","827,735,936.13","708,813,967.08","1,604,616,503.78","1,576,981,222.57"
其他流动资产,,,,,,,,,,,,,,,,,"329,844,563.34","259,511,577.50","221,947,958.09","317,001,210.25","244,097,819.27","276,096,580.96","214,362,930.10","262,768,873.91","254,438,430.31","196,197,502.96","188,602,886.74","330,147,030.42","185,656,686.34","167,103,038.18","253,738,533.80","361,678,375.09","433,755,447.77","448,622,413.70","478,865,967.44","524,233,793.82","534,668,636.90","583,166,609.49"
其他流动负债,,,,,,,,,,,,,"400,000,000.00","400,000,000.00","800,000,000.00","800,000,000.00","400,000,000.00","400,000,000.00",,,"619,520,788.85","619,520,788.85","625,336,578.40","1,424,884,725.29","842,048,408.37","843,055,597.22","842,379,278.66","846,036,029.77","1,466,280,551.65","1,473,302,504.97","1,469,505,738.55","1,481,154,912.70","932,817,231.33","944,747,710.48","750,735,809.95","458,318,270.24","528,742,594.02","141,299,886.31"
流动资产合计,"801,717,560.70","821,878,037.46","1,033,700,074.28","1,277,404,625.71","2,131,504,190.32","2,124,296,254.44","2,182,174,043.15","2,247,260,964.83","2,444,658,894.26","2,468,893,706.65","2,844,144,250.85","3,208,014,944.00","4,505,800,754.34","5,742,656,358.59","6,777,818,120.61","6,644,114,043.43","8,358,334,230.96","8,939,120,190.85","8,902,841,367.18","8,948,871,390.89","11,216,746,449.18","11,870,510,863.77","12,001,268,392.87","13,366,884,361.99","12,763,127,177.94","11,234,075,258.74","11,823,076,465.95","13,330,832,518.03","16,294,475,249.93","15,559,074,874.89","17,338,181,341.13","20,518,536,224.09","19,242,792,129.93","18,697,053,930.27","20,893,454,599.02","21,900,845,140.81","26,221,280,488.40","22,879,116,082.20"
流动负债合计,"652,783,103.75","631,759,375.04","853,632,324.89","1,088,901,268.73","463,818,075.18","554,101,264.38","639,238,231.02","694,333,909.05","910,723,133.82","986,674,719.25","1,365,368,087.58","1,995,300,544.66","4,127,718,993.21","5,508,153,707.91","5,779,107,104.03","6,277,237,174.76","7,317,885,159.00","7,926,795,394.38","8,045,829,970.76","8,190,630,684.02","10,093,791,112.43","9,705,802,748.91","9,263,132,746.53","10,372,941,559.42","8,040,662,398.86","6,774,867,617.29","7,764,243,545.23","8,555,504,169.23","12,295,730,358.83","11,345,481,173.64","13,516,679,068.15","16,397,550,292.35","15,233,304,289.70","14,755,441,877.58","15,481,675,255.64","15,320,335,971.23","17,446,857,462.71","14,951,527,030.93"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,"241,741,774.05","127,763,940.67","142,791,231.58","148,229,360.78","201,717,389.54","339,914,302.62","394,102,826.08","328,814,113.65","288,574,566.30","297,628,692.32","239,607,696.92","248,337,204.44","299,407,535.11","302,607,499.06","313,569,217.69","314,313,561.43","105,770,233.10","398,524,596.85"
长期借款,,,,,,"500,000.00",,"500,000.00",,,,,"680,000,000.00","680,000,000.00","890,000,000.00","1,159,000,000.00","911,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,240,908,689.33","2,039,794,000.00","2,093,153,551.73","2,203,153,551.73","2,140,632,000.00","2,733,781,482.30","1,481,414,158.78","1,266,832,158.78","1,250,543,348.49","1,430,180,363.62","1,460,340,929.72","1,894,237,254.71","2,038,310,041.14","2,339,901,263.55","2,428,766,000.00","1,890,841,566.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,"800,000,000.00","800,000,000.00","821,133,333.32","834,933,333.31","796,930,234.26","811,036,900.92","822,951,481.75","835,248,458.00","796,728,249.78","806,795,954.44","824,555,099.10","841,529,145.13","802,314,382.40","810,711,950.39","1,276,840,021.63","1,282,501,142.27","1,266,170,214.08","775,286,656.39","1,195,857,182.70","1,182,300,355.65","1,203,180,859.76","1,006,866,429.58","1,100,440,412.81","1,128,140,504.37"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,"202,194,417.53","60,147,746.40","60,147,746.40","60,147,746.40","60,147,746.40","25,000,000.00","25,000,000.00","25,000,000.00","78,303,017.14","56,581,600.00","56,581,600.00","8,781,600.00","158,781,600.00","8,781,600.00","8,781,600.00"
长期应付款,,,,,,,,,,,,,,,,,,"19,815,335.91",,,"14,476,053.22","14,399,734.73","15,693,588.69","192,127,037.24","890,734,538.87","650,201,559.16","779,814,422.60","1,070,815,772.73","488,062,642.74","845,807,233.51","851,480,545.24","1,781,272,324.55","1,005,877,618.28","740,022,646.73","1,708,852,720.41","3,063,419,770.54","1,451,244,086.26","1,389,442,089.34"
长期股权投资,"51,430,832.82","60,483,478.12","62,888,372.93","70,868,309.60","76,785,216.41","84,301,380.41","89,114,545.07","90,222,746.78","93,851,449.55","100,742,004.42","108,059,485.50","347,771,591.44","112,325,963.15","112,762,137.86","117,226,772.08","163,053,906.44","182,944,350.24","186,330,331.73","195,443,775.63","210,543,973.04","217,783,445.21","235,509,897.66","219,116,774.34",,"214,704,858.02","226,141,614.23","259,582,988.55","255,813,902.61","237,588,562.05","241,179,561.84","251,425,941.64","256,664,171.61","192,591,123.36","198,356,306.12","193,274,084.76","199,879,507.40","204,759,889.55","210,390,747.42"
专项应付款,,,,,,,,,,,,,,,,,,"390,000.00",,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"92,625,033.94","146,264,332.85","209,649,655.32","214,143,996.11","263,102,304.45","296,851,086.31","345,420,759.05","357,721,663.64","405,619,834.40","401,729,192.43","400,045,992.37","402,022,317.28","1,386,250,204.60","1,369,205,794.53","1,583,832,801.64","2,346,966,588.54","2,844,627,071.54","2,827,907,664.40","2,807,698,806.24","2,940,342,032.48","3,010,408,573.12","3,028,134,205.16","2,895,107,427.27","2,857,494,751.85","3,064,183,555.19","2,999,651,950.94","2,985,820,892.77","2,945,063,822.05","3,173,668,511.93","3,112,388,244.92","3,453,298,161.71","3,659,463,001.18","3,776,341,716.59","3,657,346,142.25","3,687,613,636.39","3,881,674,930.67","4,022,051,528.45","4,012,151,789.54"
递延所得税负债,,,,,,"4,479,882.58","4,354,819.65","4,203,628.06","3,188,726.58","3,104,988.78","3,021,250.97","2,937,513.17","2,853,775.37","2,784,849.41","2,738,141.21","2,691,433.02","2,534,966.94","2,467,063.93","2,399,160.92","2,331,257.91","2,279,396.53","2,217,243.44","18,012,190.55","17,950,037.46","2,030,784.18","1,968,631.09","1,921,922.89","1,844,324.91","129,896.73","67,743.64","5,590.55","10,658,392.99","12,262,592.78","12,233,180.01","11,770,579.79","11,464,699.56","12,549,709.34","11,479,819.11"
在建工程,"10,686,488.88","25,390,107.99","18,529,956.88","41,376,781.60","37,510,210.94","39,268,090.80","21,603,559.37","35,645,532.39","45,493,863.70","108,869,176.34","186,713,161.54","254,599,019.48","1,162,005,954.38","1,382,184,796.89","1,349,233,984.61","1,578,466,888.66","294,239,439.40","352,545,604.17","383,236,709.32","228,618,079.19","66,439,305.38","68,329,328.98","90,297,691.69","151,210,567.22","309,747,009.51","326,108,646.57","392,019,272.16","472,315,806.38","636,661,373.07","648,273,010.82","514,228,055.03","487,976,270.69","420,479,121.48","484,017,476.14","487,834,259.04","338,540,086.31","185,049,862.18","163,860,257.85"
其他非流动负债,"1,630,000.00","2,030,000.00","2,030,000.00","2,030,000.00","680,000.00","680,000.00","680,000.00","15,780,000.00","580,000.00","580,000.00","580,000.00","580,000.00","970,000.00","970,000.00","970,000.00","31,753,539.28","36,540,000.00","26,921,364.00","34,540,000.00","33,540,000.00","84,174,000.00","84,024,000.00","79,397,500.00","77,084,250.00",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,"16,654,653.96",,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"1,630,000.00","2,030,000.00","2,030,000.00","2,030,000.00","680,000.00","5,659,882.58","5,034,819.65","20,483,628.06","3,768,726.58","3,684,988.78","3,601,250.97","3,517,513.17","683,823,775.37","683,754,849.41","1,693,708,141.21","1,993,444,972.30","1,771,208,300.26","1,884,527,097.15","1,833,869,395.18","1,846,908,158.83","1,923,880,931.50","1,935,889,436.17","2,150,740,218.35","3,133,751,279.14","3,888,844,973.88","3,772,910,637.11","3,798,727,227.89","4,698,884,780.33","3,384,870,023.97","3,530,063,028.20","3,505,923,498.36","4,126,054,904.22","3,809,312,945.35","3,961,135,453.77","5,095,116,074.78","6,547,925,470.94","5,121,188,812.03","4,546,131,532.99"
固定资产清理,,,,,,,,,,,"11,625.00",,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"654,413,103.75","633,789,375.04","855,662,324.89","1,090,931,268.73","464,498,075.18","559,761,146.96","644,273,050.67","714,817,537.11","914,491,860.40","990,359,708.03","1,368,969,338.55","1,998,818,057.83","4,811,542,768.58","6,191,908,557.32","7,472,815,245.24","8,270,682,147.06","9,089,093,459.26","9,811,322,491.53","9,879,699,365.94","10,037,538,842.85","12,017,672,043.93","11,641,692,185.08","11,413,872,964.88","13,506,692,838.56","11,929,507,372.74","10,547,778,254.40","11,562,970,773.12","13,254,388,949.56","15,680,600,382.80","14,875,544,201.84","17,022,602,566.51","20,523,605,196.57","19,042,617,235.05","18,716,577,331.35","20,576,791,330.42","21,868,261,442.17","22,568,046,274.74","19,497,658,563.92"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","133,500,000.00","240,300,000.00","240,300,000.00","240,300,000.00","240,300,000.00","240,300,000.00","240,300,000.00","240,300,000.00","240,300,000.00","240,300,000.00","480,600,000.00","480,600,000.00","480,600,000.00","480,600,000.00","480,600,000.00","480,600,000.00","480,600,000.00","568,292,308.00","568,292,308.00","568,292,308.00","568,292,308.00","568,292,308.00","568,292,308.00","572,232,308.00","572,232,308.00","572,232,308.00","572,232,308.00","641,406,068.00","641,406,068.00","641,406,068.00","641,406,068.00","641,289,068.00","873,959,068.00","873,959,068.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"143,578,345.98","143,578,345.98","143,578,345.98","143,578,345.98","1,592,578,345.98","1,485,778,345.98","1,485,778,345.98","1,485,778,345.98","1,485,778,345.98","1,485,778,345.98","1,485,778,345.98","1,485,778,345.98","1,279,006,186.32","1,280,327,380.04","1,005,304,064.79","1,040,423,427.29","1,043,900,563.35","1,043,900,563.35","1,082,449,122.83","1,082,772,253.16","1,079,246,781.55","2,172,691,077.53","2,239,682,388.44","2,158,473,657.93","2,298,370,826.36","2,298,370,826.36","2,298,370,826.36","2,351,994,226.36","2,358,746,907.16","2,360,578,747.59","2,362,410,588.03","3,332,118,744.01","3,331,864,606.59","3,333,422,917.55","3,334,981,228.50","3,334,970,569.46","6,169,629,611.59","6,169,629,611.59"
无形资产,"27,329,591.71","58,803,494.22","62,619,011.18","61,245,165.30","76,390,858.14","101,825,303.64","159,221,803.86","158,923,646.48","159,197,212.34","158,210,188.05","157,556,321.04","162,822,926.20","223,844,803.31","222,662,280.90","253,725,240.02","253,759,762.05","253,098,356.10","252,642,938.45","252,013,015.72","250,650,109.51","273,462,446.83","279,199,866.38","269,764,440.23","268,700,137.14","273,729,379.18","272,518,239.68","318,889,099.15","349,589,784.09","352,193,029.67","366,368,201.19","365,060,497.19","448,434,568.46","461,142,940.25","458,832,181.52","456,506,379.31","465,472,061.15","461,332,113.81","458,726,140.48"
盈余公积,"9,399,278.26","20,387,258.11","20,387,258.11","20,387,258.11","32,248,781.56","32,248,781.56","32,248,781.56","32,248,781.56","43,935,322.79","43,935,322.79","43,935,322.79","43,935,322.79","58,670,525.08","58,670,525.08","58,670,525.08","58,670,525.08","67,850,093.10","67,850,093.10","67,850,093.10","67,850,093.10","88,789,551.43","88,789,551.43","88,789,551.43","88,789,551.43","96,762,829.27","96,762,829.27","96,762,829.27","96,762,829.27","107,546,668.69","107,546,668.69","107,546,668.69","107,546,668.69","124,388,058.67","124,388,058.67","124,388,058.67","124,388,058.67","141,905,207.30","141,905,207.30"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57,563,400.00","57,563,400.00","57,563,400.00","57,563,400.00","33,213,390.00","33,213,390.00","33,213,390.00","33,213,390.00","31,298,520.00","31,298,520.00"
商誉,,,,,,"89,059,215.71","89,059,215.71","89,059,215.71","89,715,381.76","89,715,381.76","89,715,381.76","89,715,381.76","104,734,551.97","104,734,551.97","104,791,759.69","110,151,886.56","104,734,551.97","104,734,551.97","104,734,551.97","104,734,551.96","89,715,381.76","89,715,381.77","89,715,381.76","89,715,381.76","89,715,381.76","89,715,381.76","89,715,381.76","89,715,381.76","89,715,381.76","89,715,381.76","89,715,381.76","220,543,081.76","156,254,349.98","156,254,349.98","156,254,349.98","156,254,349.98","121,254,349.98","121,254,349.98"
未分配利润,"78,690,545.31","217,271,904.42","269,637,704.39","310,811,457.11","358,036,452.55","386,328,242.32","452,479,258.93","474,357,470.36","521,794,764.17","535,122,939.32","615,903,267.05","653,408,638.12","719,261,241.02","762,826,507.79","806,479,410.04","847,604,530.08","922,091,987.96","859,968,261.57","762,514,794.53","671,344,615.23","1,026,516,128.36","914,270,033.84","1,059,995,358.81","825,406,445.10","1,247,293,132.66","1,194,618,397.45","984,606,573.22","899,008,502.60","1,594,935,053.23","1,606,052,590.18","1,487,359,250.60","1,394,877,562.46","1,595,134,501.58","1,344,171,060.14","1,633,544,557.52","1,583,002,431.65","1,819,014,162.73","1,840,570,122.45"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,483,186.70","5,158,994.86","7,287,488.15","37,777,273.01","28,446,232.95","26,248,698.89","19,260,364.29","21,702,254.10","46,435,738.80","48,890,529.91"
少数股东权益,"2,098,857.37","3,363,447.90","4,245,106.89","4,648,936.64","10,102,540.08","37,015,317.22","37,382,026.01","37,162,092.34","37,944,321.97","38,083,580.21","38,254,321.72","50,679,445.49","403,037,101.55","413,212,603.64","407,270,158.41","411,742,439.40","470,390,102.73","436,412,685.97","418,135,023.15","387,060,687.89","527,285,613.62","417,455,383.23","446,772,798.95","58,206,356.45","988,129,817.14","970,854,878.96","940,105,575.20","892,905,020.06","1,114,131,838.32","1,125,774,948.32","1,093,114,277.18","304,203,515.43","208,309,275.53","199,858,777.48","211,759,371.49","196,576,220.12","273,728,242.47","248,043,282.81"
递延所得税资产,"4,390,622.62","5,570,880.81","6,123,669.67","5,318,388.25","5,671,415.09","5,830,502.73","5,867,536.94","5,830,457.52","5,707,979.30","5,420,246.68","6,894,378.03","7,169,234.05","14,575,964.86","11,268,502.69","18,430,512.56","14,493,176.24","40,658,679.38","40,324,160.35","42,251,326.92","47,340,461.15","114,416,101.98","114,362,195.29","119,526,256.89","108,849,775.10","113,822,831.06","98,209,663.46","109,563,822.26","117,811,902.70","212,316,342.39","213,279,174.17","270,060,617.94","266,490,052.77","249,259,726.42","258,303,083.40","272,789,774.32","283,368,167.70","326,171,919.57","334,565,200.64"
外币报表折算价差,,,,,,,,,,,,"-804,396.00","-2,279,625.94","-1,771,150.44","-9,425,558.39","1,283,183.01","4,710,473.19","3,551,346.40","-3,028,846.57","3,934,105.99","10,603,358.62","10,335,140.57","10,182,226.12",,,,,,,,,,,,,,,
