科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"164,923,572.50","151,018,655.61","150,949,437.99","142,993,832.48","148,981,869.06","332,571,368.50","423,557,354.16","209,026,910.79","114,834,989.52","124,746,988.24","47,758,575.23","196,468,806.16","160,148,608.59","878,103,816.28","1,025,077,992.46","756,548,482.37","859,778,935.70","709,362,365.37","580,595,401.62","593,514,227.84","137,852,689.05","187,026,418.76","137,760,738.32","300,770,551.52","211,952,490.30","131,661,247.75","939,435,786.99","2,507,410,496.63","2,636,454,412.50","2,727,554,227.61","2,611,187,401.39","2,206,180,206.89","2,122,294,345.95","1,211,247,187.65","1,153,835,281.94","1,637,322,679.48","1,368,621,692.07","1,535,957,103.21","1,284,735,299.19","1,111,697,763.35","1,013,988,244.28","1,208,831,107.68","1,428,514,129.41","598,495,221.13","455,308,601.87"
短期借款,"212,300,000.00","512,300,000.00","500,000,000.00","100,000,000.00","130,000,000.00","130,000,000.00","130,000,000.00","30,000,000.00",,"30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","400,000,000.00","400,000,000.00","780,000,000.00","780,000,000.00","380,000,000.00","380,000,000.00","380,000,000.00","380,000,000.00","430,000,000.00","430,000,000.00","430,000,000.00","430,000,000.00","380,000,000.00","380,000,000.00",,,,,,,,,,,"150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00",,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000.00","3,000,000.00",,,,,,,,,,
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"27,186,590.81","27,205,268.22","8,866,982.74","8,952,641.29","11,238,611.44","7,108,928.18","7,050,594.85","6,606,764.01","6,720,302.76","733,022.76","619,484.01","33,627,395.23","850,984.44","7,780,167.44","2,136,676.24","387,411.24","387,411.24","387,411.24","387,411.24","359,394.68","359,394.68","359,394.68","359,394.68","525,030.56","525,030.56","525,030.56","525,030.56","493,962.02","488,244.02","2,854,416.02","3,157,005.02","398,923.49","398,923.49","408,282.49","395,640.49","202,572.65","202,572.65","200,948.15","200,948.15","597,424.70","578,408.50","345,424.70","345,424.70","16,779.00","16,779.00"
应付账款,"36,373,144.48","139,221,952.89","124,829,108.59","156,826,881.11","132,438,478.21","103,468,677.71","74,894,387.67","457,454,496.94","440,481,867.38","144,831,298.38","78,823,955.38","75,669,859.13","65,131,254.25","54,197,914.49","57,570,608.49","181,231,811.57","167,697,279.57","242,136,666.39","193,873,862.59","309,174,569.01","267,538,365.51","245,935,692.55","237,446,317.55","175,227,602.15","169,511,351.59","229,472,914.85","224,930,241.89","305,490,874.16","246,871,249.29","229,196,224.13","181,844,544.09","178,975,925.52","156,600,676.00","141,960,086.86","137,320,507.67","121,276,531.15","117,758,705.74","117,113,708.74","107,084,196.22","192,588,975.77","119,180,800.06","162,014,237.00","194,951,127.87","206,246,262.18","146,456,140.91"
预付款项,"410,375,000.00","662,148,613.00","662,421,523.00","714,896,140.00","999,283,581.00","1,118,811,130.00","1,356,076,404.00","1,039,007,301.00","1,090,157,765.00","1,117,305,616.00","1,195,963,066.99","958,475,808.12","993,211,182.16","1,001,211,182.16","1,021,211,182.16","35,790,073.00","99,354,199.96","83,764,199.96","83,764,199.96","83,764,199.96","83,764,199.96","84,065,037.96","83,764,199.96","83,778,374.96","83,888,374.96","84,055,258.96","83,878,374.96","83,864,199.96","83,864,199.96","83,864,199.96","84,116,999.96","84,116,999.96","84,234,599.96","84,293,399.96","84,293,399.96","83,764,199.96","83,764,199.96","83,764,199.96","83,764,199.96","86,564,199.96","86,565,249.96","87,780,749.96","89,067,721.96","1,185,381.67","1,239,906.67"
预收款项,"171,712,572.34","390,056,840.29","290,893,948.19","29,448,475.95","16,692,915.72","140,992,996.65","27,284,904.37","26,367,323.52","40,459,655.62","5,952,182.22","18,856,842.53","159,013,241.03","282,671,467.51","1,296,642,951.93","1,797,896,398.13","1,726,975,478.00","1,904,806,567.16","1,848,212,385.16","1,768,700,575.36","1,108,289,190.82","1,002,635,459.01","911,888,000.01","833,494,501.11","524,251,107.46","605,863,272.46","531,424,016.56","1,337,660,332.66","1,111,787,574.46","1,256,542,833.46","1,173,370,769.56","784,655,800.56","282,868,852.46","284,173,154.46","261,890,585.56","258,643,167.66","482,835,765.48","522,689,203.48","308,718,237.49","295,415,618.23","467,503,414.66","594,729,293.09","908,059,862.34","1,182,371,371.35","1,152,372,091.03","989,573,044.01"
其他应收款,"3,455,270.17","65,148,312.16","94,049,264.17","2,359,261.09","2,621,021.61","4,097,125.41","4,885,119.33","12,084,186.53","32,765,160.13","17,038,836.62","22,024,998.35","10,476,620.19","6,486,272.97","7,640,513.50","8,325,711.72","13,168,637.44","13,600,279.33","18,381,295.22","19,882,461.93","9,386,839.80","493,557,840.64","12,956,385.53","13,252,104.97","11,010,295.62","13,742,404.36","16,933,174.56","14,112,067.81","13,192,277.42","13,174,502.89","15,685,452.14","15,909,550.06","12,042,748.02","12,042,748.02","38,934,951.02","33,764,678.68","333,534,045.46","333,487,658.80","328,093,681.00","327,314,868.81","15,999,413.03","17,826,938.55","18,950,513.87","28,827,080.36","29,661,878.22","13,695,191.02"
应付职工薪酬,"2,291,726.91","6,176,142.47","5,568,827.76","8,574,925.40","5,523,623.85","5,331,130.65","5,661,549.16","14,651,248.34","11,086,514.33","8,369,852.10","7,857,835.25","13,996,490.08","12,354,717.90","8,322,465.06","8,376,571.50","10,017,440.12","8,829,579.16","8,545,167.86","8,809,600.88","9,857,230.20","8,662,665.06","7,461,543.08","6,373,307.96","11,887,138.65","10,759,335.37","10,009,529.97","10,209,489.19","12,712,597.78","12,421,293.93","11,781,350.92","10,987,252.44","22,113,138.26","16,340,806.03","12,894,387.79","14,498,917.48","27,998,338.19","19,118,612.32","17,065,890.71","17,555,289.04","32,772,406.58","20,581,387.67","18,757,987.16","24,688,497.72","32,356,946.01","18,887,748.32"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"63,882,700.07","14,580,041.20","8,095,432.27","134,452,819.48","113,281,965.06","64,649,077.40","115,364,285.76","80,100,775.22","78,659,120.55","67,775,540.12","63,332,587.57","86,019,793.19","72,204,296.86","-43,601,528.29","-112,248,978.45","209,076,469.64","163,748,108.97","15,358,012.53","22,749,819.21","193,245,606.75","228,505,781.58","242,931,036.53","254,202,167.26","373,943,909.55","332,138,506.87","325,421,725.40","282,918,720.11","586,939,699.98","563,590,762.62","643,061,508.58","632,690,008.13","810,095,071.33","748,252,709.89","10,614,987.28","5,167,594.22","105,575,983.25","10,720,622.86","24,450,835.68","18,620,436.20","57,344,297.58","48,929,095.71","51,718,204.81","162,959,369.68","34,082,541.39","24,574,390.35"
应收利息,,,,,,,,,,,,,,"501,750.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,"4,974,038.75","4,974,038.75","4,974,038.75","4,974,038.75","4,974,038.75","4,974,038.75","4,974,038.75","4,974,038.75","5,184,038.75","4,974,038.75","5,608,927.64","5,608,927.64","4,974,038.75","4,974,038.75","4,974,038.75","4,974,038.75","4,974,038.75","4,974,038.75","4,974,038.75","4,974,038.75","8,561,538.75","8,561,538.75","8,561,538.75","8,561,538.75","19,222,038.75","16,002,316.53","14,595,788.75","13,999,038.75","14,380,498.39","13,754,290.90","13,724,388.89","13,173,694.46","13,464,623.62","13,448,727.82","18,284,305.55","24,922,638.88","31,366,430.54","38,187,069.45","17,071,493.09","24,345,798.68","31,386,628.59","38,197,222.32"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"1,066,812.76","114,235,883.82","114,235,883.82","120,574,915.17","123,150,306.47","123,074,354.16","105,449,764.38","105,157,115.41","105,157,115.41","104,459,619.23","121,127,011.99","100,417,011.99","98,967,011.99","97,996,204.23","97,996,204.23","97,996,204.23","97,996,204.23","108,273,701.68","98,024,519.42","97,824,519.42","97,824,519.42","111,410,919.42","103,991,017.89","112,750,712.83","103,991,017.89","114,268,515.34","114,268,515.34","97,869,823.74","97,869,823.74","108,685,089.14","108,685,089.14","108,685,089.14","108,685,089.14","112,796,088.12","98,447,232.97","98,447,232.97","98,447,232.97","106,704,832.97","97,658,559.05","97,658,559.05","97,658,559.05","100,741,803.82","100,741,803.82","100,741,803.82","100,741,803.82"
存货,"407,083,793.70","1,065,751,580.08","917,841,740.43","486,715,263.13","475,849,542.06","1,284,791,348.65","1,092,165,442.53","1,974,106,435.93","2,016,657,510.14","1,242,072,886.89","1,219,759,245.86","1,642,013,337.36","1,727,351,508.41","1,851,812,441.73","2,051,553,621.97","3,678,918,422.29","3,677,193,478.41","3,630,842,824.75","3,663,226,242.74","3,554,645,505.26","3,534,648,346.77","4,059,957,590.73","4,114,974,282.59","4,139,089,282.07","4,180,423,667.53","4,198,231,242.44","4,156,290,487.18","4,007,572,104.45","3,885,274,573.79","3,728,594,565.87","3,482,070,209.94","3,243,936,282.50","3,247,658,498.84","3,187,620,492.08","3,214,017,528.41","2,810,047,871.66","2,904,553,921.14","2,826,860,740.85","2,844,422,536.71","3,060,219,739.66","3,024,353,975.19","3,088,354,780.27","3,302,054,445.90","4,850,479,450.01","4,665,473,942.46"
其他应付款,"147,890,712.07","153,293,796.69","136,239,448.55","112,285,326.28","397,702,293.01","773,761,692.91","922,744,591.80","1,057,615,464.16","1,127,554,678.89","712,119,559.39","931,081,097.98","976,856,645.72","949,562,581.16","976,412,840.41","941,274,431.00","656,652,479.52","670,692,699.87","685,631,946.61","708,849,437.76","784,249,708.44","819,241,877.10","922,601,635.73","875,587,014.65","421,292,496.97","406,834,107.22","406,027,459.74","366,908,692.84","380,778,399.17","229,989,103.88","245,772,981.89","250,350,759.85","221,309,652.81","220,984,141.16","202,867,439.22","189,690,064.12","180,704,486.89","168,431,158.24","171,052,286.72","158,838,225.89","243,535,131.20","171,350,619.02","168,550,787.29","164,253,773.33","168,412,121.68","165,588,869.54"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"97,000,000.00","72,000,000.00","72,000,000.00",,,,,,,,"400,000,000.00","400,000,000.00","400,000,000.00",,,"56,200,000.00","41,200,000.00","21,200,000.00",,,,"300,000,000.00",,"300,000,000.00","300,000,000.00",,,,,,,"309,938,637.70","305,010,285.78",,,"700,800,000.00","700,800,000.00","700,000,000.00","700,000,000.00","200,000,000.00","200,000,000.00",,,"150,000,000.00",
其他流动资产,"1,520,000.01","760,000.01",,,,,,,,,,,,,"1,391,475.00",,,,,,,,,"28,609,353.96","2,860,558.59","20,995,886.90",,"53,019,734.89","403,122.67","107,006,195.30","73,769,966.85","33,075,035.97","7,839,014.60","129,836,970.39","36,977,296.45","17,475,036.61","114,367,974.52","54,485,414.31","45,609,204.45","13,354,376.72","19,849,514.52","32,381,738.01","44,191,356.28","35,527,375.16","25,228,377.00"
其他流动负债,"1,444,719.26","3,715,856.44","1,714,934.72",,"1,673,282.58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"1,014,544,227.19","1,972,032,429.08","1,834,128,948.33","1,355,917,137.99","1,637,974,625.17","2,747,379,900.74","2,883,734,914.87","3,240,831,598.26","3,261,135,727.55","2,501,897,350.51","2,486,125,370.44","2,841,061,967.06","2,888,048,556.57","3,747,049,871.11","4,109,696,659.55","4,484,813,026.34","4,650,314,304.64","4,442,738,096.54","4,347,855,717.49","4,241,670,167.54","4,250,182,471.10","4,344,364,827.66","4,350,110,720.52","4,563,782,888.69","4,493,392,526.30","4,452,401,841.17","5,194,241,747.50","6,665,552,775.37","6,619,659,055.83","6,665,559,056.90","6,270,211,133.22","5,579,750,196.83","5,474,468,130.86","4,653,341,283.59","4,526,283,825.93","4,882,346,405.82","4,804,998,019.14","4,829,362,087.48","4,586,047,057.27","4,288,432,917.42","4,163,162,331.00","4,436,644,314.49","4,893,000,158.61","5,515,366,085.19","5,160,962,798.02"
流动负债合计,"733,962,387.89","1,405,580,513.80","1,253,577,583.90","667,137,382.14","925,436,903.65","1,346,251,968.23","1,386,373,521.89","1,776,320,462.34","1,808,372,990.93","1,078,482,090.19","1,656,053,369.45","1,847,157,079.89","1,915,865,368.42","2,795,579,775.47","3,196,474,162.54","3,723,123,921.83","3,839,944,477.71","3,314,331,918.98","3,185,981,853.97","2,887,614,863.39","2,809,382,706.43","3,177,202,866.07","2,746,068,365.17","2,357,914,506.36","2,367,659,130.15","2,005,185,700.61","2,725,457,530.78","2,514,801,008.04","2,423,287,383.45","2,426,463,712.97","1,983,212,492.96","1,948,366,865.61","1,853,801,153.36","756,747,963.72","716,941,178.58","1,731,102,961.55","1,651,414,263.43","1,613,390,097.86","1,570,094,963.51","1,472,769,215.38","1,440,616,824.05","1,426,914,375.51","1,854,311,742.45","1,875,598,394.70","1,484,019,219.27"
可供出售金融资产,,,,,,,,,,,,,,,"12,400,080.00","13,416,480.00","13,416,480.00","13,416,480.00","13,416,480.00","9,757,440.00","9,757,440.00","9,757,440.00","9,757,440.00","10,333,400.00","10,333,400.00","10,333,400.00","10,333,400.00","9,012,080.00","9,012,080.00","9,012,080.00","9,112,080.00","15,169,440.00","15,169,440.00","15,169,440.00","15,169,440.00","13,193,120.00","13,193,120.00","13,193,120.00","13,193,120.00","12,174,080.00","12,174,080.00","12,174,080.00","12,174,080.00","12,606,400.00","12,606,400.00"
