科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"1,127,516,329.98","2,391,001,712.41","3,924,716,927.79","5,638,368,373.85","1,154,885,412.16","2,355,821,211.72","3,703,355,907.93","4,915,629,045.14","833,767,951.35","1,633,133,410.55","2,711,215,358.68","4,251,324,383.61","978,520,034.21","2,021,095,573.59","3,324,194,920.04","4,742,704,949.59","1,052,981,051.18","3,034,279,281.81","5,518,084,562.35","7,210,842,157.90","1,141,114,356.56","2,339,730,475.84","4,492,574,579.35","7,933,863,338.65","1,612,562,683.65","4,924,915,896.49","7,386,803,579.96","10,799,088,857.82","1,557,182,144.62","4,560,136,493.57","7,378,849,431.72","10,340,151,401.42","1,356,833,766.68","3,220,695,311.76","5,469,580,550.46","7,702,763,532.76","1,369,691,540.66","2,623,648,799.62","3,358,253,347.04","4,494,584,637.81","834,590,290.86","3,421,422,038.34","6,819,550,340.04","9,186,008,931.91","1,698,211,432.61","3,873,001,465.25","6,091,441,897.19","9,892,744,409.37","1,962,436,388.44"
二、营业利润,"49,025,579.75","88,751,842.45","143,818,735.24","263,303,447.90","38,933,890.27","85,261,081.81","137,169,062.49","183,730,770.66","34,613,167.89","83,176,636.78","151,762,460.65","255,176,806.04","45,816,906.07","116,979,387.17","192,546,718.30","386,282,558.57","45,106,524.10","201,906,033.61","411,134,640.70","559,830,247.53","49,528,088.42","356,669,703.27","453,877,624.59","685,241,505.24","178,566,672.01","363,717,518.62","639,475,122.72","920,267,524.62","181,881,784.12","399,816,995.95","562,295,295.97","900,726,672.06","140,918,959.51","438,348,791.42","705,554,908.01","949,989,720.66","215,667,285.08","566,300,795.75","673,579,271.86","919,154,866.03","294,521,004.65","499,956,655.00","825,024,682.44","1,022,480,731.16","300,898,250.18","598,468,093.65","782,079,025.88","1,023,737,113.43","634,683,033.72"
减:营业成本,"1,023,215,578.51","2,165,905,296.12","3,566,444,747.43","5,143,881,895.60","1,054,102,098.62","2,148,821,103.94","3,359,727,220.10","4,445,544,261.02","719,222,312.76","1,391,509,743.83","2,311,844,709.72","3,592,626,254.44","825,386,061.30","1,698,503,350.76","2,831,227,901.74","4,050,238,681.37","915,266,817.26","2,579,621,486.07","4,652,898,985.36","5,972,926,406.42","965,961,374.38","1,966,077,151.78","3,911,403,555.04","7,029,569,528.98","1,474,556,793.43","4,567,934,644.53","6,811,028,811.43","9,928,196,762.97","1,414,968,137.60","4,158,979,303.00","6,722,444,734.35","9,380,531,153.75","1,183,862,392.35","2,833,218,601.20","4,809,709,635.21","6,623,652,882.21","1,129,042,070.26","2,134,623,502.76","2,775,957,848.13","3,775,425,683.64","786,678,767.41","3,293,593,220.53","6,586,796,337.18","8,803,188,991.50","1,678,224,182.60","3,775,599,303.44","5,880,263,329.15","9,535,533,661.39","1,830,536,925.13"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"880,349.28","2,111,688.15","3,257,966.59","6,569,468.42","960,458.16","1,757,648.94","2,448,547.14","4,519,148.26","899,953.83","1,388,086.27","2,970,613.24","35,745,113.59","10,634,831.34","8,707,865.09","12,351,101.04","18,269,696.83","3,530,198.53","58,860,015.37","140,251,515.26","211,528,096.36","18,944,747.84","32,097,466.79","44,790,016.12","59,438,976.96","6,255,273.29","13,902,505.93","19,587,819.09","40,853,507.17","3,765,271.97","9,240,297.74","15,648,593.45","22,222,331.72","5,139,271.64","21,878,584.87","43,914,463.20","75,072,084.56","26,022,801.45","35,954,707.84","40,470,810.72","42,504,478.28","1,791,021.67","8,517,208.89","12,387,820.49","18,501,148.64","3,873,930.27","8,038,186.83","12,796,766.59","16,496,578.61","3,213,585.28"
营业外收入,"113,253.23","14,694,450.33","21,087,282.81","30,494,571.65","85,736.37","11,993,698.36","13,632,985.72","25,161,525.07","2,910,828.50","6,327,330.99","9,126,221.01","28,499,866.28","1,555,062.12","12,458,343.86","13,847,120.55","28,029,389.04","3,759,172.86","12,053,719.51","14,041,639.47","26,761,090.08","2,093,697.44","13,481,828.35","21,158,799.36","33,965,711.38","2,453,910.58","20,317,095.40","24,235,031.37","43,087,711.15","1,232,375.47","16,086,732.54","30,473,942.47","62,278,204.78","896,675.59","3,037,940.73","11,000,087.58","42,401,251.76","4,669,200.03","8,774,010.62","9,790,403.28","14,269,345.22",1.38,"2,330,561.16","8,349,895.62","2,307,804.20","1,210,696.13","4,856,679.78","13,332,117.05","6,368,459.80","845,422.58"
销售费用,"38,006,590.69","77,447,204.51","130,264,209.19","152,217,715.51","35,403,525.99","78,554,040.03","134,306,012.44","174,816,619.09","44,278,151.54","98,500,755.01","154,564,124.94","194,865,530.24","52,539,322.92","101,229,614.57","162,478,906.27","221,555,121.87","51,412,441.69","108,926,980.29","167,897,791.76","224,134,000.33","52,894,309.40","137,441,784.41","189,361,920.04","249,647,374.83","53,909,620.11","116,456,218.52","193,931,723.63","283,791,101.74","58,806,205.21","147,484,802.99","233,572,894.33","318,357,764.64","67,198,447.60","150,152,830.20","253,036,202.66","342,082,792.22","86,199,114.07","154,157,885.01","182,974,236.11","239,817,386.97","22,991,349.44","108,063,909.19","175,844,505.37","260,724,651.80","50,023,281.35","109,917,376.82","177,797,564.15","271,073,663.74","54,706,329.70"
减:营业外支出,"872,507.69","3,356,585.37","9,394,025.45","11,667,364.76","727,122.62","5,079,532.80","7,151,129.54","7,936,880.96","1,509,591.90","2,794,206.59","3,940,599.83","4,172,697.89","1,643,099.19","3,619,184.02","5,943,850.94","5,639,157.03","1,167,937.39","3,017,109.45","5,030,618.67","8,300,040.53","1,078,814.11","2,734,866.86","4,493,234.78","7,243,555.89","1,346,759.85","3,551,069.82","8,657,743.13","11,937,110.36","2,111,980.10","6,058,569.63","8,821,097.96","11,248,213.35","1,286,230.80","4,930,516.11","11,516,773.61","15,174,462.37","1,764,595.86","3,154,191.24","3,875,910.74","4,237,645.62","137,815.99","322,032.16","1,204,814.37","1,866,363.76","802,208.44","1,697,940.04","2,185,202.60","3,037,773.10","877,634.40"
管理费用,"24,821,637.78","69,130,114.61","90,004,110.09","131,041,122.29","32,068,491.37","51,408,899.90","83,970,500.55","108,367,581.14","30,460,116.71","67,697,993.03","98,049,229.32","206,588,093.43","38,548,048.73","103,651,390.70","159,949,647.62","191,696,825.62","52,878,348.26","125,963,964.31","205,461,797.67","337,217,165.59","55,437,757.30","145,276,966.97","170,248,690.07","241,894,294.45","79,720,418.24","129,271,677.89","204,107,081.13","291,704,968.37","65,134,589.04","138,804,063.49","199,923,815.73","283,225,842.37","72,861,685.97","173,123,382.39","244,893,071.60","293,425,312.06","85,192,045.98","173,218,300.11","205,486,903.33","297,669,450.61","24,900,055.77","143,798,632.10","337,858,407.59","494,540,452.08","128,348,854.07","301,839,255.64","435,484,116.33","628,160,624.80","149,868,621.48"
其中:非流动资产处置净损失,,,,"571,823.70",,,,"219,288.15",,,,"401,871.38",,,,"448,422.76",,,,"140,501.12",,"131,297.47",,"355,972.96",,,,"247,009.15",,,,"198,152.40",,,,"810,920.47",,"206,322.66","206,322.66","250,680.98",,"167,021.02","177,550.82",,,,,,
