科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
筹资活动现金流入小计,"213,300,000.00","400,000,000.00","752,000,000.00","539,500,000.00","720,500,000.00","860,550,000.00","1,589,885,466.20","1,685,885,466.20","1,926,038,962.67","2,072,885,466.20","330,000,000.00","525,000,000.00","744,000,000.00","1,087,000,000.00","330,000,000.00","492,000,000.00","1,073,000,000.00","1,526,500,000.00","344,950,000.00","726,950,000.00","1,146,450,000.00","1,878,800,000.00","516,000,000.00","836,000,000.00","1,157,000,000.00","1,727,950,000.00","419,450,000.00","956,450,000.00","2,370,499,466.74","2,479,449,989.02","359,000,000.00","1,187,000,000.00","1,510,000,000.00"
经营活动现金流出小计,"1,005,584,677.13","1,384,171,660.29","1,704,113,601.43","1,313,533,497.07","1,856,225,112.91","3,306,998,291.74","1,075,636,146.44","2,062,575,877.81","2,717,867,374.62","4,175,267,813.88","961,534,191.77","1,827,096,135.80","2,858,441,938.20","4,223,282,902.84","1,003,867,861.70","1,917,895,828.67","3,824,975,746.63","5,288,820,006.92","1,068,577,485.30","2,072,068,106.47","2,948,690,357.03","4,570,498,906.02","971,737,331.23","1,538,190,303.31","2,288,047,741.98","4,210,923,597.37","818,165,882.52","1,719,890,528.85","2,980,840,733.26","3,491,162,041.92","1,158,581,484.76","2,661,436,613.33","4,414,241,231.34"
偿还债务支付的现金,"107,621,845.88","253,300,000.00","512,500,000.00","380,500,000.00","494,500,000.00","604,500,000.00","329,500,000.00","494,500,000.00","628,500,000.00","803,500,000.00","256,000,000.00","306,000,000.00","541,000,000.00","726,000,000.00","440,000,000.00","578,000,000.00","841,000,000.00","1,204,000,000.00","288,000,000.00","604,000,000.00","1,141,500,000.00","1,689,450,000.00","557,900,000.00","1,062,900,000.00","1,363,900,000.00","1,774,850,000.00","460,950,000.00","921,950,000.00","1,469,950,000.00","1,751,450,000.00","349,950,000.00","828,950,000.00","1,053,950,000.00"
经营活动产生的现金流量净额,"14,824,066.84","74,955,259.96","127,553,534.62","-49,664,179.99","6,593,173.06","-57,617,357.47","-244,050,559.49","-345,855,060.53","-386,661,372.81","-199,012,079.75","-45,712,921.46","-40,877,313.13","-9,584,003.29","-17,976,642.39","3,795,708.42","125,205,677.09","-173,028,050.38","-157,550,009.67","-8,648,436.48","48,378,706.57","265,069,736.38","41,280,515.48","3,368,396.28","227,159,665.49","320,763,124.37","-31,710,722.11","125,261,543.43","112,894,710.83","96,876,834.17","171,440,044.86","8,590,220.34","-214,261,320.31","-41,487,340.73"
分配股利、利润或偿还利息支付的现金,"13,586,453.33","31,308,344.83","35,283,072.46","22,554,113.12","34,364,481.05","43,700,855.78","13,221,812.46","27,096,512.67","37,933,289.25","51,310,945.33","14,969,956.71","75,009,741.81","91,411,390.28","116,091,706.23","21,591,952.71","52,226,760.71","84,067,182.80","89,485,898.66","19,806,716.39","66,941,820.52","92,893,315.68","117,847,369.40","32,196,005.42","71,269,144.87","91,533,226.66","108,868,762.24","19,642,179.37","57,924,799.20","76,627,587.09","90,875,343.57","13,116,956.74","44,924,814.51","62,963,862.26"
收回投资收到的现金,,,"11,540,000.00",,"1,000,000.00","1,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金,,,,,,,,,"25,672,827.35",,,,,,,,,,,,,,,,,,,,,"10,132,597.76",,,
取得投资收益收到的现金,"25,000.00",,"147,136.57",,"68,986.93","68,986.93",,,,,,,,,,,,"203,725.80",,"203,725.80","203,725.80","203,725.80",,,,"101,862.90",,"179,957.80","179,957.80","179,957.80",,,"143,966.24"
筹资活动现金流出小计,"121,208,299.21","284,608,344.83","547,783,072.46","403,054,113.12","528,864,481.05","648,200,855.78","342,721,812.46","521,596,512.67","692,106,116.60","854,810,945.33","270,969,956.71","381,009,741.81","632,411,390.28","842,091,706.23","461,591,952.71","630,226,760.71","925,067,182.80","1,293,485,898.66","307,806,716.39","670,941,820.52","1,234,393,315.68","1,807,297,369.40","590,096,005.42","1,134,169,144.87","1,455,433,226.66","1,883,718,762.24","480,592,179.37","979,874,799.20","1,546,577,587.09","1,852,457,941.33","363,066,956.74","873,874,814.51","1,116,913,862.26"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"943,579.86","2,678,939.53",393.50,"63,122.78",,"5,346.57","710,672.06","729,326.09","6,838,476.31",,,,"7,971,374.15",,,,"2,018,202.10",,,,"1,526,451.55",,"11,699.70","73,215.09","123,990,909.97",,"100,827,982.80","100,866,214.58","104,531,181.53",,"43,821.75","1,649,193.30"
筹资活动产生的现金流量净额,"92,091,700.79","115,391,655.17","204,216,927.54","136,445,886.88","191,635,518.95","212,349,144.22","1,247,163,653.74","1,164,288,953.53","1,233,932,846.07","1,218,074,520.87","59,030,043.29","143,990,258.19","111,588,609.72","244,908,293.77","-131,591,952.71","-138,226,760.71","147,932,817.20","233,014,101.34","37,143,283.61","56,008,179.48","-87,943,315.68","71,502,630.60","-74,096,005.42","-298,169,144.87","-298,433,226.66","-155,768,762.24","-61,142,179.37","-23,424,799.20","823,921,879.65","626,992,047.69","-4,066,956.74","313,125,185.49","393,086,137.74"
处置子公司及其他营业单位收到的现金净额,"24,764,476.28",,,,,,,,,,,,,,,,,,,,,,,"12,104,109.71","12,104,109.71","12,104,109.71",,"957,701.15","957,701.15",,,,
四、汇率变动对现金的影响,,,,,,,,"-367,853.37","-367,853.37","-306,331.78","-109,812.71","202,368.63","483,853.42","86,119.76","-87,474.74","-474,317.77","-558,161.13","-685,677.39","128,159.39","141,793.28","129,429.16","-281,350.78","894,196.75","1,135,796.34","3,668,264.92","4,692,809.36","-284,788.18","1,087,096.96","1,322,060.75","3,202,783.19","-321,391.56","-1,069,957.01","-1,617,842.37"
收到其他与投资活动有关的现金,,,,,,,"1,239,355.26",,"54,600,123.30","14,704,654.99",,,,,,,,"1,600,000.00",,,,,,,,,,,,"3,872,800.00",,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"24,789,476.28","943,579.86","14,366,076.10",393.50,"1,132,109.71","1,068,986.93","1,244,701.83","710,672.06","55,329,449.39","21,543,131.30",,,,"7,971,374.15",,,,"3,821,927.90",,"203,725.80","203,725.80","1,730,177.35",,"12,115,809.41","12,177,324.80","136,196,882.58",,"101,965,641.75","102,003,873.53","108,583,939.33",,"43,821.75","1,793,159.54"
五、现金及现金等价物净增加额,"13,724,993.87","69,468,617.51","-61,495,380.15","29,867,673.93","122,301,038.56","34,532,036.34","960,488,966.41","683,394,255.02","621,493,493.63","501,827,215.70","-52,062,453.55","-52,733,906.76","-125,362,928.67","-115,875,694.29","-136,016,382.40","-85,062,284.48","-133,223,794.64","-139,077,301.59","-20,871,961.26","-8,189,590.03","16,433,116.50","-103,586,328.81","-77,195,781.74","-100,492,694.59","-20,408,648.80","-171,337,240.02","30,917,876.50","113,292,866.03","900,625,819.18","656,819,212.29","-156,894,253.79","-68,041,069.61","-123,457,659.04"
购建固定资产、无形资产和其他长期资产支付的现金,"111,413,576.02","121,821,877.48","395,591,918.41","54,414,426.46","77,059,763.16","121,268,737.34","43,868,829.67","135,382,456.67","280,739,575.65","538,472,024.94","65,269,762.67","156,049,220.45","227,851,388.52","350,864,839.58","8,132,663.37","71,566,883.09","107,570,400.33","217,677,643.77","25,494,967.78","88,921,995.16","137,026,459.16","193,818,301.46","7,362,369.35","42,734,820.96","58,584,136.23","124,747,447.61","32,916,699.38","79,229,784.31","123,498,828.92","251,852,555.32","158,096,125.83","162,878,799.53","472,231,773.22"
期初现金及现金等价物余额,"2,253,161.89","15,978,155.76","85,446,773.27","23,951,393.12",,"23,951,393.12","58,483,429.46",,"58,483,429.46","58,483,429.46","560,310,645.16","560,310,645.16","560,310,645.16","560,310,645.16","444,434,950.87","444,434,950.87","444,434,950.87","444,434,950.87","305,357,649.28","305,357,649.28","305,357,649.28","305,357,649.28","201,771,320.47","201,771,320.47","201,771,320.47","201,771,320.47","30,434,080.45","30,434,080.45","30,434,080.45","30,434,080.45","687,253,292.74","687,253,292.74","687,253,292.74"
投资支付的现金,"2,345,289.80",,"12,040,000.00","2,500,000.00",,,,,,,,,,,,,,,"24,000,000.00","24,000,000.00","24,000,000.00","24,000,000.00",,,,,,,,"1,547,047.46","3,000,000.00","3,000,000.00","3,000,000.00"
期末现金及现金等价物余额,"15,978,155.76","85,446,773.27","23,951,393.12","53,819,067.05",,"58,483,429.46","1,018,972,395.87","683,394,255.02","679,976,923.09","560,310,645.16","508,248,191.61","507,576,738.40","434,947,716.49","444,434,950.87","308,418,568.47","359,372,666.39","311,211,156.23","305,357,649.28","284,485,688.02","297,168,059.25","321,790,765.78","201,771,320.47","124,575,538.73","101,278,625.88","181,362,671.67","30,434,080.45","61,351,956.95","143,726,946.48","931,059,899.63","687,253,292.74","530,359,038.95","619,212,223.13","563,795,633.70"
