科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"1,397,030.85","1,436,082.53","1,465,130.47","170,979.44","11,045.39","11,045.39","11,045.39","11,045.39",,,,,,,,"552,010.00","680,000.00","1,987,945.00","4,487,945.00","17,882,349.80","841,363.69","3,199,854.25","3,199,854.25","11,655,383.36",,"7,158,354.56","7,158,354.56","10,965,958.04",,,,,,,,"13,435,811.24","1,443,396.13","6,194,133.15","8,697,367.61","738,552,646.96","31,115,132.90","254,078,712.20","431,933,455.64","1,567,214,149.69","78,738,712.30","255,616,709.81"
二、营业利润,"-2,989,980.60","-35,351,967.68","-53,470,113.68","-65,110,688.00","-20,574,381.45","-45,513,926.55","-71,419,665.22","-105,296,715.05","-430,149.70","-1,484,183.20","-2,304,740.84","-4,007,356.56","-649,605.19","-1,609,917.72","-2,510,505.45","-3,000,154.93","-319,982.22","328,757.21","1,760,828.81","1,168,790.42","88,490.91","1,168,174.94","618,797.02","1,734,701.30","-654,321.61","770,620.43","-445,459.28","-399,594.80","-775,572.36","-1,116,906.90","-1,845,662.13","-2,403,966.21","-367,649.09","-1,683,192.10","-2,587,038.61","2,810,443.62","488,463.89","433,757.72","87,914.96","269,296,005.91","-28,830,454.62","-33,885,760.72","-19,272,855.66","453,183,798.00","11,571,420.05","69,684,132.29"
减:营业成本,,,,,,,,,,,,,,,,"55,000.00",,"40,592.00","108,253.36","13,512,108.16","9,450.00","67,296.85","76,746.85","6,908,238.15","9,450.00","4,775,918.19","4,785,368.19","8,434,608.51","9,450.00","9,450.00","9,450.00",,,,,"6,619,775.12","496,718.43","3,337,808.59","5,385,442.52","281,606,694.54","23,176,840.52","222,583,159.21","363,010,368.12","868,913,087.74","47,244,014.94","102,062,956.32"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"75,986.24","77,429.14","78,388.92","6,599.30",364.50,364.50,364.50,364.50,,,,,,,,"28,980.54","36,380.00","106,355.06","240,105.06","267,386.29","3,127.90","11,963.74","11,963.74","28,614.15",,"19,465.78","19,465.78","27,767.24",,,,,,,,"95,526.40",,"20,135.30","30,556.58","4,534,987.72","815,706.87","1,723,990.24","2,010,445.96","11,646,954.57","930,730.23","1,497,655.03"
营业外收入,,,,"69,991,566.76",,,,"1,307,448,033.51",,"1,038.67","1,038.67","1,038.67",,,,,"13,972.00","27,472.00","53,472.00","103,703.61","219,000.00","219,000.00","369,000.00","369,000.00","62,500.00","62,500.00","193,500.00","193,500.00","9,500.00","9,500.00",500.00,500.00,,,"4,380.00","4,380.00",,,"1,322.57","22,646,505.41","1,970.15","135,016.28","13,169,968.03","5,169,056.94","10,000.00","872,300.00"
销售费用,"19,822.21","33,870.28","40,857.94","44,357.94","9,859.92","9,859.92","9,859.92","9,859.92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115,960,089.39","29,649,415.32","60,384,752.54","80,673,442.75","180,651,350.07","12,713,761.85","67,784,008.48"
减:营业外支出,,,,"724,844.17",,332.00,332.00,"10,332.00",,,,"400,000.00",,,,134.33,,,,,,,,200.00,,,,,,,,500.00,,,,,,,,"1,857,786.88","16,776.86","17,066.65","432,519.00","460,980.66","442,147.48","3,069,787.95"
管理费用,"2,491,081.31","7,999,613.92","11,041,714.39","5,975,921.59","2,905,856.54","5,722,453.66","9,932,132.59","17,606,614.01","430,149.70","1,484,119.95","2,304,677.59","4,007,259.17","649,605.26","1,609,116.37","2,509,704.10","3,465,541.88","963,814.78","1,512,293.23","2,381,021.18","2,946,645.76","748,816.93","1,992,861.86","2,536,616.55","3,072,075.25","657,921.05","1,617,486.13","2,853,515.12","2,967,462.23","778,573.63","1,132,000.03","1,871,072.69","2,447,069.36","372,654.11","1,690,361.75","2,583,513.28","3,635,199.27","724,389.46","2,590,312.49","3,430,232.31","40,999,602.38","10,928,125.68","19,711,854.87","31,763,067.97","51,668,514.85","14,907,696.72","33,311,593.89"
其中:非流动资产处置净损失,,,,"724,844.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,384,381.79",,,,,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"1,261,617.69","25,972,720.09","38,970,300.92","58,174,024.43","17,630,435.95","39,702,411.33","61,390,206.60","87,590,248.67",,63.25,63.25,97.39,-0.07,801.35,801.35,"2,642.51",-212.56,-52.50,"-2,263.41","-12,580.83","-8,522.05","-40,443.14","-44,269.91","-88,245.49","-13,049.44","-25,135.97","-54,535.25","-64,285.14","-12,451.27","-24,543.13","-34,860.56","-43,103.15","-5,005.02","-7,169.65","3,525.33","3,823.03",-496.15,"-1,903.71","-1,858.64","11,045,406.15","934,016.98","3,810,706.72","7,453,736.26","8,810,177.82","8,705,290.65","2,865,407.62"
