科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
流动负债合计,"228,874,261.91","404,420,817.26","511,448,053.87","555,131,842.80","637,211,706.25","624,331,949.51","501,338,062.48","490,414,172.74","631,255,875.31","843,735,239.70","915,310,140.61","1,013,077,015.79","1,045,638,708.74","1,144,363,603.65","1,136,760,311.93"
可供出售金融资产,,,,,,,,,,"6,000,000.00","15,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00",
长期借款,"60,000,000.00","50,000,000.00","141,700,000.00","120,000,000.00","120,000,000.00","72,000,000.00","72,000,000.00","72,000,000.00",,,,,,,
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,"62,720,000.00","62,720,000.00",,
长期股权投资,,,,,,,,"40,000,000.00","43,454,121.50","51,353,938.56","51,820,374.36","52,657,932.30","53,002,461.27","64,773,550.59","64,954,072.41"
专项应付款,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,"6,568,309.27","6,568,309.27","6,350,131.15","6,241,042.09","6,131,953.03","11,543,877.27"
预计负债,,,,,,,,,,,,,,,
固定资产,"136,415,651.92","188,148,280.36","294,083,163.29","284,787,205.16","295,169,336.20","342,706,296.61","334,983,581.81","360,420,344.54","379,179,146.57","387,053,860.99","381,877,752.81","378,952,469.24","371,508,909.34","465,329,876.12","454,297,411.55"
递延所得税负债,,"298,209.63","294,177.58","242,246.37","242,246.37","179,011.14","179,011.14","123,360.77","97,021.42","598,462.44","589,261.19","572,716.48","567,075.30","1,068,561.22","1,064,510.38"
在建工程,"23,150,730.61","60,858,389.08","95,276,301.26","113,669,766.31","140,903,442.49","115,394,811.14","133,681,040.32","120,504,400.89","131,075,493.91","155,853,859.48","157,897,996.68","176,113,012.17","177,618,035.90","105,001,248.02","105,922,752.45"
其他非流动负债,,,,,,,,,,,,,,"27,440,000.00","27,440,000.00"
工程物资,"952,500.00",,,,,,,,,,,,,,
非流动负债合计,"81,769,500.00","107,599,163.30","254,343,531.17","229,944,993.06","227,958,789.60","183,877,404.76","181,795,362.81","179,657,670.48","103,299,289.16","98,939,474.67","96,200,924.20","157,675,030.25","156,601,439.83","119,815,676.51","118,579,113.28"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"310,643,761.91","512,019,980.56","765,791,585.04","785,076,835.86","865,170,495.85","808,209,354.27","683,133,425.29","670,071,843.22","734,555,164.47","942,674,714.37","1,011,511,064.81","1,170,752,046.04","1,202,240,148.57","1,264,179,280.16","1,255,339,425.21"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"58,500,000.00","59,690,000.00","59,690,000.00","59,690,000.00","59,690,000.00","79,590,000.00","82,922,000.00","124,383,000.00","124,383,000.00","124,383,000.00","124,234,500.00","161,504,850.00","155,200,500.00","155,200,500.00","155,200,500.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"45,949,213.36","66,312,372.87","68,200,664.20","69,189,793.62","69,684,358.33","301,866,014.83","431,954,779.54","393,633,344.25","395,203,751.61","415,963,974.40","412,828,154.78","318,085,140.97","203,271,796.66","214,710,951.99","214,835,964.61"
无形资产,"28,831,893.34","99,289,330.84","103,471,052.60","102,052,942.86","101,343,888.01","100,748,806.94","100,048,528.12","99,332,864.71","98,617,201.33","98,985,279.28","98,245,354.42","97,599,083.78","96,855,346.64","96,125,268.15","95,395,607.28"
盈余公积,"4,329,208.68","9,012,149.75","13,669,358.06","13,669,358.06","13,669,358.06","17,294,442.75","17,294,442.75","17,294,442.75","17,294,442.75","18,964,618.31","18,964,618.31","18,964,618.31","18,964,618.31","21,434,248.28","21,434,248.28"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,"129,614,800.00","129,614,800.00","125,763,700.00",,,
商誉,,,,,,,,,"34,529,882.76","34,660,057.85","34,660,057.85","34,660,057.85","34,660,057.85","34,660,057.85","34,660,057.85"
未分配利润,"29,964,997.45","68,911,289.57","115,607,658.28","125,906,631.58","150,883,100.29","162,281,723.01","173,463,576.86","169,854,541.28","190,841,795.10","204,448,181.69","218,779,108.26","214,521,504.19","235,302,537.04","229,079,919.30","239,712,121.45"
长期待摊费用,"4,249,261.48","4,894,167.23","4,720,333.54","1,274,583.11","1,113,313.25","963,710.08","1,089,638.63","1,200,726.95","1,099,941.00","1,066,364.27","3,937,764.23","5,892,103.20","5,090,743.34","5,981,984.95","5,813,788.87"
少数股东权益,,,,,,,,,"20,968,658.84","28,786,576.99","29,623,036.35","16,460,085.33","15,990,954.91","14,292,969.68","15,834,938.22"
递延所得税资产,"1,229,696.01","2,154,133.68","3,629,227.35","6,649,649.29","6,021,650.98","5,376,664.46","5,209,460.56","5,870,822.09","5,038,692.79","13,483,223.62","13,483,009.59","13,690,105.34","14,143,957.20","15,574,792.86","16,055,098.13"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,"6,902,358.49","3,642,653.45","6,471,824.92","15,641,683.49","10,164,690.53","11,811,437.34","15,928,930.26","19,591,466.73","16,699,354.41","5,577,123.03","16,196,009.34","16,529,499.90","19,269,422.26","10,031,502.00","9,914,620.93"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"201,732,091.85","358,986,954.64","507,651,902.96","524,075,830.22","554,716,321.46","577,001,726.57","590,941,179.70","646,920,625.91","709,693,834.27","760,602,016.35","779,686,628.55","812,444,394.93","808,389,975.89","833,610,233.57","828,557,286.74"
所有者权益(或股东权益)合计,"138,743,419.49","203,925,812.19","257,167,680.54","268,455,783.26","293,926,816.68","561,032,180.59","705,634,799.15","705,165,328.28","748,691,648.30","662,931,551.39","674,814,617.70","603,772,498.80","628,730,406.92","634,718,589.25","647,017,772.56"
资产总计,"449,387,181.40","715,945,792.75","1,022,959,265.58","1,053,532,619.12","1,159,097,312.53","1,369,241,534.86","1,388,768,224.44","1,375,237,171.50","1,483,246,812.77","1,605,606,265.76","1,686,325,682.51","1,774,524,544.84","1,830,970,555.49","1,898,897,869.41","1,902,357,197.77"
负债和所有者(或股东权益)合计,"449,387,181.40","715,945,792.75","1,022,959,265.58","1,053,532,619.12","1,159,097,312.53","1,369,241,534.86","1,388,768,224.44","1,375,237,171.50","1,483,246,812.77","1,605,606,265.76","1,686,325,682.51","1,774,524,544.84","1,830,970,555.49","1,898,897,869.41","1,902,357,197.77"
