科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"182,920,333.87","353,057,349.70","567,461,512.53","809,723,553.13","200,335,925.74","587,968,679.85","826,135,615.66","1,018,274,373.03","208,748,732.56","422,402,109.56","629,962,634.22","1,994,631,142.82","496,283,856.68","803,096,702.43","985,458,084.21","1,342,470,869.61","233,505,332.24","457,136,643.38","659,045,012.78","1,041,146,136.54","235,792,930.07","537,012,436.50","913,382,785.10","1,384,858,650.00","238,361,205.28","560,726,777.03","978,829,957.97","1,497,178,583.75","426,934,238.48","747,830,082.09","1,249,680,139.15","1,788,753,224.48","279,689,802.90","907,643,091.96","1,213,210,901.66","1,600,538,284.40","326,556,515.30","1,271,413,479.73","1,722,912,013.68","1,894,294,499.49","651,760,299.71","1,262,805,843.72","1,970,210,193.28","2,465,310,729.61"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,"1,299,000.00",,,,"1,314,000.00",,,,"881,000.00",,,,,,"86,279.00","1,146,279.00","527,623.00",,"1,077,780.00","1,077,780.00","1,077,780.00",,,"1,035,709.00","851,932.00",,,,,,"630,316.89","630,316.89","2,400,000.00",,"9,707,108.19","9,707,108.19","1,400,000.00"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"13,377,996.02","63,299,068.20","14,351,275.86","39,046,674.17","10,896,747.33","19,809,344.04","27,902,035.96","49,120,207.61","14,339,536.84","18,418,977.71","26,595,295.69","40,216,602.57","90,639,193.72","100,047,555.64","167,629,748.23","149,050,361.52","33,927,107.91","22,435,063.16","55,425,524.79","38,484,814.26","20,314,425.38","22,819,553.86","43,605,802.11","55,258,988.77","14,655,691.78","36,821,591.74","98,732,710.24","95,635,986.01","10,451,951.08","18,772,374.74","85,666,535.99","76,947,769.39","12,074,910.27","19,812,507.04","49,217,422.19","336,308,726.72","15,739,899.84","24,791,546.66","76,909,205.33","934,272,867.67","28,440,990.02","25,212,645.68","59,578,330.05","239,693,793.36"
投资活动现金流出小计,"11,847,447.01","70,839,451.69","84,993,480.26","85,595,918.77","1,605,349.25","7,266,243.28","8,529,231.85","15,115,037.01","438,452.28","1,001,046.77","1,333,737.12","1,821,917.37","1,573,947.00","7,711,652.90","8,091,191.01","11,674,912.21","326,327.13","5,237,563.13","6,591,705.73","183,220,144.23","816,061.85","52,212,836.29","52,798,501.40","88,059,108.84","1,595,803.95","3,586,611.95","54,831,534.75","60,293,485.63","76,744,592.00","318,985,642.73","540,939,903.86","1,146,992,489.77","302,136,937.05","602,856,139.05","604,507,123.15","607,960,635.62","93,742,215.92","298,813,679.07","827,248,287.42","1,191,252,881.21","202,863,460.80","204,694,758.76","406,345,060.21","669,834,559.55"
经营活动现金流入小计,"196,298,329.89","416,356,417.90","581,812,788.39","848,770,227.30","211,232,673.07","607,778,023.89","854,037,651.62","1,068,693,580.64","223,088,269.40","440,821,087.27","656,557,929.91","2,036,161,745.39","586,923,050.40","903,144,258.07","1,153,087,832.44","1,492,402,231.13","267,432,440.15","479,571,706.54","714,470,537.57","1,079,630,950.80","256,107,355.45","559,918,269.36","958,134,866.21","1,440,645,261.77","253,016,897.06","598,626,148.77","1,078,640,448.21","1,593,892,349.76","437,386,189.56","766,602,456.83","1,336,382,384.14","1,866,552,925.87","291,764,713.17","927,455,599.00","1,262,428,323.85","1,936,847,011.12","342,296,415.14","1,296,835,343.28","1,800,451,535.90","2,830,967,367.16","680,201,289.73","1,297,725,597.59","2,039,495,631.52","2,706,404,522.97"
投资活动产生的现金流量净额,"-3,460,270.82","-53,004,566.15","-45,273,742.58","-58,147,261.41","24,780,298.47","29,840,925.28","30,075,257.01","24,212,900.33","299,441.11","7,973,011.99","20,746,432.51","212,721,945.53","20,763,737.38","58,819,361.30","62,949,437.34","110,292,157.41","1,613,436.94","13,577,158.44","14,628,985.60","-164,805,269.48","1,303,914.99","19,889,455.39","19,321,190.28","14,211,653.11","-873,089.69","17,044,273.01","17,936,910.33","12,474,909.45","-75,814,516.42","-247,705,664.12","-300,069,150.60","-479,586,391.97","205,533,922.95","534,143,756.98","532,549,872.88","546,757,583.10","-88,912,820.14","-231,116,224.04","-475,924,003.93","-317,029,886.93","-193,425,109.85","230,395,823.95","247,792,390.15","136,268,997.99"
购买商品、接受劳务支付的现金,"123,115,430.60","323,882,567.66","541,816,584.08","697,307,598.28","81,652,669.53","213,612,969.68","308,201,577.81","561,260,554.31","99,425,867.65","287,249,880.89","626,502,455.02","901,615,037.56","383,640,753.18","1,575,176,003.02","1,788,963,866.47","1,924,470,578.59","236,185,846.26","338,698,295.25","556,153,989.81","747,022,917.27","256,207,070.80","470,503,480.14","724,982,278.35","1,037,869,676.93","286,642,041.26","539,122,175.99","812,986,506.72","1,044,087,874.09","355,744,433.48","496,469,187.70","931,755,970.73","1,155,983,731.44","356,868,607.99","1,217,206,250.48","1,467,089,217.87","3,356,887,764.79","551,949,063.55","833,384,461.45","955,668,051.48","1,198,460,616.20","326,591,068.08","828,487,718.05","1,131,555,047.59","2,072,012,994.01"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,"59,400,000.00","59,400,000.00",,,,,,,,,,,,,,,"639,129,989.85","638,729,989.86","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00",,,,"120,000,000.00"
支付给职工以及为职工支付的现金,"12,266,080.86","21,395,490.31","21,390,796.66","28,948,461.98","8,502,281.92","13,665,754.70","19,167,481.59","27,505,451.48","9,781,593.15","16,427,330.72","24,239,212.34","39,984,995.53","12,810,713.83","23,665,147.23","35,122,209.87","49,673,000.93","16,622,654.80","28,467,187.68","39,035,391.27","56,071,670.41","19,751,029.31","31,953,369.98","42,398,836.78","55,663,073.17","18,068,863.86","28,704,964.88","40,343,585.88","54,062,146.15","19,019,341.89","30,054,470.68","42,441,209.22","49,005,966.46","18,792,765.20","31,371,347.93","45,127,903.39","59,862,698.20","20,075,898.03","30,605,222.20","45,600,698.74","59,005,072.19","21,138,493.91","33,533,074.86","49,656,497.44","64,540,361.41"
取得借款收到的现金,"312,000,000.00","492,000,000.00","804,004,620.00","1,384,004,620.00","353,988,289.45","548,588,289.45","868,588,289.45","1,338,588,289.45","280,000,000.00","590,000,000.00","1,041,238,402.81","1,566,238,402.81","517,000,000.00","1,106,500,000.00","1,376,217,792.68","1,737,940,975.68","574,000,000.00","1,020,230,000.00","1,592,808,766.03","1,830,165,176.24","1,334,581,201.73","1,611,594,179.21","1,971,410,950.28","2,031,410,950.28","1,224,000,000.00","1,586,655,713.21","2,011,655,713.21","2,388,255,751.51","793,000,000.00","893,000,000.00","1,738,920,672.23","1,738,920,672.23","620,000,000.00","1,050,000,000.00","1,240,000,000.00","2,910,000,000.00","390,000,000.00","1,264,000,000.00","1,764,000,000.00","1,984,000,000.00","270,000,000.00","830,000,000.00","1,330,000,000.00","1,675,000,000.00"
支付的各项税费,"23,799,094.04","50,470,841.97","75,016,850.73","121,561,305.41","32,320,450.87","87,070,859.01","110,869,522.79","140,769,060.08","27,515,639.88","67,292,908.41","93,852,988.65","128,453,663.54","149,180,192.34","259,360,627.65","291,616,293.82","317,789,958.40","41,997,705.53","178,487,245.31","219,612,647.70","256,512,295.69","25,338,050.36","248,632,454.84","339,183,045.27","362,829,571.77","63,753,402.56","138,562,203.80","185,935,887.02","217,716,224.72","27,733,695.60","238,309,259.88","279,291,342.29","320,294,575.23","61,037,411.81","243,926,717.83","318,870,175.84","346,377,889.95","16,464,435.08","267,187,135.83","350,171,126.26","378,133,978.44","319,214,150.51","471,945,432.11","548,233,365.26","604,606,422.47"
收到其他与筹资活动有关的现金,"55,000,000.00",,"83,000,000.00","305,000,000.00",,,"32,161,600.00","31,111,600.00",,,,,,,"31,175,100.00","31,175,100.00",,,,"277,047,119.84","93,640,000.00","93,640,000.00","93,640,000.00","601,743.18",,,"540,000,000.00","540,000,000.00",,,,,,,,,,,,"13,645,900.00",,,,
