科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"129,097,384.67","324,601,202.47","518,758,419.95","711,149,898.07","137,502,108.71","339,735,669.49","665,460,015.30","872,581,169.05","162,644,520.43","391,322,774.19","658,451,354.72","954,844,925.06","210,571,830.97","497,484,673.95","805,370,084.77","1,099,888,046.17","208,036,409.37","503,848,354.91","778,305,991.17","1,039,210,653.49","223,574,927.78","528,294,062.83","811,638,424.34","1,106,213,350.49","232,471,561.61","576,167,728.77","888,247,466.36","1,184,255,531.28","242,730,817.79","566,848,308.96","880,761,826.08","1,228,504,465.87","387,274,782.44","967,450,024.44","1,521,788,987.15","2,092,109,315.52","423,422,421.32","1,028,291,085.18","1,698,226,056.35","2,411,904,629.36","634,714,634.07","1,358,732,418.47","1,956,422,226.69"
二、营业利润,"14,666,203.34","47,309,250.90","83,697,650.73","111,099,286.52","9,174,339.07","52,531,441.40","102,634,248.77","140,695,329.80","29,832,239.00","90,251,850.91","158,977,754.83","220,023,153.85","40,900,168.41","96,288,182.65","144,567,393.44","396,918,152.00","23,931,201.36","63,746,077.89","178,836,055.93","206,755,390.54","20,477,970.69","66,752,364.06","111,810,307.28","172,518,105.09","30,382,782.96","96,980,985.84","148,627,135.64","186,944,314.29","27,342,548.30","75,385,827.05","116,716,398.21","133,345,111.23","19,123,511.50","327,158,771.62","365,794,281.96","347,042,712.24","-3,832,682.99","126,760,828.37","173,771,232.42","200,389,971.80","8,533,942.69","35,091,246.41","60,117,204.35"
减:营业成本,"90,990,281.28","224,206,144.78","354,173,815.89","483,938,328.66","96,144,965.84","234,904,297.24","459,936,728.56","592,312,178.64","100,980,462.75","230,080,240.15","389,593,560.90","588,123,890.09","133,535,180.53","318,492,309.76","532,354,260.69","741,068,554.87","145,326,726.96","348,572,894.09","534,270,160.63","700,480,584.13","145,292,354.57","337,195,638.45","516,205,803.60","699,902,658.57","142,835,203.78","356,369,023.58","547,356,250.25","726,583,755.12","151,042,536.59","351,280,287.49","546,776,037.98","790,574,693.85","296,949,442.93","736,662,860.92","1,161,901,664.07","1,616,220,496.21","323,482,078.04","769,251,921.73","1,275,050,147.89","1,833,252,750.39","535,348,170.00","1,117,634,520.69","1,568,973,635.11"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"548,512.37","1,652,579.60","2,483,868.35","3,211,580.65","615,338.73","1,977,350.87","3,828,685.58","5,247,524.71","1,010,140.22","2,451,003.65","4,233,230.16","5,716,734.94","795,799.25","2,356,649.34","3,576,513.63","4,979,516.66","1,063,653.03","2,782,139.10","4,030,004.77","7,073,138.69","1,784,607.82","4,154,663.04","6,690,285.32","9,030,667.93","1,747,077.09","4,425,490.89","7,075,087.51","9,378,556.22","1,944,874.03","4,386,703.20","7,030,089.26","9,589,539.18","2,359,285.94","5,440,115.55","9,007,592.31","12,825,080.84","2,531,860.51","6,089,924.83","10,049,183.35","19,562,718.61","4,655,107.67","10,215,221.28","16,111,182.46"
营业外收入,"469,540.63","651,866.88","876,819.54","6,667,984.07","572,459.88","681,725.55","734,979.05","1,427,490.58","244,114.24","840,903.40","10,887,141.65","12,534,824.09","958,278.25","3,586,043.32","8,586,306.87","10,180,507.47","646,459.32","2,270,271.15","3,154,521.66","9,788,533.44","664,702.32","2,130,322.69","2,680,792.97","5,185,470.12","404,274.77","918,825.38","1,172,239.99","5,280,042.88","3,414,490.22","4,620,078.70","5,322,802.59","10,265,964.76","103,764.00","2,544,662.92","41,867,554.95","52,771,594.53","2,152,056.21","11,586,834.13","14,188,431.47","27,725,309.01","4,709,863.46","6,724,377.84","11,755,125.82"
销售费用,"10,113,117.63","22,416,586.56","34,249,954.20","47,811,658.08","11,515,284.16","23,526,015.82","51,264,082.96","67,661,290.47","14,019,221.57","32,920,874.46","54,732,964.96","78,146,084.02","21,616,240.34","42,575,948.89","65,290,016.50","84,111,878.63","17,621,035.56","40,545,613.58","63,219,370.37","87,343,416.89","20,281,114.77","42,679,660.47","63,674,082.18","90,156,533.19","22,498,117.07","48,235,190.15","73,246,662.83","105,608,324.57","26,265,704.72","53,862,863.55","82,135,812.37","116,921,140.36","29,542,392.64","59,302,060.26","90,650,382.68","135,184,338.53","43,514,968.20","79,103,093.61","123,443,089.82","183,452,365.42","38,385,972.89","79,012,910.95","119,661,782.66"
减:营业外支出,"232,910.50","412,392.47","696,465.41","861,083.01","107,467.03","1,408,587.25","1,448,233.12","2,149,194.76","209,922.29","493,170.85","914,518.04","2,486,858.62","313,674.53","1,046,974.27","1,397,962.10","2,453,540.38","230,788.14","277,766.00","326,560.16","1,829,062.66","30,707.45","937,528.35","1,533,617.30","2,104,368.44","215,552.09","826,631.18","1,583,106.43","2,432,536.32","415,511.77","1,579,954.06","3,339,915.33","3,753,516.53","733,132.81","1,473,183.28","2,177,171.27","6,051,991.90","1,020,397.08","1,733,790.31","2,020,784.16","4,348,336.83","457,242.78","1,411,300.34","8,837,169.79"
管理费用,"12,915,679.49","26,783,466.46","40,402,442.12","55,804,630.68","14,339,044.05","31,312,772.47","52,269,052.50","73,908,664.05","20,993,291.39","42,231,013.81","62,178,108.48","87,202,406.91","20,064,066.11","43,100,765.22","68,134,233.47","98,575,919.46","24,380,721.66","53,264,307.22","82,590,448.90","117,006,125.72","28,343,320.34","59,001,817.17","90,145,399.24","130,058,052.64","32,754,734.15","69,215,265.23","107,190,169.91","150,639,604.24","39,065,111.44","75,728,944.03","115,016,894.48","165,390,831.16","41,541,910.74","93,729,134.00","137,935,937.58","200,540,915.54","56,337,733.74","119,937,023.19","180,609,289.65","243,923,627.91","53,587,911.37","117,042,742.59","178,021,173.81"
其中:非流动资产处置净损失,"136,111.96","315,656.18","315,656.18","57,841.97",,,,"109,237.85",,"82,957.91","82,957.91","293,598.65",,"67,390.79","67,390.79","370,497.98",,"124,344.52","124,344.52","1,377,816.21",,"214,717.49","214,717.49","436,177.58",,"123,955.32","181,865.56","620,506.47",,"541,110.04","1,746,402.47","2,385,964.59",,"238,146.93","702,935.99","3,336,366.24","727,563.20","78,659.58","826,895.25","1,628,835.62","218,494.26","539,409.07","7,401,818.55"
