科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,"938,944.00","934,611.00","930,611.00","930,611.00","929,711.00","429,711.00","929,711.00","929,711.00","929,711.00","929,711.00","929,711.00","929,711.00","929,711.00","929,711.00","929,711.00","929,711.00","929,711.00","820,829.00","820,829.00","811,229.00","554,853.00","368,589.00","317,609.00","18,034.80",,,,,,,"50,049,366.71","54,371,332.99","4,525,432.03","9,777,731.55","4,866,018.67","7,865,427.35","8,176,501.04","7,274,585.42","3,000,415.53","2,429,235.19"
长期股权投资,,,,,,,,,,,,,,"4,500,000.00","4,500,000.00","4,500,000.00","4,500,000.00","4,500,000.00","4,500,000.00","4,500,000.00","4,500,000.00",,,,,,,,,,,,,,,,,,,
专项应付款,,"500,000.00","2,500,000.00","2,500,000.00","2,500,000.00","2,500,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"103,547,773.13","124,629,130.82","134,153,538.89","134,324,055.83","300,731,898.86","304,533,334.04","342,084,347.06","363,442,648.77","403,950,201.59","402,682,771.25","441,414,149.84","437,364,024.97","434,420,564.16","431,338,751.11","485,889,471.32","482,843,556.37","476,787,428.74","471,605,016.26","503,742,233.49","498,058,427.70","501,422,506.97","500,269,612.61","507,658,826.93","502,565,531.35","503,664,870.12","537,033,338.95","591,995,104.41","590,779,897.87","587,350,460.23","582,023,871.02","661,452,560.83","666,091,215.20","656,418,524.92","696,832,813.51","719,989,891.68","731,637,280.92","723,278,276.26","719,893,371.73","939,277,363.61","942,652,168.39"
递延所得税负债,,124.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,607,479.29","6,195,542.11","5,783,604.93","5,371,667.76","6,058,229.72","6,195,542.11","5,783,604.93","5,783,604.93","5,508,980.15","5,508,980.15"
在建工程,"9,124,384.63","48,739,371.18","81,866,935.06","91,003,414.33","1,000,000.00","8,064,431.00","9,000,000.00","10,775,643.00","11,334,720.00","11,667,524.00","32,859,979.91","32,860,686.91","49,860,686.91","49,860,686.91","32,654,894.91","32,654,894.91","52,660,902.91","52,647,964.30",,,"4,179,242.29","13,820,267.93","31,098,245.95","41,436,411.90","41,098,245.95","41,098,245.95","8,290,510.79","8,904,731.53","8,990,074.93","9,111,805.99","33,359,716.49","54,998,233.57","36,136,191.17","37,222,740.53","95,542,538.70","97,161,783.97","97,365,208.06","97,790,467.00","134,014,766.97","135,447,351.17"
其他非流动负债,,,,,,,,,,,,,,,"7,930,000.00","7,930,000.00","7,930,000.00","7,930,000.00","8,607,833.33","8,409,583.33","8,211,333.33","22,663,083.33",,,,,,"1,000,000.00",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"1,218,944.00","6,714,735.52","3,710,611.00","3,710,611.00","3,709,711.00","3,209,711.00","3,209,711.00","3,209,711.00","3,209,711.00","3,209,711.00","1,209,711.00","1,209,711.00","1,209,711.00","1,209,711.00","9,139,711.00","9,139,711.00","9,139,711.00","9,030,829.00","9,708,662.33","9,500,812.33","9,046,186.33","23,311,672.33","24,574,582.26","26,019,258.06","25,678,852.43","25,399,792.01","27,588,159.22","27,352,409.22","27,116,659.22","26,880,909.22","121,627,137.92","124,991,467.02","103,387,928.88","105,328,291.23","84,315,452.83","83,452,173.90","120,438,410.41","114,536,494.79","89,552,183.39","88,981,003.05"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"280,199,399.38","411,226,591.27","447,598,487.39","459,982,854.48","338,945,350.71","295,842,033.07","339,451,795.92","304,771,710.85","377,636,361.78","441,075,977.76","475,784,949.18","453,233,624.74","489,012,271.71","522,571,498.05","494,019,312.83","421,005,676.16","486,383,466.66","562,446,035.34","574,692,218.78","437,577,524.94","536,102,260.29","588,177,797.62","603,301,414.95","484,949,908.95","486,153,980.64","537,708,402.63","580,354,007.33","513,971,782.88","660,358,619.41","726,572,457.78","969,259,090.35","882,243,047.16","1,104,731,141.71","1,346,196,250.98","1,199,434,012.83","1,147,168,020.60","1,153,561,510.21","1,253,871,615.10","1,282,527,654.17","1,208,088,809.80"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"47,000,000.00","47,000,000.00","47,000,000.00","47,000,000.00","63,000,000.00","94,500,000.00","94,500,000.00","94,500,000.00","94,500,000.00","151,200,000.00","151,200,000.00","151,200,000.00","151,200,000.00","151,200,000.00","151,200,000.00","151,200,000.00","151,200,000.00","151,200,000.00","151,200,000.00","151,200,000.00","302,400,000.00","302,400,000.00","304,298,800.00","305,362,850.00","672,399,594.00","672,665,767.00","674,743,775.00","677,761,847.00","678,241,607.00","678,241,607.00","681,493,764.00","684,658,327.00","685,990,272.00","686,687,701.00","763,264,760.00","763,264,760.00","779,764,760.00","779,764,760.00","779,764,760.00","779,764,760.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"3,182,658.10","3,182,658.10","3,182,658.10","3,182,658.10","751,678,785.03","751,678,785.03","760,775,978.41","760,775,978.41","760,775,978.41","704,075,978.41","704,075,978.41","704,075,978.41","704,075,978.41","704,075,978.41","704,075,978.41","704,075,978.41","704,075,978.41","704,075,978.41","706,145,952.48","712,423,952.48","567,501,952.48","571,554,952.48","584,809,536.48","592,657,627.98","232,973,183.97","237,762,330.36","237,099,147.60","244,624,972.32","243,948,666.28","243,948,666.28","246,088,916.72","253,304,120.36","251,844,446.96","259,187,859.56","729,633,543.50","729,633,543.50","764,401,373.69","764,401,373.69","764,401,373.69","764,401,373.69"
无形资产,"35,055,263.99","33,940,380.43","26,062,250.17","25,115,911.15","25,740,002.73","25,577,649.94","25,282,174.73","30,052,181.51","34,777,090.90","34,640,207.88","36,178,299.92","35,504,727.65","39,278,079.24","41,107,540.36","40,862,454.04","40,097,535.42","39,148,896.31","40,065,959.20","37,720,500.14","36,671,840.01","36,242,247.83","35,855,708.10","36,598,273.70","35,713,911.17","38,510,044.34","68,967,360.93","65,711,639.26","65,362,639.59","65,299,270.59","64,762,365.31","106,729,461.44","104,416,509.62","102,325,403.18","100,651,588.77","112,170,239.61","111,906,968.05","108,863,501.09","111,360,432.34","142,524,690.59","140,843,654.40"
盈余公积,"8,803,438.89","13,584,099.04","21,778,645.48","21,778,645.48","21,778,645.48","21,778,645.48","29,624,426.06","29,624,426.06","29,624,426.06","29,624,426.06","39,952,334.29","39,952,334.29","39,952,334.29","39,952,334.29","49,171,579.11","49,171,579.11","49,171,579.11","49,171,579.11","62,372,515.17","62,372,515.17","62,372,515.17","62,372,515.17","71,231,665.70","71,231,665.70","71,231,665.70","71,231,665.70","84,071,259.43","84,071,259.43","84,071,259.43","84,071,259.43","93,978,542.13","93,978,542.13","93,978,542.13","93,978,542.13","97,807,445.39","97,807,445.39","97,807,445.39","97,807,445.39","100,103,475.59","100,103,475.59"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88,568,253.35","88,568,253.35"
商誉,,,,,,,"3,036,731.81","3,036,731.81","3,036,731.81","3,036,731.81",,,,,,,,,,,,,,,,,,,,,"75,000,365.75","75,000,365.75","75,000,365.75","75,000,365.75","75,000,365.75","75,000,365.75","75,000,365.75","75,000,365.75","71,321,531.75","71,321,531.75"
未分配利润,"71,859,142.18","97,536,228.44","138,000,836.99","152,832,084.20","166,358,257.13","101,215,671.08","140,006,446.80","160,031,142.55","181,651,095.29","157,346,434.48","194,267,277.19","217,764,061.43","210,365,083.33","210,094,700.39","212,548,128.86","238,157,208.45","214,836,990.96","217,501,201.38","252,671,508.95","281,121,661.19","230,510,699.93","234,608,824.55","316,508,396.15","348,463,276.18","311,784,096.98","317,040,925.81","398,886,673.76","431,418,772.96","386,955,006.23","387,973,457.58","418,440,495.53","454,565,529.81","419,926,613.16","421,778,050.30","397,291,980.05","448,174,183.74","442,364,948.34","446,315,551.71","432,601,976.60","489,884,843.51"
长期待摊费用,,,,,,"499,700.00","7,880,000.00","5,641,631.38","7,210,291.67","6,628,102.76","7,614,084.09","9,702,033.21","13,352,038.70","20,540,464.64","10,733,276.50","16,926,908.66","19,709,503.00","18,374,831.30","24,160,278.37","23,795,154.28","26,573,747.00","26,559,033.00","23,864,878.07","23,737,984.93","23,042,804.15","19,963,390.43","29,889,432.83","34,759,468.82","34,183,897.41","29,676,410.63","54,902,720.77","70,543,612.43","79,257,457.05","87,417,544.36","106,021,300.28","89,415,553.31","141,291,428.48","131,551,652.62","178,579,057.43","189,019,280.69"
少数股东权益,"357,774.17","318,984.76","691,319.60","783,429.58","843,622.02","982,371.62","838,062.70","890,380.09","93,175.40","-341,243.09","-305,857.98","-695,506.61","-862,444.34","-1,451,262.75","-1,925,338.45","-1,849,281.05","-2,016,320.19","-2,010,637.59","-2,023,795.99","-2,162,948.22","-2,075,162.58","-1,978,891.64","-1,947,714.65","-1,741,124.61","-1,794,796.00","-1,794,737.26","4,044,967.74","3,929,158.45","3,984,906.73","5,120,962.88","87,727,873.91","93,451,741.00","94,820,688.08","105,113,721.87","115,265,090.92","126,798,954.07","123,631,982.13","120,504,141.57","121,091,860.90","120,626,595.70"
递延所得税资产,"1,299,409.17","1,979,339.87","2,756,921.86","2,924,957.47","3,604,650.27","4,036,276.71","4,699,017.36","6,487,887.18","6,541,665.30","7,757,163.98","4,837,968.15","5,467,422.06","5,522,306.49","5,989,468.47","8,106,219.42","5,747,233.44","9,014,459.14","8,174,473.19","8,478,671.88","7,906,523.42","6,184,216.55","6,730,470.74","9,891,858.36","11,713,669.47","9,568,874.15","10,323,920.50","12,178,095.98","11,754,631.22","12,560,655.08","12,665,766.22","16,295,454.55","15,694,595.40","12,198,425.28","20,889,475.61","17,758,681.04","23,275,329.66","23,140,689.93","24,946,473.53","20,348,381.26","19,950,927.11"
外币报表折算价差,,,,,,,"-307,002.93","-314,589.65","-431,709.25","-464,569.74","-327,951.62","-359,758.35","-475,496.63","-363,624.67","-314,308.85","-300,634.89","-255,255.97","-198,592.07","-360,509.12","-318,650.99","-638,250.98","-825,938.42",,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,"47,142,320.87","66,066,513.29","69,440,815.02","87,019,561.02","72,474,000.00","72,474,000.00","72,474,000.00","42,500,000.00","53,885,100.93","75,456,340.68","71,256,560.93","88,022,222.09","42,837,520.50","58,897,520.50","85,645,663.18","78,005,663.18","54,399,407.70","53,966,845.06","196,155,389.91","235,677,022.83","32,116,618.59","35,001,764.09"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"149,026,830.92","209,288,222.30","244,839,645.98","253,368,338.78","331,076,551.86","342,711,391.69","391,982,270.96","419,436,723.65","466,850,701.27","466,412,501.68","522,904,481.91","520,898,894.80","542,433,675.50","553,336,911.49","582,746,316.19","582,770,128.80","601,821,190.10","595,368,244.25","625,744,004.75","636,998,458.70","648,542,775.66","674,754,653.40","686,086,083.01","692,141,508.82","692,858,838.71","724,386,256.76","766,449,884.20","791,517,709.71","784,140,919.17","790,762,441.26","1,015,077,800.33","1,070,142,052.47","1,071,482,030.53","1,120,520,191.71","1,205,382,424.76","1,206,864,126.72","1,389,594,859.48","1,420,719,785.80","1,525,413,641.43","1,541,467,908.83"
所有者权益(或股东权益)合计,"131,203,013.34","161,621,970.34","210,653,460.17","225,576,817.36","1,003,659,309.66","970,155,473.21","1,025,437,911.04","1,045,507,337.46","1,066,212,965.91","1,041,441,026.12","1,088,861,780.29","1,111,937,109.17","1,104,255,455.06","1,103,508,125.67","1,114,756,039.08","1,140,454,850.03","1,117,012,972.32","1,119,739,529.24","1,170,005,671.49","1,204,636,529.63","1,160,071,754.02","1,168,131,462.14","1,273,004,719.53","1,315,835,339.91","1,286,132,911.19","1,296,353,040.63","1,396,684,221.81","1,440,101,645.71","1,395,239,822.78","1,397,476,858.85","1,525,727,494.01","1,578,240,768.46","1,544,425,520.24","1,564,617,509.47","2,101,053,941.02","2,163,970,416.77","2,206,195,425.19","2,207,295,760.94","2,107,368,378.32","2,163,972,246.48"
资产总计,"411,402,412.72","572,848,561.61","658,251,947.56","685,559,671.84","1,342,604,660.37","1,265,997,506.28","1,364,889,706.96","1,350,279,048.31","1,443,849,327.69","1,482,517,003.88","1,564,646,729.47","1,565,170,733.91","1,593,267,726.77","1,626,079,623.72","1,608,775,351.91","1,561,460,526.19","1,603,396,438.98","1,682,185,564.58","1,744,697,890.27","1,642,214,054.57","1,696,174,014.31","1,756,309,259.76","1,876,306,134.48","1,800,785,248.86","1,772,286,891.83","1,834,061,443.26","1,977,038,229.14","1,954,073,428.59","2,055,598,442.19","2,124,049,316.63","2,494,986,584.36","2,460,483,815.62","2,649,156,661.95","2,910,813,760.45","3,300,487,953.85","3,311,138,437.37","3,359,756,935.40","3,461,167,376.04","3,389,896,032.49","3,372,061,056.28"
