科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"1,012,160.57","2,406,870.00","7,466,377.48","2,185,228.47","5,265,905.30","10,254,585.08","13,978,403.15","4,798,460.98","10,884,434.05","18,315,122.60","25,971,236.67","8,973,658.75","19,156,928.93","31,996,511.14","48,509,922.05","12,804,228.30","28,688,954.08","45,313,610.50","61,730,137.73","19,625,433.04","36,856,208.73","60,048,514.82","83,167,328.38","25,962,185.58","54,853,400.03","78,165,727.66","111,994,492.21","31,477,618.14","60,170,652.19","88,554,041.42","120,080,295.76","33,728,328.20","64,607,394.53","100,882,159.70","131,806,707.07","38,093,745.27"
取得借款收到的现金,,,,,,,,,,,,,,,,,,,"10,000,000.00",,,"28,000,000.00","152,797,680.56","50,000,000.00","1,010,000,000.00","1,982,000,000.00","2,129,000,000.00","179,700,000.00","324,700,000.00","405,500,000.00","495,500,000.00","51,487,395.98","123,087,395.98","337,387,395.98","540,011,935.21","50,000,000.00"
支付的各项税费,"2,280,378.95","4,068,133.97","35,972,962.78","7,705,165.23","17,702,612.99","23,701,216.38","31,215,318.10","611,563.25","7,494,507.14","18,100,406.47","21,207,504.98","7,169,249.03","16,095,509.71","18,666,638.47","29,371,893.53","7,036,878.11","17,833,650.57","30,160,110.21","43,275,870.73","12,388,677.00","26,537,329.87","45,767,517.73","67,959,709.49","19,607,386.27","55,130,666.04","107,503,234.52","111,573,141.45","30,335,471.83","50,061,166.03","88,719,664.07","120,449,093.14","48,983,441.11","72,256,608.04","136,267,640.81","130,712,249.12","57,847,697.10"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000,000.00"
支付其他与经营活动有关的现金,"5,519,626.42","41,593,965.30","16,260,948.44","4,555,576.94","13,719,799.70","17,453,350.40","27,873,153.93","4,414,238.16","12,526,941.28","17,881,047.22","27,476,412.63","10,757,766.97","20,949,711.36","30,015,403.84","40,471,119.46","7,214,858.29","15,818,273.53","21,469,359.91","27,957,336.99","8,721,053.66","22,267,215.91","50,650,359.92","66,385,050.24","35,208,746.63","68,540,090.03","267,838,244.90","289,166,326.13","89,038,597.59","82,299,165.71","315,124,479.13","118,775,015.64","31,667,711.25","97,023,682.02","161,766,439.98","286,460,311.28","150,351,490.27"
筹资活动现金流入小计,,"40,000,000.00",,"1,394,824,600.00","1,394,824,600.00","1,394,824,600.00","1,394,824,600.00",,,,,,,,,,,,"10,000,000.00",,,"28,000,000.00","152,797,680.56","50,000,000.00","1,030,000,000.00","2,002,000,000.00","2,149,000,000.00","179,700,000.00","2,666,161,200.00","2,746,961,200.00","2,857,083,734.40","51,487,395.98","123,087,395.98","337,387,395.98","540,011,935.21","250,000,000.00"
经营活动现金流出小计,"56,299,717.37","335,580,145.28","262,539,988.17","91,930,587.17","166,931,635.77","237,240,510.04","322,026,364.43","36,938,350.05","84,939,251.51","172,690,886.16","272,844,151.74","109,215,603.29","224,041,352.04","314,362,843.35","463,066,308.86","110,199,625.12","214,882,281.10","326,163,018.69","418,517,182.15","114,760,965.20","218,644,437.77","422,417,884.73","591,315,104.70","230,156,767.25","401,663,849.06","814,579,199.60","1,088,937,852.64","528,891,799.12","623,113,160.05","1,069,406,445.11","960,401,381.29","249,494,578.47","479,067,370.76","906,672,629.58","1,253,105,760.73","484,992,813.55"
偿还债务支付的现金,,,,,,,,,,,,,,,,,,,,,"5,000,000.00","17,066,183.32","63,667,680.56","51,540,000.00","128,931,000.00","243,931,000.00","382,530,000.00","275,998,600.40","1,247,700,000.00","1,404,700,000.00","1,534,700,000.00","140,500,000.00","290,000,000.00","461,887,395.98","762,287,395.98","290,793,160.00"
经营活动产生的现金流量净额,"-285,795.12","15,991,420.25","79,289,106.68","-46,471,304.53","-90,736,133.52","-118,307,174.01","-111,977,823.47","21,761,749.56","10,562,999.64","31,445,229.15","76,952,104.75","2,159,841.40","19,096,225.40","74,273,790.51","179,958,243.60","-20,709,086.07","20,968,044.20","13,798,639.39","83,226,378.57","-42,874,961.38","-65,099,630.96","-132,168,970.07","-43,142,759.27","-11,210,695.82","-17,978,786.66","-112,298,055.69","31,218,715.61","-217,471,389.45","-176,486,303.91","-213,856,474.80","104,452,290.80","-54,306,493.92","92,273,141.03","-45,916,721.69","504,376,892.03","98,793,361.55"
分配股利、利润或偿还利息支付的现金,,,,,"22,173,789.05","26,400,000.00","26,400,000.00",,"3,830,000.00","10,582,000.00","11,440,000.00",,"23,129,333.34","23,129,333.34","23,129,333.34","240,236.11","240,236.11","34,560,236.11","34,560,236.11","160,000.00","319,111.11","34,720,888.89","39,487,208.03","15,442,571.88","50,494,458.76","80,965,350.99","99,857,871.42","12,646,759.11","35,042,680.05","44,154,302.60","52,522,081.23","2,741,323.36","20,257,640.93","25,483,667.11","42,149,757.92","7,848,243.35"
收回投资收到的现金,,,"18,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,"868,479.64","868,479.64",,"2,730,000.00","2,780,000.00","2,780,000.00","2,780,000.00",
支付其他与筹资活动有关的现金,,,"4,060,000.00","4,260,000.00","9,399,589.71","9,399,589.71","2,120,000.00",,,,,,,,,,,,,,,"6,802,960.00",,"514,681.33",,,,,,,"650,000.00",,,,,"31,408,346.58"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,451,149.25","3,523,888.89","5,398,055.56","5,398,055.56","7,017,242.15","376,514.46"
筹资活动现金流出小计,,,"4,060,000.00","4,260,000.00","31,573,378.76","35,799,589.71","28,520,000.00",,"3,830,000.00","10,582,000.00","11,440,000.00",,"23,129,333.34","23,129,333.34","23,129,333.34","240,236.11","240,236.11","34,560,236.11","34,560,236.11","160,000.00","5,319,111.11","58,590,032.21","103,154,888.59","67,497,253.21","179,425,458.76","324,896,350.99","482,387,871.42","288,645,359.51","1,282,742,680.05","1,448,854,302.60","1,587,872,081.23","143,241,323.36","310,257,640.93","487,371,063.09","804,437,153.90","330,049,749.93"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,,,340.00,,,,,,,,"118,134.32",,,,,"26,000.00","26,000.00","26,000.00","26,000.00",,,,"102,180.40",100.00,"-9,900.00",100.00,"184,153.50","33,200.00","33,200.00","400,200.00","400,200.00",
筹资活动产生的现金流量净额,,"40,000,000.00","-4,060,000.00","1,390,564,600.00","1,363,251,221.24","1,359,025,010.29","1,366,304,600.00",,"-3,830,000.00","-10,582,000.00","-11,440,000.00",,"-23,129,333.34","-23,129,333.34","-23,129,333.34","-240,236.11","-240,236.11","-34,560,236.11","-24,560,236.11","-160,000.00","-5,319,111.11","-30,590,032.21","49,642,791.97","-17,497,253.21","850,574,541.24","1,677,103,649.01","1,666,612,128.58","-108,945,359.51","1,383,418,519.95","1,298,106,897.40","1,269,211,653.17","-91,753,927.38","-187,170,244.95","-149,983,667.11","-264,425,218.69","-80,049,749.93"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,"962,906.77",,,"5,000,000.00",,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,-91.36,"8,353.10",,,,,,,,,,
收到其他与投资活动有关的现金,,,,,,,,,,,"56,081.54",,,,"2,900,000.00","200,000.00",,,"780,000.00",,,957.84,"14,629,091.97",,,,"2,900,000.00",,,,"528,133,538.23","303,944,766.12","403,680,000.00","403,800,000.00","655,640,000.00","150,000,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,,"18,000,000.00",,,,340.00,,,,"56,081.54",,,,"3,018,134.32","200,000.00",,,"780,000.00","26,000.00","26,000.00","26,957.84","15,617,998.74",,,"5,000,000.00","3,002,180.40",100.00,"858,579.64","868,579.64","531,768,840.98","310,231,855.01","411,891,255.56","412,378,255.56","665,837,442.15","150,376,514.46"
五、现金及现金等价物净增加额,"-1,303,027.72","34,753,249.25","65,745,231.82","1,319,596,521.24","1,212,946,979.31","1,173,481,085.51","1,174,604,475.12","-1,668,788.43","-42,445,223.05","-52,764,666.59","-71,585,833.90","-47,899,640.62","-71,207,447.99","-48,337,068.70","30,262,962.96","-47,759,883.40","-51,024,234.53","-134,051,311.71","-81,598,526.31","-77,252,132.18","-113,368,764.84","-270,079,246.08","-226,422,088.29","-88,028,807.12","-155,949,736.04","170,647,137.96","223,403,566.85","-430,264,913.25","848,019,359.65","558,654,896.52","84,772,665.55","63,076,930.39","-68,421,974.42","-503,423,706.75","-65,624,526.25","-190,143,187.29"
购建固定资产、无形资产和其他长期资产支付的现金,"1,017,232.60","3,238,171.00","27,483,874.86","24,496,774.23","59,568,108.41","67,236,750.77","79,722,641.41","23,430,537.99","49,178,222.69","73,627,895.74","137,246,075.20","50,059,482.02","67,174,340.05","99,481,525.87","129,584,081.62","27,010,561.22","71,752,042.62","113,289,714.99","141,044,668.77","24,243,170.80","32,976,022.77","39,051,201.64","173,637,159.73","54,748,986.10","149,680,212.47","181,962,675.62","556,299,011.03","94,848,264.29","328,771,436.03","450,324,246.52","716,209,899.00","86,794,503.32","262,956,126.06","395,441,573.51","405,046,998.50","92,713,313.37"
期初现金及现金等价物余额,"4,959,528.53","3,656,500.81","38,409,750.06","104,154,981.88","104,154,981.88","104,154,981.88","104,154,981.88","1,278,759,457.00","1,278,759,457.00","1,278,759,457.00","1,278,759,457.00","1,207,173,623.10","1,207,173,623.10","1,207,173,623.10","1,207,173,623.10","1,237,436,586.06","1,237,436,586.06","1,237,436,586.06","1,237,436,586.06","1,155,838,059.75","1,155,838,059.75","1,181,537,651.41","1,155,838,059.75","937,584,171.46","937,571,090.35","929,415,971.46","929,415,971.46","1,152,819,538.31","1,152,819,538.31","1,152,088,972.36","1,152,819,538.31","1,237,592,203.86","1,237,592,203.86","1,237,592,203.86","1,237,592,203.86","1,341,007,720.05"
投资支付的现金,,"18,000,000.00",,,,,,,,,,,,,,,,,,,,,,"4,571,871.99","838,865,186.79","1,217,204,132.84","908,000,000.00","9,000,000.00","31,000,000.00","54,139,859.20","176,020,220.40",,"108,160,000.00","280,160,000.00","300,700,000.00",
期末现金及现金等价物余额,"3,656,500.81","38,409,750.06","104,154,981.88","1,423,751,503.12","1,317,101,961.19","1,277,636,067.39","1,278,759,457.00","1,277,090,668.57","1,236,314,233.95","1,225,994,790.41","1,207,173,623.10","1,159,273,982.48","1,135,966,175.11","1,158,836,554.40","1,237,436,586.06","1,189,676,702.66","1,186,412,351.53","1,103,385,274.35","1,155,838,059.75","1,078,585,927.57","1,042,469,294.91","911,458,405.33","929,415,971.46","849,555,364.34","781,621,354.31","1,100,063,109.42","1,152,819,538.31","722,554,625.06","2,000,838,897.96","1,710,743,868.88","1,237,592,203.86","1,300,669,134.25","1,169,170,229.44","734,168,497.11","1,171,967,677.61","1,150,864,532.76"
