科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
分配股利、利润或偿还利息支付的现金,"275,275.00","74,436,827.81","3,363,102.57","26,202,530.00","27,309,252.22","28,177,262.22","640,301.66","90,847,871.66","90,847,871.66","90,847,871.66",,"112,500,000.00","112,500,000.00","112,500,000.00",,,"136,297,166.66","138,481,661.69","2,569,194.44","3,828,736.11","130,952,217.07","133,318,644.45",,"534,233.33","82,598,195.83","83,667,445.83","1,081,783.33","78,121,304.17","78,121,304.17","78,121,304.17","676,666.66","1,788,333.32","34,399,999.98","35,499,583.31","410,833.33"
收回投资收到的现金,,,"1,000,000.00",,,,,,,,,,,,,,"173,963,370.24",,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金,,,,"840,000.00","2,975,742.26","3,228,720.16","4,172,034.84","5,063,479.84","5,063,479.84","5,063,479.84",,,,,,,,,,,,,,,,,,,,,,,,,
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,"17,459,855.83",,"11,179,403.86","17,484,237.19","35,060,641.13","2,361,189.37","2,361,189.37","7,076,301.37","10,459,315.07","10,770,990.73","16,708,743.96","17,287,675.98","21,871,626.36","3,798,949.06","5,335,074.95","6,767,945.21","15,851,506.85",
筹资活动现金流出小计,"275,275.00","94,436,827.81","3,363,102.57","37,042,530.00","63,284,994.48","84,405,982.38","34,812,336.50","152,911,351.50","152,911,351.50","152,911,351.50",,"112,500,000.00","112,500,000.00","112,500,000.00",,,"136,297,166.66","386,701,661.69","252,569,194.44","253,828,736.11","674,327,078.75","827,618,644.45",,"534,233.33","82,598,195.83","83,667,445.83","94,081,783.33","258,121,304.17","258,121,304.17","258,121,304.17","676,666.66","1,788,333.32","34,399,999.98","35,499,583.31","100,410,833.33"
处置固定资产、无形资产和其他长期资产收回的现金净额,"320,493.79","531,090.64","4,500.00","4,000.00","327,000.00","522,000.00","7,000.00","30,000.00","41,000.00","108,438.83",,,"10,000.00","20,000.00",,,"10,011,401.22","10,026,927.94",,"198,183.25","86,513.55","95,005.87","1,828.43","22,480.68",145.00,"317,645.00","573,000.00","493,000.00","493,000.00","810,751.00",,"33,900.00","283,900.00","283,900.00",
筹资活动产生的现金流量净额,"31,224,725.00","-38,276,827.81","190,636,897.43","-37,042,530.00","-63,284,994.48","858,594,017.62","-34,812,336.50","-152,911,351.50","-152,911,351.50","-152,911,351.50",,"-112,500,000.00","-112,500,000.00","-112,500,000.00",,"248,220,000.00","111,922,833.34","-138,481,661.69","147,430,805.56","376,171,263.89","-44,327,078.75","-197,618,644.45","93,000,000.00","179,465,766.67","106,401,804.17","97,247,316.28","-93,796,545.44","-257,836,066.28","-257,836,066.28","-250,336,066.28","99,323,333.34","105,711,666.68","73,100,000.02","72,000,416.69","-100,410,833.33"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,"812,608.39","23,506.79","25,034.83","-38,543.01","-89,115.16","12,133.10","-84,092.60","310,785.28","245,348.98","-735,505.72","21,616.83","408,564.28","1,146,966.17","-13,196,872.22","-513,245.09","-1,195,386.08","-639,720.72","-489,092.89","1,169,274.70","1,624,072.63","1,222,609.70","-592,001.24"
收到其他与投资活动有关的现金,,,"5,438,273.57",,,,,,,,,"9,600,000.00","12,100,000.00","13,860,000.00","4,500,000.00","14,350,000.00","20,395,000.00","883,186,192.08","912,000.00","420,992,000.00","686,622,000.00","979,923,600.00","300,285,000.00","300,285,000.00","700,285,000.00","1,160,861,000.00","450,700,000.00","961,247,511.50","1,011,742,511.50","1,215,012,628.70","100,920,000.00","401,120,000.00","501,688,545.97","751,938,545.97","520,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"320,493.79","531,090.64","6,442,773.57","4,000.00","327,000.00","522,000.00","7,000.00","30,000.00","41,000.00","108,438.83",,"9,600,000.00","12,110,000.00","13,880,000.00","4,500,000.00","14,350,000.00","204,369,771.46","910,672,975.85","912,000.00","432,369,587.11","704,192,750.74","1,015,079,247.00","302,648,017.80","302,668,670.05","707,361,446.37","1,171,637,960.07","462,043,990.73","978,449,255.46","1,029,523,187.48","1,237,695,006.06","104,718,949.06","406,488,974.95","508,740,391.18","768,073,952.82","520,000.00"
五、现金及现金等价物净增加额,"9,964,549.61","82,071,211.07","252,090,761.17","46,546,496.93","40,371,492.00","874,340,347.63","140,259,329.84","-12,278,641.38","51,229,447.51","-35,795,193.79","133,925,533.07","-47,410,660.45","32,371,958.40","-128,785,370.80","99,775,219.55","-50,201,422.94","-74,599,400.29","-298,039,374.76","-457,555,323.60","55,526,226.62","-190,568,734.58","-332,828,857.68","-23,837,218.05","-203,715,089.69","-164,566,082.01","-48,748,521.39","-204,159,910.92","-107,175,976.50","-104,505,119.80","-45,067,758.14","-80,165,301.19","25,388,758.85","-36,322,174.80","154,523,932.38","-182,621,727.80"
购建固定资产、无形资产和其他长期资产支付的现金,"12,101,142.12","29,083,842.57","78,616,365.29","22,574,848.56","53,124,609.62","83,495,896.91","36,962,147.63","74,961,354.60","162,131,948.54","195,106,790.99","81,787,856.07","100,730,995.72","145,221,607.51","327,622,855.27","69,593,494.57","117,442,074.28","207,219,285.06","264,934,125.15","55,167,111.32","85,654,584.80","133,273,147.74","194,647,554.09","55,000,038.89","79,461,658.88","117,335,203.29","165,048,938.90","64,349,498.75","125,246,992.09","151,438,326.55","190,462,718.92","24,006,378.54","39,898,572.55","60,025,135.79","80,207,883.83","25,700,391.58"
期初现金及现金等价物余额,"6,133,909.53","16,098,459.14","98,169,670.21","350,260,431.38","350,260,431.38","350,260,431.38","1,224,600,779.01","1,224,600,779.01","1,224,600,779.01","1,224,600,779.01","1,183,095,220.09","1,188,805,585.22","1,188,805,585.22","1,188,805,585.22","1,060,020,214.42","1,060,020,214.42","1,060,020,214.42","1,060,020,214.42","761,980,839.66","761,980,839.66","777,726,226.95","761,980,839.66","429,151,981.98","429,151,981.98","429,151,981.98","429,151,981.98","386,974,382.44","386,974,382.44","386,974,382.44","380,403,460.59","335,335,702.45","335,335,702.45","335,335,702.45","335,335,702.45","510,010,729.37"
投资支付的现金,"400,000.00",,"51,000.00",,,,,,,,,,,,,"289,570,000.00","409,570,000.00",,,"36,736,098.80","83,997,000.00",,,,"6,750,000.00","6,750,000.00",,,"4,900,000.00","4,900,000.00",,,"9,000,000.00","9,000,000.00",
期末现金及现金等价物余额,"16,098,459.14","98,169,670.21","350,260,431.38","396,806,928.31","390,631,923.38","1,224,600,779.01","1,364,860,108.85","1,212,322,137.63","1,275,830,226.52","1,188,805,585.22","1,317,020,753.16","1,141,394,924.77","1,221,177,543.62","1,060,020,214.42","1,159,795,433.97","1,009,818,791.48","985,420,814.13","761,980,839.66","304,425,516.06","817,507,066.28","587,157,492.37","429,151,981.98","405,314,763.93","225,436,892.29","264,585,899.97","380,403,460.59","182,814,471.52","279,798,405.94","282,469,262.64","335,335,702.45","255,170,401.26","360,724,461.30","299,013,527.65","489,859,634.83","327,389,001.57"
