科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"193,361,441.04","518,415,163.95","930,016,108.65","1,492,580,019.31","273,725,276.08","812,554,143.78","1,268,720,266.73","1,895,636,262.80","258,976,503.39","852,429,545.88","1,389,388,939.88","2,182,024,290.99","290,827,462.89","937,813,757.53","1,405,443,928.38","2,652,037,595.13","353,761,836.65","1,061,489,194.34","1,631,738,872.71","3,460,965,983.41","621,125,060.44","1,512,093,695.39","2,353,472,360.22","4,003,029,133.27","674,105,228.07","1,782,818,985.56","2,614,763,509.55","3,766,239,520.58","692,520,514.65","1,825,241,814.32","2,481,015,839.89","3,625,271,040.36","647,625,813.69","1,635,229,859.58","2,470,321,126.72","3,180,592,773.08","462,277,012.66","1,140,616,607.72","1,666,877,956.53","3,183,409,799.49","422,907,179.06","1,098,768,592.41","1,725,528,033.58","2,636,024,646.98","431,950,058.39","1,118,264,230.04"
二、营业利润,"6,512,139.85","17,630,500.15","27,356,160.63","49,040,905.42","4,342,661.11","16,885,385.58","28,846,529.94","49,605,034.28","3,696,764.05","25,494,243.55","39,489,340.76","60,784,726.00","4,318,797.17","29,928,577.44","43,348,124.38","86,491,113.98","6,433,087.56","30,656,951.29","43,444,048.78","91,488,793.47","3,091,902.21","34,478,660.04","42,801,432.00","24,241,791.60","-4,443,885.47","26,189,951.87","46,117,041.78","36,894,069.12","7,588,822.79","32,382,579.19","46,950,546.56","96,583,302.85","7,102,570.05","31,318,412.88","29,227,735.53","35,811,744.75","-20,740,360.43","-3,463,948.27","-4,766,498.44","18,933,952.55","-2,273,512.20","-4,894,489.48","13,422,896.84","48,667,052.62","-2,951,138.67","-10,189,169.75"
减:营业成本,"144,710,451.12","395,831,198.32","733,849,890.11","1,180,649,451.29","201,711,787.00","637,828,453.81","1,010,464,753.40","1,473,055,398.62","184,383,775.78","655,683,856.97","1,076,195,167.12","1,727,153,852.96","214,048,315.23","746,004,006.37","1,109,691,394.53","2,131,724,711.75","269,515,734.41","832,156,042.66","1,285,155,514.74","2,810,304,984.01","513,164,327.94","1,274,626,596.24","1,951,999,642.39","3,360,433,373.94","553,843,240.80","1,493,755,743.36","2,143,841,069.61","3,051,132,220.21","569,594,864.58","1,537,620,816.07","2,029,916,126.34","2,907,539,255.94","525,748,674.64","1,338,172,056.99","2,059,123,032.47","2,573,409,924.27","378,993,052.71","875,096,048.05","1,259,714,469.79","2,517,644,552.82","317,856,662.24","855,386,240.88","1,301,682,086.26","1,973,480,509.90","311,958,317.50","830,147,967.48"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"265,051.49","390,547.74","476,961.57","1,463,027.52","362,989.15","1,046,590.20","1,737,948.08","3,916,182.60","322,987.19","850,729.31","1,888,508.46","4,482,556.52","153,088.33","1,075,639.20","1,427,122.67","5,785,507.64","1,756,196.36","3,516,791.23","5,512,751.26","13,905,808.51","1,120,720.06","3,014,707.83","4,809,824.55","10,001,282.78","1,191,439.32","5,129,476.09","9,408,771.81","14,493,344.63","1,546,286.24","5,229,757.01","7,601,237.66","12,113,683.81","1,603,690.38","4,346,154.56","6,368,445.74","10,633,614.94","2,318,129.46","3,975,252.47","5,336,543.43","14,447,262.61","2,862,152.41","7,334,021.43","12,531,215.85","22,658,795.76","2,231,327.85","7,752,803.44"
营业外收入,"107,161.60","499,156.91","2,117,987.79","4,153,988.74","846,188.78","1,173,077.63","3,633,019.37","5,918,588.47","652,359.90","824,814.34","2,522,927.03","8,978,878.71","1,392,854.22","1,640,621.69","2,901,507.09","19,154,929.69","1,069,745.32","1,969,545.19","4,471,391.21","15,709,051.96","1,281,197.57","2,409,493.23","2,769,755.27","25,541,228.12","6,486,222.43","8,064,296.94","9,653,982.28","18,746,612.86","1,019,043.26","2,938,486.23","17,175,785.09","18,942,100.80","1,947,861.77","4,505,722.32","5,097,100.11","11,836,122.79","2,703,725.54","6,594,407.54","14,811,488.65","30,244,187.58","5,252,303.20","8,579,954.48","12,157,019.35","12,922,445.22","4,970,201.46","7,085,485.63"
销售费用,"16,614,738.87","46,198,933.22","78,268,148.72","151,207,455.65","27,322,898.00","80,463,285.79","121,396,911.43","193,361,691.37","28,310,664.03","77,928,237.31","137,859,399.96","211,595,305.25","33,860,670.63","82,883,049.93","132,038,531.24","222,303,996.95","38,176,935.50","97,470,306.64","154,600,104.42","266,527,922.82","43,489,671.03","91,303,271.49","148,294,915.60","253,761,970.01","51,858,483.05","105,666,463.25","154,949,652.66","266,407,595.60","44,789,310.14","92,310,357.27","146,498,400.68","234,619,299.40","39,002,594.11","90,885,894.97","133,565,442.20","221,503,458.71","33,534,748.34","84,684,871.32","132,829,674.40","230,763,474.99","38,115,019.76","86,681,390.55","142,289,922.28","207,120,143.63","36,866,152.48","82,401,995.50"
减:营业外支出,"108,246.37","1,270,850.44","1,291,336.10","3,032,748.20","80,594.10","830,272.38","1,027,308.31","2,389,576.64","473,466.99","889,280.66","997,984.85","1,332,493.14","193,116.72","1,588,648.64","3,118,064.52","16,764,811.79","708,086.80","971,775.85","1,125,046.02","1,284,239.46","135,155.48","303,135.22","486,427.24","1,160,146.45","254,864.37","576,570.24","917,463.21","5,044,120.08","166,278.63","636,994.61","3,483,084.98","4,398,977.79","134,305.54","661,350.90","1,422,209.26","3,871,960.85","1,186,524.25","2,240,156.68","3,905,337.04","4,087,830.93","1,423,513.97","2,617,788.75","5,540,151.13","15,032,388.82","314,764.36","3,342,481.64"
管理费用,"17,572,371.63","49,437,358.12","71,631,621.94","93,726,762.22","36,639,884.52","63,888,047.36","86,923,038.79","135,450,925.23","35,103,695.97","74,718,276.61","107,562,524.19","145,698,050.28","40,285,376.34","80,138,553.47","117,793,507.85","178,520,088.93","43,124,461.57","99,691,319.17","140,536,166.74","230,945,676.13","55,789,771.07","110,094,906.31","194,096,724.55","301,820,863.72","63,277,520.32","129,556,516.16","224,428,647.97","334,795,276.58","57,560,374.21","134,931,436.69","217,385,555.18","316,914,143.95","61,189,734.14","141,866,440.72","208,993,827.61","309,200,362.13","67,956,368.16","164,728,059.86","261,091,989.24","360,882,891.98","72,654,853.57","154,513,145.20","262,383,891.81","402,432,999.26","78,614,047.21","182,122,154.14"
其中:非流动资产处置净损失,,"192,383.49","192,383.49","906,682.53",,,,"600,177.64",,,,"46,262.12",,,,"13,570,057.70",,,,"772,926.02",,"99,244.77",,"372,457.38",,,"317,181.34","2,748,897.10",,"169,475.72","2,532,670.68","2,764,024.41",,"10,263.56",,"391,663.60",,"218,120.67",,"324,650.69",,"75,131.03","128,832.65",,,
