科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"114,866,903.71","121,048,190.72","156,504,957.24","61,796,041.60","103,613,839.15","147,210,590.43","220,161,528.85","77,737,272.52","144,005,805.05","205,363,855.49","287,731,135.94","89,993,241.79","170,194,101.90","265,897,317.66","342,002,641.27","116,889,741.09","215,111,738.11","277,375,585.85","484,275,086.00","105,744,671.76","205,495,414.70","302,914,110.72","454,176,997.87","105,106,937.75","221,022,276.51","342,274,850.57","546,708,977.96","146,224,461.68","282,266,427.64","420,212,960.82","604,964,883.56","159,819,746.79","287,390,996.41","431,678,299.19","690,387,646.52","180,997,849.64"
取得借款收到的现金,"320,000,000.00","367,000,000.00","510,826,534.23","155,000,000.00","155,000,000.00","195,000,000.00","285,000,000.00","30,000,000.00","110,000,000.00","250,000,000.00","320,000,000.00","40,000,000.00","90,000,000.00","238,000,000.00","428,200,000.00","591,000,000.00","718,263,797.52","1,353,394,583.89","1,529,710,953.93","188,409,082.47","575,570,027.12","903,140,092.76","962,750,000.00","112,000,000.00","314,000,000.00","530,000,000.00","762,470,000.00","272,162,585.98","486,962,585.98","741,163,111.68","860,162,585.98","227,900,000.00","753,900,000.00","716,900,000.00","1,279,267,800.00","419,610,000.00"
支付的各项税费,"33,924,268.08","31,428,740.75","34,127,145.58","11,046,877.14","21,606,328.96","29,340,198.10","45,446,058.18","16,819,267.67","31,375,919.34","41,360,058.98","68,375,733.92","19,732,048.36","41,320,905.20","52,956,583.91","83,488,800.65","31,341,355.88","47,453,777.12","59,283,067.88","104,816,007.20","25,844,126.51","37,501,012.80","48,278,138.73","77,418,997.63","19,736,846.14","44,724,314.37","53,639,274.52","95,851,195.51","17,422,480.84","54,930,640.29","81,109,921.25","117,603,800.02","24,300,501.85","67,452,897.62","87,126,390.43","166,057,967.96","23,979,558.73"
收到其他与筹资活动有关的现金,"36,400,000.00","3,669,741.67",,,,,,,,,,,,"26,641,668.01","59,217,297.91","254,468,355.49","375,006,679.74","399,127,509.38","335,555,073.19","14,572,883.07","38,551,997.82","37,950,472.67","106,449,154.65",,,"5,000,000.00","4,930,000.00",,,,"5,200,525.70",,"4,680,000.00","3,180,000.00","4,680,000.00","44,953,117.00"
支付其他与经营活动有关的现金,"109,721,401.45","131,775,372.58","136,861,719.20","41,037,503.44","80,140,531.70","127,382,417.54","177,941,951.84","67,490,140.55","107,479,231.62","184,704,755.39","272,933,923.53","63,696,359.37","165,334,569.31","274,430,079.47","308,748,545.64","68,457,939.53","93,562,226.43","159,090,664.34","395,676,702.75","53,113,890.44","129,878,176.69","150,818,177.35","479,502,742.60","41,170,531.69","98,493,143.47","172,377,745.42","494,912,690.47","69,713,900.65","130,281,256.64","228,058,461.93","672,877,769.57","292,495,527.47","259,367,316.05","332,164,800.37","594,746,716.02","90,107,992.90"
筹资活动现金流入小计,"357,150,000.00","371,269,741.67","510,826,534.23","1,046,190,000.00","1,046,190,000.00","1,086,190,000.00","1,176,190,000.00","30,010,000.00","122,010,000.00","262,010,000.00","332,010,000.00","40,000,000.00","135,262,620.00","309,904,288.01","534,558,802.44","845,468,355.49","1,093,270,477.26","1,752,522,093.27","1,865,515,312.12","202,981,965.54","614,122,024.94","941,090,565.43","1,647,627,081.55","112,000,000.00","314,251,986.80","535,385,172.30","772,273,872.66","272,162,585.98","486,962,585.98","998,123,111.68","1,123,437,974.04","227,900,000.00","758,580,000.00","720,080,000.00","1,293,154,882.46","464,563,117.00"
经营活动现金流出小计,"3,124,592,038.83","3,800,481,155.66","4,362,819,015.13","1,021,530,695.61","2,459,709,769.16","4,100,367,496.40","5,885,366,958.67","1,539,273,312.73","3,008,960,930.68","4,904,495,312.33","6,475,642,741.96","1,648,239,890.76","3,239,054,187.39","5,234,606,839.59","7,311,841,415.29","2,039,859,482.76","4,623,500,207.65","7,445,286,699.89","10,000,053,679.95","2,046,438,659.00","4,585,120,092.88","6,879,783,700.73","9,209,244,418.66","1,934,850,794.49","4,625,025,843.78","7,676,725,828.84","10,879,639,528.73","3,175,281,655.62","6,485,488,557.27","9,679,765,763.92","13,707,126,262.76","3,361,821,880.53","6,758,038,595.72","10,743,097,378.50","15,315,315,449.15","3,350,502,558.08"
偿还债务支付的现金,"199,650,000.00","356,000,000.00","373,791,532.99","123,000,000.00","678,000,000.00","678,000,000.00","734,000,000.00","80,000,000.00","80,000,000.00","90,000,000.00","140,000,000.00","40,000,000.00","120,000,000.00","190,000,000.00","306,000,000.00","249,500,000.00","359,500,000.00","979,763,797.52","1,168,500,205.06","173,331,639.15","558,705,805.84","978,705,989.18","1,160,324,000.00","399,000,000.00","627,000,000.00","713,000,000.00","884,000,000.00","118,650,000.00","316,150,000.00","685,213,111.68","798,929,185.98","208,900,000.00","369,900,000.00","473,900,000.00","879,104,400.00","150,000,000.00"
经营活动产生的现金流量净额,"161,608,814.54","59,275,140.93","101,261,781.82","81,517,384.96","-23,959,714.28","-78,294,793.71","41,129,547.58","31,295,906.58","147,066,614.21","64,031,380.36","282,847,879.91","3,951,086.98","9,531,155.81","-13,754,865.09","63,153,247.83","213,821,806.38","146,102,164.42","226,050,297.48","215,830,030.77","47,334,458.19","215,767,424.35","409,691,580.77","484,867,010.75","119,306,205.83","176,921,851.73","230,517,744.49","355,835,010.73","-57,860,450.47","121,748,176.93","474,540,925.73","417,646,481.67","-96,585,598.78","33,304,005.71","224,488,262.35","562,783,888.81","107,316,595.71"
分配股利、利润或偿还利息支付的现金,"46,915,551.77","42,315,697.77","68,994,006.98","8,282,641.79","13,226,749.16","31,723,793.24","40,951,754.92","1,127,761.37","50,480,094.69","53,722,376.77","57,703,583.24","4,064,635.28","57,257,225.01","61,748,016.12","66,360,972.74","11,391,672.17","52,109,071.62","82,710,192.39","99,999,599.75","15,171,226.28","85,033,894.47","107,660,935.77","122,163,063.23","7,168,274.29","78,423,259.53","116,341,943.80","121,158,666.26","9,077,781.80","102,866,289.87","118,857,332.25","160,810,203.43","14,643,854.88","187,825,801.17","224,093,284.49","232,933,071.97","93,077,818.71"
收回投资收到的现金,"2,101,974.50",,"1,000,000.00",,,,"2,095,612.00",,"5,135,000.00","5,135,000.00","15,727,969.20","800,000.00","1,670,000.00","1,670,000.00","14,648,068.00","8,762,240.00","8,762,240.00","8,762,240.00","9,462,586.80",,,,"6,258,330.00",,,,"44,100,000.00",,"2,600,000.00","8,000,373.06","8,320,675.06","55,000,000.00","64,454,948.90","69,038,318.90","73,953,927.06","595,000.00"
支付其他与筹资活动有关的现金,"35,669,741.67","30,000,000.00",,"7,024,081.85","28,314,138.83","28,314,138.83","22,285,993.05",,"188,537.70","188,537.70","188,537.69",,"202,099.29","8,344,074.81","22,989,557.06","90,104,105.23","267,506,695.17","353,355,208.49","212,521,578.30","8,446,101.00","15,273,673.12","24,946,098.82","115,520,138.20",,,,,"117,786.00","117,786.00","5,117,786.00","17,244,400.24",,,"7,816,667.94","54,601,997.85","48,081,223.82"
取得投资收益收到的现金,"14,648.96","2,190,710.00","645,220.00",,"1,238,394.00","650,152.00",,,,,,,,,"1,908,479.92",,,,"4,048,667.28",,,"464,043.60","655,063.10","476,400.00","3,850,000.00","4,314,043.60","4,314,043.60","4,392,500.00","13,142,500.00","9,492,500.00","18,104,703.26","8,612,000.00","11,612,000.00","11,758,865.76","14,450,655.87","4,141,189.63"
筹资活动现金流出小计,"282,235,293.44","428,315,697.77","442,785,539.97","138,306,723.64","719,540,887.99","738,037,932.07","797,237,747.97","81,127,761.37","130,668,632.39","143,910,914.47","197,892,120.93","44,064,635.28","177,459,324.30","260,092,090.93","395,350,529.80","350,995,777.40","679,115,766.79","1,415,829,198.40","1,481,021,383.11","196,948,966.43","659,013,373.43","1,111,313,023.77","1,398,007,201.43","406,168,274.29","705,423,259.53","829,341,943.80","1,005,158,666.26","127,845,567.80","419,134,075.87","809,188,229.93","976,983,789.65","223,543,854.88","557,725,801.17","705,809,952.43","1,166,639,469.82","291,159,042.53"
处置固定资产、无形资产和其他长期资产收回的现金净额,"1,509,284.24","15,266,466.74","76,504.00",,"174,751.00","199,338.00","3,560.76","38,656.30","111,101.30","238,143.30","1,234,457.82","80,020.50","247,973.50","6,555,177.50","12,269,067.97","245,430.16","702,168.12","1,215,538.85","7,942,624.40","80,234.00","266,493.60","677,171.60","12,497,443.94","369,780.60","1,166,722.30","2,007,258.10","4,990,078.70","1,047,401.20","2,008,775.90","2,797,876.58","22,243,021.87","628,022.36","4,396,682.55","3,398,532.15","31,882,936.04","941,040.49"
筹资活动产生的现金流量净额,"74,914,706.56","-57,045,956.10","68,040,994.26","907,883,276.36","326,649,112.01","348,152,067.93","378,952,252.03","-51,117,761.37","-8,658,632.39","118,099,085.53","134,117,879.07","-4,064,635.28","-42,196,704.30","49,812,197.08","139,208,272.64","494,472,578.09","414,154,710.47","336,692,894.87","384,493,929.01","6,032,999.11","-44,891,348.49","-170,222,458.34","249,619,880.12","-294,168,274.29","-391,171,272.73","-293,956,771.50","-232,884,793.60","144,317,018.18","67,828,510.11","188,934,881.75","146,454,184.39","4,356,145.12","200,854,198.83","14,270,047.57","126,515,412.64","173,404,074.47"
处置子公司及其他营业单位收到的现金净额,"-197,323.97",,,,,,,,,,,,,,"59,412,457.73",,,,,,,,,,"2,700,000.00","2,700,000.00",,,,,"1,702,831.40",,,,"11,086,658.37",
四、汇率变动对现金的影响,,,,,,,,,,,"-3,305.02",,,,"-386,659.02",,,,"74,084.06",,,,"996,379.72",,,,"891,147.35",,,,"-463,508.81",,,,"-55,003.98",
收到其他与投资活动有关的现金,,"7,705,000.00","910,000.00",,,,"3,000,000.00","5,000,000.00",,,"2,263,110.00",,,,"989,200.00",,,,"2,907,392.50","10,000,000.00","10,000,000.00","34,000,000.00","6,184,000.00",,"2,996,460.00","4,844,720.00","12,129,570.47",,,,"10,517,603.83",,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"3,428,583.73","25,162,176.74","2,631,724.00",,"1,413,145.00","849,490.00","5,099,172.76","5,038,656.30","5,246,101.30","5,373,143.30","19,225,537.02","880,020.50","1,917,973.50","8,225,177.50","89,227,273.62","9,007,670.16","9,464,408.12","9,977,778.85","24,361,270.98","10,080,234.00","10,266,493.60","35,141,215.20","25,594,837.04","846,180.60","10,713,182.30","13,866,021.70","65,533,692.77","5,439,901.20","17,751,275.90","20,290,749.64","60,888,835.42","64,240,022.36","80,463,631.45","84,195,716.81","131,374,177.34","5,677,230.12"
五、现金及现金等价物净增加额,"37,942,551.76","-70,700,876.01","27,987,266.92","913,190,183.79","152,465,288.55","115,653,781.36","162,544,613.99","-73,955,987.32","-15,605,311.73","-129,880,265.76","-6,342,484.29","-56,904,836.31","-148,824,436.19","-107,666,657.34","-39,312,482.23","170,667,803.98","-3,339,028.84","-44,911,850.92","-10,362,890.01","23,260,916.23","107,324,495.66","179,198,109.72","541,084,152.04","-220,706,440.28","-309,921,104.24","-263,730,930.79","-257,944,226.66","63,233,388.72","13,604,571.32","370,501,962.10","30,672,600.25","-94,821,298.98","141,817,142.76","-41,017,392.84","63,842,813.28","130,819,225.56"
购建固定资产、无形资产和其他长期资产支付的现金,"195,339,553.07","97,732,237.58","143,347,233.16","76,210,477.53","151,637,254.18","155,052,982.86","225,253,746.38","59,172,788.83","159,259,394.85","281,949,504.95","404,246,096.53","57,671,308.51","117,976,861.20","149,190,768.23","285,908,950.70","72,016,335.65","96,517,396.85","141,089,907.12","187,634,990.64","40,042,256.07","71,906,992.30","93,146,113.75","161,943,753.59","31,954,974.08","71,523,131.87","88,178,345.61","236,202,511.32","20,663,080.19","67,723,391.62","184,064,595.02","349,095,473.59","61,831,867.68","127,804,693.23","294,871,419.57","679,525,671.54","142,378,674.74"
期初现金及现金等价物余额,"124,921,437.10","162,863,988.86","92,163,112.85","120,150,379.77","120,150,379.77","120,150,379.77","120,150,379.77","282,694,993.76","282,694,993.76","282,694,993.76","282,694,993.76","276,352,509.47","276,352,509.47","276,352,509.47","276,352,509.47","237,040,027.24","237,040,027.24","237,040,027.24","237,040,027.24","226,677,137.23","226,677,137.23","226,677,137.23","226,677,137.23","767,761,289.27","767,761,289.27","767,761,289.27","767,761,289.27","509,817,062.61","509,817,062.61","509,817,062.61","509,817,062.61","540,489,662.86","540,489,662.86","540,489,662.86","540,489,662.86","604,332,476.14"
投资支付的现金,"6,670,000.00","360,000.00","600,000.00",,,,"25,576,462.00",,,"35,434,370.00","1,629,819.20",,"100,000.00","2,758,398.60","41,692,686.60","474,617,915.00","476,542,915.00","476,542,915.00","27,503,873.90",,,,"49,100,000.00","14,250,000.00",,,"1,229,774.95","8,000,000.00","50,000,000.00","50,000,000.00","136,700,000.00","5,000,000.00","45,000,000.00","69,100,000.00","71,500,000.00","13,200,000.00"
期末现金及现金等价物余额,"162,863,988.86","92,163,112.85","120,150,379.77","1,033,340,563.56","272,615,668.32","235,804,161.13","282,694,993.76","208,739,006.44","267,089,682.03","152,814,728.00","276,352,509.47","219,447,673.16","127,528,073.28","168,685,852.13","237,040,027.24","407,707,831.22","233,700,998.40","192,128,176.32","226,677,137.23","249,938,053.46","334,001,632.89","405,875,246.95","767,761,289.27","547,054,848.99","457,840,185.03","504,030,358.48","509,817,062.61","573,050,451.33","523,421,633.93","880,319,024.71","540,489,662.86","445,668,363.88","682,306,805.62","499,472,270.02","604,332,476.14","735,151,701.70"
