科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"3,119,838,561.33","6,797,896,720.16","10,966,616,339.39","15,164,742,450.26","4,119,038,784.12","8,552,402,269.40","12,409,333,283.00","15,529,593,435.77","2,874,448,414.82","6,675,366,559.73","10,795,602,483.46","14,884,629,349.50","3,917,441,890.00","8,176,641,676.99","12,519,891,756.01","17,203,123,029.49","4,215,779,027.36","8,917,455,355.14","13,344,699,202.62","17,747,489,900.87","4,752,308,236.25","9,964,451,535.04","14,965,577,158.47","19,761,679,230.05","4,923,810,623.61","10,027,901,358.43","15,053,196,350.03","20,388,890,067.41","4,078,069,314.47","9,082,020,579.01","14,039,731,402.45","19,101,677,077.69","4,456,654,640.64","9,718,697,677.76","14,895,226,131.61","20,241,906,131.81","4,951,931,256.74","10,606,358,733.02","16,572,058,544.35","22,907,118,241.84","6,274,273,821.63","13,749,235,007.24","21,929,200,769.31","29,851,743,848.13","7,241,811,895.12","15,551,334,039.89","23,492,768,818.05","28,875,756,163.56","6,159,836,579.24"
二、营业利润,"174,780,143.53","502,499,314.99","911,204,055.81","1,284,844,000.04","534,871,217.35","1,185,780,329.56","1,606,018,932.53","1,292,771,697.51","-5,176,752.36","175,177,445.44","577,731,551.67","982,565,828.49","280,266,177.20","777,353,073.97","1,055,786,588.38","1,433,750,743.06","227,797,329.56","473,928,647.41","596,287,174.22","376,046,838.92","-172,309,132.31","-208,643,946.44","-284,576,746.74","-416,228,289.90","9,797,160.75","97,316,874.35","252,653,886.86","403,540,944.85","-73,970,004.17","22,053,283.99","62,725,655.21","166,038,715.75","113,881,199.94","355,365,560.00","678,585,448.55","1,107,850,313.45","432,045,896.21","1,010,180,439.99","1,620,082,954.60","2,092,404,959.81","767,715,342.61","1,924,002,393.69","3,069,492,377.63","4,418,472,020.86","985,856,282.38","2,026,138,401.61","2,869,485,350.56","2,906,104,418.03","23,604,949.10"
减:营业成本,"2,578,486,168.71","5,510,418,331.42","8,779,540,925.91","12,074,481,475.02","3,235,985,570.55","6,647,216,143.91","9,712,241,489.80","12,556,762,340.80","2,597,352,358.53","5,629,255,046.18","8,884,372,450.49","12,057,415,861.42","3,141,673,026.32","6,396,400,180.14","9,923,520,620.42","13,683,001,460.32","3,463,359,628.05","7,382,759,124.49","11,131,812,049.64","14,931,153,175.89","4,100,359,085.69","8,500,512,936.03","12,727,625,270.29","16,693,768,322.36","4,128,552,799.42","8,251,349,814.35","12,290,031,922.92","16,651,886,019.64","3,344,912,892.71","7,378,998,628.31","11,363,379,871.84","15,323,102,779.20","3,497,227,557.16","7,370,384,661.31","11,033,836,669.32","14,764,663,431.18","3,427,558,022.08","7,263,967,310.23","11,408,668,718.07","15,787,340,418.80","4,271,432,799.39","9,529,854,215.34","14,634,679,000.00","19,729,190,475.09","4,692,310,599.07","10,259,884,918.86","15,765,961,398.47","19,845,756,818.51","4,741,194,631.64"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"5,163,707.21","11,895,855.09","16,836,944.97","17,854,424.80","3,002,433.26","6,755,555.55","9,974,274.80","12,582,354.31","3,243,353.16","7,109,033.53","11,483,327.57","16,268,806.81","3,901,057.41","10,397,727.74","15,563,122.29","30,117,480.19","17,610,362.77","32,113,269.58","53,921,873.74","75,717,528.59","16,516,766.94","31,846,785.11","51,156,658.73","78,689,990.94","17,772,499.02","38,967,507.99","63,687,324.86","85,832,210.98","12,633,196.68","35,500,467.78","59,123,220.53","91,030,073.05","20,088,579.62","51,233,976.66","87,653,078.10","133,046,735.23","35,522,816.60","85,488,437.29","115,224,750.98","251,439,236.50","54,684,663.59","105,960,012.36","162,946,170.78","219,074,379.63","62,538,374.77","129,509,211.98","197,549,747.01","250,358,478.10","65,722,322.73"
营业外收入,"94,221,418.10","120,924,970.26","169,899,157.98","232,218,083.67","146,984,841.39","168,804,618.70","223,770,426.56","274,366,224.82","19,421,985.71","68,384,829.29","121,350,177.10","201,738,406.80","45,633,132.91","67,413,802.58","106,355,284.49","179,418,037.60","93,693,686.12","145,947,362.89","207,761,300.22","364,826,920.31","143,388,638.82","223,467,731.90","331,966,255.18","421,528,346.56","75,195,949.69","336,305,361.16","432,438,516.55","504,045,185.99","176,033,614.08","253,711,372.78","324,243,019.51","410,311,345.82","37,469,403.87","75,090,038.49","145,464,747.36","311,005,804.35","122,346,818.32","228,908,354.31","331,382,681.55","500,566,334.39","98,617,512.36","158,519,294.68","210,450,367.20","445,266,368.30","2,608,937.24","191,632,557.35","213,875,626.25","319,396,237.27","85,638,465.22"
销售费用,"119,829,139.51","304,204,074.67","542,922,653.93","783,289,341.85","187,410,125.54","402,926,002.43","557,995,596.97","705,595,565.95","145,167,431.90","339,929,245.25","555,716,874.31","774,685,975.04","206,922,027.74","441,501,879.97","646,339,601.61","873,779,193.05","202,836,197.85","438,518,128.62","671,206,065.44","932,884,617.97","231,926,186.00","535,959,288.53","832,809,505.31","1,144,489,246.04","258,765,041.02","570,398,742.45","840,551,181.32","1,129,145,035.51","225,061,937.13","524,593,811.50","827,987,403.28","1,148,055,535.23","245,633,576.10","551,073,823.71","855,236,974.12","1,190,961,739.99","254,937,855.85","573,734,657.05","863,724,991.48","1,166,484,567.20","304,176,522.86","641,498,275.35","984,805,717.89","1,304,465,552.27","270,903,272.57","605,463,325.71","930,070,485.21","1,190,499,238.49","287,382,511.79"
减:营业外支出,"1,656,889.34","5,322,844.56","6,878,303.61","27,725,881.15","2,886,322.48","7,929,167.09","8,922,112.50","11,798,611.64","3,703,296.65","5,322,631.80","6,315,760.46","11,381,604.06","2,811,486.59","6,208,466.79","9,006,476.98","50,814,216.46","1,744,031.83","26,337,117.25","36,418,089.15","41,883,862.53","2,785,624.13","2,305,018.44","10,063,384.59","21,440,038.10","8,033,514.35","39,540,627.38","62,821,989.23","41,294,461.31","7,932,048.84","14,028,105.87","14,344,376.32","15,341,778.28","935,152.21","3,331,029.84","5,005,703.10","8,687,132.75","299,463.53","6,002,982.36","6,804,497.54","9,804,954.59","1,538,769.15","3,550,702.42","7,129,672.35","327,259,815.63","905,848.50","446,221.32","13,491,403.54","19,184,539.11","4,104,746.56"
管理费用,"104,170,774.96","208,290,535.85","314,299,935.04","530,820,858.29","138,800,704.66","265,718,708.42","403,772,880.07","561,194,537.62","170,541,864.99","335,899,354.53","515,256,080.13","726,351,661.67","201,176,256.05","417,135,260.86","644,901,446.37","871,138,204.71","235,479,987.23","471,238,564.30","701,591,233.76","1,014,494,608.50","290,620,479.68","562,794,713.60","849,757,346.38","1,110,246,902.75","247,016,598.02","602,523,953.98","912,015,987.28","1,198,704,556.00","242,648,227.80","500,133,881.63","804,817,760.04","1,160,542,907.39","305,525,329.60","654,253,969.26","1,013,255,447.51","1,384,652,496.82","327,367,757.71","694,013,827.38","1,085,916,429.65","1,441,458,586.06","413,588,829.04","856,354,999.17","1,359,800,918.78","1,909,369,899.86","495,307,657.40","972,856,522.65","725,799,621.03","967,840,641.90","272,195,901.33"
其中:非流动资产处置净损失,,,,"27,181,945.34",,,,"5,007,364.04",,"4,653,149.89",,"10,496,542.97",,"3,130,585.22","5,149,136.56","42,128,862.46",,"923,387.79","5,423,591.19","5,791,866.58","696,533.29","909,346.99","1,589,886.96","4,484,098.29","6,384,949.31","35,870,782.59","57,750,225.02","36,560,317.17","7,846,801.90","8,764,674.26","9,620,919.84","12,236,126.04","675,134.05","2,683,749.34","2,932,938.38","6,610,974.07","207,203.80","4,043,314.21","4,077,479.69","6,707,201.06","1,109,603.80","1,478,120.96","3,541,123.98",,,,,,
