科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"17,293.51","17,049.51","16,718.92","9,245,799.60","1,667,145.49","168,674.97","631,329.40","1,442,636.33","596,313.54","1,688,068.96","501,963.08","1,553,100.01","923,246.75","2,781,782.42","1,144,520.85","3,172,413.12","12,373,752.85","14,668,717.18","14,115,487.18","16,830,368.38","10,430,446.45","11,279,708.91","11,691,863.82","124,551,479.86","46,288,233.92","14,666,080.52","48,667,401.80","148,581,232.58","66,549,918.51","7,949,206.77","70,084,548.69","195,528,521.86","358,449,330.13","467,939,043.26","175,676,071.67","430,382,427.93","228,906,244.31","421,025,165.74","167,862,238.12","254,673,086.08","594,374,575.07","820,531,961.78","412,663,122.78"
短期借款,"126,781,961.22","126,781,961.22","98,068,361.22","35,000,000.00","35,000,000.00","35,000,000.00","35,000,000.00","35,000,000.00","35,000,000.00","35,000,000.00","35,000,000.00",,,,,,,,,,,,,,,"176,000,000.00","146,000,000.00","416,014,865.06","357,415,008.22","211,415,008.22","211,415,008.22","161,398,223.16","144,998,080.00","134,998,080.00","114,998,080.00","170,685,000.00","165,685,000.00","165,685,000.00","130,000,000.00","57,062,308.60","57,062,308.60","120,222,588.60","120,222,588.60"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87,394,200.00","88,770,540.00","151,739,960.00","187,660,200.00","301,504,000.00","441,452,260.00","366,141,830.00","579,213,140.00","873,726,900.00","756,390,500.00","765,660,650.00","811,492,500.00","816,483,590.00","959,673,400.00","974,959,300.00"
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,"90,000,000.00",,,,,,"58,330,000.00","28,330,000.00","20,000,000.00","48,000,000.00","48,000,000.00","20,000,000.00","20,000,000.00","36,000,000.00","36,000,000.00","35,000,000.00","35,000,000.00"
应收账款,"1,819,529.29","1,698,896.30","1,389,112.60","7,589,505.39","17,785,191.84","16,829,460.25","20,389,110.27","17,580,207.28","17,580,207.28","17,028,487.28","16,732,865.69","16,272,091.02","16,635,720.80","16,636,186.38","17,424,029.18","15,169,040.20","13,588,708.95","18,936,067.74","19,523,185.82","15,711,452.81","19,573,949.31","18,476,498.55","19,884,836.75","133,743,665.28",,"25,000,000.00","42,860,000.00",,"25,148,989.77","44,215,400.00",,,"131,151,042.49","54,912,363.09","96,917,409.73","43,539,399.77","131,031,779.86","38,872,512.08","49,838,696.55","30,744,441.16","139,762,588.42","99,503,868.25","185,413,650.49"
应付账款,"18,521,574.67","18,521,574.67","21,865,491.59","22,580,616.06","23,806,438.24","23,112,834.75","23,313,192.70","23,251,870.36","23,251,870.36","23,235,870.36","23,235,870.36","27,447,725.40","27,447,725.40","27,472,725.40","19,157,717.54","19,197,717.54","19,207,757.54","22,712,371.94","22,705,337.70","19,460,377.35","21,831,971.71","23,122,203.92","23,953,941.09","3,913,781.88","1,122,588.31","8,287,204.92","10,744,252.41","12,817,147.90","14,382,951.60","19,134,770.32","14,326,837.84","12,879,638.38","47,121,899.54","21,721,094.38","62,019,719.60","31,791,645.68","70,207,436.73","9,568,797.63","21,732,987.24","10,042,122.94","36,990,101.35","64,989,350.28","31,431,943.01"
预付款项,"3,218,361.87","3,218,361.87","4,779,968.99","802,265.20","1,389,867.00","874,304.36","874,304.36","874,304.36","7,872,904.36","10,471,782.45","9,751,782.45","1,258,366.20","578,366.20","2,738,366.20","5,848,475.60","1,298,366.20","624,594.35","2,525,461.65","2,062,397.41","4,518,926.92","2,747,474.22","4,717,453.20","4,536,057.59","10,044,010.11","101,581,718.44","390,591,082.09","387,567,667.75","12,180,629.24","17,634,143.67","21,275,135.26","26,054,378.35","10,203,803.50","77,352,959.43","86,036,152.48","60,778,050.63","68,193,761.21","125,357,677.91","63,484,126.36","90,272,079.51","70,369,841.66","48,063,600.84","82,532,631.31","214,980,697.72"
预收款项,"2,630,068.98","3,439,424.77","2,624,902.67","2,538,135.47","2,538,135.47","3,194,635.47","3,819,875.47","2,601,135.47","2,601,135.47","2,601,135.47","2,538,135.47","2,538,135.47","2,538,135.47","2,538,135.47","3,049,570.51","3,732,322.77","3,021,041.28","3,055,001.89","3,021,041.28","3,012,001.89","3,443,135.47","2,974,635.47","4,013,135.47",,,,,,,,,,"5,209,823.54","10,911,516.74","45,381,258.04","1,278,377.27","3,257,202.58","16,065,964.20","19,376,821.56","9,954,385.86","25,046,190.91","40,933,400.23","70,071,584.33"
其他应收款,"12,067,536.43","12,418,780.31","12,223,470.55","104,511.22","176,134.48","4,678.93","15,132.28","11,617.14","104,576.46","33,971,067.44","34,173,504.59","34,074,210.73","34,074,150.56","31,193,780.98","31,196,746.79","31,187,589.86","31,297,563.64","29,678,182.02","30,732,419.29","28,552,840.99","29,008,496.66","29,464,456.70","30,530,878.18","4,983,753.52","7,979,320.95","26,338,039.79","58,924,753.30","9,247,042.62","27,445,436.23","14,358,493.03","29,943,447.21","8,114,529.06","28,506,171.41","7,295,656.29","61,397,926.42","72,562,109.69","93,565,334.45","107,718,348.74","153,931,959.57","147,801,010.84","249,186,427.30","179,664,964.87","230,003,704.64"
应付职工薪酬,"8,702,726.04","8,505,539.05","8,810,764.57","413,718.44","794,224.44","1,596,729.38","1,555,408.38","1,638,346.74","1,674,461.36","1,422,262.43","1,258,867.52","305,193.04","323,802.05","330,473.92","364,922.11","60,424.00","137,651.24","392,331.53","315,428.34","146,226.91","133,508.14","210,015.67","98,159.54","17,539,335.63","12,275,344.80","16,066,324.06","14,860,810.71","31,809,124.44","24,297,764.84","17,309,433.01","15,369,840.17","45,314,430.68","34,906,555.69","35,703,012.70","24,822,856.82","33,127,920.40","30,078,289.62","25,309,438.43","22,667,515.35","32,607,742.51","21,304,634.60","25,971,726.48","24,222,109.75"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"10,435,485.19","10,406,408.18","12,211,487.69","2,598,086.13","2,926,567.94","1,767,787.20","2,357,976.62","4,555,967.64","4,530,622.68","4,565,198.90","4,288,946.38","5,759,887.49","5,749,549.55","5,841,655.54","5,712,169.02","7,001,952.35","6,245,951.65","6,758,467.49","6,816,243.68","7,234,259.02","6,949,332.62","7,212,329.11","929,105.70","83,087,545.55","33,134,385.54","37,785,292.42","55,347,245.05","100,369,993.30","40,750,472.45","44,292,076.50","53,177,488.98","79,305,189.22","29,543,278.21","41,873,517.04","11,380,075.33","66,964,511.81","18,268,147.12","40,232,998.55","27,041,884.30","101,116,646.29","5,955,813.51","30,512,032.93","33,399,890.82"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"25,242,900.86","27,986,985.45","30,376,312.80","10,710,357.50","11,760,357.50","12,810,357.50","13,860,357.50","16,996,178.66","17,679,818.66","19,047,098.66","20,072,558.66",,,,,,,,,,,,,,,,,"517,741.36","517,741.36","496,338.26","496,338.26","982,545.18","2,025,195.31","4,213,848.24","1,922,674.85","9,721,432.83","3,006,485.50","8,120,863.10","16,429,739.29","8,976,572.97","6,830,127.93","20,198,553.18","31,916,317.95"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"629,342.11","629,342.11","629,342.11","629,342.11","629,342.11","629,342.11","629,342.11","629,342.11","629,342.11","629,342.11","629,342.11","629,342.11","629,342.11","629,342.11","629,342.11","629,342.11","629,342.11","629,342.11","629,342.11","629,342.11","672,538.48","629,342.11","629,342.11",,,,,,,,,,,,,,,,,,,,
存货,"2,432,880.00","2,522,984.87","2,296,697.05","5,215,515.74","9,610,830.57","10,874,164.99","5,642,406.60","5,530,911.89","5,530,911.93","5,556,033.84","5,556,804.36","5,968,082.92","5,961,598.87","5,961,598.87","5,952,982.92","5,964,522.69","5,986,444.08","10,665,411.21","12,151,934.01","9,378,096.12","9,110,800.02","10,258,214.25","10,316,603.60","30,737,816.58","58,381,408.86","35,939,551.35","40,395,166.53","209,068,684.79","225,333,510.27","205,003,416.02","202,412,218.01","137,307,658.38","518,482,923.74","527,745,739.03","545,658,884.26","664,592,610.71","1,010,144,619.35","712,685,235.35","854,118,617.32","845,182,458.65","1,000,858,756.61","1,089,387,654.81","1,305,109,587.69"
其他应付款,"15,700,316.68","16,090,336.45","18,552,788.32","29,602,676.87","31,073,241.87","31,620,617.63","31,551,450.05","31,551,450.01","38,553,050.01","48,588,193.63","46,417,123.63","94,348,523.63","93,244,188.23","93,046,188.23","88,738,793.95","82,646,263.95","90,661,123.43","90,662,768.35","91,717,318.35","91,326,867.05","83,525,816.92","85,694,877.32","85,740,479.70","32,864,137.82","30,840,754.37","65,914,821.27","39,144,070.12","299,627,787.59","314,685,445.37","325,472,899.35","284,054,755.90","50,761,076.19","163,370,020.60","72,710,113.81","70,036,841.03","96,028,561.06","53,586,110.27","55,967,159.32","77,194,167.14","36,211,656.11","46,815,398.27","23,607,032.65","43,320,876.17"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,238,503.00","10,984,116.00","33,955,897.50",,"3,706,010.00",,"34,785,000.00","66,417,496.88","26,943,000.00","48,331,229.99","62,616,525.00","111,716,463.97","47,743,663.30","91,291,854.30","102,898,490.00"
其他流动负债,,,,,,,,,,"200,000.00","480,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"19,555,601.10","19,876,072.86","20,705,968.11","22,957,597.15","30,629,169.38","28,751,283.50","27,552,282.91","25,439,677.00","31,684,913.57","68,715,439.97","66,716,920.17","59,125,850.88","58,173,083.18","59,311,714.85","61,566,755.34","56,791,932.07","63,871,063.87","76,473,839.80","78,585,423.71","74,991,685.22","70,871,166.66","74,196,331.61","76,960,239.94","304,060,725.35","214,230,682.17","492,534,753.75","578,414,989.38","379,077,589.23","380,350,501.45","303,785,767.08","362,450,489.76","351,154,512.80","1,117,648,437.20","1,143,928,954.15","975,213,342.71","1,345,687,806.19","1,615,948,655.88","1,392,116,618.26","1,378,640,116.07","1,460,487,302.36","2,079,989,611.54","2,362,912,935.32","2,451,069,253.32"
