科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"70,946,265.91","135,728,465.93","205,288,082.16","285,754,574.22","76,267,242.74","136,325,887.98","215,332,993.13","302,746,802.24","74,343,182.02","135,182,685.73","217,787,704.92","306,526,150.06","82,430,062.85","152,602,094.08","243,858,114.29","336,450,460.83","91,755,007.60","168,137,767.86","272,292,807.41","366,951,439.76","95,467,376.75","179,087,654.99","290,965,716.96","392,003,107.25","98,611,422.12","191,726,689.54","303,314,239.95","406,134,119.74","100,716,493.35","181,503,287.74","280,528,905.05","368,528,198.82","325,930,308.68","664,653,678.38","1,283,173,293.18","1,978,953,556.36","443,561,675.19","1,009,598,112.29","2,140,611,050.00","3,635,419,161.05","1,640,445,200.40","3,428,113,942.44","4,771,223,177.27","6,492,917,442.51","1,636,368,017.42","2,925,509,467.46"
二、营业利润,"828,457.37","5,720,965.59","8,323,088.28","8,669,824.04","950,961.44","-3,450,744.03","1,298,748.34","-10,530,621.15","986,753.28","2,316,817.99","5,131,314.84","5,139,172.24","1,895,928.93","-26,335,428.45","-24,795,401.95","-37,518,975.17","2,435,633.99","3,176,555.23","5,461,650.84","7,385,866.81","2,584,673.11","3,720,899.77","7,530,893.23","7,127,772.85","4,216,435.68","6,723,776.73","11,718,738.25","15,420,879.12","2,026,392.06","773,463.15","2,589,034.20","959,717.22","45,620,517.56","103,667,180.65","180,294,292.11","328,252,478.22","62,805,838.74","162,313,770.01","321,357,306.68","500,853,533.90","237,416,073.63","389,027,370.74","609,973,386.06","863,716,494.34","249,683,890.24","332,573,743.35"
减:营业成本,"52,947,536.69","96,937,441.96","146,608,643.19","203,887,954.46","54,585,602.67","97,296,988.14","152,908,141.72","213,627,647.11","53,341,391.40","95,156,423.72","155,064,985.79","219,506,087.81","59,520,020.57","138,763,564.61","206,575,002.93","275,120,134.68","68,504,588.20","123,246,544.24","201,215,837.55","270,853,451.43","70,746,591.48","130,704,572.09","215,076,874.10","290,453,555.22","73,854,329.72","143,394,553.65","228,346,163.97","305,282,009.51","76,389,143.57","136,153,316.71","211,979,095.07","277,915,794.30","256,238,016.65","509,179,683.38","1,030,255,635.50","1,558,738,883.87","349,144,311.51","759,849,414.95","1,683,002,493.28","2,648,924,575.73","1,282,178,366.45","2,702,312,208.32","3,684,672,105.67","4,957,495,185.37","1,219,470,506.33","2,277,703,537.12"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"386,144.30","639,269.88","1,087,916.66","3,822,434.89","896,546.62","1,676,070.73","2,996,872.05","4,240,904.68","899,784.43","1,820,398.77","3,141,566.12","4,312,827.53","1,182,555.48","2,313,882.67","3,945,090.25","5,291,308.47","1,401,365.60","2,729,726.32","4,759,635.79","6,138,986.09","1,502,463.86","2,863,013.70","4,727,616.64","6,164,035.35","1,358,765.40","2,865,523.92","4,601,550.94","5,995,469.37","1,417,602.10","2,473,312.59","3,876,656.46","4,968,908.57","2,251,372.89","4,643,572.64","6,352,691.13","11,842,443.08","1,882,134.83","4,099,470.58","18,254,549.91","56,214,475.46","20,962,952.86","50,492,961.96","70,992,993.92","96,764,695.94","26,592,605.14","46,882,571.96"
营业外收入,"18,802.50","38,791.70","91,875.60","503,991.07","141,256.00","181,998.00","245,203.00","501,544.30","56,919.00","94,804.00","190,234.00","465,383.50","40,948.00","57,562.00","77,921.00","336,340.50","14,694.00","45,991.00","84,127.00","347,265.10","53,581.80","90,283.80","106,458.60","3,541,363.89","25,020.00","34,697.50","3,043,674.04","3,314,439.54","34,287.00","224,336.55","258,869.05","449,067.65","63,044.59","78,734.03","277,600.78","46,270,020.13","2,464,605.88","118,244,239.46","121,059,625.12","100,495,560.74","8,487,800.96","42,878,774.26","43,374,351.59","647,359.42","1,450,293.16","5,410,805.39"
销售费用,"1,123,255.90","2,776,635.61","4,210,407.16","5,846,760.52","2,132,350.37","3,561,413.09","4,768,339.53","7,783,780.23","2,135,066.61","3,446,541.58","6,085,376.47","7,787,744.96","2,253,809.74","3,448,956.42","5,561,254.12","7,049,232.24","1,814,007.62","3,188,038.57","6,070,106.52","7,414,639.49","1,789,942.48","3,276,320.32","5,529,259.65","7,392,632.63","1,875,961.63","3,113,883.08","5,333,670.32","7,835,481.15","1,919,929.54","3,720,901.90","6,972,156.57","9,364,500.64","1,537,194.77","3,333,587.03","5,008,469.30","8,265,031.55","4,994,915.71","9,419,504.28","33,786,487.07","55,905,140.00","26,400,697.08","51,019,880.37","74,273,301.50","122,147,573.99","24,298,700.37","51,980,100.85"
减:营业外支出,"290,291.41","487,830.40","594,796.17","5,223,201.57","622,300.90","834,313.42","1,294,352.00","29,493,474.22","215,022.50","234,022.50","543,622.00","433,826.81","11,528.00","13,627,938.66","13,557,491.66","14,280,922.71","61,637.35","106,487.75","109,587.75","456,734.69","6,395.00","712,864.55","1,111,865.25","1,517,173.82","441,890.05","542,440.05","958,546.70","1,387,136.41","28,914.13","165,940.38","1,085,846.49","1,123,372.81","3,878.60","194,836.62","299,564.07","388,704.28","27,383.90","52,300.18","572,206.69","607,115.98","25,218.90","1,296,993.60","1,348,602.03","430,585.32","3,976.70","6,958,736.26"
管理费用,"11,381,003.88","22,127,320.56","31,681,127.70","43,587,147.79","12,787,838.09","25,240,305.90","36,709,563.77","49,989,122.09","13,182,553.70","24,874,708.31","37,003,071.68","51,519,808.52","12,802,281.29","25,142,806.99","37,808,924.66","52,766,567.95","12,831,316.11","25,922,347.64","39,743,127.07","54,395,194.98","13,159,793.74","26,831,484.41","40,838,509.65","55,308,501.15","13,491,435.24","28,415,620.98","43,446,586.84","59,191,455.21","14,941,740.17","30,128,270.53","47,156,835.28","68,250,004.13","10,909,688.51","23,647,492.18","36,357,678.42","55,724,946.04","18,245,541.88","36,865,447.56","77,010,029.12","206,963,248.56","43,646,900.41","124,699,555.14","173,354,349.57","186,610,877.54","42,700,976.04","85,835,629.56"
其中:非流动资产处置净损失,,,,,,,,,,,,,,,,,,"56,675.65",,,,"106,277.55","106,277.55",,"441,890.05","441,890.05","471,335.25","863,814.00","28,714.13","162,031.38","675,288.93","691,446.19","3,878.60","191,904.14",,"289,939.29",,"51,472.20","51,572.20","71,320.69","25,218.90",,"1,229,859.92",,,
