科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
应付职工薪酬,"3,709,403.51",,"2,162,498.91","2,100,436.98","1,954,920.67","602,005.57","8,135,271.64","2,697,516.37","4,391,989.36","3,834,069.17","16,334,250.43","8,935,744.62","8,701,952.54","7,534,044.58","20,806,781.26","10,439,473.95","10,348,891.78","10,955,563.70","25,569,685.40","12,708,937.73","28,053,270.97","38,929,421.77","48,859,109.44","19,906,567.84","27,251,897.75","31,835,776.63","69,834,010.94","23,661,989.41","33,562,902.35","37,741,545.76","89,229,563.55","33,512,398.78","36,430,663.14","26,043,582.02"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"103,129,369.46","80,725,820.82","117,577,894.05","128,526,200.98","127,662,796.24","161,147,192.59","151,684,331.80","156,576,074.67","172,902,412.96","198,404,697.77","262,790,083.84","259,327,680.42","257,342,446.08","274,880,739.83","326,761,073.27","338,781,654.72","348,611,809.66","432,602,251.66","497,947,978.21","530,547,478.01","530,424,702.56","443,681,592.94","690,920,286.61","693,158,838.78","612,013,004.35","608,960,975.51","528,600,064.25","476,510,964.40","445,121,494.46","484,219,966.79","438,735,042.53","358,907,986.68","370,538,256.74","351,210,870.11"
应收利息,,,,,"6,163,548.39","9,909,677.42","15,452,177.42",,,,,,,,"10,904,948.21","17,312,064.86","23,577,527.45","1,872,780.56","4,084,935.21","7,021,963.80","9,959,813.81","8,264,992.15","3,526,985.58","2,974,813.55","797,679.49",,"1,246,705.27","1,183,812.04","266,191.37","222,787.64","65,182.55","81,385.05",,
应付利息,,,,,,,,,,,,,,"11,397,260.27","24,521,468.49","37,326,027.40","50,290,410.96","11,414,619.18","24,504,109.60","37,326,027.41","50,290,410.97","11,397,260.29","24,651,249.88","37,326,027.41","50,290,410.97","10,510,613.05","22,727,572.46","34,543,461.39","46,481,367.80","10,523,615.84","22,897,967.76","34,624,256.97","47,240,204.84","845,833.33"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,000,000.00","18,000,000.00","18,000,000.00",,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80,399,789.88",,,,"53,599,859.92",
存货,"64,804,997.21","77,577,401.36","84,728,947.05","117,500,771.40","224,046,552.40","244,195,754.90","176,289,189.66","242,508,649.77","265,045,834.57","379,599,062.54","370,063,208.45","372,073,292.13","392,667,110.15","389,498,223.51","488,767,024.78","522,163,942.72","515,663,407.33","550,174,681.38","504,429,690.04","579,382,239.43","614,117,061.48","650,934,141.22","864,599,804.36","950,108,375.62","1,182,351,800.75","1,257,438,359.19","942,900,198.17","1,438,176,409.74","1,200,877,121.32","1,310,936,781.00","1,293,489,375.36","1,674,566,656.91","1,713,485,078.56","1,852,506,077.87"
其他应付款,"45,733,350.44","35,053,181.62","66,899,349.72","101,886,912.35","52,501,007.21","55,884,254.28","131,797,969.69","117,156,439.88","115,806,000.46","129,923,236.71","161,871,887.52","115,999,277.74","134,103,667.15","120,898,967.14","178,083,657.84","133,817,021.92","146,936,853.61","153,688,150.92","225,167,305.78","257,655,593.75","264,648,719.84","282,725,315.80","330,323,397.56","305,141,730.70","293,783,116.91","324,553,420.55","335,171,494.75","305,124,710.20","321,258,577.84","341,221,474.92","323,283,845.13","322,431,097.64","313,031,074.14","340,026,487.24"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,750,000.00","1,750,000.00","2,625,000.00","2,625,000.00","925,175,894.57","925,954,746.84","926,742,253.02","3,500,000.00"
其他流动资产,,,,,,,,,,,,,,,,,,,"250,396,192.08","140,467.13","453,337,521.08","341,149,156.99","14,609,589.42","52,246,057.69","181,899,944.64","2,865,938.68","18,231,673.34","47,610,162.49","1,284,273.67","245,550,256.98","430,210,622.06","471,116,233.52","801,783,437.43","355,748,122.82"
其他流动负债,,,,,,,,,,,,,,,"1,677,905.78","1,677,905.78","1,677,905.78","1,479,453.20","1,677,905.78","1,677,905.78","1,677,905.78","1,677,905.78",,,,,,,,,"149,222,352.82","185,004,871.59","246,577,887.80","318,603,492.07"
流动资产合计,"1,000,130,663.32","984,281,060.72","1,466,065,149.17","3,238,374,901.58","3,513,912,189.17","4,024,711,782.27","4,249,490,988.53","4,314,020,861.11","5,182,077,807.42","5,424,409,430.64","6,179,206,504.27","6,019,957,799.81","6,569,800,345.98","7,828,134,395.63","8,952,231,332.54","8,268,696,392.35","9,391,168,088.77","9,346,305,353.80","10,628,234,496.99","10,211,849,281.81","13,185,007,734.67","14,219,666,493.55","15,108,671,601.48","14,767,983,109.69","15,940,151,467.06","16,073,964,028.51","15,836,355,131.57","14,615,392,527.86","14,702,474,544.86","14,606,998,218.61","16,138,058,955.08","15,127,931,453.10","16,315,154,850.55","15,882,558,722.90"
流动负债合计,"772,382,412.16","715,628,798.26","1,064,334,456.55","1,175,712,114.10","1,407,393,614.96","1,871,946,724.07","2,032,730,750.86","2,083,714,714.61","2,976,940,044.20","3,277,058,473.06","3,853,731,412.50","3,642,178,526.42","4,113,665,964.26","4,176,052,963.10","5,320,749,032.19","4,683,347,165.70","5,678,043,974.36","5,443,315,961.94","7,256,980,516.49","6,600,929,148.31","8,182,522,311.43","9,220,971,539.25","9,972,171,141.95","9,433,522,820.04","10,456,676,644.09","10,566,920,648.69","10,243,478,295.96","8,772,226,130.80","8,924,645,346.13","8,690,984,163.83","11,230,778,215.40","10,129,413,147.46","11,287,555,081.13","10,748,202,721.38"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"50,000.00","50,000.00","50,000.00","50,000.00","50,000.00","50,000.00","50,000.00","50,000.00","50,000.00","50,000.00","50,000.00","50,000.00","50,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,"11,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","13,250,000.00","13,250,000.00","11,500,000.00","20,500,000.00","20,750,000.00","25,750,000.00","28,000,000.00","29,988,800.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,"986,866,624.49","986,979,850.75","987,624,156.30","988,284,509.23","988,961,328.69","989,647,587.72","989,647,587.72","991,025,948.68","991,741,002.88","992,466,029.91","993,185,187.58","993,922,256.93","917,913,686.14","918,601,352.20","919,345,333.09","920,089,313.98","920,879,734.48",,,,
长期应收款,,,,,,,,,,,,,,,,,,,"705,245,836.31","672,451,809.57","687,657,782.83","668,863,756.09","656,524,083.19","660,234,556.67","663,717,852.77","667,314,737.56","520,911,622.35","370,911,622.35","370,911,622.35","352,911,622.35","338,663,054.10","318,663,054.10","318,663,054.10","318,663,054.10"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"50,000.00","50,000.00","50,000.00","50,000.00","50,000.00","50,000.00","50,000.00","50,000.00","50,000.00","50,000.00","50,000.00","50,000.00","50,000.00","50,000.00","50,000.00","50,000.00","5,050,000.00","5,050,000.00","5,050,000.00","5,050,000.00","50,000.00","153,424,494.42","152,830,460.64","152,650,699.60","152,505,762.16","152,512,162.04","154,478,007.70","154,366,824.73","155,164,997.80","155,201,400.90","154,082,594.83","154,040,567.96","153,345,398.82","156,776,940.51"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76,610.50"
投资性房地产,"18,927,925.06","17,959,875.06","16,991,825.06","16,749,812.56","16,507,800.06","16,265,787.56","16,023,775.06","15,781,762.56","15,539,750.06","15,297,737.56","15,055,725.06","14,813,712.56","14,571,700.06","14,329,687.56","14,087,675.06","13,845,662.56","13,603,650.06","13,361,637.56","13,119,625.06","12,877,612.56","12,635,600.06","12,393,587.56","25,993,182.68","25,751,170.18","25,145,911.08","24,722,275.28","24,298,639.48","23,875,003.68","23,451,367.88","23,027,732.08","22,604,096.28","22,180,460.48","21,756,824.68","21,333,188.88"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"39,775,882.64","51,620,273.80","48,532,761.02","47,651,750.28","47,202,135.91","47,985,801.26","51,079,680.87","50,204,700.58","156,641,815.93","206,291,872.67","205,940,902.57","208,070,749.01","216,590,821.59","243,414,644.46","380,326,045.02","396,750,587.74","399,623,602.53","408,924,806.71","452,368,617.59","446,717,325.26","441,490,054.31","437,667,610.46","464,326,858.82","440,513,951.86","433,588,705.67","427,544,335.09","515,916,680.99","504,503,128.57","494,975,001.36","485,295,895.97","474,499,580.45","466,577,570.98","456,569,661.08","446,196,826.15"
递延所得税负债,"165,364.64","6,091.20",,,,,,,,"2,282,791.87",,,,,,,,,,,,,,,,,,,,,,,,
在建工程,,,"7,144,483.60","8,382,653.96","21,079,833.32","25,953,687.82","76,886,410.00","125,480,597.82","87,103,437.87","120,281,962.55","111,577,832.19","168,524,842.60","179,055,599.12","169,553,953.90","46,113,997.48","38,909,928.97","50,719,814.38","58,275,326.49","75,415,480.26","82,592,269.44","100,445,555.83","131,160,828.55","306,311,144.89","340,748,569.03","398,142,551.02","403,796,727.73","364,254,289.32","370,915,909.00","386,438,175.73","404,358,541.64","566,173,367.36","575,010,996.49","599,174,667.47","615,906,466.23"
其他非流动负债,,,"16,779,057.77","16,779,057.77","16,779,057.77","16,779,057.77","16,779,057.77","16,779,057.77","16,779,057.77","16,779,057.77","16,779,057.77","16,779,057.77","16,779,057.77","16,779,057.77","12,584,293.33","12,115,203.73","11,745,340.43","11,524,316.56","10,906,387.53","10,486,911.08","10,067,434.63","9,647,958.18",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"165,364.64","6,091.20","16,779,057.77","16,779,057.77","16,779,057.77","16,779,057.77","16,779,057.77","16,779,057.77","16,779,057.77","19,061,849.64","16,779,057.77","16,779,057.77","16,779,057.77","1,003,645,682.26","999,564,144.08","999,739,360.03","1,000,029,849.66","1,000,485,645.25","1,000,553,975.25","1,000,134,498.80","1,001,093,383.31","1,001,388,961.06","1,014,372,417.42","1,018,672,098.64","1,018,989,691.54","942,561,644.30","941,079,833.91","941,404,338.35","939,978,842.79","949,349,786.84","28,300,575.91","32,881,099.46","34,711,623.01","36,357,557.06"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"772,547,776.80","715,634,889.46","1,081,113,514.32","1,192,491,171.87","1,424,172,672.73","1,888,725,781.84","2,049,509,808.63","2,100,493,772.38","2,993,719,101.97","3,296,120,322.70","3,870,510,470.27","3,658,957,584.19","4,130,445,022.03","5,179,698,645.36","6,320,313,176.27","5,683,086,525.73","6,678,073,824.02","6,443,801,607.19","8,257,534,491.74","7,601,063,647.11","9,183,615,694.74","10,222,360,500.31","10,986,543,559.37","10,452,194,918.68","11,475,666,335.63","11,509,482,292.99","11,184,558,129.87","9,713,630,469.15","9,864,624,188.92","9,640,333,950.67","11,259,078,791.31","10,162,294,246.92","11,322,266,704.14","10,784,560,278.44"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"158,000,000.00","158,000,000.00","158,000,000.00","211,000,000.00","211,000,000.00","211,000,000.00","211,000,000.00","211,000,000.00","422,000,000.00","422,000,000.00","422,000,000.00","422,000,000.00","633,000,000.00","635,437,500.00","635,437,500.00","635,437,500.00","635,437,500.00","635,437,500.00","635,437,500.00","635,437,500.00","685,372,069.00","890,725,784.00","891,691,449.00","892,060,343.00","1,338,137,219.00","1,338,207,219.00","1,339,325,692.00","1,339,793,084.00","1,339,996,498.00","1,339,996,498.00","1,339,996,498.00","1,339,996,498.00","1,339,996,498.00","1,339,996,498.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"80,000,000.00","80,000,000.00","80,000,000.00","1,647,631,241.96","1,647,631,241.96","1,647,631,241.96","1,654,126,784.38","1,654,126,784.38","1,447,689,967.00","1,454,534,729.50","1,470,194,384.38","1,477,649,684.38","1,275,047,084.38","1,333,413,234.38","1,341,349,834.38","1,346,567,834.38","1,351,785,834.38","1,357,003,834.38","1,338,834,755.81","1,340,884,355.81","2,455,607,444.53","2,252,302,829.53","2,269,055,129.83","2,275,293,868.11","1,819,908,075.11","1,821,222,075.11","1,843,849,731.27","1,848,390,456.05","1,837,307,254.14","1,837,307,254.14","1,837,307,254.14","1,837,307,254.14","1,837,307,254.14","1,837,307,254.14"
无形资产,"1,876,203.41","29,482,338.55","28,767,383.70","28,734,894.99","28,499,295.96","28,566,807.25","28,458,703.86","28,440,172.97","28,287,954.07","28,102,794.49","27,904,054.24","27,553,938.38","27,543,025.84","44,494,909.62","27,671,820.28","44,197,842.33","43,559,087.44","435,589,511.19","447,111,721.68","444,926,993.40","441,866,660.89","440,243,108.90","455,898,748.51","454,022,043.92","449,145,275.59","450,979,984.05","449,137,944.33","448,314,392.38","445,774,501.91","442,590,281.84","440,007,120.17","436,761,081.25","432,682,476.63","432,153,606.37"
盈余公积,"4,308,341.09","10,405,534.16","19,899,151.76","19,899,151.76","19,899,151.76","19,899,151.76","41,351,988.18","41,351,988.18","41,351,988.18","41,351,988.18","74,269,935.93","74,269,935.93","74,269,935.93","74,269,935.93","121,148,032.42","121,148,032.42","121,148,032.42","121,148,032.42","182,314,581.45","182,314,581.45","182,314,581.45","182,314,581.45","248,788,941.21","248,788,941.21","248,788,941.21","248,788,941.21","281,121,638.25","281,121,638.25","281,121,638.25","281,121,638.25","301,248,267.79","301,248,267.79","301,248,267.79","301,248,267.79"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,"124,282,742.86","132,364,428.68","132,364,428.68","132,364,428.68","132,364,428.68","135,589,637.14","135,589,637.14","139,675,352.68","139,675,352.68","139,914,743.34","139,914,743.34","139,914,743.34","139,914,743.34","347,647,142.54","347,647,142.54","347,647,142.54","347,647,142.54","343,322,036.34","343,322,036.34","343,322,036.34","343,322,036.34","343,322,036.34","343,322,036.34","343,322,036.34","343,322,036.34"
未分配利润,"62,913,501.95","142,340,818.60","265,148,851.89","307,038,444.50","370,285,044.43","430,762,641.07","505,941,860.24","569,735,049.17","623,992,023.72","737,848,203.00","869,268,135.25","969,851,642.59","1,071,866,268.08","1,247,599,318.15","1,402,026,842.86","1,538,464,426.58","1,698,704,201.41","1,967,324,535.34","2,171,994,393.61","2,370,677,948.61","2,643,961,736.57","2,806,616,680.15","3,049,154,585.45","3,249,349,862.86","3,434,445,899.92","3,542,732,076.35","3,480,652,786.62","3,585,579,288.87","3,559,487,761.21","3,667,633,244.09","3,699,537,502.47","3,773,598,480.73","3,823,677,475.21","3,940,424,364.01"
长期待摊费用,"3,069,655.97","4,358,665.47","10,707,291.34","10,788,381.75","12,794,250.50","12,876,512.54","11,717,091.84","11,166,695.61","22,359,364.66","24,459,680.78","24,953,262.30","24,742,053.96","34,572,596.51","33,807,108.21","50,190,655.50","47,083,476.83","44,039,320.82","41,194,548.55","36,080,714.63","33,616,777.88","29,015,702.64","26,059,900.34","25,627,284.21","23,314,053.98","21,788,902.52","19,514,817.25","17,475,691.14","15,413,439.28","13,647,753.98","12,028,701.39","10,466,163.20","13,473,285.98","11,576,653.10","10,395,876.88"
少数股东权益,,,,,,,"160,770.34","296,161.76","255,664.31","33,784,176.04","39,798,246.84","44,626,655.63","50,864,349.25","55,277,785.11","68,231,578.80","78,704,581.78","93,325,798.97","99,697,367.49","109,456,069.48","116,015,543.38","103,139,910.86","115,111,504.10","294,777,163.71","302,391,684.99","300,668,163.82","302,840,138.28","286,750,285.10","264,025,232.43","268,474,477.37","276,750,635.85","286,608,034.19","289,084,687.88","294,371,341.21","297,938,490.26"
递延所得税资产,"13,939,289.44","18,629,028.62","25,902,624.08","27,327,614.97","32,942,605.96","41,608,437.93","28,384,561.61","31,858,965.22","36,948,615.17","42,463,197.87","48,988,463.36","51,277,977.72","60,944,141.89","59,547,290.87","74,892,598.63","77,705,372.97","88,724,055.71","92,733,211.82","124,189,300.87","127,555,507.74","147,086,347.22","171,456,100.97","193,490,081.61","206,139,387.61","185,731,064.28","195,226,532.89","190,058,219.89","185,475,284.56","214,801,815.68","217,358,789.88","224,249,380.09","233,918,928.78","248,959,381.72","256,505,898.28"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,"207,353,203.08","380,580,000.00","402,312,218.81","83,303,128.02","68,841,255.36","68,841,255.36","68,841,255.36","68,531,255.36","2,640,240.00","1,030,140.00",,,,,,,"11,600,000.00","11,600,000.00","17,612,536.00","17,612,536.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"77,638,956.52","122,100,181.50","138,096,368.80","139,685,108.51","159,075,921.71","173,307,034.36","212,600,223.24","262,982,894.76","346,930,937.76","561,229,988.78","566,834,668.40","627,397,702.91","665,692,313.69","697,562,023.30","936,275,632.19","1,134,712,508.54","1,187,307,102.43","1,278,107,523.02","2,067,337,295.10","2,034,544,294.55","2,069,003,702.48","2,249,765,385.99","2,631,339,227.09","2,652,101,715.39","2,677,463,167.63","2,689,308,714.43","2,579,903,131.54","2,417,147,640.89","2,448,537,273.03","2,436,145,002.39","2,585,717,392.82","2,575,597,982.36","2,603,712,689.94","2,618,916,429.74"
所有者权益(或股东权益)合计,"305,221,843.04","390,746,352.76","523,048,003.65","2,185,568,838.22","2,248,815,438.15","2,309,293,034.79","2,412,581,403.14","2,476,509,983.49","2,535,289,643.21","2,689,519,096.72","2,875,530,702.40","2,988,397,918.53","3,105,047,637.64","3,345,997,773.57","3,568,193,788.46","3,720,322,375.16","3,900,401,367.18","4,180,611,269.63","4,438,037,300.35","4,645,329,929.25","6,070,395,742.41","6,247,071,379.23","6,753,467,269.20","6,967,889,906.40","7,141,948,299.06","7,253,790,449.95","7,231,700,133.24","7,318,909,699.60","7,286,387,628.97","7,402,809,270.33","7,464,697,556.59","7,541,235,188.54","7,596,600,836.35","7,716,914,874.20"
资产总计,"1,077,769,619.84","1,106,381,242.22","1,604,161,517.97","3,378,060,010.09","3,672,988,110.88","4,198,018,816.63","4,462,091,211.77","4,577,003,755.87","5,529,008,745.18","5,985,639,419.42","6,746,041,172.67","6,647,355,502.72","7,235,492,659.67","8,525,696,418.93","9,888,506,964.73","9,403,408,900.89","10,578,475,191.20","10,624,412,876.82","12,695,571,792.09","12,246,393,576.36","15,254,011,437.15","16,469,431,879.54","17,740,010,828.57","17,420,084,825.08","18,617,614,634.69","18,763,272,742.94","18,416,258,263.11","17,032,540,168.75","17,151,011,817.89","17,043,143,221.00","18,723,776,347.90","17,703,529,435.46","18,918,867,540.49","18,501,475,152.64"
负债和所有者(或股东权益)合计,"1,077,769,619.84","1,106,381,242.22","1,604,161,517.97","3,378,060,010.09","3,672,988,110.88","4,198,018,816.63","4,462,091,211.77","4,577,003,755.87","5,529,008,745.18","5,985,639,419.42","6,746,041,172.67","6,647,355,502.72","7,235,492,659.67","8,525,696,418.93","9,888,506,964.73","9,403,408,900.89","10,578,475,191.20","10,624,412,876.82","12,695,571,792.09","12,246,393,576.36","15,254,011,437.15","16,469,431,879.54","17,740,010,828.57","17,420,084,825.08","18,617,614,634.69","18,763,272,742.94","18,416,258,263.11","17,032,540,168.75","17,151,011,817.89","17,043,143,221.00","18,723,776,347.90","17,703,529,435.46","18,918,867,540.49","18,501,475,152.64"
