科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"1,136,790,085.39","2,297,752,808.68","5,715,926,965.78","9,733,784,514.83","6,032,607,807.98","10,839,688,700.69","16,955,159,160.59","19,785,815,213.81","5,929,816,557.92","10,491,545,200.90","15,470,920,029.89","23,296,049,158.68","5,836,743,580.19","17,380,396,416.57","24,175,189,293.68","31,500,708,562.68","7,874,932,248.80","19,823,455,043.71","31,477,106,685.25","39,417,904,421.39","12,871,587,616.41","25,257,249,559.88","39,172,957,160.75","50,222,312,261.37","13,479,282,600.72","28,222,592,221.69","37,686,515,010.73","46,321,186,965.00","10,549,501,938.24","24,787,628,887.63","35,029,674,773.67","45,628,257,425.97","8,121,652,365.06","20,454,460,988.78","32,052,510,083.92","38,578,062,881.93","9,497,405,452.01","25,714,842,372.35","38,775,356,106.03","51,780,473,318.75","10,475,993,960.92","26,707,375,325.88","39,790,794,199.85","53,126,376,375.12"
取得子公司及其他营业单位支付的现金净额,,,,,"966,347,319.06","965,837,319.06","965,837,319.06","968,837,319.06",,,,"253,401,500.00",,,,"1,225,149,366.50",,,,,,"469,479,346.22","501,627,436.22","720,154,716.41",,"80,076,710.00","480,080,570.00","2,995,239,770.00","524,312,330.00","574,681,540.00","574,681,540.00","646,082,240.00","25,000,000.00","58,258,600.00","58,258,600.00",,,,,,,"6,371,292,314.11","6,242,005,334.48","6,413,725,579.88"
收到的税费返还,"17,933.11","17,933.11","17,933.11","17,933.11",,,,"239,978.24",,,"59,311.63","59,311.63",,,"58,435.48","58,435.48",,,"1,197,077.50","1,197,077.50",,"157,247.00","157,247.00","157,247.00",,,,,,"961,549.51","1,549.51",,"4,008,252.75","4,008,704.75","4,008,704.75","4,208,437.63","8,533.73","8,533.73","8,533.73","11,812.11",,777.70,"8,113,574.41","1,277,708.75"
支付其他与投资活动有关的现金,,"6,354.00","1,206,354.00","1,200,000.00","300,000.00","2,451,170.00","1,264,600.00","843,251,625.17","271,551,442.44","598,710,679.68","682,676,332.34","601,662,054.70","5,395,641.24","38,727,625.00","57,731,177.77","568,528,808.55","98,855,345.00","452,620,495.78","650,469,277.58","1,285,008,116.24","264,746,954.80","1,827,815,041.46","2,004,049,048.19","1,520,956,816.35","405,746,112.61","578,812,725.58","692,912,032.58","928,755,112.47","133,131,702.00","300,699,430.80","720,570,023.84","1,751,220,033.58","900,972,841.42","2,014,206,979.88","2,515,754,973.67","2,656,113,694.80","320,832,491.48","554,994,151.44","910,570,094.11","1,212,913,218.21","502,478,968.52","2,863,434,858.79","913,602,438.64","1,401,276,668.71"
收到其他与经营活动有关的现金,"19,442,620.17","36,099,649.64","43,254,558.86","59,492,601.12","86,555,130.21","150,067,297.70","257,726,994.94","450,104,648.48","180,359,567.34","55,799,616.01","166,960,456.31","97,827,250.53","303,924,329.46","101,103,867.13","164,358,679.03","49,093,639.15","68,801,699.12","83,688,407.35","117,182,763.40","401,263,377.19","29,191,112.36","79,110,965.58","196,683,009.15","176,747,318.97","346,844,259.12","686,069,388.18","1,248,871,663.26","352,369,734.14","43,360,419.39","108,722,695.50","78,569,727.34","412,606,346.90","90,851,378.85","229,760,001.76","319,724,727.89","220,434,204.13","39,576,333.37","117,895,205.11","241,959,220.25","469,845,097.13","59,167,330.01","116,586,846.43","160,030,888.36","290,697,700.81"
投资活动现金流出小计,"28,911,946.86","77,124,135.86","114,067,576.59","193,126,838.71","1,077,253,380.54","1,246,278,381.67","1,662,405,553.96","2,596,381,686.35","683,448,765.02","1,236,911,394.09","2,222,091,966.37","2,607,244,560.80","208,009,040.31","653,539,454.90","889,007,965.49","2,946,654,365.97","723,935,404.95","1,615,525,760.73","2,412,086,257.60","3,875,092,810.89","1,134,242,697.78","3,259,776,521.52","4,155,529,208.42","4,876,611,926.22","1,140,091,567.34","2,122,992,383.83","3,016,344,291.37","6,364,862,811.09","1,120,238,667.05","1,668,218,811.87","2,788,601,032.35","4,317,007,588.21","1,269,014,213.33","2,656,763,117.55","3,422,871,871.58","4,110,022,674.20","615,440,101.13","1,274,752,699.00","1,995,233,991.51","3,185,922,450.91","1,171,355,518.56","10,568,244,210.78","9,289,730,342.74","11,616,608,990.13"
经营活动现金流入小计,"1,156,250,638.67","2,333,870,391.43","5,759,199,457.75","9,793,295,049.06","6,119,162,938.19","10,989,755,998.39","17,212,886,155.53","20,236,159,840.53","6,110,176,125.26","10,547,344,816.91","15,637,939,797.83","23,393,935,720.84","6,140,667,909.65","17,481,500,283.70","24,339,606,408.19","31,549,860,637.31","7,943,733,947.92","19,907,143,451.06","31,595,486,526.15","39,820,364,876.08","12,900,778,728.77","25,336,517,772.46","39,369,797,416.90","50,399,216,827.34","13,826,126,859.84","28,908,661,609.87","38,935,386,673.99","46,673,556,699.14","10,592,862,357.63","24,897,313,132.64","35,108,246,050.52","46,040,863,772.87","8,216,511,996.66","20,688,229,695.29","32,376,243,516.56","38,802,705,523.69","9,536,990,319.11","25,832,746,111.19","39,017,323,860.01","52,250,330,227.99","10,535,161,290.93","26,823,962,950.01","39,958,938,662.62","53,418,351,784.68"
投资活动产生的现金流量净额,"-28,906,246.86","-57,436,960.33","-72,836,133.97","-150,348,487.43","-1,075,184,500.18","-1,231,958,719.93","-1,464,093,149.87","-1,725,009,503.52","-225,707,505.06","-604,067,062.53","-1,407,253,574.21","-1,966,481,566.56","-191,627,808.38","-617,216,889.27","-558,980,387.76","-2,418,781,613.91","-403,350,289.35","-1,000,182,039.71","-1,433,045,110.63","-2,094,982,600.09","-798,527,917.49","-1,863,254,356.53","-2,581,562,631.03","-3,225,976,145.93","-1,059,358,724.54","-1,919,440,556.88","-2,700,900,919.07","-5,715,974,062.38","-387,682,651.55","-610,739,125.47","-1,393,391,459.46","-2,278,345,736.57","-60,803,181.92","-956,971,864.20","-1,275,057,142.75","-2,015,570,741.49","-103,711,707.62","-596,362,895.49","-869,839,521.11","-1,682,586,529.16","-858,064,685.56","-9,894,523,592.55","-8,353,759,218.86","-10,407,767,374.45"
购买商品、接受劳务支付的现金,"987,176,051.17","2,001,989,775.75","5,357,470,906.87","8,994,463,633.25","5,251,030,213.29","9,835,446,997.34","15,240,649,748.79","17,542,667,963.20","5,693,784,568.77","9,125,606,700.22","13,368,558,657.69","20,689,953,423.04","5,058,605,163.44","15,644,669,641.41","21,243,530,498.43","27,560,551,081.41","7,067,000,009.36","17,164,327,537.77","27,615,720,970.27","34,736,733,699.99","11,597,879,367.98","21,975,106,824.60","33,920,718,870.34","44,029,335,546.47","11,697,333,523.26","24,780,543,067.66","32,951,958,908.19","40,572,841,373.05","9,537,183,662.03","22,575,779,686.28","31,571,670,973.31","40,647,896,214.51","7,644,760,206.22","18,230,386,609.82","29,025,424,051.88","34,039,223,441.22","8,704,203,630.71","23,586,613,851.85","35,338,726,028.65","46,415,322,102.92","9,379,121,559.25","24,111,121,449.96","36,614,349,625.57","46,529,017,516.99"
吸收投资收到的现金,,,,,"989,486,788.76","990,303,314.76","989,793,314.76","981,284,629.30",,,,,,,,,,,,,,"57,000,000.00","57,000,000.00","57,000,000.00",,,,,,,,,,,,"1,500,000.00",,"1,000,000.00","1,000,000.00","1,643,822,447.80",,,,
