科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"188,758,137.56","81,609,987.60","33,927,721.67","2,250,448.05","2,973,862.59","5,640,140.33","7,603,619.23","5,094,481.20","2,661,477.04","8,531,194.28","3,522,290.30","2,130,972.43","7,361,212.40","1,676,044.85","4,435,575.29","1,022,386.86","1,830,222.61","1,118,592.15","2,193,221.71","1,216,872.29","982,433.77","371,222.21","1,694,684.96","538,562.93","596,038.59","550,580.91","1,940,751.51","1,576,583.28","1,961,637.96","986,483.01","57,754,834.73"
应付职工薪酬,"3,295,748.47","4,288,246.70","8,237,511.31","10,749,489.22","8,403,591.91","7,150,585.53","11,533,233.20","8,148,060.13","9,283,136.13","8,545,054.70","11,635,108.60","8,458,115.53","8,363,403.91","10,757,512.87","12,141,775.33","9,369,004.60","10,021,845.40","13,279,538.27","14,282,236.17","11,659,561.81","11,335,729.90","14,754,259.84","15,082,778.30","11,848,605.21","11,692,818.10","15,692,614.77","10,462,676.42","9,522,101.59","10,105,054.53","14,206,398.02","11,952,237.31"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"17,068,253.53","15,531,133.18","35,462,364.74","11,400,289.81","10,029,881.93","57,555,874.42","9,229,126.55","8,124,755.47","15,517,667.52","32,108,631.33","13,578,393.78","9,473,527.06","16,753,320.48","25,961,794.77","10,952,375.61","26,247,047.52","20,743,096.71","29,932,742.68","23,492,832.05","21,857,777.73","13,803,934.00","27,249,644.83","21,356,138.30","21,008,107.66","18,217,397.25","13,439,091.50","26,640,405.95","10,615,812.49","16,447,987.81","16,548,456.75","25,062,966.21"
应收利息,,,,,,,,"10,176,720.23","17,140,681.28","22,989,322.45","14,395,743.24","6,159,644.17","5,837,676.83","2,536,805.56","3,349,305.56",,,"1,024,243.84","1,203,522.08","154,555.55","596,222.60","2,012,590.10","1,389,126.69","474,671.24","1,236,978.23","1,320,753.41","674,264.29","749,414.11","562,642.70","1,112,222.22","416,543.32"
应付利息,,,,,,,,,,,,,,,,"558,654.24","422,555.56","471,972.22","340,797.20","376,516.67","382,844.43","458,412.14","1,018,524.66","1,022,542.57","1,095,005.42","1,410,803.34","1,944,584.59","2,219,389.81","931,608.57","525,514.31","478,208.07"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"6,850,000.00","14,193,173.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"61,608,336.06","64,268,894.18","163,414,208.13","149,485,197.31","190,496,552.19","159,373,726.55","172,803,589.76","173,361,504.18","165,839,415.78","165,628,867.45","195,756,951.55","195,885,935.83","187,478,547.72","193,096,013.83","206,574,740.73","239,297,391.53","227,031,946.41","205,443,716.22","198,880,327.02","223,466,677.51","238,547,322.70","269,293,045.67","265,367,012.58","336,583,973.24","309,002,373.46","308,789,473.84","311,267,717.94","313,166,755.42","303,137,424.25","340,415,064.07","337,472,938.49"
其他应付款,"88,083,982.73","92,348,121.94","48,047,474.90","22,077,727.53","22,975,116.88","30,288,304.84","28,999,316.99","24,935,468.00","25,999,373.53","24,964,683.20","33,427,519.61","29,940,965.01","30,269,356.12","34,677,483.88","33,668,932.49","36,155,434.04","38,542,795.59","32,105,520.01","37,922,866.30","48,122,711.97","47,263,370.06","43,917,526.31","56,870,594.73","62,103,884.28","67,668,186.25","48,773,343.46","63,383,850.93","69,675,839.29","67,766,701.16","61,998,910.70","62,640,798.93"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,"2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","13,432,623.68","5,740,719.67","4,965,273.70","2,996,464.81","12,136,445.17","7,926,216.12","7,850,778.74","4,175,368.89","15,367,847.94","7,958,189.54","12,573,562.44","2,290,977.39","10,671,275.39","7,503,568.99","8,273,523.09","3,821,865.89","102,487,453.57","255,811.18"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"387,554,771.75","511,283,523.62","624,987,566.56","575,382,233.68","686,764,389.51","1,842,708,097.74","1,531,193,297.68","1,488,383,560.64","1,532,218,610.24","1,473,710,819.95","1,340,890,909.45","1,110,037,790.19","1,211,570,345.03","1,120,832,629.36","1,253,225,100.21","1,222,059,407.82","1,118,907,588.92","908,165,008.41","726,892,774.83","741,928,035.65","703,889,988.20","750,338,775.35","758,943,771.30","845,871,883.72","827,149,123.96","737,139,391.64","751,767,991.17","703,402,553.60","777,183,064.20","838,508,789.58","818,561,215.75"
流动负债合计,"373,107,674.51","463,350,644.99","454,396,027.53","414,723,096.49","469,275,888.49","387,861,260.26","183,687,241.15","209,785,285.52","224,949,513.01","167,638,657.68","199,438,724.58","215,589,919.46","292,353,853.20","364,285,803.92","632,031,699.46","769,949,940.70","714,824,111.95","535,002,442.02","430,281,141.33","550,362,582.70","590,274,696.03","823,550,481.35","793,550,482.21","999,747,682.15","1,007,510,326.86","852,825,158.85","821,160,092.90","720,259,221.05","713,922,836.50","758,754,458.95","672,167,985.37"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000.00","5,000,000.00"
长期借款,,,,,"35,400,000.00","77,400,000.00",,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,"154,000,000.00","206,000,000.00","209,069,756.86","212,550,547.49","218,968,017.55","329,631,185.43","261,874,373.43","274,009,662.46","277,732,020.11","277,373,266.63","280,701,438.63","215,807,387.29","216,430,642.23","215,531,394.94","220,740,133.83","216,226,799.84","216,085,353.30"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"134,781,387.64","135,221,687.31","157,254,850.02","165,840,659.44","163,984,358.20","165,380,203.02","162,490,058.54","170,842,885.38","170,553,200.82","174,081,498.39","231,930,250.73","235,093,430.99","248,259,482.76","241,410,628.90","238,235,475.77","236,470,953.92","232,202,239.15","239,365,838.52","234,586,137.16","326,127,894.34","619,190,661.25","1,078,828,248.53","1,080,275,322.86","1,257,486,925.58","1,384,664,408.03","1,582,664,753.35","1,559,256,917.04","1,545,495,356.57","1,522,392,556.66","1,585,344,985.77","1,564,182,536.74"
递延所得税负债,,,,,,,,,,,,,,,,,,,,"22,260,451.14","6,839,062.42",,"545,076.25","1,126,208.79","1,613,215.37",,"127,970.93","41,351.94","116,773.45",,"1,990.39"
在建工程,"2,444,081.35","9,255,225.00","7,226,265.46","28,894.77","200,771.29","205,349.52","73,373,450.35","73,017,371.28","78,052,734.68","134,818,877.79","269,047,297.67","435,006,283.80","433,286,508.64","655,029,858.17","692,586,549.83","710,847,593.81","791,249,731.13","822,951,562.65","951,734,376.20","922,960,153.87","733,660,730.92","474,843,890.12","490,645,614.36","484,838,537.95","365,535,542.40","109,764,528.06","146,197,240.55","149,053,243.01","178,764,825.62","115,323,034.58","128,618,860.15"
其他非流动负债,,,,,,,,,,,,,"4,000,000.00","10,400,000.00","20,120,000.00","21,020,000.00","21,020,000.00",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,"5,285,130.96","7,113,414.10","8,178,513.66","9,768,477.53","12,059,325.97","12,221,534.70","16,009,745.53","17,616,102.45","16,256,074.19","13,194,410.91","7,252,750.93","7,504,212.13","6,762,979.69","6,795,124.92","6,539,305.02","6,482,496.26","5,759,325.14",
非流动负债合计,,,,,"35,400,000.00","77,400,000.00",,,,,,,"4,000,000.00","10,400,000.00","20,120,000.00","21,020,000.00","21,020,000.00","22,520,000.00","22,520,000.00","44,780,451.14","35,739,062.42","28,522,800.00","28,742,526.25","28,998,308.79","29,159,965.37","46,811,400.00","46,601,520.93","46,177,051.94","57,314,623.45","58,628,400.00","60,050,890.39"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"373,107,674.51","463,350,644.99","454,396,027.53","414,723,096.49","504,675,888.49","465,261,260.26","183,687,241.15","209,785,285.52","224,949,513.01","167,638,657.68","199,438,724.58","215,589,919.46","296,353,853.20","374,685,803.92","652,151,699.46","790,969,940.70","735,844,111.95","557,522,442.02","452,801,141.33","595,143,033.84","626,013,758.45","852,073,281.35","822,293,008.46","1,028,745,990.94","1,036,670,292.23","899,636,558.85","867,761,613.83","766,436,272.99","771,237,459.95","817,382,858.95","732,218,875.76"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"55,642,000.00","55,642,000.00","120,000,000.00","120,000,000.00","120,000,000.00","160,000,000.00","160,000,000.00","192,000,000.00","192,000,000.00","192,000,000.00","192,000,000.00","230,400,000.00","230,400,000.00","230,400,000.00","230,400,000.00","460,800,000.00","460,800,000.00","460,800,000.00","460,800,000.00","460,800,000.00","1,152,000,000.00","1,152,000,000.00","1,152,000,000.00","1,152,000,000.00","1,152,000,000.00","1,152,000,000.00","1,152,000,000.00","1,152,000,000.00","1,152,000,000.00","1,152,000,000.00","1,152,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"3,992,497.18","66,757,572.78","123,287,129.23","123,287,129.23","123,287,129.23","1,198,385,571.23","1,198,385,571.23","1,166,385,571.23","1,166,385,571.23","1,166,385,571.23","1,166,385,571.23","1,127,985,571.23","1,127,985,571.23","1,127,985,571.23","1,127,985,571.23","897,585,571.23","897,585,571.23","897,585,571.23","897,585,571.23","897,585,571.23","206,385,571.23","209,631,940.81","209,631,940.81","209,631,940.81","209,631,940.81","211,549,136.68","211,549,136.68","211,549,136.68","211,549,136.68","206,385,571.23","206,385,571.23"
无形资产,"10,544,520.34","10,267,523.54","9,862,026.44","74,634,755.67","74,155,478.57","74,626,482.78","74,126,190.60","73,589,295.73","73,090,635.54","72,571,714.42","97,490,573.22","97,195,004.42","96,254,131.99","96,201,664.63","95,189,102.26","94,179,828.10","93,484,982.80","92,497,699.57","91,481,013.53","90,453,242.87","89,425,639.79","88,651,251.79","87,416,460.73","86,530,510.25","85,618,437.76","86,303,906.61","85,333,624.65","84,351,312.30","87,075,263.41","86,436,321.86","85,420,763.21"
盈余公积,"5,968,964.69","17,068,963.94","3,493,189.02","3,493,189.02","3,493,189.02","22,616,915.87","22,616,915.87","22,616,915.87","22,616,915.87","42,883,330.33","42,883,330.33","42,883,330.33","42,883,330.33","60,238,355.03","60,238,355.03","60,238,355.03","60,238,355.03","73,187,502.64","73,187,502.64","73,187,502.64","73,187,502.64","86,150,595.80","86,150,595.80","86,150,595.80","86,150,595.80","100,751,533.97","100,751,533.97","100,751,533.97","100,751,533.97","115,632,022.09","115,632,022.09"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"69,371,296.14","52,595,415.33","99,746,723.55","156,053,875.08","175,335,524.43","238,343,386.90","278,180,270.12","216,881,458.89","249,832,969.08","297,914,805.40","340,290,984.01","260,962,519.30","292,236,544.58","327,240,288.54","371,364,123.15","270,525,141.34","302,597,449.17","308,941,384.82","361,956,556.87","411,231,201.92","378,907,715.67","397,220,061.12","452,198,694.34","495,137,392.50","478,973,476.56","486,648,893.70","545,800,405.14","585,897,774.94","569,299,735.02","584,971,984.23","639,254,354.64"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东权益,"29,599,290.80","12,947,866.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"2,356,962.24","2,334,503.91","1,592,360.85","1,670,746.26","1,686,733.60","1,687,001.20","1,687,001.20","1,836,118.48","1,869,787.91","1,639,454.09","1,639,579.08","488,830.92","488,830.92","1,790,106.70","1,790,106.70","2,382,710.99","2,382,710.99","6,446,918.10","6,446,918.10","6,837,051.94","6,837,051.95","8,677,976.64","8,596,639.14","6,842,044.99","6,783,142.49","8,143,176.56","8,081,149.06","8,261,553.14","8,199,525.64","9,372,290.18","9,228,305.02"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,"10,000,000.00",,,,,,,,"4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","5,470,000.00","5,470,000.00","5,470,000.00","5,470,000.00","104,000,000.00","104,000,000.00","104,000,000.00","4,000,000.00","14,400,889.55","18,393,789.55"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"150,126,951.57","157,078,939.76","175,935,502.77","242,175,056.14","240,027,341.66","241,899,036.52","311,676,700.69","319,285,670.87","323,566,358.95","393,111,544.69","600,107,700.70","767,783,550.13","778,288,954.31","999,717,389.36","1,188,914,648.66","1,258,059,600.48","1,338,157,898.46","1,389,871,892.30","1,519,437,997.24","1,696,019,273.98","1,732,604,559.79","1,946,737,103.73","1,963,330,468.11","2,125,794,036.33","2,136,277,181.44","2,113,446,731.56","2,126,094,698.45","2,113,232,164.98","2,027,654,801.42","2,037,863,646.92","2,026,929,607.97"
所有者权益(或股东权益)合计,"164,574,048.81","205,011,818.39","346,527,041.80","402,834,193.33","422,115,842.68","1,619,345,874.00","1,659,182,757.22","1,597,883,945.99","1,630,835,456.18","1,699,183,706.96","1,741,559,885.57","1,662,231,420.86","1,693,505,446.14","1,745,864,214.80","1,789,988,049.41","1,689,149,067.60","1,721,221,375.43","1,740,514,458.69","1,793,529,630.74","1,842,804,275.79","1,810,480,789.54","1,845,002,597.73","1,899,981,230.95","1,942,919,929.11","1,926,756,013.17","1,950,949,564.35","2,010,101,075.79","2,050,198,445.59","2,033,600,405.67","2,058,989,577.55","2,113,271,947.96"
资产总计,"537,681,723.32","668,362,463.38","800,923,069.33","817,557,289.82","926,791,731.17","2,084,607,134.26","1,842,869,998.37","1,807,669,231.51","1,855,784,969.19","1,866,822,364.64","1,940,998,610.15","1,877,821,340.32","1,989,859,299.34","2,120,550,018.72","2,442,139,748.87","2,480,119,008.30","2,457,065,487.38","2,298,036,900.71","2,246,330,772.07","2,437,947,309.63","2,436,494,547.99","2,697,075,879.08","2,722,274,239.41","2,971,665,920.05","2,963,426,305.40","2,850,586,123.20","2,877,862,689.62","2,816,634,718.58","2,804,837,865.62","2,876,372,436.50","2,845,490,823.72"
负债和所有者(或股东权益)合计,"537,681,723.32","668,362,463.38","800,923,069.33","817,557,289.82","926,791,731.17","2,084,607,134.26","1,842,869,998.37","1,807,669,231.51","1,855,784,969.19","1,866,822,364.64","1,940,998,610.15","1,877,821,340.32","1,989,859,299.34","2,120,550,018.72","2,442,139,748.87","2,480,119,008.30","2,457,065,487.38","2,298,036,900.71","2,246,330,772.07","2,437,947,309.63","2,436,494,547.99","2,697,075,879.08","2,722,274,239.41","2,971,665,920.05","2,963,426,305.40","2,850,586,123.20","2,877,862,689.62","2,816,634,718.58","2,804,837,865.62","2,876,372,436.50","2,845,490,823.72"
