科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"326,608,917.40","777,806,587.50","1,193,463,553.86","1,777,617,285.15","362,002,057.22","804,997,423.34","1,174,540,558.34","1,503,421,483.66","347,104,120.31","763,058,274.95","1,160,742,640.15","1,701,084,450.49","394,558,029.86","830,096,520.76","1,274,605,661.88","1,804,459,128.74","507,140,726.41","956,770,254.97","1,428,283,603.89","1,921,947,552.40","389,012,048.44","706,515,045.55","1,138,309,849.32","1,657,005,195.16","492,427,985.33","908,465,875.82","1,426,014,441.79","1,688,503,900.84","264,749,811.40","538,553,742.14","875,933,782.60","1,419,109,972.55","297,061,510.51","589,185,856.92","998,324,797.47","1,425,463,199.97","329,488,064.37","638,023,173.11","947,583,318.17","1,423,039,328.94","277,522,757.75","507,456,990.03","874,232,806.20","1,122,753,011.88","204,306,307.09"
取得子公司及其他营业单位支付的现金净额,,,,"60,089,613.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,557,785.60","11,828,054.42","11,828,054.42",
收到的税费返还,,,,,,,,,,,,,,,,,,,,,"326,600.00","326,600.00","326,600.00",,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,"244,692.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,"80,000.00"
收到其他与经营活动有关的现金,"663,988.20","1,828,597.79","2,432,735.62","6,512,181.41","547,346.63","3,279,995.57","4,076,718.40","7,525,227.43","1,301,294.30","2,870,515.78","3,275,421.70","14,538,452.86","422,411.45","1,227,534.12","3,772,557.27","14,922,070.01","4,511,066.86","11,970,607.48","17,733,204.53","8,435,364.24","579,803.95","1,309,911.45","1,793,531.04","2,352,775.53","1,362,479.32","3,121,175.22","3,563,517.82","4,311,182.65","1,332,462.37","2,312,690.39","9,807,084.02","23,736,891.87","933,728.93","2,509,866.84","3,566,467.08","21,655,724.24","1,144,055.12","11,299,826.66","27,186,806.44","37,155,900.88","27,739,468.51","31,175,160.57","40,673,500.06","56,352,555.54","43,150,974.47"
投资活动现金流出小计,"34,677,812.10","107,545,642.65","138,757,016.02","210,694,945.09","24,924,528.63","70,677,938.51","92,080,738.69","148,254,319.48","35,312,207.29","58,581,101.11","97,533,022.26","135,745,316.65","37,686,680.50","88,352,844.87","169,529,582.75","251,772,491.85","114,250,435.56","192,144,504.93","308,312,991.68","474,028,493.69","161,344,467.19","316,741,133.74","397,156,477.02","596,586,357.08","133,237,811.18","277,380,952.93","381,292,905.38","448,113,805.50","66,905,745.76","109,267,277.73","141,842,530.94","180,016,209.97","85,607,881.74","147,009,213.85","188,310,998.25","205,442,416.95","58,182,523.43","358,361,730.94","1,041,009,638.32","1,295,466,785.28","533,705,559.33","1,157,484,477.66","1,731,953,048.45","1,504,162,467.01","452,355,712.18"
经营活动现金流入小计,"327,272,905.60","779,635,185.29","1,195,896,289.48","1,784,129,466.56","362,549,403.85","808,277,418.91","1,178,617,276.74","1,510,946,711.09","348,405,414.61","765,928,790.73","1,164,018,061.85","1,715,622,903.35","394,980,441.31","831,324,054.88","1,278,378,219.15","1,819,381,198.75","511,651,793.27","968,740,862.45","1,446,016,808.42","1,930,382,916.64","389,918,452.39","708,151,557.00","1,140,429,980.36","1,659,357,970.69","493,790,464.65","911,587,051.04","1,429,577,959.61","1,692,815,083.49","266,082,273.77","540,866,432.53","885,740,866.62","1,442,846,864.42","297,995,239.44","591,695,723.76","1,001,891,264.55","1,447,118,924.21","330,632,119.49","649,322,999.77","974,770,124.61","1,460,195,229.82","305,262,226.26","538,632,150.60","914,906,306.26","1,179,105,567.42","247,457,281.56"
投资活动产生的现金流量净额,"-34,675,552.10","-105,378,201.36","-136,572,216.61","-208,620,841.68","-24,194,528.63","-66,540,658.51","-87,943,458.69","-146,157,284.62","-35,312,207.29","-58,581,101.11","-97,496,022.26","-133,414,745.49","-37,686,680.50","-87,502,844.87","-168,679,582.75","-250,099,478.35","-114,243,755.56","-148,248,775.31","-263,170,410.84","-385,626,697.57","-160,466,154.13","-313,429,728.68","-392,990,451.89","-548,679,440.09","-131,106,561.18","-243,303,404.12","-346,678,722.37","-361,013,779.97","-57,898,425.76","-99,915,264.26","-129,026,170.72","-161,692,378.97","-80,489,054.85","-131,081,435.82","-168,552,447.63","-190,214,916.22","-58,169,960.98","270,502,989.64","148,255,488.09","259,192,731.41","-433,529,138.86","-455,944,235.27","-620,971,848.47","-491,618,034.87","-339,194,379.97"
购买商品、接受劳务支付的现金,"212,053,081.45","428,427,695.03","765,487,365.06","1,097,292,746.43","288,216,691.85","540,337,307.63","815,760,561.03","965,698,218.42","203,351,412.38","432,418,417.57","673,794,226.77","951,642,511.62","315,125,140.63","636,979,085.04","919,811,835.93","1,188,232,217.61","312,253,591.66","650,759,748.33","965,584,159.35","1,185,196,144.42","265,358,554.83","413,835,346.23","662,774,390.73","939,014,601.04","333,480,616.86","620,741,830.73","910,324,103.76","918,297,286.72","148,530,413.00","258,990,921.38","364,376,036.12","564,384,039.80","125,651,124.06","233,435,241.00","366,481,843.97","525,991,635.40","105,433,130.25","197,270,966.71","247,787,258.13","391,884,600.22","136,042,403.11","380,536,327.43","514,142,196.11","512,760,722.57","101,263,704.82"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,"15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00",,"15,000,000.00","30,000,000.00","45,000,000.00",,,,"18,000,000.00",,,"904,152,018.30","904,152,018.30",,,"1,100,000.00","15,300,000.00","5,700,000.00","15,000,000.00","15,000,000.00","16,800,000.00",
支付给职工以及为职工支付的现金,"29,860,771.55","67,656,472.44","99,651,066.25","179,064,625.63","34,893,703.53","78,159,456.42","122,029,597.31","181,734,230.05","36,853,070.87","78,714,540.72","119,713,017.28","188,609,265.39","41,452,854.99","85,621,924.16","129,165,253.58","208,173,388.65","46,292,607.62","93,282,654.64","143,110,323.74","222,927,327.45","48,004,597.47","102,272,143.09","158,203,157.04","243,004,620.52","54,931,999.24","111,382,895.17","172,999,866.49","262,630,419.43","54,694,904.28","110,659,084.69","173,902,979.35","293,598,309.94","56,476,595.87","117,828,589.34","187,018,444.01","305,568,187.08","60,137,349.20","144,873,974.14","225,307,988.17","320,410,962.89","61,473,991.61","117,587,144.27","190,241,477.18","258,998,263.51","60,460,124.51"
