科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"155,226,777.86","407,255,131.84","599,738,333.93","889,901,084.21","251,820,552.45","613,943,997.66","819,967,854.06","1,061,670,533.21","132,815,614.44","330,578,646.00","501,423,772.68","805,773,378.23","234,618,817.33","574,747,178.55","845,199,193.08","1,221,153,143.69","250,871,933.67","604,668,299.59","901,505,750.63","1,115,364,552.21","225,121,123.15","427,923,772.73","615,936,969.41","737,807,598.56","134,111,203.30","241,645,402.85","334,842,388.76","534,065,566.14","104,107,181.84","213,751,725.56","356,647,674.10","559,403,265.20","134,593,796.95","285,588,590.24","496,849,820.15","704,689,201.84","167,971,702.15","313,815,941.73","493,089,259.51","56,667,266,741.72","18,250,199,052.43","37,245,336,294.39","57,843,843,140.41","84,014,572,274.40"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-230,226.93",,,,,,,,"148,614,996.44",,"27,034,915.77","27,034,915.77","26,058,806.79"
收到的税费返还,"856,018.42","4,605,350.11","12,928,952.00","31,910,499.38","5,849,897.16","20,732,370.42","44,529,078.76","58,475,886.21","5,306,396.14","7,527,984.20","7,527,984.20","6,836,448.56","6,575,561.65","8,370,200.31","18,979,867.10","29,835,775.54","8,613,681.74","14,962,087.72","29,034,064.14","45,502,869.11","4,384,969.82","28,823,100.68","41,009,675.69","46,291,748.84","4,058,715.79","14,720,752.79","14,722,670.05","18,520,725.01","9,402,451.45","24,008,764.04","31,660,749.20","35,714,312.39","10,017,390.64","15,817,869.29","20,548,230.69","21,861,291.86","1,385,152.03","6,268,057.52","15,143,035.31","1,328,647,537.44","306,292,989.95","969,866,972.42","1,297,398,169.92","2,003,778,475.37"
支付其他与投资活动有关的现金,,,,"360,474.00",,,,,,,,,,,,,,,,"242,475.15",,,,,,,,"77,319.30",,,"7,534,115.21",,,,,,,,,"8,772,681,605.82","1,480,710,857.04","5,308,019,891.02","7,867,225,633.24","4,649,773,540.28"
收到其他与经营活动有关的现金,"851,064.18","1,953,782.28","3,851,081.90","5,330,524.71","1,313,615.33","3,036,931.32","6,380,927.90","14,759,128.70","1,671,168.53","3,520,621.53","5,942,292.72","8,991,210.22","985,826.53","3,783,694.99","5,569,999.28","16,110,726.35","13,141,669.90","50,368,369.99","98,182,001.59","144,151,432.41","14,365,058.89","102,291,735.60","147,451,423.55","164,760,069.88","29,343,292.70","87,119,272.48","93,585,379.53","98,522,419.18","9,526,627.35","12,657,565.55","51,611,580.01","37,753,118.42","7,406,753.06","11,186,307.98","11,125,917.08","18,429,874.90","1,980,123.05","18,322,737.06","14,121,867.65","3,284,050,262.81","983,933,273.85","1,011,019,037.44","1,566,872,588.45","3,316,237,587.71"
投资活动现金流出小计,"3,219,550.78","9,583,593.24","15,337,774.18","81,453,509.02","1,978,212.89","4,297,295.18","12,656,482.30","94,145,323.38","60,153,690.84","62,835,882.90","65,029,875.17","82,128,027.75","72,195,009.82","99,801,022.27","162,042,531.53","263,072,655.16","41,495,174.39","131,979,274.32","179,346,927.16","223,935,318.83","27,411,087.23","24,766,641.74","38,294,846.51","47,290,688.68","21,920,759.96","45,228,567.17","60,630,080.62","82,011,353.64","34,303,528.91","36,750,436.42","56,756,812.04","57,406,193.67","1,838,882.37","7,983,907.85","10,860,958.42","11,112,655.32","2,233,536.92","6,939,516.92","10,409,350.06","10,827,512,487.56","1,628,110,556.88","5,994,557,417.29","8,860,349,821.03","7,503,442,243.59"
经营活动现金流入小计,"156,933,860.46","413,814,264.23","616,518,367.83","927,142,108.30","258,984,064.94","637,713,299.40","870,877,860.72","1,134,905,548.12","139,793,179.11","341,627,251.73","514,894,049.60","821,601,037.01","242,180,205.51","586,901,073.85","869,749,059.46","1,267,099,645.58","272,627,285.31","669,998,757.30","1,028,721,816.36","1,305,018,853.73","243,871,151.86","559,038,609.01","804,398,068.65","948,859,417.28","167,513,211.79","343,485,428.12","443,150,438.34","651,108,710.33","123,036,260.64","250,418,055.15","439,920,003.31","632,870,696.01","152,017,940.65","312,592,767.51","528,523,967.92","744,980,368.60","171,336,977.23","338,406,736.31","522,354,162.47","61,279,964,541.97","19,540,425,316.23","39,226,222,304.25","60,708,113,898.78","89,334,588,337.48"
投资活动产生的现金流量净额,"-3,210,715.78","-3,135,398.24","-8,885,579.18","-3,703,614.02","-1,969,212.89","58,246,030.71","49,886,843.59","-31,179,288.15","-39,961,513.19","4,066,294.75","1,872,302.48","15,276,084.38","-12,736,415.82","225,107,825.43","218,868,520.08","177,407,087.45","-40,984,437.32","-11,214,714.17","-58,579,033.68","-98,074,713.11","-11,134,189.23","-7,692,563.74","-21,200,768.51","-10,182,506.28","-21,898,202.27","-45,206,009.48","-60,607,522.93","-78,677,892.11","-30,303,528.91","1,334,664.58","-13,331,484.11","55,130,317.12","9,661,117.63","5,062,450.73","52,980,092.58","52,583,703.26","-2,233,536.92","-6,933,516.92","-10,397,350.06","-1,829,944,247.73","304,655,280.27","-472,258,581.23","-778,456,159.19","-2,997,806,881.98"
购买商品、接受劳务支付的现金,"91,602,552.43","286,726,818.87","475,528,401.42","693,167,730.64","176,069,502.94","502,130,631.00","718,582,409.31","925,743,951.75","186,253,753.41","365,233,495.58","526,539,674.35","640,375,530.80","197,666,103.01","443,010,056.71","724,993,161.32","1,012,858,441.76","346,527,918.65","631,304,913.15","948,176,184.60","1,182,862,038.76","178,959,760.78","399,902,775.66","530,720,603.50","659,835,468.90","130,113,386.81","234,059,810.48","267,420,234.75","407,072,622.17","163,988,044.42","214,184,543.12","401,876,586.22","479,627,112.22","155,505,610.48","287,246,030.54","433,986,774.76","631,369,971.91","131,540,515.84","276,765,985.67","378,097,604.35","57,586,638,756.80","19,715,339,222.14","35,699,325,925.85","56,252,793,377.05","78,301,011,904.76"
吸收投资收到的现金,,"264,000,012.00","264,000,012.00","264,000,012.00",,,,,,,,,,,,,,"501,333,000.00","501,333,000.00","499,999,865.40",,,,,,,,,,,,,,,,,,,,"1,503,582,542.83",,"262,737,280.00","262,737,280.00","262,737,280.00"
