科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"718,059,763.73","719,694,133.07","727,335,773.57","631,465,830.23","355,123,504.15","276,473,261.13","245,985,971.72","188,332,982.12","188,495,927.93","149,160,058.00","183,057,916.64","130,557,359.49","186,300,888.48","188,248,917.06","248,370,495.37","336,423,177.15","433,990,981.99","362,600,786.32","260,283,861.88","246,409,422.63","377,975,688.92","371,459,741.95","327,897,808.76","284,044,567.63","276,209,188.82","325,164,761.54","244,403,654.50","217,560,439.24","200,443,414.48","466,663,164.80","255,832,785.97","313,056,454.65","219,545,310.69","273,292,311.41","187,804,044.62","295,946,497.35","282,531,147.53","310,169,101.19","661,710,465.93","701,217,569.95","699,010,014.97","729,154,811.99","416,024,424.39","576,022,272.43"
短期借款,"90,000,000.00","92,000,000.00","102,000,000.00","107,000,000.00","110,000,000.00","110,000,000.00","80,000,000.00","40,000,000.00","40,000,000.00","45,000,000.00","290,000,000.00","290,000,000.00","290,000,000.00","240,000,000.00","360,000,000.00","335,000,000.00","335,000,000.00","275,000,000.00","205,000,000.00","250,000,000.00","280,000,000.00","260,000,000.00","330,000,000.00","385,000,000.00","435,000,000.00","487,000,000.00","384,000,000.00","425,000,000.00","503,500,000.00","475,000,000.00","445,000,000.00","460,000,000.00","510,000,000.00","580,000,000.00","580,000,000.00","620,000,000.00","400,000,000.00","460,000,000.00","200,000,000.00","140,000,000.00","140,000,000.00","380,000,000.00","380,000,000.00","530,000,000.00"
交易性金融资产,,,,,,,,,"23,273,831.54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,"1,669,276.60",,,"26,877,074.50",,,,,,,,,,,,,,,"1,994,860.00","100,000.00","116,467.84","500,000.00","50,000.00",,"136,000.00","200,000.00","700,000.00",,"930,000.00","330,000.00",,,"400,000.00","1,941,401.84","1,401,340.04","300,000.00","1,298,360.00","9,309,185.00","1,675,325.00"
应付票据,,,,,,"8,155,000.00","24,829,531.12","70,273,910.12","81,734,477.48","47,303,839.66","48,182,842.82","36,006,879.88","21,094,035.64","41,442,573.00","29,582,115.00","12,993,315.00","18,712,466.00","6,528,176.00","809,025.00",,,"3,617,000.00","3,977,190.00",,,,,,,,,,,,,,,,,,,,"14,746,964.90","7,916,730.40"
应收账款,"7,164,945.35","7,279,381.97","9,327,926.93","26,925,076.77","2,494,188.93","9,308,923.26","20,335,176.87","21,496,800.63",,"26,781,274.71","21,944,504.99","24,725,428.51","21,797,143.67","33,232,331.87","20,291,121.44","22,603,495.59","23,687,418.99","33,753,222.78","43,583,624.04","16,593,747.87","52,348,073.38","55,128,127.49","52,508,434.14","36,707,350.94","65,770,528.47","96,667,385.63","101,163,854.75","60,261,740.79","105,924,033.07","138,610,858.00","124,167,603.06","101,767,077.90","137,088,152.90","177,394,873.15","171,602,249.51","119,163,299.78","133,308,231.39","249,307,266.44","263,121,222.82","248,402,264.85","288,068,798.77","312,702,587.38","363,633,304.14","414,096,155.41"
应付账款,"29,833,226.15","30,391,222.18","32,514,934.61","284,901,329.42","299,889,917.43","311,860,747.22","328,646,909.11","374,613,472.86","378,324,104.85","403,691,566.64","300,538,006.28","283,494,374.76","280,021,236.80","296,432,400.56","307,945,434.32","311,152,721.50","289,089,921.30","303,114,755.77","290,533,643.93","318,920,577.86","347,935,353.19","450,087,809.69","504,303,104.43","574,049,644.93","591,832,282.19","659,401,834.01","725,642,607.75","723,820,701.00","830,747,817.70","883,635,603.44","844,500,850.66","863,462,287.22","895,966,634.00","951,258,657.07","941,757,425.72","932,691,846.63","853,234,066.96","1,003,204,073.90","1,057,005,519.50","1,057,504,960.13","1,045,253,182.44","1,141,489,308.39","1,192,385,476.37","1,312,422,575.21"
预付款项,"235,963,472.66","242,221,591.58","244,599,306.75","57,142,569.55","92,848,332.53","93,552,443.62","105,582,091.93","12,775,767.20",,"68,620,573.28","25,807,949.04","18,339,592.73","20,978,796.04","47,991,949.62","64,499,214.70","20,105,513.24","34,250,179.29","44,963,830.62","45,869,955.91","33,845,991.07","57,172,654.70","55,976,927.65","79,059,132.76","61,891,287.38","67,075,424.98","71,376,748.13","89,497,929.46","72,602,661.78","87,438,694.94","92,327,161.50","96,186,566.38","78,108,622.14","87,146,747.18","118,280,646.82","127,893,028.49","105,191,526.02","118,986,689.37","142,016,169.60","164,054,911.70","150,708,350.49","168,903,794.80","176,591,092.87","267,121,544.77","200,405,108.03"
预收款项,"17,162,417.95","16,812,655.54","15,424,186.84","63,362,838.55","63,511,976.50","89,723,584.40","128,703,719.19","156,793,455.19","170,872,039.36","208,666,424.68","240,606,935.75","302,098,569.78","378,048,141.27","425,545,164.14","403,329,030.95","426,387,410.38","499,254,306.36","542,405,833.57","554,058,663.93","567,445,921.92","605,723,207.85","641,062,328.31","614,273,480.28","706,555,538.38","716,821,676.99","764,330,623.41","734,883,214.09","842,485,354.16","812,116,883.89","851,459,095.75","843,321,339.07","985,020,311.71","893,644,947.39","850,041,269.50","824,381,246.81","954,515,650.94","917,709,296.16","912,081,858.13","885,969,006.86","936,250,170.16","918,844,965.27","913,097,766.54","911,412,933.94","967,393,749.59"
其他应收款,"2,220,565.21","2,118,857.27","7,337,965.30","15,387,972.35","18,275,740.52","18,231,734.59","21,376,267.15","36,413,283.95","46,684,245.81","52,985,863.63","45,936,272.20","32,679,736.29","34,667,134.72","23,608,901.92","30,057,761.28","11,847,969.02","16,984,672.69","22,054,937.71","24,490,547.54","26,800,647.72","30,222,901.85","41,331,435.27","52,444,136.66","33,577,312.93","38,014,360.85","28,932,266.12","52,717,629.13","26,800,037.32","31,795,109.14","32,237,892.83","33,135,139.53","27,764,486.06","31,757,915.27","33,957,963.19","40,194,245.80","23,798,073.50","29,313,060.56","38,730,485.25","42,404,140.26","24,795,842.34","27,389,707.88","60,422,875.22","55,836,036.20","38,150,361.30"
应付职工薪酬,"1,630,935.95","2,186,120.85","1,804,309.29","40,546,687.04","28,835,609.97","53,107,453.39","61,955,318.89","47,669,881.39","47,246,729.53","60,170,600.59","59,113,259.41","67,223,695.54","51,441,409.04","74,290,493.35","70,841,506.57","94,903,826.22","87,320,150.54","106,186,604.17","93,146,230.10","93,047,673.91","83,906,334.50","109,359,037.22","109,375,648.40","94,061,827.65","84,532,799.28","128,587,056.54","122,742,398.53","103,552,319.20","87,537,616.53","114,626,972.36","100,281,362.88","100,015,122.88","58,120,478.24","115,334,083.33","95,383,672.29","109,589,764.82","70,907,912.92","92,243,404.16","78,494,066.36","113,020,149.52","59,845,316.68","72,377,448.39","55,644,610.40","106,552,124.61"
