科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2015-12-31
流动负债合计,"636,302,223.72","646,014,664.71","655,777,213.20","664,802,940.21","674,623,431.08","684,978,574.43","695,171,225.57","703,500,945.84","713,782,230.43","724,350,252.60","735,164,955.69","746,371,784.06","757,203,843.72","765,843,039.27","777,214,955.66","789,583,051.73","801,126,242.06","813,897,572.94","825,987,650.31","836,122,917.79","848,467,832.07","860,588,770.00","873,378,148.92","887,161,995.51","900,011,444.38","912,902,945.01","926,521,778.07","940,925,662.31","954,818,900.13","1,056,450,282.13"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"950,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"10,762,981.94","10,762,981.94","10,762,981.94","5,856,490.96","5,856,490.96","5,856,490.96","5,856,490.96","950,000.00","950,000.00","950,000.00","950,000.00","950,000.00","950,000.00","950,000.00","950,000.00","950,000.00","950,000.00","950,000.00","950,000.00","950,000.00","950,000.00","950,000.00","950,000.00","950,000.00","950,000.00","950,000.00","950,000.00","950,000.00","950,000.00",
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,"985,160,189.59","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43"
固定资产,"29,025.88","80,840.47","79,985.11","79,129.75","78,274.39","77,419.03","76,563.67","75,708.31","75,564.31","75,564.31","75,564.31","75,564.31","75,564.31","75,564.31","75,564.31","75,564.31","75,564.31","75,564.31","75,564.31","75,564.31","75,564.31","75,564.31","75,564.31","75,564.31","75,564.31","75,564.31","75,564.31","75,564.31","75,564.31",
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"985,160,189.59","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43","876,386,731.43"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"1,621,462,413.31","1,522,401,396.14","1,532,163,944.63","1,541,189,671.64","1,551,010,162.51","1,561,365,305.86","1,571,557,957.00","1,579,887,677.27","1,590,168,961.86","1,600,736,984.03","1,611,551,687.12","1,622,758,515.49","1,633,590,575.15","1,642,229,770.70","1,653,601,687.09","1,665,969,783.16","1,677,512,973.49","1,690,284,304.37","1,702,374,381.74","1,712,509,649.22","1,724,854,563.50","1,736,975,501.43","1,749,764,880.35","1,763,548,726.94","1,776,398,175.81","1,789,289,676.44","1,802,908,509.50","1,817,312,393.74","1,831,205,631.56","1,932,837,013.56"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"231,656,194.00","231,656,194.00","231,656,194.00","231,656,194.00","231,656,194.00","231,656,194.00","231,656,194.00","231,656,194.00","231,656,194.00","231,656,194.00","231,656,194.00","231,656,194.00","231,656,194.00","231,656,194.00","231,656,194.00","231,656,194.00","231,656,194.00","231,656,194.00","231,656,194.00","231,656,194.00","231,656,194.00","231,656,194.00","231,656,194.00","231,656,194.00","231,656,194.00","231,656,194.00","231,656,194.00","231,656,194.00","231,656,194.00","231,656,194.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"893,886,741.06","893,886,741.06","893,886,741.06","893,886,741.06","893,886,741.06","893,886,741.06","893,886,741.06","893,886,741.06","893,886,741.06","893,886,741.06","893,886,741.06","893,886,741.06","893,886,741.06","893,886,741.06","893,886,741.06","893,886,741.06","893,886,741.06","893,886,741.06","893,886,741.06","893,886,741.06","893,886,741.06","893,886,741.06","893,886,741.06","893,886,741.06","893,886,741.06","893,886,741.06","893,886,741.06","893,886,741.06","893,886,741.06","893,886,741.06"
无形资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈余公积,"68,656,628.23","68,656,628.23","68,656,628.23","68,656,628.23","68,656,628.23","68,656,628.23","68,656,628.23","68,656,628.23","68,656,628.23","68,656,628.23","68,656,628.23","68,656,628.23","68,656,628.23","68,656,628.23","68,656,628.23","68,656,628.23","68,656,628.23","68,656,628.23","68,656,628.23","68,656,628.23","68,656,628.23","68,656,628.23","68,656,628.23","68,656,628.23","68,656,628.23","68,656,628.23","68,656,628.23","68,656,628.23","68,656,628.23","68,656,628.23"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"-2,603,100,453.54","-2,503,984,862.18","-2,513,754,212.58","-2,609,652,225.39","-2,619,464,781.61","-2,629,830,825.89","-2,639,987,180.29","-2,730,657,214.36","-2,740,945,525.94","-2,751,501,791.33","-2,762,316,056.12","-2,811,693,733.55","-2,822,532,009.40","-2,831,170,177.96","-2,842,531,388.90","-2,854,907,619.67","-2,866,420,019.92","-2,879,179,839.34","-2,891,302,506.05","-2,901,450,565.77","-2,913,781,492.67","-2,925,904,315.29","-2,938,698,469.89","-2,952,490,778.88","-2,965,515,108.21","-2,978,072,849.66","-2,991,695,144.72","-3,006,109,423.18","-3,020,008,963.87","-3,125,997,609.93"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"10,792,007.82","10,843,822.41","10,842,967.05","5,935,620.71","5,934,765.35","5,933,909.99","5,933,054.63","1,025,708.31","1,025,564.31","1,025,564.31","1,025,564.31","1,025,564.31","1,025,564.31","1,025,564.31","1,025,564.31","1,025,564.31","1,025,564.31","1,025,564.31","1,025,564.31","1,025,564.31","1,025,564.31","1,025,564.31","1,025,564.31","1,025,564.31","1,025,564.31","1,025,564.31","1,025,564.31","1,025,564.31","1,025,564.31","950,000.00"
所有者权益(或股东权益)合计,"-1,408,900,890.25","-1,309,785,298.89","-1,319,554,649.29","-1,415,452,662.10","-1,425,265,218.32","-1,435,631,262.60","-1,445,787,617.00","-1,536,457,651.07","-1,546,745,962.65","-1,557,302,228.04","-1,568,116,492.83","-1,617,494,170.26","-1,628,332,446.11","-1,636,970,614.67","-1,648,331,825.61","-1,660,708,056.38","-1,672,220,456.63","-1,684,980,276.05","-1,697,102,942.76","-1,707,251,002.48","-1,719,581,929.38","-1,731,704,752.00","-1,744,498,906.60","-1,758,291,215.59","-1,771,315,544.92","-1,783,873,286.37","-1,797,495,581.43","-1,811,909,859.89","-1,825,809,400.58","-1,931,798,046.64"
资产总计,"212,561,523.06","212,616,097.25","212,609,295.34","125,737,009.54","125,744,944.19","125,734,043.26","125,770,340.00","43,430,026.20","43,422,999.21","43,434,755.99","43,435,194.29","5,264,345.23","5,258,129.04","5,259,156.03","5,269,861.48","5,261,726.78","5,292,516.86","5,304,028.32","5,271,438.98","5,258,646.74","5,272,634.12","5,270,749.43","5,265,973.75","5,257,511.35","5,082,630.89","5,416,390.07","5,412,928.07","5,402,533.85","5,396,230.98","1,038,966.92"
负债和所有者(或股东权益)合计,"212,561,523.06","212,616,097.25","212,609,295.34","125,737,009.54","125,744,944.19","125,734,043.26","125,770,340.00","43,430,026.20","43,422,999.21","43,434,755.99","43,435,194.29","5,264,345.23","5,258,129.04","5,259,156.03","5,269,861.48","5,261,726.78","5,292,516.86","5,304,028.32","5,271,438.98","5,258,646.74","5,272,634.12","5,270,749.43","5,265,973.75","5,257,511.35","5,082,630.89","5,416,390.07","5,412,928.07","5,402,533.85","5,396,230.98","1,038,966.92"
