科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"3,244,596.77","3,312,228.86","4,917,038.34","5,611,553.89","1,618,894.13","3,374,259.05","3,049,436.61","2,670,484.26","4,176,567.32","5,636,049.35","2,235,481.48","1,435,494.19","5,238,577.00","2,620,341.41","2,984,743.32","1,419,168.46","1,395,772.62","1,512,527.80","1,161,500.07","4,265,739.04","4,496,999.92","5,075,472.23","4,954,678.29","10,288,539.22","8,917,080.74","10,042,137.69","8,966,683.11","8,675,430.19","8,260,722.54","12,569,297.65","8,795,090.14","20,204,278.90","17,491,838.64"
应付职工薪酬,"10,134,587.04","12,312,361.28","13,977,768.20","13,875,604.94","10,697,640.92","8,044,749.92","14,170,651.38","11,415,195.40","13,455,899.51","14,600,863.57","19,762,012.47","14,381,737.88","19,133,457.00","22,525,579.85","29,787,537.34","25,684,287.26","33,642,599.44","38,339,339.26","42,070,264.06","31,496,521.75","41,060,575.12","45,835,931.41","55,797,806.46","39,352,166.84","44,896,464.30","52,485,375.44","58,352,949.15","49,761,999.21","57,685,519.73","63,171,529.23","80,745,537.00","61,133,496.73","67,169,585.39"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"4,985,263.62","4,898,361.97","3,622,380.57","1,608,304.45","-332,693.29","-5,561,520.93","-4,004,146.60","-2,599,451.03","-1,856,242.42","-42,735.25","7,080,840.18","9,230,374.11","4,870,353.71","8,394,860.46","3,024,455.26","7,635,620.81","72,258.10","8,112,366.47","10,889,458.95","11,971,517.76","9,322,106.82","19,968,552.70","9,170,161.86","16,414,708.68","9,678,811.41","13,370,135.31","22,149,515.61","24,224,965.52","30,505,224.82","30,938,183.24","56,482,494.81","48,983,704.25","46,485,255.93"
应收利息,,,,,,,,,"4,026,700.00",,"1,763,170.23","436,196.53","1,854,807.36",,"430,140.68","206,567.73",,,"198,224.91","36,364.18","71,572.61",,"65,898.85",,"134,523.49","123,364.43","150,967.47","131,268.30","126,056.68","94,031.40","883,556.93","40,279.92","69,740.10"
应付利息,"192,833.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,"12,084,368.55",,,,,,,,,,,,,,,,,,,,
存货,"54,404,961.02","51,111,030.69","79,504,071.71","94,568,466.50","104,977,322.51","88,843,949.83","106,486,466.45","105,597,498.22","91,729,751.61","103,759,546.35","94,579,938.18","93,524,324.83","113,572,676.99","97,247,036.16","107,480,424.61","124,501,596.51","127,342,236.01","138,473,616.63","139,582,532.10","149,219,168.50","146,218,310.19","132,267,768.81","147,129,696.47",,"150,280,703.64","144,738,511.76","140,730,356.09","203,319,451.11","210,965,353.38","236,336,548.73","254,921,459.62","275,152,488.10","292,688,082.42"
其他应付款,"5,079,033.87","3,218,769.27","2,006,714.33","2,156,505.11","5,753,653.06","3,323,378.34","3,765,361.14","4,087,157.06","5,582,031.25","5,384,665.92","4,798,968.82","5,193,039.30","5,879,653.16","5,056,060.60","9,245,041.90","9,770,800.27","11,231,468.04","15,833,512.88","11,376,628.19","9,357,187.10","13,324,882.67","17,670,564.34","73,724,472.95","67,021,658.12","46,211,473.41","56,263,831.18","90,031,894.94","100,694,966.45","82,481,040.26","105,513,506.21","171,231,200.67","180,368,865.28","135,768,018.05"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,"13,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00",,,"3,500,000.00","7,000,000.00","7,000,000.00","7,500,000.00","10,500,000.00","11,000,000.00","32,000,000.00","30,500,000.00","33,570,000.00","10,070,000.00","15,070,000.00","16,870,000.00","15,270,000.00","15,370,000.00","13,860,000.00","13,860,000.00","10,530,000.00","10,530,000.00","7,200,000.00","7,200,000.00","7,200,000.00","8,400,000.00","11,200,000.00","9,400,000.00","7,600,000.00"
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,"9,579,224.88","7,551,803.57","8,732,152.56","9,490,578.67","8,941,709.63","7,539,974.84","11,275,957.38","12,282,628.97","17,977,870.03","19,330,093.87","23,580,914.56"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"365,908,159.91","363,190,214.56","494,404,010.66","467,655,624.64","974,787,394.35","862,316,612.69","841,503,313.33","844,792,534.21","820,987,592.02","812,248,249.20","865,149,445.41","848,425,520.16","815,245,722.75","772,162,788.02","808,341,776.18","809,055,203.18","853,057,586.96","774,212,723.54","842,123,566.40","844,133,735.17","838,242,967.34","891,307,115.66","990,351,731.68","990,936,939.93","987,929,588.22","995,827,261.38","1,124,953,183.11","1,649,606,126.73","1,461,656,144.09","1,515,661,740.10","1,728,498,166.06","1,818,455,306.84","1,721,821,663.69"
流动负债合计,"381,667,791.71","371,036,292.81","535,595,950.52","506,457,190.19","498,979,520.41","405,146,149.34","386,350,912.70","389,451,665.58","393,373,744.24","385,051,157.44","448,075,989.12","433,911,247.28","467,771,869.30","450,034,884.60","514,758,491.04","510,718,851.33","508,969,056.76","491,205,179.20","546,522,140.67","519,560,997.95","508,253,035.44","516,723,359.16","634,056,892.39","607,149,932.61","555,237,848.66","581,116,074.84","681,876,896.46","857,697,321.54","778,704,122.07","715,071,819.91","844,410,027.63","884,529,092.70","855,164,262.49"
可供出售金融资产,,,,,,,,,,,,,,,,,,"4,800,000.00","4,800,000.00","4,800,000.00","4,800,000.00","4,800,000.00","7,300,000.00","7,300,000.00","7,300,000.00","57,300,000.00","57,300,000.00","57,300,000.00","57,300,000.00","57,300,000.00","57,300,000.00","55,437,500.00","58,770,673.66"
长期借款,"28,000,000.00","40,000,000.00","47,000,000.00","47,000,000.00","47,000,000.00","47,000,000.00","53,000,000.00","52,500,000.00","47,000,000.00","43,000,000.00","40,000,000.00","38,500,000.00","33,500,000.00","32,000,000.00","29,600,000.00","29,600,000.00","18,200,000.00","19,700,000.00","33,160,000.00","31,360,000.00","21,330,000.00","19,530,000.00","14,400,000.00","32,600,000.00","30,800,000.00","29,000,000.00","27,200,000.00","25,400,000.00","22,600,000.00","19,600,000.00","14,000,000.00","14,000,000.00","12,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,177,980.00","1,067,980.00",,,
长期股权投资,"200,000.00",,,,,,,,,,,,,,"4,800,000.00","4,800,000.00","4,800,000.00",,,,,,,,,,,,"630,000.00","3,755,629.90","3,662,882.90","3,762,743.75","3,626,896.31"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,"65,819,200.00","65,819,200.00","65,819,200.00","46,163,600.00","45,290,640.00",,"34,255,277.69",,,,,,,,,"146,500.00"
固定资产,"184,234,309.40","220,160,094.26","340,396,627.69","350,251,755.28","354,685,195.35","382,405,250.82","452,779,188.90","453,434,277.78","461,517,672.06","466,412,948.13","475,908,190.68","465,458,374.80","518,320,781.34","607,069,240.00","630,670,534.12","616,294,081.81","648,688,689.24","659,811,624.21","713,297,416.08","703,613,343.45","710,930,235.48","701,429,261.20","709,454,225.65","695,408,772.83","723,448,627.34","714,303,380.97","779,227,773.35","1,102,785,484.19","1,173,616,933.46","1,162,953,128.77","1,170,666,666.11","1,172,764,713.27","1,193,653,262.47"
递延所得税负债,,,"20,501.25","20,501.25","20,501.25","20,501.25","4,000.08","4,000.08",,,,,,,,,,"4,501,688.84","4,375,539.61","4,249,390.37","4,123,241.14","3,997,091.91","3,870,942.67",,"3,618,644.20","3,492,494.97","3,366,345.73","60,077,093.74","58,496,236.54","56,915,379.34","55,334,522.14","53,753,664.93","55,238,848.17"
在建工程,"10,155,148.32","33,409,377.85","39,577,818.54","53,299,392.44","78,782,414.71","73,428,858.62","19,929,949.70","20,179,560.00","22,389,816.02","26,304,800.51","44,898,865.04","70,906,392.46","76,776,942.09","24,680,573.26","27,706,677.42","51,952,725.89","40,855,600.13","48,552,367.55","52,727,029.77","67,037,008.00","75,440,251.44","91,295,253.92","65,160,483.76","77,787,393.51","63,086,896.15","91,709,609.30","64,083,200.17","111,795,696.88","105,884,619.66","122,173,816.72","154,592,131.10","173,220,861.41","197,854,550.09"
其他非流动负债,,,,,,,,,,,"6,183,333.33","6,035,833.32","5,903,333.31","5,730,833.31","9,750,104.27","9,480,657.50","9,211,210.73","12,734,263.97",,,,,,,,,,,,,,,
工程物资,"16,367.52",,,,,,,,,"35,372.15","160,430.35","160,430.35",,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"28,000,000.00","40,000,000.00","47,020,501.25","47,020,501.25","47,020,501.25","47,020,501.25","53,004,000.08","52,504,000.08","47,000,000.00","43,000,000.00","46,183,333.33","44,535,833.32","39,403,333.31","37,730,833.31","39,350,104.27","39,080,657.50","27,411,210.73","102,755,152.81","122,083,723.50","125,564,427.53","98,207,450.03","100,588,749.85","51,888,769.66","70,600,071.12","67,830,372.58","71,872,340.72","70,802,642.19","131,227,540.91","133,423,252.74","130,525,360.02","121,825,773.74","120,353,966.56","122,286,366.50"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,"168,886.07",,,,,,,"11,871.51"
负债合计,"409,667,791.71","411,036,292.81","582,616,451.77","553,477,691.44","546,000,021.66","452,166,650.59","439,354,912.78","441,955,665.66","440,373,744.24","428,051,157.44","494,259,322.45","478,447,080.60","507,175,202.61","487,765,717.91","554,108,595.31","549,799,508.83","536,380,267.49","593,960,332.01","668,605,864.17","645,125,425.48","606,460,485.47","617,312,109.01","685,945,662.05","677,750,003.73","623,068,221.24","652,988,415.56","752,679,538.65","988,924,862.45","912,127,374.81","845,597,179.93","966,235,801.37","1,004,883,059.26","977,450,628.99"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","121,000,000.00","121,000,000.00","121,000,000.00","121,000,000.00","121,000,000.00","121,000,000.00","121,000,000.00","121,000,000.00","121,000,000.00","121,000,000.00","121,000,000.00","121,000,000.00","126,132,000.00","126,308,000.00","126,308,000.00","126,308,000.00","126,600,000.00","253,200,000.00","253,200,000.00","253,200,000.00","253,200,000.00","253,200,000.00","253,200,000.00","393,152,238.00","393,152,238.00","393,152,238.00","393,152,238.00","393,152,238.00","393,152,238.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"69,564,303.65","69,632,339.57","69,632,339.57","69,632,339.57","566,700,374.32","566,700,374.32","566,700,374.32","566,700,374.32","566,700,374.32","566,700,374.32","566,700,374.32","566,700,374.32","566,700,374.32","566,700,374.32","566,700,374.32","566,700,374.32","626,679,131.46","572,818,482.88","577,573,774.32","580,122,274.32","606,274,737.18","483,501,843.43","532,939,751.11","533,728,776.13","534,517,801.15","535,306,826.17","533,293,697.82","2,588,905,078.26","2,561,059,809.37","2,566,300,334.36","2,571,401,397.49","2,571,401,397.49","2,571,401,397.49"
无形资产,"64,428,742.48","74,045,226.95","80,109,537.37","79,472,330.20","78,953,534.29","78,372,998.67","79,624,734.24","78,891,807.93","78,334,551.99","80,768,865.59","80,169,377.90","79,509,296.87","79,047,529.18","78,400,267.79","77,750,827.87","77,167,535.08","76,592,280.43","99,382,103.26","98,274,491.92","99,276,359.39","126,394,669.29","128,658,292.86","160,289,993.54","158,198,699.61","191,241,218.14","188,859,134.51","186,613,242.29","599,681,040.64","587,392,917.60","573,961,716.08","564,401,080.45","552,075,445.94","553,909,688.46"
盈余公积,"4,200,223.01","10,362,678.11","15,932,414.81","15,932,414.81","15,932,414.81","15,932,414.81","21,539,578.55","21,539,578.55","21,539,578.55","21,539,578.55","22,616,580.10","23,500,862.52","22,616,580.10","22,616,580.10","24,778,674.15","24,778,674.15","24,778,674.15","24,778,674.15","29,719,481.41","29,719,481.41","29,719,481.41","29,719,481.41","46,024,415.65","46,024,415.65","46,024,415.65","46,024,415.65","58,815,921.87","58,815,921.87","58,815,921.87","58,815,921.87","68,892,779.72","68,892,779.72","68,892,779.72"
开发支出,,,,,,,,,,,,,,,"100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","1,204,206.84","1,742,168.51","1,742,883.04","6,153,621.70","5,449,401.41","8,391,712.84","14,226,586.94"
减:库存股,,,,,,,,,,,,,,,,,,"5,308,000.00","5,308,000.00","5,308,000.00","3,547,200.00","3,476,800.00","45,290,640.00","45,290,640.00","23,300,040.00","22,645,320.00","22,645,320.00","22,645,320.00","654,720.00",,,,
商誉,,,,,,,,,,,,,,,,,,"4,075,108.48","8,702,946.56","8,702,946.56","8,702,946.56","8,702,946.56","8,702,946.56","8,702,946.56","8,702,946.56","8,702,946.56","8,702,946.56","1,178,621,513.59","1,156,038,154.24","1,156,038,154.24","1,152,810,696.40","1,152,810,696.40","1,152,810,696.40"
未分配利润,"47,645,236.49","109,330,573.93","197,584,903.23","223,289,004.66","239,349,817.71","242,996,432.55","247,968,868.30","249,168,197.40","236,655,245.83","250,758,020.40","264,302,509.76","278,575,498.69","274,637,159.12","287,168,023.07","308,587,138.28","328,914,118.54","337,828,700.99","360,585,752.80","388,147,047.80","426,639,302.36","436,595,915.95","478,118,377.01","504,926,964.57","546,021,321.36","541,663,113.85","565,544,877.70","613,545,669.52","668,016,633.46","679,633,288.57","731,342,530.19","830,800,060.79","903,213,203.25","904,257,524.65"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,"44,311.00","3,185,647.72","3,028,605.34","2,867,362.96","2,706,120.58","2,544,878.18","3,090,538.06","11,014,758.46","12,787,520.92","13,486,283.70","12,392,264.56","12,726,395.84"
少数股东权益,"3,722,112.52",,,,,,,,,,,,,,,,,,,,,"19,086,136.77","17,827,693.32","16,415,482.94","57,284,705.79","66,588,192.33","67,479,397.62","70,315,492.84","73,959,759.90","75,815,954.04","73,339,710.30","74,391,453.87","66,415,709.95"
递延所得税资产,"1,214,081.05","1,756,883.49","3,462,076.67","3,760,009.89","3,811,639.37","4,010,919.65","4,358,194.37","4,232,402.53","4,144,262.53","3,277,745.47","3,537,758.37","3,763,801.49","3,560,788.85","3,649,099.73","4,594,179.51","4,774,605.36","6,076,808.48","7,662,634.24","6,323,130.43","6,510,355.09","7,712,330.46","8,459,603.99","18,029,018.45","18,028,521.26","16,245,697.61","16,238,088.76","19,791,105.15","20,819,982.49","17,774,717.63","17,740,901.56","20,526,213.53","24,849,099.20","33,863,794.17"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,"21,838,818.58","27,630,603.69","22,082,689.11","74,635,851.32","58,930,283.14","68,676,319.58","30,041,601.94","43,286,791.45","33,718,159.62","69,046,114.08","32,211,613.54","21,634,394.11","12,462,228.11","20,484,679.04","105,486,262.48","42,830,073.49","32,508,532.42","41,828,385.87","39,341,438.17"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"260,248,648.77","329,371,582.55","463,546,060.27","486,783,487.81","516,232,783.72","538,218,027.76","556,692,067.21","556,738,048.24","566,386,302.60","576,799,731.85","604,674,622.34","619,798,295.97","677,706,041.46","713,799,180.78","767,461,037.50","782,719,551.83","799,196,067.39","899,019,689.06","943,155,297.90","958,716,332.07","964,122,035.17","986,776,460.98","1,005,940,475.30","1,037,601,053.19","1,045,204,362.30","1,101,722,560.86","1,131,929,580.65","3,096,321,103.40","3,216,881,246.57","3,155,694,563.38","3,175,403,888.02","3,197,533,423.24","3,260,795,854.02"
所有者权益(或股东权益)合计,"216,489,016.97","281,525,504.30","375,333,619.16","400,961,421.01","945,020,156.41","948,367,989.86","958,840,467.76","959,574,916.79","947,000,150.38","960,996,823.61","975,564,745.30","989,776,735.53","985,776,561.60","998,196,250.89","1,021,694,218.37","1,041,975,246.18","1,115,873,386.86","1,079,272,080.59","1,116,673,000.13","1,157,724,641.76","1,195,904,517.04","1,260,771,467.63","1,310,346,544.93","1,350,787,989.39","1,410,065,729.28","1,444,561,406.68","1,504,203,225.11","3,757,002,367.68","3,766,410,015.85","3,825,759,123.55","3,937,666,252.71","4,011,105,670.82","4,005,166,888.72"
资产总计,"626,156,808.68","692,561,797.11","957,950,070.93","954,439,112.45","1,491,020,178.07","1,400,534,640.45","1,398,195,380.54","1,401,530,582.45","1,387,373,894.62","1,389,047,981.05","1,469,824,067.75","1,468,223,816.13","1,492,951,764.21","1,485,961,968.80","1,575,802,813.68","1,591,774,755.01","1,652,253,654.35","1,673,232,412.60","1,785,278,864.30","1,802,850,067.24","1,802,365,002.51","1,878,083,576.64","1,996,292,206.98","2,028,537,993.12","2,033,133,950.52","2,097,549,822.24","2,256,882,763.76","4,745,927,230.13","4,678,537,390.66","4,671,356,303.48","4,903,902,054.08","5,015,988,730.08","4,982,617,517.71"
负债和所有者(或股东权益)合计,"626,156,808.68","692,561,797.11","957,950,070.93","954,439,112.45","1,491,020,178.07","1,400,534,640.45","1,398,195,380.54","1,401,530,582.45","1,387,373,894.62","1,389,047,981.05","1,469,824,067.75","1,468,223,816.13","1,492,951,764.21","1,485,961,968.80","1,575,802,813.68","1,591,774,755.01","1,652,253,654.35","1,673,232,412.60","1,785,278,864.30","1,802,850,067.24","1,802,365,002.51","1,878,083,576.64","1,996,292,206.98","2,028,537,993.12","2,033,133,950.52","2,097,549,822.24","2,256,882,763.76","4,745,927,230.13","4,678,537,390.66","4,671,356,303.48","4,903,902,054.08","5,015,988,730.08","4,982,617,517.71"
