科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"4,318,411.85","1,686,573.52","761,877.30","17,118,733.93","4,529,907.82","6,089,640.20","2,423,333.02","2,484,089.38","3,217,385.80","4,482,523.72","3,847,158.41","3,828,557.99","4,482,595.34","3,433,919.78","4,112,200.63","4,847,668.69","6,659,264.16","11,055,570.53","8,696,570.87","5,792,851.83","6,804,001.88","2,495,808.06","46,440,987.91","31,194,699.15","16,801,092.73","16,530,202.99","45,181,187.35","54,732,433.74","40,895,531.75","19,824,754.43","40,853,283.14","31,554,831.30","34,385,743.53","41,665,362.03","27,782,696.26","25,729,123.81","26,954,125.22"
应付职工薪酬,"1,938,458.39","1,888,607.75","2,775,331.44","3,406,729.69","3,433,514.59","5,682,651.04","12,728,790.06","9,931,089.75","9,511,696.48","8,543,382.80","11,081,057.60","10,527,523.95","10,340,035.67","12,362,616.52","18,297,153.96","16,769,641.91","14,742,711.43","12,534,853.26","21,031,930.46","21,276,938.38","29,391,419.73","23,772,304.71","27,201,622.35","28,580,079.20","34,027,979.84","36,996,951.48","36,376,855.37","41,277,960.43","46,850,561.49","46,772,190.42","54,349,024.43","40,469,062.65","49,872,759.94","45,298,260.62","39,078,584.95","39,868,922.07","48,818,857.12"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"660,613.31","1,821,771.62","3,866,019.87","4,308,715.95","4,545,093.27","4,086,815.45","3,846,321.24","2,968,142.86","4,161,705.21","5,791,914.63","6,623,791.89","4,138,144.66","5,782,727.46","9,529,085.76","8,137,377.35","7,173,934.67","5,757,799.07","10,464,655.99","13,359,825.16","12,201,438.85","29,980,043.08","19,620,221.41","19,485,939.43","16,699,789.71","15,518,550.44","13,750,381.76","13,845,571.80","15,711,466.42","14,247,455.58","13,563,947.19","10,820,074.75","13,474,797.39","12,373,261.82","3,043,822.38","25,349,046.95","26,248,736.18","25,844,717.71"
应收利息,,,,,,,"3,890,315.00",,"387,595.42",,"769,222.47","753,669.09","398,618.20",,,,,,,,"771,094.70","13,533,162.64","15,760,778.43","5,653,587.52","883,953.26","1,879,330.56","9,392,063.41",,,,,,,,"325,694.44",,
应付利息,,,,,,,,,,,"1,025,479.91","1,286,717.42","480,748.57",,"125,796.78","304,128.84","837,412.07","425,425.37","1,440,306.83","3,080,136.61","8,038,281.03","14,736,075.06","16,582,730.21","10,479,813.67","9,135,012.81","10,209,812.08","6,527,933.63","924,933.46","558,712.97","1,043,942.13","465,868.00","441,861.43","340,387.50","443,257.19","862,375.80","1,030,783.16","1,592,367.28"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"36,136,050.66","45,004,456.36","43,177,905.40","66,842,353.38","77,034,684.58","73,075,436.98","117,878,661.15","140,176,220.64","116,770,056.72","106,785,180.71","131,050,733.79","131,109,972.04","134,522,769.52","176,612,967.03","203,226,284.40","212,972,993.94","215,423,496.82","267,525,497.30","310,791,352.57","256,397,887.34","341,834,211.23","432,361,557.71","375,656,320.87","442,727,588.30","436,943,443.30","475,884,725.84","403,599,889.40","489,978,232.93","389,268,346.05","379,922,269.98","378,833,834.14","421,147,312.41","391,009,837.33","425,854,887.88","678,127,057.44","808,363,227.84","762,165,210.67"
其他应付款,"817,827.20","463,893.75","667,259.92","1,465,786.46","1,516,240.89","1,330,105.73","1,481,727.90","4,202,237.59","947,049.17","2,470,742.03","2,701,082.56","2,775,023.55","3,722,487.35","5,281,778.19","4,492,259.68","2,990,133.93","3,626,461.71","4,262,108.69","5,572,420.35","4,988,625.28","6,972,626.60","1,973,136.75","55,879,985.36","56,369,232.86","61,479,735.68","69,735,344.45","62,544,977.29","62,867,267.02","42,646,327.68","48,199,128.77","50,643,112.43","50,134,677.25","25,652,396.16","24,373,653.09","47,063,111.57","47,339,665.28","43,181,351.36"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"5,000,000.00",,"6,150,000.00","4,250,000.00",,,,,,,,,,,,,,,"18,000,000.00","18,000,000.00","17,000,000.00","17,000,000.00","8,000,000.00","8,000,000.00",,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,"10,708,281.16","13,879,315.88","32,653,991.67","28,581,245.09","34,164,898.84","19,461,665.89","8,653,415.72","38,994,925.60","104,249,751.70","123,572,006.32","148,912,814.66","157,280,294.41","122,586,816.84","86,338,517.01","203,999,196.02","211,300,112.77","235,740,906.49","66,286,475.25","28,166,585.25","29,900,529.82","23,621,137.03","11,960,894.66","14,529,365.95","178,097,592.83","263,901,410.36","21,117,659.63","36,853,005.81"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71,571.24",,,,,,,,
流动资产合计,"189,475,217.67","182,005,997.93","420,669,613.82","829,492,533.40","896,921,881.07","757,377,656.60","837,526,404.05","918,088,300.97","835,374,993.90","901,694,391.60","937,160,938.83","864,233,176.46","993,404,758.95","1,467,076,104.31","1,082,207,684.71","1,040,632,541.22","939,362,650.79","1,051,248,511.56","1,149,752,552.58","1,436,327,139.12","1,838,831,863.24","1,953,118,608.55","1,965,800,098.35","1,741,200,255.54","1,550,203,211.16","1,562,671,829.87","1,812,689,702.82","1,603,084,632.69","1,422,501,712.38","1,323,616,588.53","1,288,132,303.10","1,965,700,025.69","1,715,347,890.54","1,729,455,542.12","2,304,102,985.37","2,383,430,641.58","2,323,164,944.55"
流动负债合计,"131,704,554.51","110,775,024.45","334,790,160.55","199,483,028.37","246,070,441.04","222,504,937.98","359,250,262.57","417,703,603.71","395,347,724.45","469,295,554.17","574,467,778.54","500,405,516.81","699,467,280.49","822,141,860.75","599,011,058.10","605,101,443.85","625,525,068.53","646,030,810.03","918,228,454.17","1,185,999,835.61","1,584,478,879.79","1,725,760,895.80","1,840,343,121.33","1,671,663,497.55","1,484,934,394.47","1,500,640,606.03","1,841,768,096.14","1,620,554,662.23","1,376,141,721.52","1,236,574,777.13","1,255,319,158.12","1,351,570,406.54","1,095,889,009.58","1,248,930,380.27","1,787,092,433.49","1,876,671,136.74","1,703,576,578.03"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000.00","5,000,000.00","5,000,000.00","5,669,080.00","5,669,080.00","5,669,080.00","48,669,080.00","73,681,580.00","72,012,500.00","72,012,500.00","104,772,500.00"
长期借款,"21,350,000.00","13,750,000.00",,,,,,,,,,,,,,"5,000,000.00","4,300,000.00","31,000,000.00","8,000,000.00","8,000,000.00",,,,,,,,,,,,,,,"140,000,000.00","140,000,000.00","135,500,000.00"
持有至到期投资,,,,,,,,,"10,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,"86,775,400.54","102,067,138.20","86,995,662.01","86,115,825.13","99,325,367.63","140,897,634.44","103,705,782.72","106,853,632.21","116,644,739.73","117,144,710.24","8,403,404.66"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"203,434,900.00","203,434,900.00"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"58,830,235.69","52,911,480.23","72,350,359.67","72,464,809.82","64,933,495.06","63,524,795.84","224,325,482.89","229,150,440.95","224,914,271.52","243,438,877.54","255,076,985.34","283,423,950.10","295,463,928.12","292,248,295.61","541,577,149.20","528,087,756.19","516,989,431.01","502,522,819.91","751,232,548.75","732,056,908.61","852,715,376.69","858,713,474.43","902,360,532.39","901,555,327.01","909,324,585.87","891,964,764.00","1,026,690,197.87","1,000,374,978.00","979,425,866.07","955,537,565.90","1,007,823,091.33","984,681,010.75","959,460,328.14","934,825,597.95","1,033,044,877.92","1,064,709,858.05","1,038,232,909.72"
递延所得税负债,,,,,,,,,,,,,,,"47,058.54","47,058.54","47,058.54","47,058.54","106,603.86","37,055.89",,,"1,342,731.33","1,265,566.50","1,265,566.50","1,265,566.50","1,220,480.13","6,987.54","959,721.26","928,082.10","451,567.23","413,923.75","437,357.41","437,357.41",,"1,520,363.14","1,520,363.14"
在建工程,,"793,487.31","1,431,392.15","1,664,418.53","5,032,102.86","91,476,998.42","12,324,814.45","3,759,037.98","28,562,163.86","34,608,188.33","120,177,449.38","97,979,828.94","122,504,752.85","311,868,227.54","187,073,522.19","261,925,226.79","375,790,279.30","371,110,390.77","246,150,531.57","253,920,485.63","158,895,819.78","223,421,379.60","227,516,176.48","270,807,524.00","251,000,426.82","276,269,542.44","114,643,191.41","160,498,900.75","117,687,025.02","120,534,391.22","117,927,497.54","124,049,829.79","125,734,560.18","142,830,755.42","378,545,016.60","198,845,499.83","200,166,004.97"
其他非流动负债,"6,885,021.63","6,985,021.63","9,985,021.63","9,985,021.63","8,975,021.63","8,975,021.63","8,675,021.63","8,675,021.63","8,375,021.63","8,375,021.63","8,075,021.63","8,075,021.63","7,775,021.63","9,125,021.63","8,975,021.63","7,307,591.01","7,105,299.15","11,819,673.96","18,953,396.35","17,931,862.00","16,910,327.65","24,106,129.36",,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"28,235,021.63","20,735,021.63","9,985,021.63","9,985,021.63","8,975,021.63","8,975,021.63","8,675,021.63","8,675,021.63","8,375,021.63","8,375,021.63","8,075,021.63","8,075,021.63","7,775,021.63","9,125,021.63","9,022,080.17","12,354,649.55","11,452,357.69","42,866,732.50","27,060,000.21","25,968,917.89","16,910,327.65","24,106,129.36","26,788,679.16","26,888,336.86","26,220,041.39","26,373,453.27","27,133,445.47","25,185,864.76","28,121,510.36","27,212,783.08","25,859,180.09","24,944,448.49","24,090,794.03","23,263,482.66","161,899,260.38","162,542,535.40","157,165,447.28"
固定资产清理,,,,,,,,,,,,,,,,,,,,"5,333.86",,,,,,,,,"1,361,744.32",,,,,,,,
负债合计,"159,939,576.14","131,510,046.08","344,775,182.18","209,468,050.00","255,045,462.67","231,479,959.61","367,925,284.20","426,378,625.34","403,722,746.08","477,670,575.80","582,542,800.17","508,480,538.44","707,242,302.12","831,266,882.38","608,033,138.27","617,456,093.40","636,977,426.22","688,897,542.53","945,288,454.38","1,211,968,753.50","1,601,389,207.44","1,749,867,025.16","1,867,131,800.49","1,698,551,834.41","1,511,154,435.86","1,527,014,059.30","1,868,901,541.61","1,645,740,526.99","1,404,263,231.88","1,263,787,560.21","1,281,178,338.21","1,376,514,855.03","1,119,979,803.61","1,272,193,862.93","1,948,991,693.87","2,039,213,672.14","1,860,742,025.31"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"75,000,000.00","75,000,000.00","75,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","491,981,000.00","491,981,000.00","491,981,000.00","491,981,000.00","488,948,250.00","488,948,250.00","488,637,750.00","488,637,750.00","484,002,950.00","484,002,950.00","483,913,350.00","580,682,554.00","576,769,204.00","576,769,204.00","581,039,204.00","581,039,204.00","579,971,704.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"60,082.77","60,082.77","60,082.77","505,325,082.77","505,325,082.77","505,325,082.77","513,260,568.77","513,260,568.77","413,260,568.77","413,260,568.77","413,260,568.77","413,260,568.77","413,260,568.77","872,179,968.77","872,174,568.77","872,174,568.77","872,174,568.77","872,174,568.77","872,174,568.77","872,174,568.77","666,320,418.77","678,382,631.18","643,970,695.28","649,076,002.54","642,435,833.83","647,331,870.40","668,052,677.03","669,871,612.42","658,518,388.55","658,536,492.34","648,847,616.27","1,298,664,037.77","1,286,572,717.64","1,286,572,717.64","1,305,445,163.41","1,308,891,481.14","1,304,833,858.91"
无形资产,"18,424,748.46","22,283,872.01","22,030,746.18","21,731,140.57","21,648,339.88","21,587,275.31","21,391,170.59","21,177,402.05","21,128,322.18","20,922,703.87","21,404,399.48","21,210,620.87","21,296,815.37","24,334,943.09","23,973,745.78","24,321,096.28","27,627,807.66","27,078,094.41","31,932,337.21","40,767,574.32","40,557,446.41","40,611,603.47","44,274,017.28","44,608,769.28","46,357,526.74","45,095,749.87","44,472,579.62","36,290,936.72","42,277,566.60","40,915,550.73","35,641,938.79","35,715,403.38","34,263,632.07","34,059,483.20","55,435,593.30","59,199,874.35","57,455,972.75"
盈余公积,"3,685,169.76","6,991,871.19","11,776,307.51","11,776,307.51","11,776,307.51","11,776,307.51","18,975,237.83","18,975,237.83","18,975,237.83","18,975,237.83","28,228,703.75","28,228,703.75","28,228,703.75","28,228,703.75","36,959,865.05","36,959,865.05","36,959,865.05","36,959,865.05","49,591,459.86","49,591,459.86","49,591,459.86","49,591,459.86","60,955,799.22","60,955,799.22","60,955,799.22","60,955,799.22","63,436,182.92","63,436,182.92","63,436,182.92","63,436,182.92","69,551,819.13","69,551,819.13","69,551,819.13","69,551,819.13","70,566,466.32","70,566,466.32","70,566,466.32"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,"11,981,000.00","11,981,000.00","8,948,250.00","8,948,250.00","33,255,337.50","33,255,337.50","15,411,357.50","15,411,357.50","15,066,397.50","15,066,397.50",,,"18,916,100.00","18,916,100.00","14,187,075.00"
商誉,,,,,,,,,,,,,,,,,,,,"10,096,224.64","10,096,224.64","10,096,224.64","13,889,955.18","13,889,955.18","13,889,955.18","13,889,955.18",,,,,,,,,,,
未分配利润,"30,927,671.79","46,097,249.04","91,018,094.17","103,844,913.70","121,053,624.66","89,493,289.10","107,770,556.08","126,010,604.85","100,385,590.61","106,659,021.38","127,012,772.92","141,145,471.00","109,012,914.24","150,394,983.01","163,220,600.92","173,254,818.56","159,191,286.38","198,305,800.09","204,164,023.32","219,979,890.55","210,951,310.76","235,542,510.21","210,722,952.57","182,149,379.82","186,836,642.38","178,708,485.44","154,012,823.87","173,374,113.13","163,483,253.66","163,453,887.74","164,717,199.79","138,940,683.82","166,528,941.30","176,814,716.46","184,193,290.16","201,661,678.15","218,677,312.36"
长期待摊费用,"2,643,444.66","1,503,774.45","4,595,402.06","3,614,608.24","2,841,349.35","2,139,842.75","11,301,365.12","11,399,299.59","15,275,803.55","14,779,993.04","14,942,050.54","21,969,722.84","21,677,235.71","22,594,347.41","27,380,969.81","27,046,702.91","27,880,311.39","26,758,673.44","28,608,145.15","26,632,704.21","24,723,681.35","24,166,256.87","30,201,106.14","34,776,082.97","34,519,238.24","32,759,669.20","34,812,967.09","33,722,105.85","29,260,232.76","26,153,774.75","38,328,993.52","37,975,067.56","36,685,416.71","37,964,686.51","43,097,105.12","49,207,962.54","50,391,535.28"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,"-666,051.90","-198,402.51","-735,493.38","18,329.76","1,686,246.02","3,656,617.88","2,054,694.18","4,668,274.23","5,335,897.87","9,610,835.81",,,"3,393,260.76"
递延所得税资产,"238,853.98","160,637.15","1,552,152.75","1,446,843.42","1,823,309.39","1,968,070.07","1,062,409.78","1,050,555.25","1,088,588.28","1,121,249.40","2,283,022.04","2,297,982.75","3,396,997.88","3,948,619.95","5,675,101.32","5,332,022.39","5,152,666.27","5,119,286.35","8,893,576.66","6,725,217.32","7,229,870.75","8,053,977.31","11,651,945.77","11,064,962.08","10,534,495.12","9,692,354.83","17,403,755.96","14,018,737.89","7,600,296.57","8,586,372.87","14,703,035.96","18,699,804.95","17,472,652.77","20,417,343.71","10,821,090.91","8,746,350.51","5,958,171.98"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,"-1,950.56","-1,979.56",,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,"52,500,000.00","52,500,000.00","52,500,000.00","52,500,000.00","94,648,814.41","87,181,134.41","87,181,134.41","87,181,134.41","67,044,608.13","52,717,554.00","64,860,653.87","60,743,555.03","66,079,146.16","52,500,000.00","66,340,904.80","52,511,040.00","24,123,895.31","137,354,758.60","181,206,194.85","310,355,781.17","57,715,983.58","25,616,289.62","32,176,892.94"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"80,137,282.79","77,653,251.15","101,960,052.81","100,921,820.58","96,278,596.54","180,696,982.39","270,405,242.83","266,536,735.82","300,969,149.39","314,871,012.18","413,883,906.78","426,882,105.50","464,339,729.93","654,994,433.60","838,180,488.30","899,212,804.56","1,005,940,495.63","985,089,264.88","1,161,465,953.75","1,157,385,583.00","1,181,399,554.03","1,252,244,050.73","1,296,938,341.37","1,329,420,174.52","1,330,486,881.84","1,330,415,590.55","1,395,877,238.65","1,404,472,797.41","1,335,949,298.15","1,296,023,600.60","1,343,542,900.08","1,485,042,589.47","1,507,197,647.44","1,660,988,860.17","1,767,316,907.16","1,798,917,945.14","1,700,992,292.30"
所有者权益(或股东权益)合计,"109,672,924.32","128,149,203.00","177,854,484.45","720,946,303.98","738,155,014.94","706,594,679.38","740,006,362.68","758,246,411.45","732,621,397.21","738,894,827.98","768,502,045.44","782,634,743.52","750,502,186.76","1,290,803,655.53","1,312,355,034.74","1,322,389,252.38","1,308,325,720.20","1,347,440,233.91","1,365,930,051.95","1,381,743,968.62","1,418,842,209.83","1,455,495,634.12","1,395,606,639.23","1,372,068,595.65","1,369,535,657.14","1,366,073,361.12","1,339,665,399.86","1,361,816,903.11","1,354,187,778.65","1,355,852,628.92","1,350,496,864.97","2,074,227,760.13","2,102,565,734.37","2,118,250,539.36","2,122,428,198.66","2,143,134,914.58","2,163,415,211.54"
资产总计,"269,612,500.46","259,659,249.08","522,629,666.63","930,414,353.98","993,200,477.61","938,074,638.99","1,107,931,646.88","1,184,625,036.79","1,136,344,143.29","1,216,565,403.78","1,351,044,845.61","1,291,115,281.96","1,457,744,488.88","2,122,070,537.91","1,920,388,173.01","1,939,845,345.78","1,945,303,146.42","2,036,337,776.44","2,311,218,506.33","2,593,712,722.12","3,020,231,417.27","3,205,362,659.28","3,262,738,439.72","3,070,620,430.06","2,880,690,093.00","2,893,087,420.42","3,208,566,941.47","3,007,557,430.10","2,758,451,010.53","2,619,640,189.13","2,631,675,203.18","3,450,742,615.16","3,222,545,537.98","3,390,444,402.29","4,071,419,892.53","4,182,348,586.72","4,024,157,236.85"
负债和所有者(或股东权益)合计,"269,612,500.46","259,659,249.08","522,629,666.63","930,414,353.98","993,200,477.61","938,074,638.99","1,107,931,646.88","1,184,625,036.79","1,136,344,143.29","1,216,565,403.78","1,351,044,845.61","1,291,115,281.96","1,457,744,488.88","2,122,070,537.91","1,920,388,173.01","1,939,845,345.78","1,945,303,146.42","2,036,337,776.44","2,311,218,506.33","2,593,712,722.12","3,020,231,417.27","3,205,362,659.28","3,262,738,439.72","3,070,620,430.06","2,880,690,093.00","2,893,087,420.42","3,208,566,941.47","3,007,557,430.10","2,758,451,010.53","2,619,640,189.13","2,631,675,203.18","3,450,742,615.16","3,222,545,537.98","3,390,444,402.29","4,071,419,892.53","4,182,348,586.72","4,024,157,236.85"
