科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应付款,"34,793,783.36","19,332,256.28","45,025,889.32","52,452,455.18",,"40,937,942.13","34,408,389.60","24,079,754.64","32,157,408.12","116,321,984.84","124,810,349.95","66,533,186.36","108,528,220.08","163,487,444.91","443,899,956.09"
其中:消耗性生物资产,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,
一年内到期的非流动负债,"1,425,314.26","1,425,314.26","1,803,764.26","2,217,097.26",,"2,962,357.26","2,962,357.26","3,003,202.46","2,962,357.34","3,721,663.76","3,400,818.57","3,481,675.77","3,423,433.77","6,862,474.58","9,222,474.58"
其他流动资产,"2,652,681.66","2,423,101.13","5,161,981.85","1,144,928.84",,"7,691,347.03","134,944,586.48","180,415,920.72","58,289,595.74","40,902,307.86","49,185,288.77","65,175,440.34","164,010,290.20","83,928,163.72","208,187,114.59"
其他流动负债,,,,,,,,,,,,,,,
流动资产合计,"687,437,575.32","679,463,923.66","634,983,678.05","770,488,098.04","743,757,016.11","1,562,673,050.00","1,316,876,028.40","974,944,311.46","1,061,077,737.97","1,204,780,565.60","1,189,290,172.80","1,290,007,752.22","1,191,399,261.85","1,296,795,690.60","1,893,054,484.74"
流动负债合计,"735,558,300.45","722,876,759.86","738,832,283.18","891,044,256.16","865,681,776.67","993,569,628.49","781,091,240.56","523,559,683.58","663,461,049.49","841,757,695.30","1,198,451,101.78","1,312,937,703.60","1,368,589,976.57","1,658,654,965.42","2,292,904,853.18"
可供出售金融资产,"100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00",,"100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00",,,,,
长期借款,,,,,,,,,,,,"187,008,472.53","207,129,799.78","238,153,594.24","258,330,888.29"
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,
长期股权投资,"263,640,591.94","356,060,505.52","462,268,180.35","518,106,381.47",,"493,755,077.88","539,652,899.45","563,482,728.05","597,744,060.89","572,855,942.36","1,057,668,426.76","1,162,402,810.62","1,229,493,424.04","1,263,021,383.55","1,288,102,064.29"
专项应付款,,,,,,,,,,,,,,,
投资性房地产,"33,990,028.64","32,094,475.64","57,738,640.72","56,544,744.79",,"54,845,756.41","53,996,287.38","53,146,818.33","52,297,349.29","59,572,751.99","58,626,030.19","57,679,308.37","58,384,920.31","57,492,105.11","74,496,318.66"
预计负债,"7,430,873.45","6,246,586.45","6,274,569.88","6,233,300.16",,"6,986,374.02","7,118,144.75","6,813,080.39","5,062,927.98","6,621,073.04","6,796,904.24","6,312,142.09","6,545,450.20","6,379,491.56","5,561,357.12"
固定资产,"488,160,312.91","531,837,173.31","561,854,436.64","585,619,148.34",,"574,514,874.29","566,736,335.49","553,536,890.08","586,026,246.12","764,946,326.93","813,320,404.25","851,837,147.67","894,434,324.04","1,056,662,855.49","1,124,186,890.41"
递延所得税负债,"1,631,875.29","1,468,687.77","1,305,500.25","2,039,844.14",,"1,903,854.54","1,903,854.54","1,767,864.94","1,699,870.12","1,699,870.12","1,648,874.01","45,347,877.91","45,296,881.80","70,536,569.67","70,452,081.80"
在建工程,"44,290,658.01","15,399,689.43","5,503,221.37","7,054,598.83",,"112,927,322.13","144,356,302.73","183,390,229.34","211,638,427.77","175,932,154.66","162,965,911.82","276,786,583.27","410,866,847.58","374,272,710.70","342,305,593.00"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"49,689,904.34","54,486,115.18","53,284,071.89","53,455,263.93","55,228,724.42","55,168,515.12","56,654,308.98","55,314,112.01","55,974,470.73","74,003,260.40","76,043,474.90","307,930,193.41","327,729,330.84","392,290,923.79","421,166,755.27"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"785,248,204.79","777,362,875.04","792,116,355.07","944,499,520.09","920,910,501.09","1,048,738,143.61","837,745,549.54","578,873,795.59","719,435,520.22","915,760,955.70","1,274,494,576.68","1,620,867,897.01","1,696,319,307.41","2,050,945,889.21","2,714,071,608.45"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"210,000,000.00","210,000,000.00","210,000,000.00","210,000,000.00",,"280,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"535,647,707.95","535,647,707.95","535,647,707.95","535,647,707.95",,"1,136,514,396.24","1,136,514,396.24","1,136,514,396.24","1,136,514,396.24","1,136,900,805.00","1,136,319,941.01","1,136,900,805.00","1,136,900,805.00","1,136,319,343.18","1,135,738,479.19"
无形资产,"143,942,909.24","152,641,015.59","154,085,006.97","151,627,641.48",,"170,833,936.81","169,264,547.93","167,695,159.10","188,708,581.54","190,450,880.34","240,314,426.19","278,762,079.28","276,842,540.27","295,638,538.27","294,758,702.18"
盈余公积,"23,394,113.23","38,852,666.90","53,333,628.81","53,333,628.81",,"67,736,766.90","67,736,766.90","67,736,766.90","67,736,766.90","85,249,705.40","93,304,040.98","85,249,705.40","85,249,705.40","119,095,842.79","119,095,842.79"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,
未分配利润,"258,668,409.88","345,205,221.26","454,254,774.07","498,715,583.17",,"596,855,138.65","654,007,461.57","647,295,141.23","691,112,891.72","736,936,174.44","899,835,675.44","935,274,957.56","980,081,551.66","974,293,942.13","999,210,025.87"
长期待摊费用,"10,289.79","65,696.11","36,070.59","22,544.07",,"2,003,450.02","5,275,142.52","13,632,539.69","19,686,818.01","16,341,440.56","19,764,929.72","21,629,106.47","34,507,166.59","45,953,622.47","74,303,848.13"
少数股东权益,,,,,,,,,,"8,854,366.90","9,213,672.81","8,094,225.97","6,674,343.45","5,526,210.61","3,687,414.38"
递延所得税资产,"25,559,988.25","28,904,503.10","27,548,081.23","37,955,286.00",,"37,961,230.92","36,377,274.29","35,120,482.08","35,909,171.69","42,440,579.18","42,295,701.50","43,065,006.45","42,835,669.04","72,102,511.46","68,316,621.26"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,"25,926,081.75","10,601,488.79","41,335,149.98","14,777,997.00",,"20,329,746.94","43,469,356.06","65,470,941.83","41,711,181.80","36,381,365.82","108,921,903.69","84,217,796.59","46,461,559.20","104,245,447.04","92,282,484.78"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"1,125,520,860.53","1,227,604,547.49","1,410,368,787.85","1,471,708,341.98","1,520,041,845.85","1,567,171,395.40","1,659,128,145.85","1,735,475,788.50","1,833,721,837.11","1,958,921,441.84","2,503,877,734.12","2,776,379,838.72","2,993,826,451.07","3,269,389,174.09","3,358,752,522.71"
所有者权益(或股东权益)合计,"1,027,710,231.06","1,129,705,596.11","1,253,236,110.83","1,297,696,919.93","1,342,888,360.87","2,081,106,301.79","2,138,258,624.71","2,131,546,304.37","2,175,364,054.86","2,247,941,051.74","2,418,673,330.24","2,445,519,693.93","2,488,906,405.51","2,515,238,975.48","2,537,735,399.00"
资产总计,"1,812,958,435.85","1,907,068,471.15","2,045,352,465.90","2,242,196,440.02","2,263,798,861.96","3,129,844,445.40","2,976,004,174.25","2,710,420,099.96","2,894,799,575.08","3,163,702,007.44","3,693,167,906.92","4,066,387,590.94","4,185,225,712.92","4,566,184,864.69","5,251,807,007.45"
负债和所有者(或股东权益)合计,"1,812,958,435.85","1,907,068,471.15","2,045,352,465.90","2,242,196,440.02",,"3,129,844,445.40","2,976,004,174.25","2,710,420,099.96","2,894,799,575.08","3,163,702,007.44","3,693,167,906.92","4,066,387,590.94","4,185,225,712.92","4,566,184,864.69","5,251,807,007.45"
